type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,5,5,5,5,67.1,6.1,161.7,161.7,161.7,161.7,2023-12-25 18:00:49,0.00000,0,0,0,0,0,0
total,41,36,36,36,127.8,157.5,315.4,315.6,315.6,315.6,2023-12-25 18:00:50,0.56308,0,0,0,0,0,0
total,79,38,38,38,99.5,145.1,158.1,310.1,310.1,310.1,2023-12-25 18:00:51,0.34431,0,0,0,0,0,0
total,117,38,38,38,111.4,145.1,157.7,160.2,160.2,160.2,2023-12-25 18:00:52,0.24952,0,0,0,0,0,0
total,164,47,47,47,81.3,134.7,157.8,158.1,158.1,158.1,2023-12-25 18:00:53,0.19645,0,0,0,0,0,0
total,207,43,43,43,94.1,135.0,157.7,157.7,157.7,157.7,2023-12-25 18:00:54,0.16114,0,0,0,0,0,0
total,242,35,35,35,112.4,145.1,157.7,157.9,157.9,157.9,2023-12-25 18:00:55,0.13959,0,0,0,0,0,0
total,289,47,47,47,87.4,135.0,158.1,158.2,158.2,158.2,2023-12-25 18:00:56,0.12206,0,0,0,0,0,0
total,331,42,42,42,96.1,134.9,157.5,157.7,157.7,157.7,2023-12-25 18:00:57,0.10781,0,0,0,0,0,0
total,366,35,35,35,107.4,145.0,157.5,157.7,157.7,157.7,2023-12-25 18:00:58,0.09837,0,0,0,0,0,0
total,410,44,44,44,97.3,144.8,157.7,157.9,157.9,157.9,2023-12-25 18:00:59,0.08915,0,0,0,0,0,0
total,456,46,46,46,84.7,134.6,157.5,157.9,157.9,157.9,2023-12-25 18:01:00,0.08179,0,0,0,0,0,0
total,498,42,42,42,93.6,134.7,157.5,157.5,157.5,157.5,2023-12-25 18:01:01,0.07527,0,0,0,0,0,0
total,541,43,43,43,94.8,144.7,157.7,158.3,158.3,158.3,2023-12-25 18:01:02,0.06972,0,0,0,0,0,0
total,593,52,52,52,76.0,4.1,157.5,157.5,157.5,157.5,2023-12-25 18:01:03,0.06661,0,0,0,0,0,0
total,636,43,43,43,94.9,144.4,157.5,162.9,162.9,162.9,2023-12-25 18:01:04,0.06232,0,0,0,0,0,0
total,671,35,35,35,110.0,154.9,157.5,157.7,157.7,157.7,2023-12-25 18:01:05,0.05971,0,0,0,0,0,0
total,717,46,46,46,89.2,134.9,157.5,158.6,158.6,158.6,2023-12-25 18:01:06,0.05645,0,0,0,0,0,0
total,768,51,51,51,80.4,134.6,157.5,157.5,157.7,157.7,2023-12-25 18:01:07,0.05428,0,0,0,0,0,0
total,796,28,28,28,128.5,144.8,157.7,157.8,157.8,157.8,2023-12-25 18:01:08,0.05479,0,0,0,0,0,0
total,852,56,56,56,76.4,1.6,157.7,158.1,159.4,159.4,2023-12-25 18:01:09,0.05411,0,0,0,0,0,0
total,895,43,43,43,91.7,144.6,157.5,157.8,157.8,157.8,2023-12-25 18:01:10,0.05159,0,0,0,0,0,0
total,929,34,34,34,114.4,144.6,157.5,157.5,157.5,157.5,2023-12-25 18:01:11,0.05033,0,0,0,0,0,0
total,971,42,42,42,97.8,144.6,157.4,157.5,157.5,157.5,2023-12-25 18:01:12,0.04820,0,0,0,0,0,0
total,1013,42,42,42,94.4,144.6,157.4,157.5,157.5,157.5,2023-12-25 18:01:13,0.04624,0,0,0,0,0,0
total,1053,40,40,40,98.4,144.8,157.4,157.5,157.5,157.5,2023-12-25 18:01:14,0.04453,0,0,0,0,0,0
total,1090,37,37,37,113.8,145.1,157.4,157.5,157.5,157.5,2023-12-25 18:01:15,0.04320,0,0,0,0,0,0
total,1133,43,43,43,88.8,144.6,157.4,157.7,157.7,157.7,2023-12-25 18:01:16,0.04162,0,0,0,0,0,0
total,1175,42,42,42,97.2,144.7,157.4,157.4,157.4,157.4,2023-12-25 18:01:17,0.04016,0,0,0,0,0,0
total,1221,46,46,46,89.3,144.6,157.5,159.0,159.0,159.0,2023-12-25 18:01:18,0.03887,0,0,0,0,0,0
total,1267,46,46,46,85.7,134.7,157.4,157.7,157.7,157.7,2023-12-25 18:01:19,0.03765,0,0,0,0,0,0
total,1315,48,48,48,82.1,134.5,157.4,157.5,157.5,157.5,2023-12-25 18:01:20,0.03661,0,0,0,0,0,0
total,1361,46,46,46,88.9,134.6,157.4,157.5,157.5,157.5,2023-12-25 18:01:21,0.03553,0,0,0,0,0,0
