type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,8,8,8,8,58.2,1.5,161.1,161.1,161.1,161.1,2023-12-25 17:47:59,0.00000,0,0,0,0,0,0
total,43,35,35,35,114.7,145.1,310.1,335.3,335.3,335.3,2023-12-25 17:48:00,0.49025,0,0,0,0,0,0
total,72,29,29,29,147.1,157.8,168.3,356.3,356.3,356.3,2023-12-25 17:48:01,0.30351,0,0,0,0,0,0
total,106,34,34,34,112.5,157.5,178.3,178.4,178.4,178.4,2023-12-25 17:48:02,0.22145,0,0,0,0,0,0
total,146,40,40,40,102.3,145.1,168.0,178.3,178.3,178.3,2023-12-25 17:48:03,0.17480,0,0,0,0,0,0
total,192,46,46,46,85.0,144.8,167.9,178.3,178.3,178.3,2023-12-25 17:48:04,0.14861,0,0,0,0,0,0
total,225,33,33,33,116.7,145.1,178.1,289.9,289.9,289.9,2023-12-25 17:48:05,0.12626,0,0,0,0,0,0
total,266,41,41,41,102.0,157.5,177.9,178.0,178.0,178.0,2023-12-25 17:48:06,0.10988,0,0,0,0,0,0
total,310,44,44,44,91.1,144.8,167.6,167.9,167.9,167.9,2023-12-25 17:48:07,0.09784,0,0,0,0,0,0
total,354,44,44,44,90.1,145.0,177.9,178.0,178.0,178.0,2023-12-25 17:48:08,0.08827,0,0,0,0,0,0
total,396,42,42,42,94.7,144.8,157.7,177.9,177.9,177.9,2023-12-25 17:48:09,0.08005,0,0,0,0,0,0
total,434,38,38,38,102.5,145.0,167.8,178.0,178.0,178.0,2023-12-25 17:48:10,0.07336,0,0,0,0,0,0
total,488,54,54,54,79.5,144.6,157.8,167.6,169.2,169.2,2023-12-25 17:48:11,0.07191,0,0,0,0,0,0
total,526,38,38,38,98.8,144.8,167.8,178.4,178.4,178.4,2023-12-25 17:48:12,0.06693,0,0,0,0,0,0
total,563,37,37,37,112.2,144.8,167.8,177.7,177.7,177.7,2023-12-25 17:48:13,0.06278,0,0,0,0,0,0
total,599,36,36,36,108.3,145.0,168.2,177.9,177.9,177.9,2023-12-25 17:48:14,0.05930,0,0,0,0,0,0
