type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,40,40,40,40,77.7,4.5,289.9,335.8,335.8,335.8,2023-12-25 18:01:33,0.70711,0,0,0,0,0,0
total,87,47,47,47,90.2,145.0,167.9,335.3,335.3,335.3,2023-12-25 18:01:34,0.41216,0,0,0,0,0,0
total,139,52,52,52,74.8,4.7,167.8,167.9,168.3,168.3,2023-12-25 18:01:35,0.29147,0,0,0,0,0,0
total,176,37,37,37,104.3,145.0,167.8,167.9,167.9,167.9,2023-12-25 18:01:36,0.23745,0,0,0,0,0,0
total,225,49,49,49,85.3,144.8,167.9,168.2,168.2,168.2,2023-12-25 18:01:37,0.19349,0,0,0,0,0,0
total,261,36,36,36,111.5,145.1,167.8,168.0,168.0,168.0,2023-12-25 18:01:38,0.16971,0,0,0,0,0,0
total,312,51,51,51,77.6,144.8,157.8,167.9,168.0,168.0,2023-12-25 18:01:39,0.14681,0,0,0,0,0,0
total,342,30,30,30,125.3,157.5,168.0,168.0,168.0,168.0,2023-12-25 18:01:40,0.13810,0,0,0,0,0,0
total,390,48,48,48,91.4,144.8,167.8,168.6,168.6,168.6,2023-12-25 18:01:41,0.12325,0,0,0,0,0,0
total,426,36,36,36,102.4,144.8,167.6,167.8,167.8,167.8,2023-12-25 18:01:42,0.11389,0,0,0,0,0,0
total,464,38,38,38,109.1,144.8,167.6,178.3,178.3,178.3,2023-12-25 18:01:43,0.10497,0,0,0,0,0,0
total,498,34,34,34,115.0,144.8,162.9,289.7,289.7,289.7,2023-12-25 18:01:44,0.09704,0,0,0,0,0,0
total,549,51,51,51,82.3,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:01:45,0.09019,0,0,0,0,0,0
total,586,37,37,37,100.6,144.8,167.6,167.6,167.6,167.6,2023-12-25 18:01:46,0.08502,0,0,0,0,0,0
total,637,51,51,51,81.6,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:01:47,0.07985,0,0,0,0,0,0
total,672,35,35,35,114.9,144.8,167.5,167.8,167.8,167.8,2023-12-25 18:01:48,0.07641,0,0,0,0,0,0
total,716,44,44,44,88.5,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:01:49,0.07199,0,0,0,0,0,0
total,765,49,49,49,83.0,144.7,167.5,167.6,167.6,167.6,2023-12-25 18:01:50,0.06819,0,0,0,0,0,0
total,802,37,37,37,111.5,144.7,167.5,168.3,168.3,168.3,2023-12-25 18:01:51,0.06538,0,0,0,0,0,0
total,855,53,53,53,73.1,13.4,157.5,167.5,167.6,167.6,2023-12-25 18:01:52,0.06275,0,0,0,0,0,0
total,893,38,38,38,104.6,144.7,167.6,167.6,167.6,167.6,2023-12-25 18:01:53,0.06032,0,0,0,0,0,0
total,928,35,35,35,112.9,144.7,157.7,172.6,172.6,172.6,2023-12-25 18:01:54,0.05850,0,0,0,0,0,0
total,970,42,42,42,95.6,144.8,167.6,167.8,167.8,167.8,2023-12-25 18:01:55,0.05604,0,0,0,0,0,0
total,1016,46,46,46,88.1,144.7,167.5,169.2,169.2,169.2,2023-12-25 18:01:56,0.05373,0,0,0,0,0,0
total,1056,40,40,40,100.3,144.7,167.6,167.6,167.6,167.6,2023-12-25 18:01:57,0.05178,0,0,0,0,0,0
total,1096,40,40,40,101.5,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:01:58,0.04996,0,0,0,0,0,0
total,1141,45,45,45,87.8,144.7,167.5,168.6,168.6,168.6,2023-12-25 18:01:59,0.04812,0,0,0,0,0,0
total,1180,39,39,39,103.4,144.7,167.5,167.6,167.6,167.6,2023-12-25 18:02:00,0.04662,0,0,0,0,0,0
total,1219,39,39,39,97.2,144.7,167.4,167.6,167.6,167.6,2023-12-25 18:02:01,0.04521,0,0,0,0,0,0
total,1268,49,49,49,87.0,144.7,167.5,169.9,169.9,169.9,2023-12-25 18:02:02,0.04388,0,0,0,0,0,0
total,1305,37,37,37,106.7,157.3,167.5,167.6,167.6,167.6,2023-12-25 18:02:03,0.04281,0,0,0,0,0,0
total,1351,46,46,46,85.2,144.6,167.5,168.4,168.4,168.4,2023-12-25 18:02:04,0.04150,0,0,0,0,0,0
total,1401,50,50,50,82.2,144.6,167.4,167.5,167.5,167.5,2023-12-25 18:02:05,0.04044,0,0,0,0,0,0
total,1460,59,59,59,66.1,0.6,167.5,167.6,167.6,167.6,2023-12-25 18:02:06,0.04042,0,0,0,0,0,0
total,1506,46,46,46,88.3,144.6,157.5,167.6,167.6,167.6,2023-12-25 18:02:07,0.03927,0,0,0,0,0,0
total,1532,26,26,26,150.1,157.4,167.5,167.6,167.6,167.6,2023-12-25 18:02:08,0.04003,0,0,0,0,0,0
total,1575,43,43,43,96.6,144.7,167.5,167.6,167.6,167.6,2023-12-25 18:02:09,0.03896,0,0,0,0,0,0
total,1613,38,38,38,97.5,144.7,167.5,171.8,171.8,171.8,2023-12-25 18:02:10,0.03813,0,0,0,0,0,0
total,1650,37,37,37,116.7,144.8,167.5,167.6,167.6,167.6,2023-12-25 18:02:11,0.03741,0,0,0,0,0,0
