type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,31,31,31,31,108.0,135.1,315.4,335.5,335.5,335.5,2023-12-25 17:40:36,0.70711,0,0,0,0,0,0
total,69,38,38,38,105.9,145.0,158.1,269.5,269.5,269.5,2023-12-25 17:40:37,0.41005,0,0,0,0,0,0
total,118,49,49,49,86.4,134.9,167.8,167.9,167.9,167.9,2023-12-25 17:40:38,0.29387,0,0,0,0,0,0
total,158,40,40,40,92.9,134.9,157.9,289.7,289.7,289.7,2023-12-25 17:40:39,0.22777,0,0,0,0,0,0
total,200,42,42,42,95.3,135.1,167.9,168.6,168.6,168.6,2023-12-25 17:40:40,0.18618,0,0,0,0,0,0
total,238,38,38,38,109.8,144.8,157.9,168.0,168.0,168.0,2023-12-25 17:40:41,0.15883,0,0,0,0,0,0
total,278,40,40,40,100.1,134.9,157.8,167.8,167.8,167.8,2023-12-25 17:40:42,0.13786,0,0,0,0,0,0
total,326,48,48,48,81.1,134.6,157.9,167.8,167.8,167.8,2023-12-25 17:40:43,0.12230,0,0,0,0,0,0
total,364,38,38,38,103.4,135.0,158.1,167.8,167.8,167.8,2023-12-25 17:40:44,0.11020,0,0,0,0,0,0
total,410,46,46,46,87.0,134.6,157.7,167.9,167.9,167.9,2023-12-25 17:40:45,0.09984,0,0,0,0,0,0
total,457,47,47,47,88.7,134.7,167.8,172.5,172.5,172.5,2023-12-25 17:40:46,0.09144,0,0,0,0,0,0
total,503,46,46,46,82.8,134.5,157.5,157.7,157.7,157.7,2023-12-25 17:40:47,0.08414,0,0,0,0,0,0
total,551,48,48,48,84.6,134.5,157.8,167.6,167.6,167.6,2023-12-25 17:40:48,0.07817,0,0,0,0,0,0
total,595,44,44,44,89.9,134.6,157.7,167.6,167.6,167.6,2023-12-25 17:40:49,0.07276,0,0,0,0,0,0
total,642,47,47,47,87.6,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:40:50,0.06816,0,0,0,0,0,0
total,680,38,38,38,107.7,144.8,157.7,167.5,167.5,167.5,2023-12-25 17:40:51,0.06463,0,0,0,0,0,0
total,720,40,40,40,92.4,134.6,157.5,167.9,167.9,167.9,2023-12-25 17:40:52,0.06115,0,0,0,0,0,0
total,764,44,44,44,94.5,134.6,157.7,167.6,167.6,167.6,2023-12-25 17:40:53,0.05783,0,0,0,0,0,0
