type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,39,39,39,39,113.3,145.4,315.4,335.3,335.3,335.3,2023-12-25 17:52:04,0.70711,0,0,0,0,0,0
total,85,46,46,46,82.6,134.9,168.2,168.6,168.6,168.6,2023-12-25 17:52:05,0.40878,0,0,0,0,0,0
total,131,46,46,46,89.7,134.9,168.2,269.2,269.2,269.2,2023-12-25 17:52:06,0.29029,0,0,0,0,0,0
total,165,34,34,34,118.1,145.4,168.2,168.8,168.8,168.8,2023-12-25 17:52:07,0.23617,0,0,0,0,0,0
total,206,41,41,41,92.8,134.9,167.9,289.4,289.4,289.4,2023-12-25 17:52:08,0.19250,0,0,0,0,0,0
total,243,37,37,37,109.7,145.2,168.0,168.7,168.7,168.7,2023-12-25 17:52:09,0.16578,0,0,0,0,0,0
total,285,42,42,42,96.2,144.8,167.9,168.3,168.3,168.3,2023-12-25 17:52:10,0.14369,0,0,0,0,0,0
total,324,39,39,39,100.5,135.0,167.8,167.9,167.9,167.9,2023-12-25 17:52:11,0.12757,0,0,0,0,0,0
total,365,41,41,41,100.4,134.9,167.9,168.0,168.0,168.0,2023-12-25 17:52:12,0.11425,0,0,0,0,0,0
total,408,43,43,43,92.1,134.7,167.9,167.9,167.9,167.9,2023-12-25 17:52:13,0.10327,0,0,0,0,0,0
total,450,42,42,42,98.1,134.7,167.6,168.0,168.0,168.0,2023-12-25 17:52:14,0.09427,0,0,0,0,0,0
total,500,50,50,50,75.9,0.8,167.9,167.9,167.9,167.9,2023-12-25 17:52:15,0.08744,0,0,0,0,0,0
total,547,47,47,47,88.2,134.6,167.8,167.8,167.8,167.8,2023-12-25 17:52:16,0.08104,0,0,0,0,0,0
total,585,38,38,38,104.5,144.8,167.8,167.8,167.8,167.8,2023-12-25 17:52:17,0.07610,0,0,0,0,0,0
total,628,43,43,43,85.7,134.6,167.8,167.8,167.8,167.8,2023-12-25 17:52:18,0.07117,0,0,0,0,0,0
total,665,37,37,37,115.9,145.0,167.6,169.0,169.0,169.0,2023-12-25 17:52:19,0.06754,0,0,0,0,0,0
total,714,49,49,49,81.1,134.5,167.6,167.9,167.9,167.9,2023-12-25 17:52:20,0.06404,0,0,0,0,0,0
total,750,36,36,36,111.9,144.8,167.6,167.9,167.9,167.9,2023-12-25 17:52:21,0.06138,0,0,0,0,0,0
total,791,41,41,41,94.9,144.7,167.9,169.7,169.7,169.7,2023-12-25 17:52:22,0.05828,0,0,0,0,0,0
total,830,39,39,39,106.3,144.8,167.8,169.3,169.3,169.3,2023-12-25 17:52:23,0.05565,0,0,0,0,0,0
total,873,43,43,43,89.2,134.7,167.6,167.8,167.8,167.8,2023-12-25 17:52:24,0.05304,0,0,0,0,0,0
total,920,47,47,47,91.5,145.0,167.6,168.4,168.4,168.4,2023-12-25 17:52:25,0.05082,0,0,0,0,0,0
total,959,39,39,39,97.3,144.4,167.5,167.6,167.6,167.6,2023-12-25 17:52:26,0.04884,0,0,0,0,0,0
total,998,39,39,39,101.8,144.7,167.6,167.8,167.8,167.8,2023-12-25 17:52:27,0.04701,0,0,0,0,0,0
total,1045,47,47,47,81.7,134.5,167.6,172.4,172.4,172.4,2023-12-25 17:52:28,0.04532,0,0,0,0,0,0
total,1092,47,47,47,90.4,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:52:29,0.04372,0,0,0,0,0,0
total,1133,41,41,41,96.5,134.6,167.6,170.7,170.7,170.7,2023-12-25 17:52:30,0.04216,0,0,0,0,0,0
total,1182,49,49,49,76.1,9.3,167.8,168.8,168.8,168.8,2023-12-25 17:52:31,0.04093,0,0,0,0,0,0
total,1225,43,43,43,97.6,144.6,167.6,171.2,171.2,171.2,2023-12-25 17:52:32,0.03954,0,0,0,0,0,0
total,1267,42,42,42,97.7,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:52:33,0.03825,0,0,0,0,0,0
total,1307,40,40,40,96.2,134.9,167.6,169.5,169.5,169.5,2023-12-25 17:52:34,0.03712,0,0,0,0,0,0
total,1350,43,43,43,92.7,134.6,167.6,168.2,168.2,168.2,2023-12-25 17:52:35,0.03597,0,0,0,0,0,0
total,1388,38,38,38,105.5,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:52:36,0.03510,0,0,0,0,0,0
total,1432,44,44,44,97.8,144.4,167.6,167.8,167.8,167.8,2023-12-25 17:52:37,0.03408,0,0,0,0,0,0
total,1472,40,40,40,93.8,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:52:38,0.03319,0,0,0,0,0,0
total,1515,43,43,43,95.9,144.6,167.4,167.5,167.5,167.5,2023-12-25 17:52:39,0.03227,0,0,0,0,0,0
total,1559,44,44,44,87.9,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:52:40,0.03141,0,0,0,0,0,0
total,1595,36,36,36,113.9,144.7,167.6,167.8,167.8,167.8,2023-12-25 17:52:41,0.03091,0,0,0,0,0,0
total,1631,36,36,36,107.9,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:52:42,0.03041,0,0,0,0,0,0
total,1675,44,44,44,91.6,143.0,167.5,167.8,167.8,167.8,2023-12-25 17:52:43,0.02966,0,0,0,0,0,0
total,1719,44,44,44,92.8,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:52:44,0.02895,0,0,0,0,0,0
total,1768,49,49,49,78.9,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:52:45,0.02846,0,0,0,0,0,0
total,1803,35,35,35,113.7,144.7,167.5,168.0,168.0,168.0,2023-12-25 17:52:46,0.02815,0,0,0,0,0,0
total,1847,44,44,44,96.6,134.7,167.5,168.6,168.6,168.6,2023-12-25 17:52:47,0.02752,0,0,0,0,0,0
total,1878,31,31,31,123.0,144.8,167.5,167.6,167.6,167.6,2023-12-25 17:52:48,0.02762,0,0,0,0,0,0
total,1919,41,41,41,97.1,144.6,167.5,167.5,167.5,167.5,2023-12-25 17:52:49,0.02704,0,0,0,0,0,0
total,1963,44,44,44,91.0,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:52:50,0.02648,0,0,0,0,0,0
total,2004,41,41,41,100.1,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:52:51,0.02594,0,0,0,0,0,0
total,2043,39,39,39,99.5,134.7,167.5,167.6,167.6,167.6,2023-12-25 17:52:52,0.02548,0,0,0,0,0,0
total,2090,47,47,47,85.4,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:52:53,0.02505,0,0,0,0,0,0
total,2144,54,54,54,73.2,0.6,167.5,167.6,167.6,167.6,2023-12-25 17:52:54,0.02509,0,0,0,0,0,0
total,2190,46,46,46,84.9,134.5,167.5,168.3,168.3,168.3,2023-12-25 17:52:55,0.02464,0,0,0,0,0,0
