type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,20,20,20,20,450.5,468.2,564.7,578.3,578.3,578.3,2023-12-25 10:17:34,0.00000,0,0,0,0,0,0
total,123,103,103,103,995.5,1023.4,1325.4,1344.3,1347.4,1347.4,2023-12-25 10:17:35,-0.97642,0,0,0,0,0,0
total,220,97,97,97,1730.9,1695.5,2078.3,2181.0,2183.1,2183.1,2023-12-25 10:17:36,-0.74204,0,0,0,0,0,0
total,313,93,93,93,2579.1,2585.8,2921.3,2950.7,2952.8,2952.8,2023-12-25 10:17:37,-0.66439,0,0,0,0,0,0
total,417,104,104,104,3392.1,3405.8,3741.3,3764.4,3779.1,3779.1,2023-12-25 10:17:38,-0.61702,0,0,0,0,0,0
total,516,99,99,99,4168.3,4181.7,4517.3,4550.8,4580.2,4580.2,2023-12-25 10:17:39,-0.58976,0,0,0,0,0,0
total,621,105,105,105,5009.5,5012.2,5347.7,5389.7,5398.1,5398.1,2023-12-25 10:17:40,-0.56836,0,0,0,0,0,0
total,739,118,118,118,5759.7,5788.1,6073.4,6153.0,6157.2,6157.2,2023-12-25 10:17:41,-0.54828,0,0,0,0,0,0
total,848,109,109,109,6542.3,6547.3,6899.6,6929.0,6929.0,6929.0,2023-12-25 10:17:42,-0.53443,0,0,0,0,0,0
total,951,103,103,103,7330.1,7356.8,7646.2,7725.9,7725.9,7725.9,2023-12-25 10:17:43,-0.52415,0,0,0,0,0,0
total,1054,103,103,103,8134.0,8157.9,8447.3,8493.5,8506.0,8506.0,2023-12-25 10:17:44,-0.51537,0,0,0,0,0,0
total,1157,103,103,103,8920.4,8925.5,9277.8,9311.4,9319.7,9319.7,2023-12-25 10:17:45,-0.50776,0,0,0,0,0,0
total,1268,111,111,111,9618.4,9596.6,10024.4,10083.1,10083.1,10083.1,2023-12-25 10:17:46,-0.50004,0,0,0,0,0,0
total,1362,94,94,94,10505.6,10527.7,10854.9,10871.6,10896.8,10896.8,2023-12-25 10:17:47,-0.49502,0,0,0,0,0,0
total,1465,103,103,103,11261.3,11232.3,11601.4,11643.4,11685.3,11685.3,2023-12-25 10:17:48,-0.48957,0,0,0,0,0,0
total,1574,109,109,109,12062.7,12079.6,12440.3,12465.5,12482.2,12482.2,2023-12-25 10:17:49,-0.48409,0,0,0,0,0,0
total,1681,107,107,107,12846.5,12817.8,13228.8,13254.0,13270.8,13270.8,2023-12-25 10:17:50,-0.47923,0,0,0,0,0,0
total,1799,118,118,118,13640.7,13631.5,14009.0,14034.1,14034.1,14034.1,2023-12-25 10:17:51,-0.47396,0,0,0,0,0,0
total,1889,90,90,90,14428.7,14411.6,14797.5,14822.7,14847.8,14847.8,2023-12-25 10:17:52,-0.47094,0,0,0,0,0,0
total,1992,103,103,103,15237.8,15250.5,15602.8,15636.4,15636.4,15636.4,2023-12-25 10:17:53,-0.46731,0,0,0,0,0,0
total,2106,114,114,114,16002.2,15963.5,16341.0,16416.5,16416.5,16416.5,2023-12-25 10:17:54,-0.46328,0,0,0,0,0,0
total,2218,112,112,112,16788.1,16752.1,17171.5,17213.4,17213.4,17213.4,2023-12-25 10:17:55,-0.45962,0,0,0,0,0,0
total,2327,109,109,109,17546.5,17532.2,17901.3,17934.8,17951.6,17951.6,2023-12-25 10:17:56,-0.45631,0,0,0,0,0,0
total,2437,110,110,110,18337.0,18354.3,18723.4,18756.9,18756.9,18756.9,2023-12-25 10:17:57,-0.45315,0,0,0,0,0,0
total,2529,92,92,92,19137.0,19142.8,19511.9,19579.0,19579.0,19579.0,2023-12-25 10:17:58,-0.45094,0,0,0,0,0,0
total,2636,107,107,107,19900.7,19864.2,20300.4,20334.0,20367.5,20367.5,2023-12-25 10:17:59,-0.44821,0,0,0,0,0,0
total,2746,110,110,110,20711.0,20703.1,21055.4,21089.0,21089.0,21089.0,2023-12-25 10:18:00,-0.44549,0,0,0,0,0,0
total,2855,109,109,109,21496.6,21525.2,21860.7,21911.0,21911.0,21911.0,2023-12-25 10:18:01,-0.44294,0,0,0,0,0,0
total,2959,104,104,104,22290.5,22296.9,22682.8,22716.4,22716.4,22716.4,2023-12-25 10:18:02,-0.44069,0,0,0,0,0,0
total,3050,91,91,91,23085.4,23051.9,23437.8,23521.7,23538.4,23538.4,2023-12-25 10:18:03,-0.43895,0,0,0,0,0,0
total,3162,112,112,112,23882.1,23907.5,24276.6,24310.2,24310.2,24310.2,2023-12-25 10:18:04,-0.43662,0,0,0,0,0,0
total,3260,98,98,98,24705.5,24696.1,25048.4,25081.9,25115.5,25115.5,2023-12-25 10:18:05,-0.43481,0,0,0,0,0,0
total,3365,105,105,105,25516.1,25518.1,25887.2,25904.0,25904.0,25904.0,2023-12-25 10:18:06,-0.43286,0,0,0,0,0,0
total,3461,96,96,96,26283.6,26289.9,26642.2,26692.6,26692.6,26692.6,2023-12-25 10:18:07,-0.43123,0,0,0,0,0,0
total,3561,100,100,100,27117.3,27128.8,27481.1,27497.9,27531.4,27531.4,2023-12-25 10:18:08,-0.42955,0,0,0,0,0,0
total,3671,110,110,110,27917.9,27950.8,28269.6,28286.4,28303.2,28303.2,2023-12-25 10:18:09,-0.42768,0,0,0,0,0,0
total,3773,102,102,102,28712.4,28739.4,29007.8,29058.1,29074.9,29074.9,2023-12-25 10:18:10,-0.42606,0,0,0,0,0,0
total,3885,112,112,112,29434.7,29444.0,29779.6,29863.4,29863.4,29863.4,2023-12-25 10:18:11,-0.42426,0,0,0,0,0,0
total,4007,122,122,122,30283.4,30316.4,30584.9,30635.2,30652.0,30652.0,2023-12-25 10:18:12,-0.42231,0,0,0,0,0,0
total,4110,103,103,103,31018.7,31037.8,31373.4,31406.9,31406.9,31406.9,2023-12-25 10:18:13,-0.42082,0,0,0,0,0,0
total,4225,115,115,115,31810.4,31843.2,32128.4,32145.1,32145.1,32145.1,2023-12-25 10:18:14,-0.41912,0,0,0,0,0,0
total,4331,106,106,106,32564.9,32581.4,32916.9,32967.2,32984.0,32984.0,2023-12-25 10:18:15,-0.41766,0,0,0,0,0,0
total,4447,116,116,116,33375.5,33403.4,33705.4,33739.0,33755.8,33755.8,2023-12-25 10:18:16,-0.41605,0,0,0,0,0,0
total,4546,99,99,99,34092.0,34108.1,34460.4,34527.5,34527.5,34527.5,2023-12-25 10:18:17,-0.41481,0,0,0,0,0,0
total,4643,97,97,97,34887.1,34896.6,35265.7,35332.8,35332.8,35332.8,2023-12-25 10:18:18,-0.41363,0,0,0,0,0,0
total,4741,98,98,98,35733.1,35735.5,36104.6,36138.1,36138.1,36138.1,2023-12-25 10:18:19,-0.41247,0,0,0,0,0,0
total,4860,119,119,119,36544.0,36574.3,36876.3,36909.9,36909.9,36909.9,2023-12-25 10:18:20,-0.41098,0,0,0,0,0,0
total,4959,99,99,99,37292.0,37312.5,37648.1,37681.6,37715.2,37715.2,2023-12-25 10:18:21,-0.40986,0,0,0,0,0,0
total,5067,108,108,108,38072.8,38084.3,38486.9,38520.5,38520.5,38520.5,2023-12-25 10:18:22,-0.40862,0,0,0,0,0,0
total,5178,111,111,111,38877.0,38889.6,39258.7,39292.2,39292.2,39292.2,2023-12-25 10:18:23,-0.40737,0,0,0,0,0,0
total,5286,108,108,108,39668.8,39694.9,39996.9,40064.0,40064.0,40064.0,2023-12-25 10:18:24,-0.40619,0,0,0,0,0,0
total,5389,103,103,103,40472.7,40466.6,40835.7,40869.3,40869.3,40869.3,2023-12-25 10:18:25,-0.40511,0,0,0,0,0,0
total,5491,102,102,102,41270.0,41272.0,41641.1,41641.1,41674.6,41674.6,2023-12-25 10:18:26,-0.40408,0,0,0,0,0,0
total,5602,111,111,111,42051.4,42077.3,42379.2,42412.8,42446.4,42446.4,2023-12-25 10:18:27,-0.40294,0,0,0,0,0,0
total,5698,96,96,96,42820.7,42815.5,43151.0,43218.1,43218.1,43218.1,2023-12-25 10:18:28,-0.40203,0,0,0,0,0,0
total,5803,105,105,105,43579.7,43620.8,43989.9,44023.4,44023.4,44023.4,2023-12-25 10:18:29,-0.40102,0,0,0,0,0,0
total,5896,93,93,93,44430.6,44459.6,44761.6,44795.2,44828.7,44828.7,2023-12-25 10:18:30,-0.40019,0,0,0,0,0,0
total,6004,108,108,108,45227.0,45231.4,45600.5,45634.0,45634.0,45634.0,2023-12-25 10:18:31,-0.39919,0,0,0,0,0,0
total,6107,103,103,103,46008.5,45969.6,46372.2,46405.8,46439.3,46439.3,2023-12-25 10:18:32,-0.39827,0,0,0,0,0,0
total,6207,100,100,100,46837.0,46875.5,47211.1,47244.6,47244.6,47244.6,2023-12-25 10:18:33,-0.39740,0,0,0,0,0,0
total,6310,103,103,103,47590.1,47580.2,47949.3,48016.4,48016.4,48016.4,2023-12-25 10:18:34,-0.39651,0,0,0,0,0,0
total,6441,131,131,131,48359.2,48351.9,48687.5,48754.6,48754.6,48754.6,2023-12-25 10:18:35,-0.39532,0,0,0,0,0,0
total,6530,89,89,89,49149.5,49190.8,49559.9,49593.5,49593.5,49593.5,2023-12-25 10:18:36,-0.39463,0,0,0,0,0,0
total,6637,107,107,107,49964.0,49962.5,50331.6,50365.2,50365.2,50365.2,2023-12-25 10:18:37,-0.39375,0,0,0,0,0,0
total,6741,104,104,104,50755.3,50767.9,51137.0,51170.5,51170.5,51170.5,2023-12-25 10:18:38,-0.39292,0,0,0,0,0,0
total,6838,97,97,97,51552.2,51606.7,51875.2,51942.3,51942.3,51942.3,2023-12-25 10:18:39,-0.39218,0,0,0,0,0,0
total,6954,116,116,116,52303.5,52311.4,52680.5,52714.0,52747.6,52747.6,2023-12-25 10:18:40,-0.39126,0,0,0,0,0,0
total,7058,104,104,104,53097.0,53116.7,53485.8,53519.3,53519.3,53519.3,2023-12-25 10:18:41,-0.39047,0,0,0,0,0,0
total,7164,106,106,106,53907.7,53922.0,54257.5,54291.1,54324.6,54324.6,2023-12-25 10:18:42,-0.38968,0,0,0,0,0,0
total,7273,109,109,109,54704.0,54760.8,55029.3,55062.8,55062.8,55062.8,2023-12-25 10:18:43,-0.38887,0,0,0,0,0,0
total,7386,113,113,113,55446.6,55499.0,55801.0,55834.6,55868.1,55868.1,2023-12-25 10:18:44,-0.38804,0,0,0,0,0,0
total,7484,98,98,98,56255.0,56270.8,56639.9,56639.9,56639.9,56639.9,2023-12-25 10:18:45,-0.38736,0,0,0,0,0,0
total,7577,93,93,93,57039.5,57009.0,57445.2,57478.7,57478.7,57478.7,2023-12-25 10:18:46,-0.38674,0,0,0,0,0,0
total,7682,105,105,105,57879.3,57914.9,58216.9,58284.0,58284.0,58284.0,2023-12-25 10:18:47,-0.38603,0,0,0,0,0,0
total,7799,117,117,117,58631.2,58653.1,58988.7,59022.2,59022.2,59022.2,2023-12-25 10:18:48,-0.38521,0,0,0,0,0,0
total,7897,98,98,98,59418.4,59458.5,59794.0,59827.6,59861.1,59861.1,2023-12-25 10:18:49,-0.38458,0,0,0,0,0,0
total,8011,114,114,114,60192.5,60196.7,60565.7,60599.3,60632.9,60632.9,2023-12-25 10:18:50,-0.38382,0,0,0,0,0,0
total,8120,109,109,109,61008.0,61035.5,61371.1,61404.6,61404.6,61404.6,2023-12-25 10:18:51,-0.38311,0,0,0,0,0,0
total,8235,115,115,115,61726.9,61740.2,62109.3,62142.8,62142.8,62142.8,2023-12-25 10:18:52,-0.38237,0,0,0,0,0,0
total,8324,89,89,89,62526.0,62545.5,62948.1,62981.7,62981.7,62981.7,2023-12-25 10:18:53,-0.38184,0,0,0,0,0,0
total,8441,117,117,117,63376.7,63384.3,63753.4,63787.0,63787.0,63787.0,2023-12-25 10:18:54,-0.38111,0,0,0,0,0,0
total,8546,105,105,105,64129.4,64122.5,64525.2,64525.2,64525.2,64525.2,2023-12-25 10:18:55,-0.38047,0,0,0,0,0,0
total,8632,86,86,86,64950.1,64927.8,65296.9,65364.0,65364.0,65364.0,2023-12-25 10:18:56,-0.38000,0,0,0,0,0,0
total,8738,106,106,106,65774.0,65800.2,66135.8,66169.3,66169.3,66169.3,2023-12-25 10:18:57,-0.37937,0,0,0,0,0,0
total,8841,103,103,103,66538.9,66538.4,66874.0,66907.5,66941.1,66941.1,2023-12-25 10:18:58,-0.37878,0,0,0,0,0,0
total,8944,103,103,103,67327.9,67343.7,67679.3,67746.4,67746.4,67746.4,2023-12-25 10:18:59,-0.37820,0,0,0,0,0,0
