type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,2,2,2,2,5.8,5.8,5.8,5.8,5.8,5.8,2023-12-25 17:51:53,0.00000,0,0,0,0,0,0
total,31,29,29,29,129.3,145.4,335.8,356.0,356.0,356.0,2023-12-25 17:51:54,0.64663,0,0,0,0,0,0
total,62,31,31,31,135.7,146.3,178.4,336.1,336.1,336.1,2023-12-25 17:51:55,0.38217,0,0,0,0,0,0
total,108,46,46,46,91.7,135.0,178.0,178.4,178.4,178.4,2023-12-25 17:51:56,0.27880,0,0,0,0,0,0
total,152,44,44,44,85.2,134.9,178.1,178.3,178.3,178.3,2023-12-25 17:51:57,0.21725,0,0,0,0,0,0
total,190,38,38,38,103.3,145.0,178.1,181.8,181.8,181.8,2023-12-25 17:51:58,0.17811,0,0,0,0,0,0
total,233,43,43,43,95.9,135.0,178.0,180.4,180.4,180.4,2023-12-25 17:51:59,0.15089,0,0,0,0,0,0
total,271,38,38,38,109.8,145.4,178.1,180.5,180.5,180.5,2023-12-25 17:52:00,0.13110,0,0,0,0,0,0
total,319,48,48,48,80.4,134.6,168.3,178.0,178.0,178.0,2023-12-25 17:52:01,0.11742,0,0,0,0,0,0
total,356,37,37,37,104.7,145.1,168.0,178.3,178.3,178.3,2023-12-25 17:52:02,0.10572,0,0,0,0,0,0
total,394,38,38,38,110.6,145.0,177.9,177.9,177.9,177.9,2023-12-25 17:52:03,0.09594,0,0,0,0,0,0
total,434,40,40,40,92.6,134.6,177.6,178.0,178.0,178.0,2023-12-25 17:52:04,0.08760,0,0,0,0,0,0
total,475,41,41,41,102.1,135.1,177.9,178.0,178.0,178.0,2023-12-25 17:52:05,0.08057,0,0,0,0,0,0
total,518,43,43,43,93.1,134.7,177.7,177.9,177.9,177.9,2023-12-25 17:52:06,0.07469,0,0,0,0,0,0
total,560,42,42,42,95.9,134.6,177.7,178.0,178.0,178.0,2023-12-25 17:52:07,0.06955,0,0,0,0,0,0
total,606,46,46,46,85.5,134.6,167.8,178.0,178.0,178.0,2023-12-25 17:52:08,0.06549,0,0,0,0,0,0
total,647,41,41,41,94.0,134.7,177.7,177.9,177.9,177.9,2023-12-25 17:52:09,0.06152,0,0,0,0,0,0
total,689,42,42,42,99.6,135.0,177.7,178.0,178.0,178.0,2023-12-25 17:52:10,0.05800,0,0,0,0,0,0
total,732,43,43,43,95.3,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:52:11,0.05489,0,0,0,0,0,0
total,775,43,43,43,89.7,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:52:12,0.05210,0,0,0,0,0,0
total,817,42,42,42,98.0,134.6,177.7,178.0,178.0,178.0,2023-12-25 17:52:13,0.04956,0,0,0,0,0,0
total,854,37,37,37,104.2,136.7,177.6,177.9,177.9,177.9,2023-12-25 17:52:14,0.04754,0,0,0,0,0,0
total,894,40,40,40,102.5,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:52:15,0.04546,0,0,0,0,0,0
total,938,44,44,44,90.9,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:52:16,0.04360,0,0,0,0,0,0
total,980,42,42,42,94.6,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:52:17,0.04182,0,0,0,0,0,0
total,1021,41,41,41,97.9,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:52:18,0.04018,0,0,0,0,0,0
total,1075,54,54,54,74.2,0.7,177.6,177.7,177.7,177.7,2023-12-25 17:52:19,0.04025,0,0,0,0,0,0
total,1119,44,44,44,89.1,134.5,177.6,177.9,177.9,177.9,2023-12-25 17:52:20,0.03881,0,0,0,0,0,0
total,1154,35,35,35,112.2,144.8,177.7,177.7,177.7,177.7,2023-12-25 17:52:21,0.03794,0,0,0,0,0,0
total,1202,48,48,48,85.0,134.5,167.9,177.9,177.9,177.9,2023-12-25 17:52:22,0.03696,0,0,0,0,0,0
total,1239,37,37,37,105.9,144.7,177.7,178.7,178.7,178.7,2023-12-25 17:52:23,0.03598,0,0,0,0,0,0
total,1283,44,44,44,95.9,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:52:24,0.03487,0,0,0,0,0,0
total,1319,36,36,36,106.2,134.7,177.6,177.7,177.7,177.7,2023-12-25 17:52:25,0.03409,0,0,0,0,0,0
total,1359,40,40,40,102.2,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:52:26,0.03310,0,0,0,0,0,0
total,1401,42,42,42,98.7,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:52:27,0.03214,0,0,0,0,0,0
total,1441,40,40,40,94.7,134.6,167.6,180.0,180.0,180.0,2023-12-25 17:52:28,0.03126,0,0,0,0,0,0
total,1484,43,43,43,90.7,134.5,177.6,177.9,177.9,177.9,2023-12-25 17:52:29,0.03041,0,0,0,0,0,0
total,1535,51,51,51,79.1,134.5,167.5,177.7,177.7,177.7,2023-12-25 17:52:30,0.03015,0,0,0,0,0,0
total,1571,36,36,36,111.9,144.7,177.5,177.7,177.7,177.7,2023-12-25 17:52:31,0.02962,0,0,0,0,0,0
total,1613,42,42,42,97.0,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:52:32,0.02886,0,0,0,0,0,0
total,1646,33,33,33,118.4,144.8,177.7,177.7,177.7,177.7,2023-12-25 17:52:33,0.02866,0,0,0,0,0,0
total,1704,58,58,58,72.1,7.7,167.4,167.8,177.7,177.7,2023-12-25 17:52:34,0.02946,0,0,0,0,0,0
total,1747,43,43,43,92.8,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:52:35,0.02876,0,0,0,0,0,0
total,1779,32,32,32,123.4,144.7,177.6,177.9,177.9,177.9,2023-12-25 17:52:36,0.02868,0,0,0,0,0,0
total,1824,45,45,45,90.6,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:52:37,0.02807,0,0,0,0,0,0
total,1874,50,50,50,76.9,4.9,177.7,177.7,177.7,177.7,2023-12-25 17:52:38,0.02774,0,0,0,0,0,0
total,1924,50,50,50,81.8,134.5,167.5,177.7,177.7,177.7,2023-12-25 17:52:39,0.02740,0,0,0,0,0,0
total,1964,40,40,40,99.3,144.7,177.7,177.7,177.7,177.7,2023-12-25 17:52:40,0.02686,0,0,0,0,0,0
total,2005,41,41,41,94.3,134.6,168.7,177.7,177.7,177.7,2023-12-25 17:52:41,0.02631,0,0,0,0,0,0
total,2051,46,46,46,90.4,134.5,177.7,178.5,178.5,178.5,2023-12-25 17:52:42,0.02583,0,0,0,0,0,0
total,2094,43,43,43,87.7,134.5,167.6,177.7,177.7,177.7,2023-12-25 17:52:43,0.02532,0,0,0,0,0,0
total,2140,46,46,46,89.9,134.5,177.7,177.7,177.7,177.7,2023-12-25 17:52:44,0.02487,0,0,0,0,0,0
total,2183,43,43,43,91.4,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:52:45,0.02439,0,0,0,0,0,0
total,2224,41,41,41,99.1,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:52:46,0.02394,0,0,0,0,0,0
total,2271,47,47,47,86.5,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:52:47,0.02357,0,0,0,0,0,0
total,2316,45,45,45,88.4,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:52:48,0.02316,0,0,0,0,0,0
total,2357,41,41,41,93.8,134.6,167.6,181.8,181.8,181.8,2023-12-25 17:52:49,0.02276,0,0,0,0,0,0
total,2396,39,39,39,105.3,134.5,167.6,177.7,177.7,177.7,2023-12-25 17:52:50,0.02242,0,0,0,0,0,0
total,2445,49,49,49,84.6,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:52:51,0.02218,0,0,0,0,0,0
total,2489,44,44,44,89.6,134.5,177.5,177.7,177.7,177.7,2023-12-25 17:52:52,0.02181,0,0,0,0,0,0
total,2532,43,43,43,90.5,134.5,177.6,177.7,177.7,177.7,2023-12-25 17:52:53,0.02144,0,0,0,0,0,0
total,2571,39,39,39,105.1,134.6,177.6,177.6,177.6,177.6,2023-12-25 17:52:54,0.02115,0,0,0,0,0,0
total,2612,41,41,41,95.9,134.6,177.5,179.6,179.6,179.6,2023-12-25 17:52:55,0.02082,0,0,0,0,0,0
total,2659,47,47,47,87.4,134.5,177.6,177.6,177.6,177.6,2023-12-25 17:52:56,0.02055,0,0,0,0,0,0
total,2707,48,48,48,79.6,134.5,167.6,177.7,177.7,177.7,2023-12-25 17:52:57,0.02031,0,0,0,0,0,0
total,2746,39,39,39,102.2,134.6,167.5,177.7,177.7,177.7,2023-12-25 17:52:58,0.02005,0,0,0,0,0,0
total,2790,44,44,44,91.4,134.5,177.5,178.1,178.1,178.1,2023-12-25 17:52:59,0.01975,0,0,0,0,0,0
total,2825,35,35,35,114.2,157.3,177.6,177.7,177.7,177.7,2023-12-25 17:53:00,0.01965,0,0,0,0,0,0
total,2873,48,48,48,87.5,134.5,177.5,177.6,177.6,177.6,2023-12-25 17:53:01,0.01945,0,0,0,0,0,0
total,2909,36,36,36,105.3,134.6,168.2,177.7,177.7,177.7,2023-12-25 17:53:02,0.01931,0,0,0,0,0,0
total,2953,44,44,44,92.6,134.5,177.6,177.6,177.6,177.6,2023-12-25 17:53:03,0.01904,0,0,0,0,0,0
total,2997,44,44,44,92.1,134.5,177.6,178.3,178.3,178.3,2023-12-25 17:53:04,0.01877,0,0,0,0,0,0
total,3041,44,44,44,93.3,134.5,177.6,177.6,177.6,177.6,2023-12-25 17:53:05,0.01852,0,0,0,0,0,0
total,3080,39,39,39,100.5,134.6,167.5,177.6,177.6,177.6,2023-12-25 17:53:06,0.01831,0,0,0,0,0,0
total,3116,36,36,36,112.6,144.6,177.6,177.9,177.9,177.9,2023-12-25 17:53:07,0.01819,0,0,0,0,0,0
total,3157,41,41,41,95.1,134.5,177.6,177.6,177.6,177.6,2023-12-25 17:53:08,0.01796,0,0,0,0,0,0
total,3196,39,39,39,102.1,134.6,177.5,177.6,177.6,177.6,2023-12-25 17:53:09,0.01776,0,0,0,0,0,0
total,3250,54,54,54,75.1,0.7,177.6,177.6,177.7,177.7,2023-12-25 17:53:10,0.01786,0,0,0,0,0,0
total,3284,34,34,34,114.4,144.6,177.6,177.6,177.6,177.6,2023-12-25 17:53:11,0.01784,0,0,0,0,0,0
total,3322,38,38,38,103.9,135.3,167.6,177.6,177.6,177.6,2023-12-25 17:53:12,0.01767,0,0,0,0,0,0
total,3366,44,44,44,95.6,134.5,177.6,177.6,177.6,177.6,2023-12-25 17:53:13,0.01745,0,0,0,0,0,0
total,3397,31,31,31,126.2,157.3,177.6,177.6,177.6,177.6,2023-12-25 17:53:14,0.01757,0,0,0,0,0,0
total,3447,50,50,50,80.9,134.5,167.5,177.7,177.7,177.7,2023-12-25 17:53:15,0.01749,0,0,0,0,0,0
total,3495,48,48,48,84.9,134.5,177.6,177.6,177.6,177.6,2023-12-25 17:53:16,0.01734,0,0,0,0,0,0
total,3534,39,39,39,96.4,134.6,167.5,177.7,177.7,177.7,2023-12-25 17:53:17,0.01717,0,0,0,0,0,0
total,3573,39,39,39,102.9,134.6,177.6,177.7,177.7,177.7,2023-12-25 17:53:18,0.01700,0,0,0,0,0,0
