type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,9,9,9,9,510.2,469.5,618.1,618.1,618.1,618.1,2023-12-25 10:35:36,0.00000,0,0,0,0,0,0
total,93,84,84,84,1076.4,1057.0,1411.4,1439.7,1464.9,1464.9,2023-12-25 10:35:37,-0.91923,0,0,0,0,0,0
total,197,104,104,104,1851.2,1875.9,2239.8,2275.4,2277.5,2277.5,2023-12-25 10:35:38,-0.60559,0,0,0,0,0,0
total,292,95,95,95,2713.3,2759.9,3063.9,3082.8,3089.1,3089.1,2023-12-25 10:35:39,-0.51911,0,0,0,0,0,0
total,388,96,96,96,3450.5,3424.6,3812.6,3854.6,3890.2,3890.2,2023-12-25 10:35:40,-0.47681,0,0,0,0,0,0
total,497,109,109,109,4286.9,4280.3,4630.5,4664.1,4676.6,4676.6,2023-12-25 10:35:41,-0.44504,0,0,0,0,0,0
total,600,103,103,103,5084.2,5091.9,5406.5,5469.4,5477.8,5477.8,2023-12-25 10:35:42,-0.42636,0,0,0,0,0,0
total,711,111,111,111,5890.7,5893.0,6203.4,6249.5,6257.9,6257.9,2023-12-25 10:35:43,-0.41042,0,0,0,0,0,0
total,817,106,106,106,6599.3,6593.4,6945.8,7012.9,7021.3,7021.3,2023-12-25 10:35:44,-0.39931,0,0,0,0,0,0
total,952,135,135,135,7369.3,7394.6,7713.3,7763.7,7776.2,7776.2,2023-12-25 10:35:45,-0.38490,0,0,0,0,0,0
total,1059,107,107,107,8161.8,8174.7,8489.3,8543.8,8552.2,8552.2,2023-12-25 10:35:46,-0.37767,0,0,0,0,0,0
total,1157,98,98,98,8947.1,8950.6,9319.7,9336.5,9344.9,9344.9,2023-12-25 10:35:47,-0.37278,0,0,0,0,0,0
total,1268,111,111,111,9731.5,9714.0,10083.1,10125.0,10125.0,10125.0,2023-12-25 10:35:48,-0.36690,0,0,0,0,0,0
total,1369,101,101,101,10522.6,10494.1,10871.6,10922.0,10938.7,10938.7,2023-12-25 10:35:49,-0.36282,0,0,0,0,0,0
total,1472,103,103,103,11302.5,11333.0,11676.9,11735.7,11744.1,11744.1,2023-12-25 10:35:50,-0.35898,0,0,0,0,0,0
total,1589,117,117,117,12108.0,12096.4,12473.9,12499.0,12515.8,12515.8,2023-12-25 10:35:51,-0.35430,0,0,0,0,0,0
total,1688,99,99,99,12928.2,12943.6,13245.6,13287.6,13304.3,13304.3,2023-12-25 10:35:52,-0.35144,0,0,0,0,0,0
total,1788,100,100,100,13707.2,13723.8,14059.3,14092.9,14101.3,14101.3,2023-12-25 10:35:53,-0.34872,0,0,0,0,0,0
total,1884,96,96,96,14510.6,14512.3,14889.8,14906.6,14914.9,14914.9,2023-12-25 10:35:54,-0.34645,0,0,0,0,0,0
total,1982,98,98,98,15318.4,15334.4,15678.3,15720.3,15720.3,15720.3,2023-12-25 10:35:55,-0.34420,0,0,0,0,0,0
total,2091,109,109,109,16105.2,16122.9,16458.4,16492.0,16500.4,16500.4,2023-12-25 10:35:56,-0.34149,0,0,0,0,0,0
total,2197,106,106,106,16916.3,16953.4,17247.0,17297.3,17297.3,17297.3,2023-12-25 10:35:57,-0.33910,0,0,0,0,0,0
total,2293,96,96,96,17699.6,17700.0,18018.7,18069.1,18102.6,18102.6,2023-12-25 10:35:58,-0.33731,0,0,0,0,0,0
total,2397,104,104,104,18484.3,18505.3,18840.8,18874.4,18891.1,18891.1,2023-12-25 10:35:59,-0.33526,0,0,0,0,0,0
total,2488,91,91,91,19316.4,19360.9,19662.9,19679.7,19696.5,19696.5,2023-12-25 10:36:00,-0.33385,0,0,0,0,0,0
total,2603,115,115,115,20074.7,20082.3,20451.4,20485.0,20485.0,20485.0,2023-12-25 10:36:01,-0.33157,0,0,0,0,0,0
total,2712,109,109,109,20852.5,20837.3,21223.2,21223.2,21240.0,21240.0,2023-12-25 10:36:02,-0.32962,0,0,0,0,0,0
total,2820,108,108,108,21616.8,21592.3,21978.2,22011.7,22045.3,22045.3,2023-12-25 10:36:03,-0.32779,0,0,0,0,0,0
total,2935,115,115,115,22448.1,22481.5,22749.9,22800.2,22833.8,22833.8,2023-12-25 10:36:04,-0.32582,0,0,0,0,0,0
total,3047,112,112,112,23162.0,23152.6,23538.4,23572.0,23588.8,23588.8,2023-12-25 10:36:05,-0.32403,0,0,0,0,0,0
total,3146,99,99,99,23999.1,24025.0,24310.2,24360.5,24394.1,24394.1,2023-12-25 10:36:06,-0.32270,0,0,0,0,0,0
total,3250,104,104,104,24806.1,24847.1,25132.3,25182.6,25199.4,25199.4,2023-12-25 10:36:07,-0.32128,0,0,0,0,0,0
total,3347,97,97,97,25549.5,25568.5,25937.6,25971.1,25971.1,25971.1,2023-12-25 10:36:08,-0.32009,0,0,0,0,0,0
total,3457,110,110,110,26398.9,26424.1,26726.1,26776.4,26776.4,26776.4,2023-12-25 10:36:09,-0.31861,0,0,0,0,0,0
total,3575,118,118,118,27144.3,27145.5,27497.9,27531.4,27531.4,27531.4,2023-12-25 10:36:10,-0.31700,0,0,0,0,0,0
total,3675,100,100,100,27907.9,27900.5,28269.6,28303.2,28319.9,28319.9,2023-12-25 10:36:11,-0.31586,0,0,0,0,0,0
total,3776,101,101,101,28685.6,28672.3,29091.7,29125.2,29125.2,29125.2,2023-12-25 10:36:12,-0.31473,0,0,0,0,0,0
total,3884,108,108,108,29479.7,29460.8,29880.2,29880.2,29897.0,29897.0,2023-12-25 10:36:13,-0.31349,0,0,0,0,0,0
total,3978,94,94,94,30305.7,30350.0,30618.4,30668.8,30685.5,30685.5,2023-12-25 10:36:14,-0.31257,0,0,0,0,0,0
total,4095,117,117,117,31101.2,31088.2,31457.3,31490.8,31507.6,31507.6,2023-12-25 10:36:15,-0.31122,0,0,0,0,0,0
total,4192,97,97,97,31877.1,31910.3,32212.3,32296.1,32296.1,32296.1,2023-12-25 10:36:16,-0.31030,0,0,0,0,0,0
total,4314,122,122,122,32639.2,32648.5,33017.6,33051.1,33051.1,33051.1,2023-12-25 10:36:17,-0.30895,0,0,0,0,0,0
total,4415,101,101,101,33434.4,33437.0,33789.3,33806.1,33839.6,33839.6,2023-12-25 10:36:18,-0.30800,0,0,0,0,0,0
total,4501,86,86,86,34262.8,34292.6,34628.2,34661.7,34695.3,34695.3,2023-12-25 10:36:19,-0.30735,0,0,0,0,0,0
total,4606,105,105,105,35057.2,35097.9,35433.5,35467.0,35467.0,35467.0,2023-12-25 10:36:20,-0.30638,0,0,0,0,0,0
total,4698,92,92,92,35848.5,35836.1,36238.8,36305.9,36305.9,36305.9,2023-12-25 10:36:21,-0.30566,0,0,0,0,0,0
total,4806,108,108,108,36647.3,36641.4,37044.1,37077.6,37077.6,37077.6,2023-12-25 10:36:22,-0.30470,0,0,0,0,0,0
total,4906,100,100,100,37424.3,37413.2,37815.8,37849.4,37849.4,37849.4,2023-12-25 10:36:23,-0.30388,0,0,0,0,0,0
total,5007,101,101,101,38232.0,38252.1,38621.2,38654.7,38688.3,38688.3,2023-12-25 10:36:24,-0.30307,0,0,0,0,0,0
total,5138,131,131,131,39008.6,39023.8,39392.9,39426.5,39426.5,39426.5,2023-12-25 10:36:25,-0.30185,0,0,0,0,0,0
total,5233,95,95,95,39802.8,39829.1,40131.1,40198.2,40198.2,40198.2,2023-12-25 10:36:26,-0.30116,0,0,0,0,0,0
total,5341,108,108,108,40588.1,40600.9,41003.5,41003.5,41003.5,41003.5,2023-12-25 10:36:27,-0.30031,0,0,0,0,0,0
total,5435,94,94,94,41370.1,41372.6,41741.7,41775.3,41808.8,41808.8,2023-12-25 10:36:28,-0.29966,0,0,0,0,0,0
total,5551,116,116,116,42206.0,42245.0,42547.0,42580.6,42580.6,42580.6,2023-12-25 10:36:29,-0.29875,0,0,0,0,0,0
total,5656,105,105,105,42977.3,42983.2,43318.8,43352.3,43352.3,43352.3,2023-12-25 10:36:30,-0.29799,0,0,0,0,0,0
total,5776,120,120,120,43724.5,43755.0,44090.5,44157.6,44157.6,44157.6,2023-12-25 10:36:31,-0.29707,0,0,0,0,0,0
total,5868,92,92,92,44504.1,44526.7,44895.8,44929.4,44962.9,44962.9,2023-12-25 10:36:32,-0.29650,0,0,0,0,0,0
total,5975,107,107,107,45300.5,45298.5,45667.6,45701.1,45734.7,45734.7,2023-12-25 10:36:33,-0.29576,0,0,0,0,0,0
total,6075,100,100,100,46144.4,46137.3,46506.4,46540.0,46540.0,46540.0,2023-12-25 10:36:34,-0.29512,0,0,0,0,0,0
total,6175,100,100,100,46975.2,47009.8,47311.7,47345.3,47345.3,47345.3,2023-12-25 10:36:35,-0.29449,0,0,0,0,0,0
total,6266,91,91,91,47755.5,47781.5,48117.1,48117.1,48150.6,48150.6,2023-12-25 10:36:36,-0.29397,0,0,0,0,0,0
total,6379,113,113,113,48569.1,48586.8,48922.4,48955.9,48955.9,48955.9,2023-12-25 10:36:37,-0.29323,0,0,0,0,0,0
total,6477,98,98,98,49305.5,49291.5,49694.1,49727.7,49727.7,49727.7,2023-12-25 10:36:38,-0.29265,0,0,0,0,0,0
total,6573,96,96,96,50117.7,50163.9,50465.9,50533.0,50533.0,50533.0,2023-12-25 10:36:39,-0.29211,0,0,0,0,0,0
total,6683,110,110,110,50910.0,50902.1,51304.7,51338.3,51338.3,51338.3,2023-12-25 10:36:40,-0.29144,0,0,0,0,0,0
total,6778,95,95,95,51672.9,51640.3,52076.5,52110.0,52110.0,52110.0,2023-12-25 10:36:41,-0.29092,0,0,0,0,0,0
total,6869,91,91,91,52507.7,52512.7,52881.8,52915.3,52948.9,52948.9,2023-12-25 10:36:42,-0.29045,0,0,0,0,0,0
total,6959,90,90,90,53351.2,53385.1,53720.6,53754.2,53787.8,53787.8,2023-12-25 10:36:43,-0.29000,0,0,0,0,0,0
total,7063,104,104,104,54133.6,54156.9,54526.0,54526.0,54559.5,54559.5,2023-12-25 10:36:44,-0.28942,0,0,0,0,0,0
total,7161,98,98,98,54933.1,54928.6,55264.1,55331.3,55331.3,55331.3,2023-12-25 10:36:45,-0.28891,0,0,0,0,0,0
total,7269,108,108,108,55709.1,55700.4,56136.6,56136.6,56170.1,56170.1,2023-12-25 10:36:46,-0.28833,0,0,0,0,0,0
total,7374,105,105,105,56541.0,56572.8,56874.8,56908.3,56941.9,56941.9,2023-12-25 10:36:47,-0.28777,0,0,0,0,0,0
total,7474,100,100,100,57323.0,57344.5,57713.6,57713.6,57747.2,57747.2,2023-12-25 10:36:48,-0.28727,0,0,0,0,0,0
total,7567,93,93,93,58141.7,58183.4,58518.9,58552.5,58552.5,58552.5,2023-12-25 10:36:49,-0.28683,0,0,0,0,0,0
total,7668,101,101,101,58947.7,58955.1,59324.2,59324.2,59324.2,59324.2,2023-12-25 10:36:50,-0.28634,0,0,0,0,0,0
total,7778,110,110,110,59741.2,59760.4,60096.0,60129.5,60129.5,60129.5,2023-12-25 10:36:51,-0.28578,0,0,0,0,0,0
total,7889,111,111,111,60521.5,60532.2,60867.7,60901.3,60901.3,60901.3,2023-12-25 10:36:52,-0.28522,0,0,0,0,0,0
total,7998,109,109,109,61269.3,61270.4,61673.0,61673.0,61673.0,61673.0,2023-12-25 10:36:53,-0.28469,0,0,0,0,0,0
total,8101,103,103,103,62060.6,62075.7,62444.8,62478.4,62478.4,62478.4,2023-12-25 10:36:54,-0.28420,0,0,0,0,0,0
total,8206,105,105,105,62908.0,62948.1,63250.1,63283.7,63283.7,63283.7,2023-12-25 10:36:55,-0.28372,0,0,0,0,0,0
total,8308,102,102,102,63659.7,63652.8,64021.9,64055.4,64089.0,64089.0,2023-12-25 10:36:56,-0.28326,0,0,0,0,0,0
total,8415,107,107,107,64444.7,64458.1,64827.2,64860.7,64860.7,64860.7,2023-12-25 10:36:57,-0.28277,0,0,0,0,0,0
total,8518,103,103,103,65263.2,65330.5,65598.9,65598.9,65666.0,65666.0,2023-12-25 10:36:58,-0.28231,0,0,0,0,0,0
