type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,33,33,33,33,101.6,145.2,315.6,335.8,335.8,335.8,2023-12-25 18:02:31,0.70711,0,0,0,0,0,0
total,64,31,31,31,128.9,157.8,168.3,305.4,305.4,305.4,2023-12-25 18:02:32,0.41000,0,0,0,0,0,0
total,106,42,42,42,95.5,145.2,168.3,168.4,168.4,168.4,2023-12-25 18:02:33,0.29034,0,0,0,0,0,0
total,140,34,34,34,121.5,155.2,168.2,310.4,310.4,310.4,2023-12-25 18:02:34,0.22485,0,0,0,0,0,0
total,186,46,46,46,89.5,145.0,168.0,168.4,168.4,168.4,2023-12-25 18:02:35,0.18510,0,0,0,0,0,0
total,229,43,43,43,89.2,145.1,168.0,168.0,168.0,168.0,2023-12-25 18:02:36,0.15645,0,0,0,0,0,0
total,271,42,42,42,95.1,145.2,167.9,168.4,168.4,168.4,2023-12-25 18:02:37,0.13545,0,0,0,0,0,0
total,307,36,36,36,111.2,155.2,167.9,168.0,168.0,168.0,2023-12-25 18:02:38,0.12062,0,0,0,0,0,0
total,357,50,50,50,79.9,1.0,167.8,168.2,168.2,168.2,2023-12-25 18:02:39,0.11002,0,0,0,0,0,0
total,399,42,42,42,97.4,145.0,167.9,168.4,168.4,168.4,2023-12-25 18:02:40,0.09948,0,0,0,0,0,0
total,449,50,50,50,75.6,0.9,167.9,167.9,167.9,167.9,2023-12-25 18:02:41,0.09207,0,0,0,0,0,0
total,492,43,43,43,95.2,144.7,167.8,168.0,168.0,168.0,2023-12-25 18:02:42,0.08466,0,0,0,0,0,0
total,534,42,42,42,99.8,154.9,167.8,168.7,168.7,168.7,2023-12-25 18:02:43,0.07838,0,0,0,0,0,0
total,568,34,34,34,112.9,154.9,167.8,167.9,167.9,167.9,2023-12-25 18:02:44,0.07445,0,0,0,0,0,0
total,607,39,39,39,100.9,145.0,167.8,167.9,167.9,167.9,2023-12-25 18:02:45,0.06983,0,0,0,0,0,0
total,650,43,43,43,96.3,145.0,167.9,168.0,168.0,168.0,2023-12-25 18:02:46,0.06558,0,0,0,0,0,0
total,687,37,37,37,108.1,154.9,167.6,167.6,167.6,167.6,2023-12-25 18:02:47,0.06225,0,0,0,0,0,0
total,723,36,36,36,106.5,144.8,167.8,167.9,167.9,167.9,2023-12-25 18:02:48,0.05941,0,0,0,0,0,0
total,759,36,36,36,105.9,154.8,167.8,167.9,167.9,167.9,2023-12-25 18:02:49,0.05681,0,0,0,0,0,0
total,810,51,51,51,86.6,144.7,167.8,167.8,173.9,173.9,2023-12-25 18:02:50,0.05523,0,0,0,0,0,0
total,854,44,44,44,86.6,144.7,167.8,170.1,170.1,170.1,2023-12-25 18:02:51,0.05269,0,0,0,0,0,0
total,899,45,45,45,88.3,144.7,167.8,167.8,167.8,167.8,2023-12-25 18:02:52,0.05041,0,0,0,0,0,0
total,943,44,44,44,93.3,144.7,167.8,171.6,171.6,171.6,2023-12-25 18:02:53,0.04829,0,0,0,0,0,0
total,985,42,42,42,94.3,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:02:54,0.04631,0,0,0,0,0,0
total,1032,47,47,47,81.1,144.6,167.6,167.8,167.8,167.8,2023-12-25 18:02:55,0.04468,0,0,0,0,0,0
total,1081,49,49,49,86.9,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:02:56,0.04335,0,0,0,0,0,0
total,1120,39,39,39,98.3,144.8,167.6,167.6,167.6,167.6,2023-12-25 18:02:57,0.04190,0,0,0,0,0,0
total,1166,46,46,46,90.9,144.7,167.6,167.6,167.6,167.6,2023-12-25 18:02:58,0.04051,0,0,0,0,0,0
total,1195,29,29,29,131.2,155.1,167.6,167.6,167.6,167.6,2023-12-25 18:02:59,0.04071,0,0,0,0,0,0
total,1234,39,39,39,104.1,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:03:00,0.03947,0,0,0,0,0,0
total,1273,39,39,39,106.2,154.8,167.6,168.8,168.8,168.8,2023-12-25 18:03:01,0.03829,0,0,0,0,0,0
total,1317,44,44,44,90.2,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:03:02,0.03713,0,0,0,0,0,0
total,1353,36,36,36,106.2,154.7,167.6,167.8,167.8,167.8,2023-12-25 18:03:03,0.03630,0,0,0,0,0,0
total,1395,42,42,42,101.4,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:03:04,0.03524,0,0,0,0,0,0
total,1433,38,38,38,99.9,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:03:05,0.03437,0,0,0,0,0,0
total,1467,34,34,34,120.5,154.8,167.5,167.9,167.9,167.9,2023-12-25 18:03:06,0.03385,0,0,0,0,0,0
total,1509,42,42,42,97.3,144.7,167.6,167.6,167.6,167.6,2023-12-25 18:03:07,0.03294,0,0,0,0,0,0
total,1547,38,38,38,100.5,144.8,167.5,167.5,167.5,167.5,2023-12-25 18:03:08,0.03218,0,0,0,0,0,0
total,1594,47,47,47,86.7,144.6,167.6,167.9,167.9,167.9,2023-12-25 18:03:09,0.03151,0,0,0,0,0,0
total,1633,39,39,39,100.4,144.7,167.6,167.9,167.9,167.9,2023-12-25 18:03:10,0.03078,0,0,0,0,0,0
total,1686,53,53,53,76.8,2.5,167.5,167.6,167.6,167.6,2023-12-25 18:03:11,0.03071,0,0,0,0,0,0
total,1731,45,45,45,85.0,144.6,167.6,168.7,168.7,168.7,2023-12-25 18:03:12,0.03002,0,0,0,0,0,0
total,1776,45,45,45,95.9,144.7,167.6,167.6,167.6,167.6,2023-12-25 18:03:13,0.02936,0,0,0,0,0,0
total,1811,35,35,35,109.1,154.8,167.5,167.6,167.6,167.6,2023-12-25 18:03:14,0.02897,0,0,0,0,0,0
total,1851,40,40,40,98.7,144.7,167.6,167.8,167.8,167.8,2023-12-25 18:03:15,0.02836,0,0,0,0,0,0
total,1891,40,40,40,98.7,144.7,167.6,168.6,168.6,168.6,2023-12-25 18:03:16,0.02777,0,0,0,0,0,0
total,1925,34,34,34,116.9,155.1,167.6,167.8,167.8,167.8,2023-12-25 18:03:17,0.02749,0,0,0,0,0,0
total,1971,46,46,46,91.9,144.7,167.6,168.8,168.8,168.8,2023-12-25 18:03:18,0.02700,0,0,0,0,0,0
total,2020,49,49,49,78.6,0.7,167.8,167.9,167.9,167.9,2023-12-25 18:03:19,0.02666,0,0,0,0,0,0
total,2054,34,34,34,113.5,157.4,167.8,167.8,167.8,167.8,2023-12-25 18:03:20,0.02642,0,0,0,0,0,0
total,2106,52,52,52,84.2,144.7,167.8,167.8,171.6,171.6,2023-12-25 18:03:21,0.02632,0,0,0,0,0,0
total,2144,38,38,38,99.5,144.7,167.8,167.9,167.9,167.9,2023-12-25 18:03:22,0.02590,0,0,0,0,0,0
total,2175,31,31,31,127.4,154.8,167.6,167.6,167.6,167.6,2023-12-25 18:03:23,0.02592,0,0,0,0,0,0
total,2222,47,47,47,85.1,144.6,167.6,167.8,167.8,167.8,2023-12-25 18:03:24,0.02553,0,0,0,0,0,0
total,2265,43,43,43,95.6,145.1,167.6,167.9,167.9,167.9,2023-12-25 18:03:25,0.02507,0,0,0,0,0,0
total,2306,41,41,41,96.6,144.8,167.9,170.4,170.4,170.4,2023-12-25 18:03:26,0.02462,0,0,0,0,0,0
total,2347,41,41,41,95.7,144.8,167.8,167.8,167.8,167.8,2023-12-25 18:03:27,0.02420,0,0,0,0,0,0
total,2387,40,40,40,101.8,145.0,167.8,167.8,167.8,167.8,2023-12-25 18:03:28,0.02380,0,0,0,0,0,0
total,2425,38,38,38,104.1,144.8,167.8,167.9,167.9,167.9,2023-12-25 18:03:29,0.02346,0,0,0,0,0,0
total,2474,49,49,49,80.5,144.6,167.8,167.9,167.9,167.9,2023-12-25 18:03:30,0.02323,0,0,0,0,0,0
total,2516,42,42,42,102.3,144.8,167.8,168.0,168.0,168.0,2023-12-25 18:03:31,0.02285,0,0,0,0,0,0
total,2545,29,29,29,130.8,154.9,167.6,167.8,167.8,167.8,2023-12-25 18:03:32,0.02306,0,0,0,0,0,0
total,2583,38,38,38,101.5,154.8,167.6,167.8,167.8,167.8,2023-12-25 18:03:33,0.02274,0,0,0,0,0,0
total,2628,45,45,45,92.0,144.7,167.6,169.7,169.7,169.7,2023-12-25 18:03:34,0.02242,0,0,0,0,0,0
total,2667,39,39,39,105.7,146.3,167.6,167.8,167.8,167.8,2023-12-25 18:03:35,0.02210,0,0,0,0,0,0
total,2707,40,40,40,94.9,144.6,167.6,168.0,168.0,168.0,2023-12-25 18:03:36,0.02178,0,0,0,0,0,0
total,2756,49,49,49,83.5,144.6,167.6,167.8,167.8,167.8,2023-12-25 18:03:37,0.02160,0,0,0,0,0,0
total,2795,39,39,39,103.2,154.7,167.6,168.4,168.4,168.4,2023-12-25 18:03:38,0.02131,0,0,0,0,0,0
total,2847,52,52,52,76.9,0.9,167.6,167.8,167.8,167.8,2023-12-25 18:03:39,0.02128,0,0,0,0,0,0
total,2888,41,41,41,93.5,144.7,167.6,167.6,167.6,167.6,2023-12-25 18:03:40,0.02098,0,0,0,0,0,0
total,2926,38,38,38,105.0,154.7,167.6,167.8,167.8,167.8,2023-12-25 18:03:41,0.02073,0,0,0,0,0,0
total,2973,47,47,47,91.1,144.7,167.5,167.8,167.8,167.8,2023-12-25 18:03:42,0.02050,0,0,0,0,0,0
total,3009,36,36,36,106.0,144.8,167.6,167.6,167.6,167.6,2023-12-25 18:03:43,0.02033,0,0,0,0,0,0
total,3047,38,38,38,109.4,154.9,167.6,167.9,167.9,167.9,2023-12-25 18:03:44,0.02010,0,0,0,0,0,0
total,3082,35,35,35,106.0,144.8,167.5,167.6,167.6,167.6,2023-12-25 18:03:45,0.01996,0,0,0,0,0,0
total,3122,40,40,40,103.1,145.9,167.6,167.8,167.8,167.8,2023-12-25 18:03:46,0.01971,0,0,0,0,0,0
total,3155,33,33,33,115.5,154.8,167.6,167.6,167.6,167.6,2023-12-25 18:03:47,0.01966,0,0,0,0,0,0
total,3200,45,45,45,90.8,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:03:48,0.01943,0,0,0,0,0,0
total,3237,37,37,37,116.5,154.8,167.6,170.9,170.9,170.9,2023-12-25 18:03:49,0.01924,0,0,0,0,0,0
total,3281,44,44,44,85.9,144.6,167.5,167.5,167.5,167.5,2023-12-25 18:03:50,0.01901,0,0,0,0,0,0
total,3323,42,42,42,91.6,144.7,167.5,168.0,168.0,168.0,2023-12-25 18:03:51,0.01877,0,0,0,0,0,0
total,3367,44,44,44,96.0,144.6,167.5,170.9,170.9,170.9,2023-12-25 18:03:52,0.01856,0,0,0,0,0,0
total,3400,33,33,33,120.0,154.7,167.5,167.6,167.6,167.6,2023-12-25 18:03:53,0.01852,0,0,0,0,0,0
total,3441,41,41,41,96.9,144.6,167.5,167.6,167.6,167.6,2023-12-25 18:03:54,0.01830,0,0,0,0,0,0
total,3481,40,40,40,103.9,154.7,167.5,167.6,167.6,167.6,2023-12-25 18:03:55,0.01809,0,0,0,0,0,0
total,3525,44,44,44,87.6,144.6,167.5,167.9,167.9,167.9,2023-12-25 18:03:56,0.01789,0,0,0,0,0,0
total,3568,43,43,43,88.9,144.6,167.5,167.8,167.8,167.8,2023-12-25 18:03:57,0.01769,0,0,0,0,0,0
total,3616,48,48,48,86.9,144.6,167.6,167.8,167.8,167.8,2023-12-25 18:03:58,0.01756,0,0,0,0,0,0
total,3649,33,33,33,121.0,154.8,167.5,168.0,168.0,168.0,2023-12-25 18:03:59,0.01754,0,0,0,0,0,0
