type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,22,22,22,22,93.9,4.5,290.2,290.5,290.5,290.5,2023-12-25 17:57:11,0.70711,0,0,0,0,0,0
total,57,35,35,35,125.1,145.2,335.8,356.0,356.0,356.0,2023-12-25 17:57:12,0.45173,0,0,0,0,0,0
total,100,43,43,43,94.9,145.4,168.3,178.4,178.4,178.4,2023-12-25 17:57:13,0.31778,0,0,0,0,0,0
total,143,43,43,43,90.7,145.2,167.9,168.0,168.0,168.0,2023-12-25 17:57:14,0.24501,0,0,0,0,0,0
total,192,49,49,49,82.4,145.0,168.3,178.1,178.1,178.1,2023-12-25 17:57:15,0.20268,0,0,0,0,0,0
total,230,38,38,38,104.3,145.4,168.3,171.3,171.3,171.3,2023-12-25 17:57:16,0.17171,0,0,0,0,0,0
total,261,31,31,31,134.4,145.2,168.2,178.1,178.1,178.1,2023-12-25 17:57:17,0.15274,0,0,0,0,0,0
total,309,48,48,48,79.9,135.4,167.8,167.9,167.9,167.9,2023-12-25 17:57:18,0.13586,0,0,0,0,0,0
total,343,34,34,34,115.5,145.1,170.0,178.1,178.1,178.1,2023-12-25 17:57:19,0.12291,0,0,0,0,0,0
total,381,38,38,38,107.8,145.0,167.9,178.1,178.1,178.1,2023-12-25 17:57:20,0.11119,0,0,0,0,0,0
total,425,44,44,44,88.7,145.0,178.0,178.1,178.1,178.1,2023-12-25 17:57:21,0.10163,0,0,0,0,0,0
total,472,47,47,47,84.8,144.8,168.0,178.1,178.1,178.1,2023-12-25 17:57:22,0.09414,0,0,0,0,0,0
total,524,52,52,52,82.7,144.6,167.6,167.8,167.8,167.8,2023-12-25 17:57:23,0.08884,0,0,0,0,0,0
total,560,36,36,36,106.4,145.0,177.7,178.0,178.0,178.0,2023-12-25 17:57:24,0.08332,0,0,0,0,0,0
total,598,38,38,38,104.4,144.8,167.9,177.9,177.9,177.9,2023-12-25 17:57:25,0.07812,0,0,0,0,0,0
total,640,42,42,42,92.0,144.7,167.6,167.8,167.8,167.8,2023-12-25 17:57:26,0.07332,0,0,0,0,0,0
total,682,42,42,42,96.0,144.8,167.8,177.7,177.7,177.7,2023-12-25 17:57:27,0.06907,0,0,0,0,0,0
total,724,42,42,42,99.6,144.7,167.8,177.9,177.9,177.9,2023-12-25 17:57:28,0.06529,0,0,0,0,0,0
total,763,39,39,39,98.2,144.7,167.6,178.0,178.0,178.0,2023-12-25 17:57:29,0.06200,0,0,0,0,0,0
total,800,37,37,37,110.1,144.8,167.6,177.7,177.7,177.7,2023-12-25 17:57:30,0.05921,0,0,0,0,0,0
total,842,42,42,42,96.2,144.7,167.6,177.9,177.9,177.9,2023-12-25 17:57:31,0.05642,0,0,0,0,0,0
total,886,44,44,44,87.6,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:57:32,0.05396,0,0,0,0,0,0
total,927,41,41,41,100.0,144.7,170.8,178.0,178.0,178.0,2023-12-25 17:57:33,0.05164,0,0,0,0,0,0
total,966,39,39,39,101.8,144.7,167.6,167.6,167.6,167.6,2023-12-25 17:57:34,0.04961,0,0,0,0,0,0
total,1009,43,43,43,92.5,144.6,169.2,177.9,177.9,177.9,2023-12-25 17:57:35,0.04767,0,0,0,0,0,0
total,1045,36,36,36,111.8,144.7,167.6,177.7,177.7,177.7,2023-12-25 17:57:36,0.04614,0,0,0,0,0,0
total,1086,41,41,41,98.4,144.6,168.4,177.9,177.9,177.9,2023-12-25 17:57:37,0.04445,0,0,0,0,0,0
total,1126,40,40,40,97.6,144.7,167.6,177.9,177.9,177.9,2023-12-25 17:57:38,0.04289,0,0,0,0,0,0
total,1161,35,35,35,114.8,157.4,177.7,177.9,177.9,177.9,2023-12-25 17:57:39,0.04175,0,0,0,0,0,0
total,1196,35,35,35,114.8,144.7,170.5,177.7,177.7,177.7,2023-12-25 17:57:40,0.04068,0,0,0,0,0,0
total,1241,45,45,45,91.3,144.7,167.8,177.9,177.9,177.9,2023-12-25 17:57:41,0.03950,0,0,0,0,0,0
total,1283,42,42,42,94.0,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:57:42,0.03828,0,0,0,0,0,0
total,1325,42,42,42,92.4,144.7,167.6,177.7,177.7,177.7,2023-12-25 17:57:43,0.03713,0,0,0,0,0,0
total,1368,43,43,43,97.3,144.7,167.6,177.7,177.7,177.7,2023-12-25 17:57:44,0.03607,0,0,0,0,0,0
total,1397,29,29,29,130.6,157.4,177.6,177.9,177.9,177.9,2023-12-25 17:57:45,0.03607,0,0,0,0,0,0
total,1435,38,38,38,107.3,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:57:46,0.03513,0,0,0,0,0,0
total,1486,51,51,51,80.3,144.4,167.8,177.7,177.7,177.7,2023-12-25 17:57:47,0.03483,0,0,0,0,0,0
total,1520,34,34,34,112.7,144.7,167.6,177.9,177.9,177.9,2023-12-25 17:57:48,0.03424,0,0,0,0,0,0
total,1555,35,35,35,120.2,144.7,167.6,177.9,177.9,177.9,2023-12-25 17:57:49,0.03358,0,0,0,0,0,0
total,1583,28,28,28,135.6,157.3,177.7,177.9,177.9,177.9,2023-12-25 17:57:50,0.03370,0,0,0,0,0,0
total,1633,50,50,50,83.9,144.4,167.5,177.9,177.9,177.9,2023-12-25 17:57:51,0.03335,0,0,0,0,0,0
total,1673,40,40,40,96.4,144.7,167.6,177.7,177.7,177.7,2023-12-25 17:57:52,0.03257,0,0,0,0,0,0
total,1729,56,56,56,69.1,0.6,167.5,167.5,169.0,169.0,2023-12-25 17:57:53,0.03286,0,0,0,0,0,0
