type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,85,85,85,85,572.2,584.6,871.4,924.8,931.1,931.1,2023-12-25 10:15:55,0.70711,0,0,0,0,0,0
total,185,100,100,100,1329.7,1340.1,1681.9,1710.2,1713.4,1713.4,2023-12-25 10:15:56,0.97762,0,0,0,0,0,0
total,287,102,102,102,2098.1,2106.6,2466.3,2499.8,2501.9,2501.9,2023-12-25 10:15:57,1.10441,0,0,0,0,0,0
total,411,124,124,124,2877.9,2864.7,3219.1,3256.9,3256.9,3256.9,2023-12-25 10:15:58,1.20162,0,0,0,0,0,0
total,512,101,101,101,3673.0,3667.9,4034.9,4074.8,4074.8,4074.8,2023-12-25 10:15:59,1.26315,0,0,0,0,0,0
total,623,111,111,111,4482.6,4517.3,4819.3,4840.2,4852.8,4852.8,2023-12-25 10:16:00,1.31672,0,0,0,0,0,0
total,739,116,116,116,5212.8,5226.1,5532.3,5582.6,5624.6,5624.6,2023-12-25 10:16:01,1.36395,0,0,0,0,0,0
total,849,110,110,110,5963.1,5964.3,6341.8,6375.3,6387.9,6387.9,2023-12-25 10:16:02,1.40347,0,0,0,0,0,0
total,952,103,103,103,6755.9,6736.1,7151.3,7176.5,7180.6,7180.6,2023-12-25 10:16:03,1.43662,0,0,0,0,0,0
total,1047,95,95,95,7540.1,7507.8,7906.3,7977.6,7977.6,7977.6,2023-12-25 10:16:04,1.46440,0,0,0,0,0,0
total,1161,114,114,114,8333.1,8334.1,8699.0,8757.7,8774.5,8774.5,2023-12-25 10:16:05,1.49436,0,0,0,0,0,0
total,1281,120,120,120,9141.3,9143.6,9512.7,9537.8,9546.2,9546.2,2023-12-25 10:16:06,1.52359,0,0,0,0,0,0
total,1381,100,100,100,9956.8,9990.8,10284.4,10326.4,10343.2,10343.2,2023-12-25 10:16:07,1.54663,0,0,0,0,0,0
total,1523,142,142,142,10682.2,10678.7,11014.2,11056.2,11056.2,11056.2,2023-12-25 10:16:08,1.57706,0,0,0,0,0,0
total,1622,99,99,99,11470.8,11492.4,11777.6,11811.2,11844.7,11844.7,2023-12-25 10:16:09,1.59757,0,0,0,0,0,0
total,1716,94,94,94,12232.3,12197.0,12591.3,12650.0,12666.8,12666.8,2023-12-25 10:16:10,1.61603,0,0,0,0,0,0
total,1835,119,119,119,13015.6,12985.6,13388.2,13421.8,13430.2,13430.2,2023-12-25 10:16:11,1.63806,0,0,0,0,0,0
total,1941,106,106,106,13815.2,13807.6,14168.4,14210.3,14218.7,14218.7,2023-12-25 10:16:12,1.65696,0,0,0,0,0,0
total,2040,99,99,99,14545.3,14537.5,14931.7,14982.1,14990.4,14990.4,2023-12-25 10:16:13,1.67396,0,0,0,0,0,0
total,2145,105,105,105,15447.9,15451.8,15795.7,15820.9,15829.3,15829.3,2023-12-25 10:16:14,1.69118,0,0,0,0,0,0
total,2253,108,108,108,16180.1,16173.2,16533.9,16575.9,16584.3,16584.3,2023-12-25 10:16:15,1.70829,0,0,0,0,0,0
total,2361,108,108,108,16972.6,16945.0,17314.1,17381.2,17381.2,17381.2,2023-12-25 10:16:16,1.72482,0,0,0,0,0,0
total,2461,100,100,100,17785.4,17800.6,18136.2,18152.9,18169.7,18169.7,2023-12-25 10:16:17,1.73967,0,0,0,0,0,0
total,2559,98,98,98,18560.6,18555.6,18924.7,18941.5,18975.0,18975.0,2023-12-25 10:16:18,1.75377,0,0,0,0,0,0
total,2659,100,100,100,19399.3,19394.5,19746.8,19797.1,19797.1,19797.1,2023-12-25 10:16:19,1.76770,0,0,0,0,0,0
total,2773,114,114,114,20169.3,20149.4,20501.8,20568.9,20568.9,20568.9,2023-12-25 10:16:20,1.78311,0,0,0,0,0,0
total,2889,116,116,116,20964.0,20988.3,21307.1,21323.8,21340.6,21340.6,2023-12-25 10:16:21,1.79841,0,0,0,0,0,0
total,2979,90,90,90,21734.5,21726.5,22112.4,22129.1,22145.9,22145.9,2023-12-25 10:16:22,1.81005,0,0,0,0,0,0
total,3078,99,99,99,22496.5,22498.2,22867.3,22934.5,22934.5,22934.5,2023-12-25 10:16:23,1.82250,0,0,0,0,0,0
