type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,5,5,5,5,60.2,2.4,160.4,160.4,160.4,160.4,2023-12-25 17:27:51,0.00000,0,0,0,0,0,0
total,47,42,42,42,109.3,135.1,315.6,335.8,335.8,335.8,2023-12-25 17:27:52,0.58538,0,0,0,0,0,0
total,94,47,47,47,82.8,135.0,167.9,168.0,168.0,168.0,2023-12-25 17:27:53,0.35226,0,0,0,0,0,0
total,136,42,42,42,100.2,145.2,168.2,170.4,170.4,170.4,2023-12-25 17:27:54,0.25475,0,0,0,0,0,0
total,176,40,40,40,95.6,135.0,167.8,289.7,289.7,289.7,2023-12-25 17:27:55,0.19873,0,0,0,0,0,0
total,222,46,46,46,86.0,135.1,168.0,168.2,168.2,168.2,2023-12-25 17:27:56,0.16295,0,0,0,0,0,0
total,263,41,41,41,98.5,145.1,167.9,168.0,168.0,168.0,2023-12-25 17:27:57,0.13918,0,0,0,0,0,0
total,311,48,48,48,84.8,134.7,167.9,167.9,167.9,167.9,2023-12-25 17:27:58,0.12097,0,0,0,0,0,0
total,362,51,51,51,77.1,134.7,167.5,167.6,167.8,167.8,2023-12-25 17:27:59,0.10758,0,0,0,0,0,0
total,403,41,41,41,100.2,144.8,167.9,168.0,168.0,168.0,2023-12-25 17:28:00,0.09712,0,0,0,0,0,0
total,441,38,38,38,101.6,145.0,167.8,168.0,168.0,168.0,2023-12-25 17:28:01,0.08947,0,0,0,0,0,0
total,481,40,40,40,104.4,144.8,167.6,167.8,167.8,167.8,2023-12-25 17:28:02,0.08236,0,0,0,0,0,0
total,514,33,33,33,116.5,144.8,167.6,167.8,167.8,167.8,2023-12-25 17:28:03,0.07878,0,0,0,0,0,0
total,561,47,47,47,88.0,134.7,167.5,167.8,167.8,167.8,2023-12-25 17:28:04,0.07309,0,0,0,0,0,0
total,601,40,40,40,95.5,135.1,167.6,168.4,168.4,168.4,2023-12-25 17:28:05,0.06839,0,0,0,0,0,0
total,640,39,39,39,105.4,144.8,167.6,167.9,167.9,167.9,2023-12-25 17:28:06,0.06442,0,0,0,0,0,0
total,684,44,44,44,90.5,134.7,167.5,167.8,167.8,167.8,2023-12-25 17:28:07,0.06051,0,0,0,0,0,0
total,732,48,48,48,82.2,134.6,167.4,167.8,167.8,167.8,2023-12-25 17:28:08,0.05731,0,0,0,0,0,0
total,776,44,44,44,92.5,134.7,167.5,167.8,167.8,167.8,2023-12-25 17:28:09,0.05421,0,0,0,0,0,0
total,813,37,37,37,107.1,144.7,167.6,167.6,167.6,167.6,2023-12-25 17:28:10,0.05209,0,0,0,0,0,0
total,855,42,42,42,94.1,140.8,167.6,167.8,167.8,167.8,2023-12-25 17:28:11,0.04959,0,0,0,0,0,0
total,899,44,44,44,93.5,136.2,167.6,167.8,167.8,167.8,2023-12-25 17:28:12,0.04728,0,0,0,0,0,0
total,938,39,39,39,97.4,134.7,167.6,167.6,167.6,167.6,2023-12-25 17:28:13,0.04543,0,0,0,0,0,0
total,985,47,47,47,85.4,134.7,167.5,167.6,167.6,167.6,2023-12-25 17:28:14,0.04363,0,0,0,0,0,0
total,1033,48,48,48,84.7,134.6,167.6,167.9,167.9,167.9,2023-12-25 17:28:15,0.04204,0,0,0,0,0,0
total,1088,55,55,55,74.0,0.9,167.6,167.8,167.9,167.9,2023-12-25 17:28:16,0.04157,0,0,0,0,0,0
total,1131,43,43,43,88.2,134.6,167.4,167.5,167.5,167.5,2023-12-25 17:28:17,0.04002,0,0,0,0,0,0
total,1176,45,45,45,94.7,134.6,167.4,167.5,167.5,167.5,2023-12-25 17:28:18,0.03856,0,0,0,0,0,0
total,1213,37,37,37,101.7,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:28:19,0.03767,0,0,0,0,0,0
total,1252,39,39,39,104.5,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:28:20,0.03661,0,0,0,0,0,0
total,1309,57,57,57,71.8,1.7,167.4,167.6,167.8,167.8,2023-12-25 17:28:21,0.03669,0,0,0,0,0,0
total,1349,40,40,40,96.1,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:28:22,0.03568,0,0,0,0,0,0
total,1389,40,40,40,100.8,143.1,167.5,167.6,167.6,167.6,2023-12-25 17:28:23,0.03471,0,0,0,0,0,0
total,1430,41,41,41,99.2,144.7,167.5,167.9,167.9,167.9,2023-12-25 17:28:24,0.03375,0,0,0,0,0,0
total,1477,47,47,47,83.3,134.5,167.4,167.6,167.6,167.6,2023-12-25 17:28:25,0.03282,0,0,0,0,0,0
total,1532,55,55,55,76.7,134.3,167.5,167.5,167.6,167.6,2023-12-25 17:28:26,0.03260,0,0,0,0,0,0
total,1564,32,32,32,119.4,144.7,167.5,167.6,167.6,167.6,2023-12-25 17:28:27,0.03268,0,0,0,0,0,0
total,1602,38,38,38,106.8,144.6,167.6,167.6,167.6,167.6,2023-12-25 17:28:28,0.03204,0,0,0,0,0,0
total,1646,44,44,44,93.4,134.6,167.5,167.5,167.5,167.5,2023-12-25 17:28:29,0.03121,0,0,0,0,0,0
total,1691,45,45,45,83.5,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:28:30,0.03042,0,0,0,0,0,0
total,1730,39,39,39,106.1,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:28:31,0.02981,0,0,0,0,0,0
total,1762,32,32,32,123.3,144.8,167.5,167.6,167.6,167.6,2023-12-25 17:28:32,0.02986,0,0,0,0,0,0
total,1813,51,51,51,80.8,134.6,167.5,167.5,167.6,167.6,2023-12-25 17:28:33,0.02940,0,0,0,0,0,0
