type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,9,9,9,9,179.4,181.4,191.9,191.9,191.9,191.9,2023-12-25 10:07:24,0.00000,0,0,0,0,0,0
total,80,71,71,71,729.9,753.4,1021.8,1044.4,1079.0,1079.0,2023-12-25 10:07:25,-0.72485,0,0,0,0,0,0
total,179,99,99,99,1496.0,1520.4,1868.6,1891.6,1900.0,1900.0,2023-12-25 10:07:26,-0.70043,0,0,0,0,0,0
total,289,110,110,110,2309.9,2336.2,2648.7,2699.0,2701.1,2701.1,2023-12-25 10:07:27,-0.69311,0,0,0,0,0,0
total,390,101,101,101,3099.8,3126.9,3477.1,3506.4,3508.5,3508.5,2023-12-25 10:07:28,-0.69236,0,0,0,0,0,0
total,484,94,94,94,3907.1,3879.7,4248.8,4286.6,4307.6,4307.6,2023-12-25 10:07:29,-0.69255,0,0,0,0,0,0
total,592,108,108,108,4663.6,4622.1,5083.5,5108.7,5108.7,5108.7,2023-12-25 10:07:30,-0.68915,0,0,0,0,0,0
total,685,93,93,93,5496.2,5490.3,5880.4,5905.6,5918.2,5918.2,2023-12-25 10:07:31,-0.68799,0,0,0,0,0,0
total,780,95,95,95,6349.6,6346.0,6706.7,6731.9,6731.9,6731.9,2023-12-25 10:07:32,-0.68623,0,0,0,0,0,0
total,884,104,104,104,7106.0,7101.0,7465.9,7503.6,7503.6,7503.6,2023-12-25 10:07:33,-0.68330,0,0,0,0,0,0
total,981,97,97,97,7950.3,7981.8,8279.6,8321.5,8334.1,8334.1,2023-12-25 10:07:34,-0.68110,0,0,0,0,0,0
total,1083,102,102,102,8729.3,8724.2,9051.3,9110.0,9118.4,9118.4,2023-12-25 10:07:35,-0.67849,0,0,0,0,0,0
total,1178,95,95,95,9486.9,9454.0,9865.0,9898.6,9923.7,9923.7,2023-12-25 10:07:36,-0.67644,0,0,0,0,0,0
total,1295,117,117,117,10305.0,10309.6,10670.3,10695.5,10695.5,10695.5,2023-12-25 10:07:37,-0.67301,0,0,0,0,0,0
total,1395,100,100,100,11117.7,11106.5,11458.8,11484.0,11484.0,11484.0,2023-12-25 10:07:38,-0.67075,0,0,0,0,0,0
total,1506,111,111,111,11915.0,11920.2,12180.3,12239.0,12255.8,12255.8,2023-12-25 10:07:39,-0.66797,0,0,0,0,0,0
total,1618,112,112,112,12639.3,12658.4,12994.0,13035.9,13035.9,13035.9,2023-12-25 10:07:40,-0.66526,0,0,0,0,0,0
total,1715,97,97,97,13445.9,13455.3,13782.5,13816.0,13849.6,13849.6,2023-12-25 10:07:41,-0.66336,0,0,0,0,0,0
total,1821,106,106,106,14187.6,14168.4,14587.8,14629.7,14638.1,14638.1,2023-12-25 10:07:42,-0.66113,0,0,0,0,0,0
total,1922,101,101,101,15027.1,15015.6,15401.5,15418.3,15435.0,15435.0,2023-12-25 10:07:43,-0.65919,0,0,0,0,0,0
total,2014,92,92,92,15842.9,15829.3,16198.4,16240.3,16257.1,16257.1,2023-12-25 10:07:44,-0.65765,0,0,0,0,0,0
total,2119,105,105,105,16626.5,16643.0,16970.2,17028.9,17028.9,17028.9,2023-12-25 10:07:45,-0.65570,0,0,0,0,0,0
total,2221,102,102,102,17409.0,17381.2,17783.8,17817.4,17834.2,17834.2,2023-12-25 10:07:46,-0.65392,0,0,0,0,0,0
total,2318,97,97,97,18279.6,18303.9,18622.7,18656.3,18656.3,18656.3,2023-12-25 10:07:47,-0.65235,0,0,0,0,0,0
total,2425,107,107,107,19025.1,19025.4,19394.5,19444.8,19444.8,19444.8,2023-12-25 10:07:48,-0.65054,0,0,0,0,0,0
total,2537,112,112,112,19803.4,19763.6,20149.4,20199.8,20216.5,20216.5,2023-12-25 10:07:49,-0.64865,0,0,0,0,0,0
total,2632,95,95,95,20591.4,20585.6,20954.7,20988.3,21005.1,21005.1,2023-12-25 10:07:50,-0.64727,0,0,0,0,0,0
total,2744,112,112,112,21382.9,21391.0,21776.8,21810.4,21810.4,21810.4,2023-12-25 10:07:51,-0.64551,0,0,0,0,0,0
total,2835,91,91,91,22224.0,22229.8,22565.4,22598.9,22615.7,22615.7,2023-12-25 10:07:52,-0.64430,0,0,0,0,0,0
total,2934,99,99,99,22995.4,23035.1,23320.3,23404.2,23421.0,23421.0,2023-12-25 10:07:53,-0.64294,0,0,0,0,0,0
total,3028,94,94,94,23830.3,23840.4,24159.2,24192.7,24209.5,24209.5,2023-12-25 10:07:54,-0.64173,0,0,0,0,0,0
total,3120,92,92,92,24616.2,24578.6,25014.8,25048.4,25048.4,25048.4,2023-12-25 10:07:55,-0.64059,0,0,0,0,0,0
total,3236,116,116,116,25388.6,25350.4,25753.0,25786.6,25820.1,25820.1,2023-12-25 10:07:56,-0.63900,0,0,0,0,0,0
total,3341,105,105,105,26150.5,26122.1,26508.0,26575.1,26591.9,26591.9,2023-12-25 10:07:57,-0.63766,0,0,0,0,0,0
total,3441,100,100,100,26961.8,26910.7,27330.1,27363.6,27397.2,27397.2,2023-12-25 10:07:58,-0.63646,0,0,0,0,0,0
total,3533,92,92,92,27783.1,27783.1,28152.2,28219.3,28219.3,28219.3,2023-12-25 10:07:59,-0.63543,0,0,0,0,0,0
total,3646,113,113,113,28595.7,28605.2,28940.7,28991.0,29007.8,29007.8,2023-12-25 10:08:00,-0.63405,0,0,0,0,0,0
total,3742,96,96,96,29428.1,29460.8,29779.6,29796.3,29796.3,29796.3,2023-12-25 10:08:01,-0.63300,0,0,0,0,0,0
total,3834,92,92,92,30191.9,30182.2,30568.1,30601.6,30618.4,30618.4,2023-12-25 10:08:02,-0.63204,0,0,0,0,0,0
total,3930,96,96,96,30988.2,30970.7,31356.6,31406.9,31423.7,31423.7,2023-12-25 10:08:03,-0.63104,0,0,0,0,0,0
total,4039,109,109,109,31833.2,31859.9,32161.9,32212.3,32212.3,32212.3,2023-12-25 10:08:04,-0.62986,0,0,0,0,0,0
total,4129,90,90,90,32606.1,32598.1,32967.2,33000.8,33017.6,33017.6,2023-12-25 10:08:05,-0.62899,0,0,0,0,0,0
total,4234,105,105,105,33413.7,33437.0,33789.3,33806.1,33822.9,33822.9,2023-12-25 10:08:06,-0.62792,0,0,0,0,0,0
total,4325,91,91,91,34211.6,34175.2,34594.6,34628.2,34628.2,34628.2,2023-12-25 10:08:07,-0.62707,0,0,0,0,0,0
total,4438,113,113,113,35056.5,35097.9,35366.4,35399.9,35399.9,35399.9,2023-12-25 10:08:08,-0.62594,0,0,0,0,0,0
