type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,10,10,10,10,163.6,160.6,178.1,178.1,178.1,178.1,2023-12-25 10:26:50,0.00000,0,0,0,0,0,0
total,90,80,80,80,685.0,709.9,970.5,1001.4,1059.1,1059.1,2023-12-25 10:26:51,-0.71993,0,0,0,0,0,0
total,212,122,122,122,1412.4,1405.1,1748.0,1807.7,1811.9,1811.9,2023-12-25 10:26:52,-0.70739,0,0,0,0,0,0
total,331,119,119,119,2208.0,2187.3,2550.1,2590.0,2596.3,2596.3,2023-12-25 10:26:53,-0.71313,0,0,0,0,0,0
total,430,99,99,99,2970.9,2946.5,3303.0,3365.9,3368.0,3368.0,2023-12-25 10:26:54,-0.72133,0,0,0,0,0,0
total,531,101,101,101,3729.6,3701.5,4118.8,4158.7,4162.8,4162.8,2023-12-25 10:26:55,-0.72545,0,0,0,0,0,0
total,637,106,106,106,4552.9,4563.4,4894.8,4936.7,4945.1,4945.1,2023-12-25 10:26:56,-0.72677,0,0,0,0,0,0
total,722,85,85,85,5380.2,5406.5,5695.9,5754.6,5771.4,5771.4,2023-12-25 10:26:57,-0.72942,0,0,0,0,0,0
total,828,106,106,106,6173.8,6165.6,6551.5,6580.9,6580.9,6580.9,2023-12-25 10:26:58,-0.72904,0,0,0,0,0,0
total,928,100,100,100,7051.6,7075.8,7348.4,7386.2,7394.6,7394.6,2023-12-25 10:26:59,-0.72874,0,0,0,0,0,0
total,1037,109,109,109,7769.7,7751.1,8103.4,8153.7,8162.1,8162.1,2023-12-25 10:27:00,-0.72747,0,0,0,0,0,0
total,1138,101,101,101,8589.0,8665.4,8933.9,8959.0,8967.4,8967.4,2023-12-25 10:27:01,-0.72656,0,0,0,0,0,0
total,1246,108,108,108,9321.3,9303.0,9714.0,9739.2,9747.6,9747.6,2023-12-25 10:27:02,-0.72512,0,0,0,0,0,0
total,1348,102,102,102,10120.4,10099.9,10477.4,10544.5,10544.5,10544.5,2023-12-25 10:27:03,-0.72393,0,0,0,0,0,0
total,1458,110,110,110,10912.5,10922.0,11291.1,11307.8,11324.6,11324.6,2023-12-25 10:27:04,-0.72234,0,0,0,0,0,0
total,1563,105,105,105,11726.4,11752.4,12062.8,12121.5,12121.5,12121.5,2023-12-25 10:27:05,-0.72096,0,0,0,0,0,0
total,1678,115,115,115,12522.2,12549.4,12826.2,12901.7,12901.7,12901.7,2023-12-25 10:27:06,-0.71921,0,0,0,0,0,0
total,1795,117,117,117,13249.0,13254.0,13589.5,13656.7,13665.0,13665.0,2023-12-25 10:27:07,-0.71742,0,0,0,0,0,0
total,1900,105,105,105,14023.7,13992.2,14403.2,14436.8,14445.2,14445.2,2023-12-25 10:27:08,-0.71606,0,0,0,0,0,0
total,2011,111,111,111,14791.8,14797.5,15175.0,15216.9,15216.9,15216.9,2023-12-25 10:27:09,-0.71454,0,0,0,0,0,0
total,2120,109,109,109,15582.5,15569.3,15921.6,15971.9,15971.9,15971.9,2023-12-25 10:27:10,-0.71310,0,0,0,0,0,0
total,2217,97,97,97,16376.2,16366.2,16760.4,16785.6,16794.0,16794.0,2023-12-25 10:27:11,-0.71203,0,0,0,0,0,0
total,2324,107,107,107,17176.3,17196.6,17549.0,17582.5,17582.5,17582.5,2023-12-25 10:27:12,-0.71072,0,0,0,0,0,0
total,2434,110,110,110,17952.1,17985.2,18287.2,18371.1,18371.1,18371.1,2023-12-25 10:27:13,-0.70936,0,0,0,0,0,0
total,2554,120,120,120,18738.9,18740.2,19126.0,19142.8,19142.8,19142.8,2023-12-25 10:27:14,-0.70782,0,0,0,0,0,0
total,2653,99,99,99,19583.2,19612.6,19897.8,19931.3,19931.3,19931.3,2023-12-25 10:27:15,-0.70677,0,0,0,0,0,0
total,2759,106,106,106,20336.5,20334.0,20703.1,20719.9,20736.6,20736.6,2023-12-25 10:27:16,-0.70559,0,0,0,0,0,0
total,2858,99,99,99,21142.6,21189.6,21458.1,21491.6,21508.4,21508.4,2023-12-25 10:27:17,-0.70459,0,0,0,0,0,0
total,2961,103,103,103,21911.6,21877.5,22280.1,22313.7,22313.7,22313.7,2023-12-25 10:27:18,-0.70352,0,0,0,0,0,0
total,3069,108,108,108,22687.3,22666.0,23051.9,23119.0,23119.0,23119.0,2023-12-25 10:27:19,-0.70240,0,0,0,0,0,0
total,3175,106,106,106,23513.7,23504.9,23840.4,23874.0,23890.8,23890.8,2023-12-25 10:27:20,-0.70133,0,0,0,0,0,0
total,3264,89,89,89,24273.3,24293.4,24645.7,24679.3,24712.8,24712.8,2023-12-25 10:27:21,-0.70057,0,0,0,0,0,0
total,3369,105,105,105,25045.4,24998.1,25434.3,25451.0,25467.8,25467.8,2023-12-25 10:27:22,-0.69956,0,0,0,0,0,0
total,3479,110,110,110,25853.7,25853.7,26256.3,26289.9,26306.7,26306.7,2023-12-25 10:27:23,-0.69851,0,0,0,0,0,0
total,3585,106,106,106,26656.9,26642.2,27011.3,27028.1,27044.9,27044.9,2023-12-25 10:27:24,-0.69753,0,0,0,0,0,0
total,3691,106,106,106,27497.5,27514.6,27833.4,27883.7,27883.7,27883.7,2023-12-25 10:27:25,-0.69658,0,0,0,0,0,0
total,3788,97,97,97,28269.9,28252.8,28621.9,28638.7,28672.3,28672.3,2023-12-25 10:27:26,-0.69577,0,0,0,0,0,0
total,3885,97,97,97,29069.6,29074.9,29444.0,29460.8,29477.6,29477.6,2023-12-25 10:27:27,-0.69498,0,0,0,0,0,0
total,3987,102,102,102,29883.7,29897.0,30232.5,30266.1,30266.1,30266.1,2023-12-25 10:27:28,-0.69413,0,0,0,0,0,0
total,4090,103,103,103,30685.0,30752.6,31021.1,31037.8,31054.6,31054.6,2023-12-25 10:27:29,-0.69330,0,0,0,0,0,0
total,4204,114,114,114,31396.1,31390.2,31759.3,31826.4,31826.4,31826.4,2023-12-25 10:27:30,-0.69234,0,0,0,0,0,0
total,4329,125,125,125,32186.6,32178.7,32547.8,32581.4,32598.1,32598.1,2023-12-25 10:27:31,-0.69127,0,0,0,0,0,0
total,4452,123,123,123,32958.7,32984.0,33269.2,33302.8,33319.6,33319.6,2023-12-25 10:27:32,-0.69025,0,0,0,0,0,0
total,4563,111,111,111,33694.0,33722.2,34057.7,34108.1,34124.9,34124.9,2023-12-25 10:27:33,-0.68938,0,0,0,0,0,0
total,4667,104,104,104,34575.6,34628.2,34896.6,34930.2,34930.2,34930.2,2023-12-25 10:27:34,-0.68861,0,0,0,0,0,0
total,4779,112,112,112,35286.1,35265.7,35634.8,35634.8,35634.8,35634.8,2023-12-25 10:27:35,-0.68776,0,0,0,0,0,0
total,4890,111,111,111,36048.8,36104.6,36406.6,36473.7,36473.7,36473.7,2023-12-25 10:27:36,-0.68694,0,0,0,0,0,0
total,4988,98,98,98,36873.2,36909.9,37245.4,37279.0,37279.0,37279.0,2023-12-25 10:27:37,-0.68627,0,0,0,0,0,0
total,5087,99,99,99,37672.6,37648.1,38017.2,38017.2,38050.7,38050.7,2023-12-25 10:27:38,-0.68560,0,0,0,0,0,0
total,5201,114,114,114,38423.7,38386.3,38822.5,38856.0,38856.0,38856.0,2023-12-25 10:27:39,-0.68480,0,0,0,0,0,0
total,5306,105,105,105,39169.0,39158.0,39560.7,39594.2,39627.8,39627.8,2023-12-25 10:27:40,-0.68410,0,0,0,0,0,0
total,5414,108,108,108,40013.7,40064.0,40366.0,40399.5,40433.1,40433.1,2023-12-25 10:27:41,-0.68338,0,0,0,0,0,0
total,5517,103,103,103,40817.3,40835.7,41171.3,41204.8,41204.8,41204.8,2023-12-25 10:27:42,-0.68272,0,0,0,0,0,0
total,5615,98,98,98,41599.6,41607.5,41943.0,41976.6,42043.7,42043.7,2023-12-25 10:27:43,-0.68211,0,0,0,0,0,0
total,5730,115,115,115,42404.5,42446.4,42781.9,42781.9,42781.9,42781.9,2023-12-25 10:27:44,-0.68137,0,0,0,0,0,0
total,5831,101,101,101,43201.0,43251.7,43520.1,43553.7,43553.7,43553.7,2023-12-25 10:27:45,-0.68076,0,0,0,0,0,0
total,5948,117,117,117,43971.4,43989.9,44359.0,44359.0,44359.0,44359.0,2023-12-25 10:27:46,-0.68002,0,0,0,0,0,0
total,6047,99,99,99,44735.0,44795.2,45063.6,45164.3,45164.3,45164.3,2023-12-25 10:27:47,-0.67944,0,0,0,0,0,0
total,6153,106,106,106,45528.6,45533.4,45902.5,45936.0,45969.6,45969.6,2023-12-25 10:27:48,-0.67882,0,0,0,0,0,0
total,6264,111,111,111,46286.8,46271.6,46640.7,46674.2,46741.3,46741.3,2023-12-25 10:27:49,-0.67817,0,0,0,0,0,0
total,6384,120,120,120,47121.6,47144.0,47446.0,47479.5,47479.5,47479.5,2023-12-25 10:27:50,-0.67746,0,0,0,0,0,0
total,6486,102,102,102,47874.9,47882.2,48251.3,48284.8,48284.8,48284.8,2023-12-25 10:27:51,-0.67689,0,0,0,0,0,0
total,6589,103,103,103,48663.9,48653.9,49023.0,49056.6,49090.1,49090.1,2023-12-25 10:27:52,-0.67633,0,0,0,0,0,0
total,6700,111,111,111,49429.5,49425.7,49794.8,49861.9,49861.9,49861.9,2023-12-25 10:27:53,-0.67571,0,0,0,0,0,0
total,6800,100,100,100,50220.2,50231.0,50566.5,50633.6,50633.6,50633.6,2023-12-25 10:27:54,-0.67518,0,0,0,0,0,0
total,6898,98,98,98,51025.7,51036.3,51405.4,51405.4,51472.5,51472.5,2023-12-25 10:27:55,-0.67468,0,0,0,0,0,0
total,6994,96,96,96,51850.3,51875.2,52244.3,52277.8,52277.8,52277.8,2023-12-25 10:27:56,-0.67419,0,0,0,0,0,0
total,7105,111,111,111,52653.7,52714.0,52982.4,53016.0,53049.6,53049.6,2023-12-25 10:27:57,-0.67361,0,0,0,0,0,0
total,7213,108,108,108,53386.7,53418.7,53787.8,53787.8,53821.3,53821.3,2023-12-25 10:27:58,-0.67306,0,0,0,0,0,0
total,7312,99,99,99,54215.7,54257.5,54593.1,54626.6,54626.6,54626.6,2023-12-25 10:27:59,-0.67257,0,0,0,0,0,0
total,7424,112,112,112,55020.6,55062.8,55364.8,55398.4,55431.9,55431.9,2023-12-25 10:28:00,-0.67201,0,0,0,0,0,0
total,7529,105,105,105,55781.7,55801.0,56136.6,56170.1,56203.7,56203.7,2023-12-25 10:28:01,-0.67150,0,0,0,0,0,0
total,7628,99,99,99,56584.5,56606.3,56975.4,57009.0,57009.0,57009.0,2023-12-25 10:28:02,-0.67103,0,0,0,0,0,0
total,7738,110,110,110,57378.4,57344.5,57713.6,57780.7,57780.7,57780.7,2023-12-25 10:28:03,-0.67050,0,0,0,0,0,0
total,7844,106,106,106,58156.5,58183.4,58518.9,58552.5,58552.5,58552.5,2023-12-25 10:28:04,-0.67001,0,0,0,0,0,0
total,7945,101,101,101,58932.4,58955.1,59290.7,59324.2,59357.8,59357.8,2023-12-25 10:28:05,-0.66955,0,0,0,0,0,0
total,8055,110,110,110,59714.4,59693.3,60096.0,60163.1,60163.1,60163.1,2023-12-25 10:28:06,-0.66904,0,0,0,0,0,0
total,8160,105,105,105,60514.5,60532.2,60901.3,60934.8,60934.8,60934.8,2023-12-25 10:28:07,-0.66856,0,0,0,0,0,0
total,8273,113,113,113,61275.6,61236.8,61639.5,61706.6,61706.6,61706.6,2023-12-25 10:28:08,-0.66805,0,0,0,0,0,0
total,8372,99,99,99,62072.8,62075.7,62444.8,62478.4,62478.4,62478.4,2023-12-25 10:28:09,-0.66762,0,0,0,0,0,0
total,8472,100,100,100,62909.5,62914.6,63250.1,63283.7,63317.2,63317.2,2023-12-25 10:28:10,-0.66719,0,0,0,0,0,0
total,8575,103,103,103,63650.3,63652.8,64055.4,64089.0,64089.0,64089.0,2023-12-25 10:28:11,-0.66675,0,0,0,0,0,0
total,8691,116,116,116,64432.3,64424.5,64827.2,64860.7,64860.7,64860.7,2023-12-25 10:28:12,-0.66625,0,0,0,0,0,0
total,8797,106,106,106,65231.7,65196.3,65632.5,65666.0,65666.0,65666.0,2023-12-25 10:28:13,-0.66581,0,0,0,0,0,0
total,8899,102,102,102,66031.8,66068.7,66404.2,66437.8,66471.3,66471.3,2023-12-25 10:28:14,-0.66539,0,0,0,0,0,0
total,9000,101,101,101,66809.0,66773.3,67176.0,67243.1,67276.6,67276.6,2023-12-25 10:28:15,-0.66498,0,0,0,0,0,0
total,9095,95,95,95,67637.4,67645.7,68014.8,68014.8,68048.4,68048.4,2023-12-25 10:28:16,-0.66460,0,0,0,0,0,0
total,9208,113,113,113,68419.3,68451.0,68786.6,68853.7,68853.7,68853.7,2023-12-25 10:28:17,-0.66414,0,0,0,0,0,0
total,9303,95,95,95,69197.4,69189.2,69591.9,69659.0,69659.0,69659.0,2023-12-25 10:28:18,-0.66377,0,0,0,0,0,0
total,9421,118,118,118,70011.0,70061.7,70397.2,70397.2,70397.2,70397.2,2023-12-25 10:28:19,-0.66330,0,0,0,0,0,0
total,9510,89,89,89,70786.7,70799.9,71135.4,71202.5,71202.5,71202.5,2023-12-25 10:28:20,-0.66297,0,0,0,0,0,0
total,9637,127,127,127,71565.3,71605.2,72007.8,72007.8,72007.8,72007.8,2023-12-25 10:28:21,-0.66246,0,0,0,0,0,0
total,9756,119,119,119,72298.5,72276.2,72678.9,72746.0,72746.0,72746.0,2023-12-25 10:28:22,-0.66200,0,0,0,0,0,0
total,9860,104,104,104,73113.2,73148.7,73484.2,73551.3,73551.3,73551.3,2023-12-25 10:28:23,-0.66161,0,0,0,0,0,0
total,9975,115,115,115,73921.6,73954.0,74289.5,74356.6,74356.6,74356.6,2023-12-25 10:28:24,-0.66118,0,0,0,0,0,0
total,10083,108,108,108,74680.4,74692.2,75094.8,75094.8,75094.8,75094.8,2023-12-25 10:28:25,-0.66078,0,0,0,0,0,0
total,10161,78,78,78,75395.1,75430.4,75765.9,75900.1,75900.1,75900.1,2023-12-25 10:28:26,-0.66052,0,0,0,0,0,0
total,10247,86,86,86,76337.9,76369.9,76705.4,76772.5,76772.5,76772.5,2023-12-25 10:28:27,-0.66022,0,0,0,0,0,0
total,10356,109,109,109,77156.4,77175.2,77510.7,77577.8,77577.8,77577.8,2023-12-25 10:28:28,-0.65983,0,0,0,0,0,0
total,10468,112,112,112,77908.0,77913.4,78316.0,78316.0,78316.0,78316.0,2023-12-25 10:28:29,-0.65943,0,0,0,0,0,0
total,10574,106,106,106,78627.5,78651.6,79054.2,79054.2,79121.4,79121.4,2023-12-25 10:28:30,-0.65906,0,0,0,0,0,0
total,10694,120,120,120,79420.0,79389.8,79859.5,79859.5,79926.7,79926.7,2023-12-25 10:28:31,-0.65863,0,0,0,0,0,0
total,10792,98,98,98,80268.4,80329.3,80664.9,80664.9,80664.9,80664.9,2023-12-25 10:28:32,-0.65830,0,0,0,0,0,0
total,10884,92,92,92,81049.3,81067.5,81403.1,81470.2,81470.2,81470.2,2023-12-25 10:28:33,-0.65800,0,0,0,0,0,0
total,10989,105,105,105,81839.3,81872.8,82208.4,82275.5,82275.5,82275.5,2023-12-25 10:28:34,-0.65765,0,0,0,0,0,0
total,11100,111,111,111,82632.5,82678.1,83013.7,83080.8,83080.8,83080.8,2023-12-25 10:28:35,-0.65727,0,0,0,0,0,0
total,11207,107,107,107,83441.7,83483.4,83819.0,83886.1,83886.1,83886.1,2023-12-25 10:28:36,-0.65692,0,0,0,0,0,0
total,11322,115,115,115,84157.7,84154.5,84557.2,84557.2,84624.3,84624.3,2023-12-25 10:28:37,-0.65654,0,0,0,0,0,0
total,11426,104,104,104,84978.5,84959.8,85362.5,85429.6,85429.6,85429.6,2023-12-25 10:28:38,-0.65620,0,0,0,0,0,0
