type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,28,28,28,28,662.1,708.3,790.6,793.2,793.2,793.2,2023-12-25 10:16:16,0.00000,0,0,0,0,0,0
total,124,96,96,96,1207.7,1221.6,1550.8,1577.1,1600.1,1600.1,2023-12-25 10:16:17,-8.51218,0,0,0,0,0,0
total,237,113,113,113,2007.2,2037.4,2329.9,2374.0,2388.7,2388.7,2023-12-25 10:16:18,-2.04284,0,0,0,0,0,0
total,342,105,105,105,2747.7,2745.2,3110.1,3131.0,3156.2,3156.2,2023-12-25 10:16:19,-1.40143,0,0,0,0,0,0
total,444,102,102,102,3563.8,3535.8,3923.8,3944.7,3951.0,3951.0,2023-12-25 10:16:20,-1.14553,0,0,0,0,0,0
total,559,115,115,115,4360.1,4349.5,4680.8,4722.8,4739.6,4739.6,2023-12-25 10:16:21,-0.98579,0,0,0,0,0,0
total,675,116,116,116,5116.1,5100.3,5486.1,5515.5,5519.7,5519.7,2023-12-25 10:16:22,-0.88374,0,0,0,0,0,0
total,774,99,99,99,5891.1,5901.4,6241.1,6278.9,6308.2,6308.2,2023-12-25 10:16:23,-0.82342,0,0,0,0,0,0
total,875,101,101,101,6669.3,6660.6,7050.6,7075.8,7080.0,7080.0,2023-12-25 10:16:24,-0.77668,0,0,0,0,0,0
total,987,112,112,112,7463.8,7453.3,7830.8,7855.9,7860.1,7860.1,2023-12-25 10:16:25,-0.73554,0,0,0,0,0,0
total,1076,89,89,89,8302.1,8342.5,8615.1,8640.3,8690.6,8690.6,2023-12-25 10:16:26,-0.71019,0,0,0,0,0,0
total,1188,112,112,112,9060.2,9068.1,9445.6,9479.1,9479.1,9479.1,2023-12-25 10:16:27,-0.68248,0,0,0,0,0,0
total,1297,109,109,109,9856.0,9848.2,10208.9,10234.1,10259.3,10259.3,2023-12-25 10:16:28,-0.65984,0,0,0,0,0,0
total,1406,109,109,109,10652.0,10678.7,11022.6,11056.2,11056.2,11056.2,2023-12-25 10:16:29,-0.64042,0,0,0,0,0,0
total,1507,101,101,101,11446.1,11433.7,11777.6,11811.2,11827.9,11827.9,2023-12-25 10:16:30,-0.62494,0,0,0,0,0,0
total,1600,93,93,93,12202.0,12197.0,12549.4,12616.5,12633.2,12633.2,2023-12-25 10:16:31,-0.61256,0,0,0,0,0,0
total,1699,99,99,99,13041.8,13052.7,13421.8,13446.9,13463.7,13463.7,2023-12-25 10:16:32,-0.60064,0,0,0,0,0,0
total,1815,116,116,116,13853.6,13841.2,14201.9,14210.3,14243.9,14243.9,2023-12-25 10:16:33,-0.58769,0,0,0,0,0,0
total,1906,91,91,91,14615.1,14596.2,14982.1,14998.8,15024.0,15024.0,2023-12-25 10:16:34,-0.57895,0,0,0,0,0,0
total,2012,106,106,106,15429.8,15409.9,15795.7,15846.1,15846.1,15846.1,2023-12-25 10:16:35,-0.56935,0,0,0,0,0,0
total,2108,96,96,96,16277.3,16307.5,16601.1,16634.6,16643.0,16643.0,2023-12-25 10:16:36,-0.56155,0,0,0,0,0,0
total,2210,102,102,102,17023.0,17054.0,17381.2,17448.3,17448.3,17448.3,2023-12-25 10:16:37,-0.55380,0,0,0,0,0,0
total,2300,90,90,90,17857.1,17851.0,18220.1,18236.8,18253.6,18253.6,2023-12-25 10:16:38,-0.54766,0,0,0,0,0,0
total,2402,102,102,102,18643.6,18656.3,19008.6,19042.1,19058.9,19058.9,2023-12-25 10:16:39,-0.54097,0,0,0,0,0,0
total,2505,103,103,103,19458.1,19478.3,19797.1,19830.7,19864.2,19864.2,2023-12-25 10:16:40,-0.53466,0,0,0,0,0,0
total,2626,121,121,121,20200.7,20166.2,20535.3,20585.6,20585.6,20585.6,2023-12-25 10:16:41,-0.52750,0,0,0,0,0,0
total,2735,109,109,109,20991.5,21005.1,21357.4,21407.7,21407.7,21407.7,2023-12-25 10:16:42,-0.52159,0,0,0,0,0,0
