type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,5,5,5,5,67.2,5.0,170.9,170.9,170.9,170.9,2023-12-25 17:23:19,0.00000,0,0,0,0,0,0
total,40,35,35,35,135.9,157.9,315.4,338.7,338.7,338.7,2023-12-25 17:23:20,0.56244,0,0,0,0,0,0
total,85,45,45,45,85.0,135.0,168.0,169.7,169.7,169.7,2023-12-25 17:23:21,0.34307,0,0,0,0,0,0
total,118,33,33,33,116.5,145.5,168.0,168.3,168.3,168.3,2023-12-25 17:23:22,0.25424,0,0,0,0,0,0
total,165,47,47,47,87.0,135.0,168.0,168.4,168.4,168.4,2023-12-25 17:23:23,0.20142,0,0,0,0,0,0
total,207,42,42,42,97.1,144.8,168.0,168.0,168.0,168.0,2023-12-25 17:23:24,0.16508,0,0,0,0,0,0
total,256,49,49,49,82.9,134.6,167.9,168.0,168.0,168.0,2023-12-25 17:23:25,0.14199,0,0,0,0,0,0
total,299,43,43,43,92.5,145.1,167.8,168.0,168.0,168.0,2023-12-25 17:23:26,0.12316,0,0,0,0,0,0
total,340,41,41,41,96.1,145.2,167.9,168.0,168.0,168.0,2023-12-25 17:23:27,0.10891,0,0,0,0,0,0
total,381,41,41,41,98.7,135.0,167.9,167.9,167.9,167.9,2023-12-25 17:23:28,0.09761,0,0,0,0,0,0
total,417,36,36,36,104.7,154.9,167.8,167.9,167.9,167.9,2023-12-25 17:23:29,0.08962,0,0,0,0,0,0
total,465,48,48,48,83.4,134.7,167.9,168.0,168.0,168.0,2023-12-25 17:23:30,0.08269,0,0,0,0,0,0
total,509,44,44,44,96.2,135.9,167.8,167.9,167.9,167.9,2023-12-25 17:23:31,0.07612,0,0,0,0,0,0
total,550,41,41,41,98.2,134.9,167.9,168.3,168.3,168.3,2023-12-25 17:23:32,0.07057,0,0,0,0,0,0
total,591,41,41,41,94.0,144.8,167.8,168.3,168.3,168.3,2023-12-25 17:23:33,0.06577,0,0,0,0,0,0
total,632,41,41,41,98.0,144.7,167.8,167.8,167.8,167.8,2023-12-25 17:23:34,0.06158,0,0,0,0,0,0
total,678,46,46,46,86.3,134.5,167.8,172.6,172.6,172.6,2023-12-25 17:23:35,0.05810,0,0,0,0,0,0
total,728,50,50,50,80.6,134.6,167.8,167.9,167.9,167.9,2023-12-25 17:23:36,0.05560,0,0,0,0,0,0
total,774,46,46,46,88.7,134.6,167.8,168.8,168.8,168.8,2023-12-25 17:23:37,0.05271,0,0,0,0,0,0
total,820,46,46,46,86.5,134.7,167.6,168.3,168.3,168.3,2023-12-25 17:23:38,0.05011,0,0,0,0,0,0
total,860,40,40,40,101.4,144.7,167.6,169.3,169.3,169.3,2023-12-25 17:23:39,0.04782,0,0,0,0,0,0
total,902,42,42,42,90.2,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:23:40,0.04563,0,0,0,0,0,0
total,941,39,39,39,102.1,154.9,167.6,167.8,167.8,167.8,2023-12-25 17:23:41,0.04383,0,0,0,0,0,0
total,988,47,47,47,90.1,134.6,168.0,172.8,172.8,172.8,2023-12-25 17:23:42,0.04215,0,0,0,0,0,0
total,1026,38,38,38,98.2,144.7,167.6,167.9,167.9,167.9,2023-12-25 17:23:43,0.04075,0,0,0,0,0,0
total,1072,46,46,46,91.6,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:23:44,0.03923,0,0,0,0,0,0
total,1109,37,37,37,107.8,154.9,167.8,167.8,167.8,167.8,2023-12-25 17:23:45,0.03815,0,0,0,0,0,0
total,1141,32,32,32,120.0,157.4,168.0,174.7,174.7,174.7,2023-12-25 17:23:46,0.03790,0,0,0,0,0,0
total,1187,46,46,46,86.0,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:23:47,0.03666,0,0,0,0,0,0
