type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,15,15,15,15,114.8,7.0,336.6,360.2,360.2,360.2,2023-12-25 17:32:09,0.70711,0,0,0,0,0,0
total,54,39,39,39,107.9,145.1,178.5,290.5,290.5,290.5,2023-12-25 17:32:10,0.49746,0,0,0,0,0,0
total,86,32,32,32,130.3,147.3,178.4,178.8,178.8,178.8,2023-12-25 17:32:11,0.34553,0,0,0,0,0,0
total,134,48,48,48,81.1,2.1,178.4,294.6,294.6,294.6,2023-12-25 17:32:12,0.28758,0,0,0,0,0,0
total,177,43,43,43,92.8,145.0,178.1,178.3,178.3,178.3,2023-12-25 17:32:13,0.23179,0,0,0,0,0,0
total,224,47,47,47,88.0,144.8,178.1,178.5,178.5,178.5,2023-12-25 17:32:14,0.19482,0,0,0,0,0,0
total,266,42,42,42,88.8,134.7,178.1,178.3,178.3,178.3,2023-12-25 17:32:15,0.16781,0,0,0,0,0,0
total,304,38,38,38,106.1,145.1,178.3,180.7,180.7,180.7,2023-12-25 17:32:16,0.14817,0,0,0,0,0,0
total,343,39,39,39,104.5,145.0,178.1,183.4,183.4,183.4,2023-12-25 17:32:17,0.13239,0,0,0,0,0,0
total,381,38,38,38,99.5,145.0,178.1,178.1,178.1,178.1,2023-12-25 17:32:18,0.11989,0,0,0,0,0,0
total,419,38,38,38,108.3,144.8,178.0,178.1,178.1,178.1,2023-12-25 17:32:19,0.10954,0,0,0,0,0,0
total,456,37,37,37,112.2,144.8,178.0,178.1,178.1,178.1,2023-12-25 17:32:20,0.10101,0,0,0,0,0,0
total,501,45,45,45,85.9,144.7,177.9,178.0,178.0,178.0,2023-12-25 17:32:21,0.09360,0,0,0,0,0,0
total,547,46,46,46,87.4,144.7,178.0,178.0,178.0,178.0,2023-12-25 17:32:22,0.08731,0,0,0,0,0,0
total,593,46,46,46,91.5,144.7,177.9,178.4,178.4,178.4,2023-12-25 17:32:23,0.08180,0,0,0,0,0,0
total,631,38,38,38,98.9,144.7,177.7,178.0,178.0,178.0,2023-12-25 17:32:24,0.07702,0,0,0,0,0,0
total,665,34,34,34,123.5,144.8,177.9,178.0,178.0,178.0,2023-12-25 17:32:25,0.07344,0,0,0,0,0,0
total,703,38,38,38,100.2,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:32:26,0.06957,0,0,0,0,0,0
total,736,33,33,33,118.3,144.8,177.9,178.0,178.0,178.0,2023-12-25 17:32:27,0.06684,0,0,0,0,0,0
total,777,41,41,41,98.4,144.8,177.9,177.9,177.9,177.9,2023-12-25 17:32:28,0.06353,0,0,0,0,0,0
total,820,43,43,43,98.7,144.7,177.9,178.0,178.0,178.0,2023-12-25 17:32:29,0.06056,0,0,0,0,0,0
total,856,36,36,36,106.4,144.8,177.7,177.9,177.9,177.9,2023-12-25 17:32:30,0.05812,0,0,0,0,0,0
total,899,43,43,43,88.6,144.6,177.9,177.9,177.9,177.9,2023-12-25 17:32:31,0.05565,0,0,0,0,0,0
total,936,37,37,37,116.2,144.7,177.7,180.6,180.6,180.6,2023-12-25 17:32:32,0.05350,0,0,0,0,0,0
total,970,34,34,34,115.2,144.8,177.9,177.9,177.9,177.9,2023-12-25 17:32:33,0.05183,0,0,0,0,0,0
total,1022,52,52,52,78.6,4.1,177.9,178.0,179.3,179.3,2023-12-25 17:32:34,0.05098,0,0,0,0,0,0
total,1060,38,38,38,99.3,144.6,177.7,178.4,178.4,178.4,2023-12-25 17:32:35,0.04919,0,0,0,0,0,0
total,1097,37,37,37,114.1,144.7,177.9,178.0,178.0,178.0,2023-12-25 17:32:36,0.04758,0,0,0,0,0,0
total,1136,39,39,39,99.9,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:32:37,0.04597,0,0,0,0,0,0
total,1171,35,35,35,112.7,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:32:38,0.04472,0,0,0,0,0,0
total,1207,36,36,36,109.2,144.7,177.7,177.7,177.7,177.7,2023-12-25 17:32:39,0.04345,0,0,0,0,0,0
total,1246,39,39,39,102.9,144.7,177.9,177.9,177.9,177.9,2023-12-25 17:32:40,0.04211,0,0,0,0,0,0
total,1282,36,36,36,111.7,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:32:41,0.04098,0,0,0,0,0,0
total,1324,42,42,42,96.3,144.7,177.9,178.0,178.0,178.0,2023-12-25 17:32:42,0.03980,0,0,0,0,0,0
total,1360,36,36,36,112.8,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:32:43,0.03879,0,0,0,0,0,0
total,1392,32,32,32,121.1,157.3,177.7,177.7,177.7,177.7,2023-12-25 17:32:44,0.03817,0,0,0,0,0,0
total,1437,45,45,45,90.7,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:32:45,0.03728,0,0,0,0,0,0
total,1470,33,33,33,121.8,157.3,177.7,177.9,177.9,177.9,2023-12-25 17:32:46,0.03663,0,0,0,0,0,0
total,1506,36,36,36,110.0,144.7,177.7,178.0,178.0,178.0,2023-12-25 17:32:47,0.03579,0,0,0,0,0,0
total,1549,43,43,43,93.7,144.6,177.7,178.8,178.8,178.8,2023-12-25 17:32:48,0.03494,0,0,0,0,0,0
total,1594,45,45,45,92.1,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:32:49,0.03422,0,0,0,0,0,0
total,1631,37,37,37,104.0,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:32:50,0.03346,0,0,0,0,0,0
total,1668,37,37,37,108.3,144.7,177.7,183.8,183.8,183.8,2023-12-25 17:32:51,0.03273,0,0,0,0,0,0
total,1703,35,35,35,111.0,144.8,177.7,177.7,177.7,177.7,2023-12-25 17:32:52,0.03212,0,0,0,0,0,0
total,1742,39,39,39,103.7,144.8,177.7,178.7,178.7,178.7,2023-12-25 17:32:53,0.03142,0,0,0,0,0,0
total,1779,37,37,37,110.8,144.6,177.9,181.3,181.3,181.3,2023-12-25 17:32:54,0.03077,0,0,0,0,0,0
total,1821,42,42,42,92.2,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:32:55,0.03014,0,0,0,0,0,0
total,1864,43,43,43,96.5,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:32:56,0.02955,0,0,0,0,0,0
total,1906,42,42,42,93.8,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:32:57,0.02896,0,0,0,0,0,0
total,1948,42,42,42,94.1,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:32:58,0.02840,0,0,0,0,0,0
total,1993,45,45,45,91.5,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:32:59,0.02794,0,0,0,0,0,0
total,2032,39,39,39,101.9,144.7,177.7,178.1,178.1,178.1,2023-12-25 17:33:00,0.02741,0,0,0,0,0,0
total,2065,33,33,33,121.0,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:33:01,0.02712,0,0,0,0,0,0
total,2109,44,44,44,87.3,144.4,177.7,177.9,177.9,177.9,2023-12-25 17:33:02,0.02667,0,0,0,0,0,0
total,2158,49,49,49,87.6,144.4,177.7,177.9,177.9,177.9,2023-12-25 17:33:03,0.02649,0,0,0,0,0,0
total,2196,38,38,38,98.4,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:33:04,0.02604,0,0,0,0,0,0
total,2231,35,35,35,118.9,144.7,177.9,181.1,181.1,181.1,2023-12-25 17:33:05,0.02569,0,0,0,0,0,0
total,2272,41,41,41,91.9,144.6,177.9,179.8,179.8,179.8,2023-12-25 17:33:06,0.02524,0,0,0,0,0,0
total,2313,41,41,41,102.3,144.7,177.7,177.7,177.7,177.7,2023-12-25 17:33:07,0.02482,0,0,0,0,0,0
total,2354,41,41,41,97.0,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:33:08,0.02440,0,0,0,0,0,0
total,2392,38,38,38,103.7,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:33:09,0.02402,0,0,0,0,0,0
total,2439,47,47,47,80.9,134.3,177.7,177.7,177.7,177.7,2023-12-25 17:33:10,0.02379,0,0,0,0,0,0
total,2476,37,37,37,118.5,144.7,177.6,177.7,177.7,177.7,2023-12-25 17:33:11,0.02345,0,0,0,0,0,0
total,2514,38,38,38,99.3,144.6,177.7,178.1,178.1,178.1,2023-12-25 17:33:12,0.02310,0,0,0,0,0,0
total,2556,42,42,42,92.2,144.4,177.6,177.9,177.9,177.9,2023-12-25 17:33:13,0.02276,0,0,0,0,0,0
total,2599,43,43,43,102.1,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:33:14,0.02243,0,0,0,0,0,0
total,2638,39,39,39,95.0,144.7,177.7,177.7,177.7,177.7,2023-12-25 17:33:15,0.02210,0,0,0,0,0,0
total,2680,42,42,42,95.7,144.6,177.6,177.9,177.9,177.9,2023-12-25 17:33:16,0.02179,0,0,0,0,0,0
total,2718,38,38,38,104.9,144.6,177.7,177.7,177.7,177.7,2023-12-25 17:33:17,0.02149,0,0,0,0,0,0
total,2754,36,36,36,111.9,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:33:18,0.02124,0,0,0,0,0,0
total,2794,40,40,40,102.4,144.6,177.6,177.6,177.6,177.6,2023-12-25 17:33:19,0.02094,0,0,0,0,0,0
total,2838,44,44,44,90.2,144.4,177.7,178.9,178.9,178.9,2023-12-25 17:33:20,0.02069,0,0,0,0,0,0
total,2880,42,42,42,94.7,144.6,177.7,181.4,181.4,181.4,2023-12-25 17:33:21,0.02041,0,0,0,0,0,0
total,2923,43,43,43,93.9,144.4,177.7,178.0,178.0,178.0,2023-12-25 17:33:22,0.02016,0,0,0,0,0,0
total,2959,36,36,36,112.6,144.8,177.6,177.7,177.7,177.7,2023-12-25 17:33:23,0.01994,0,0,0,0,0,0
total,2997,38,38,38,103.1,144.6,177.6,177.7,177.7,177.7,2023-12-25 17:33:24,0.01969,0,0,0,0,0,0
total,3029,32,32,32,120.3,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:33:25,0.01963,0,0,0,0,0,0
total,3062,33,33,33,122.0,157.2,177.7,178.0,178.0,178.0,2023-12-25 17:33:26,0.01952,0,0,0,0,0,0
total,3102,40,40,40,104.2,144.4,177.6,178.7,178.7,178.7,2023-12-25 17:33:27,0.01927,0,0,0,0,0,0
total,3154,52,52,52,77.1,0.6,177.6,177.6,177.7,177.7,2023-12-25 17:33:28,0.01938,0,0,0,0,0,0
total,3192,38,38,38,101.4,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:33:29,0.01916,0,0,0,0,0,0
