type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,12,12,12,12,92.4,4.9,269.7,335.8,335.8,335.8,2023-12-25 17:47:40,0.70711,0,0,0,0,0,0
total,60,48,48,48,94.7,135.0,269.5,335.8,335.8,335.8,2023-12-25 17:47:41,0.58878,0,0,0,0,0,0
total,93,33,33,33,120.5,135.3,168.2,269.7,269.7,269.7,2023-12-25 17:47:42,0.40411,0,0,0,0,0,0
total,137,44,44,44,89.3,135.1,168.2,169.2,169.2,169.2,2023-12-25 17:47:43,0.30434,0,0,0,0,0,0
total,175,38,38,38,106.9,145.1,167.9,168.2,168.2,168.2,2023-12-25 17:47:44,0.24694,0,0,0,0,0,0
total,220,45,45,45,86.2,134.9,168.0,168.2,168.2,168.2,2023-12-25 17:47:45,0.20636,0,0,0,0,0,0
total,268,48,48,48,87.8,134.9,168.0,171.0,171.0,171.0,2023-12-25 17:47:46,0.17768,0,0,0,0,0,0
total,309,41,41,41,89.5,134.7,167.9,168.0,168.0,168.0,2023-12-25 17:47:47,0.15620,0,0,0,0,0,0
total,355,46,46,46,92.7,134.6,167.9,168.0,168.0,168.0,2023-12-25 17:47:48,0.13910,0,0,0,0,0,0
total,390,35,35,35,110.6,145.0,167.9,168.3,168.3,168.3,2023-12-25 17:47:49,0.12736,0,0,0,0,0,0
total,427,37,37,37,108.9,144.8,167.8,168.2,168.2,168.2,2023-12-25 17:47:50,0.11682,0,0,0,0,0,0
total,481,54,54,54,73.2,0.9,167.9,168.0,168.0,168.0,2023-12-25 17:47:51,0.10906,0,0,0,0,0,0
total,518,37,37,37,110.2,134.7,167.8,168.2,168.2,168.2,2023-12-25 17:47:52,0.10160,0,0,0,0,0,0
total,555,37,37,37,109.4,144.7,167.9,168.8,168.8,168.8,2023-12-25 17:47:53,0.09508,0,0,0,0,0,0
total,601,46,46,46,84.0,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:47:54,0.08885,0,0,0,0,0,0
total,644,43,43,43,92.3,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:47:55,0.08332,0,0,0,0,0,0
total,692,48,48,48,85.7,134.6,167.8,170.9,170.9,170.9,2023-12-25 17:47:56,0.07867,0,0,0,0,0,0
total,725,33,33,33,116.2,167.4,167.6,167.8,167.8,167.8,2023-12-25 17:47:57,0.07568,0,0,0,0,0,0
total,778,53,53,53,81.3,134.6,167.6,167.6,167.9,167.9,2023-12-25 17:47:58,0.07263,0,0,0,0,0,0
total,812,34,34,34,110.2,144.6,167.6,167.6,167.6,167.6,2023-12-25 17:47:59,0.07001,0,0,0,0,0,0
total,851,39,39,39,103.8,144.6,167.8,168.0,168.0,168.0,2023-12-25 17:48:00,0.06688,0,0,0,0,0,0
total,897,46,46,46,90.1,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:48:01,0.06389,0,0,0,0,0,0
total,934,37,37,37,102.3,134.6,167.6,167.9,167.9,167.9,2023-12-25 17:48:02,0.06148,0,0,0,0,0,0
total,981,47,47,47,86.3,134.5,167.8,168.0,168.0,168.0,2023-12-25 17:48:03,0.05902,0,0,0,0,0,0
total,1024,43,43,43,92.1,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:48:04,0.05666,0,0,0,0,0,0
total,1061,37,37,37,110.0,134.7,167.6,167.8,167.8,167.8,2023-12-25 17:48:05,0.05480,0,0,0,0,0,0
total,1099,38,38,38,102.2,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:48:06,0.05297,0,0,0,0,0,0
total,1143,44,44,44,92.1,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:48:07,0.05108,0,0,0,0,0,0
total,1186,43,43,43,96.2,134.6,167.6,168.3,168.3,168.3,2023-12-25 17:48:08,0.04931,0,0,0,0,0,0
total,1227,41,41,41,96.1,134.6,167.6,167.6,167.6,167.6,2023-12-25 17:48:09,0.04770,0,0,0,0,0,0
total,1270,43,43,43,90.1,134.6,167.6,167.8,167.8,167.8,2023-12-25 17:48:10,0.04615,0,0,0,0,0,0
total,1315,45,45,45,90.5,134.6,167.6,168.0,168.0,168.0,2023-12-25 17:48:11,0.04473,0,0,0,0,0,0
total,1363,48,48,48,85.8,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:48:12,0.04351,0,0,0,0,0,0
total,1410,47,47,47,84.5,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:48:13,0.04231,0,0,0,0,0,0
total,1455,45,45,45,87.9,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:48:14,0.04111,0,0,0,0,0,0
total,1491,36,36,36,113.6,144.7,167.6,167.8,167.8,167.8,2023-12-25 17:48:15,0.04026,0,0,0,0,0,0
total,1540,49,49,49,80.0,134.3,167.6,167.6,167.6,167.6,2023-12-25 17:48:16,0.03934,0,0,0,0,0,0
total,1589,49,49,49,77.9,134.3,167.6,168.4,168.4,168.4,2023-12-25 17:48:17,0.03845,0,0,0,0,0,0
total,1621,32,32,32,123.1,135.4,167.6,167.8,167.8,167.8,2023-12-25 17:48:18,0.03811,0,0,0,0,0,0
total,1665,44,44,44,98.4,134.6,167.6,168.0,168.0,168.0,2023-12-25 17:48:19,0.03716,0,0,0,0,0,0
total,1710,45,45,45,84.9,134.5,167.6,167.9,167.9,167.9,2023-12-25 17:48:20,0.03626,0,0,0,0,0,0
total,1746,36,36,36,115.3,144.7,167.6,169.0,169.0,169.0,2023-12-25 17:48:21,0.03563,0,0,0,0,0,0
total,1783,37,37,37,104.6,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:48:22,0.03498,0,0,0,0,0,0
total,1823,40,40,40,99.9,134.6,167.6,168.2,168.2,168.2,2023-12-25 17:48:23,0.03422,0,0,0,0,0,0
total,1869,46,46,46,86.1,134.3,167.6,168.3,168.3,168.3,2023-12-25 17:48:24,0.03349,0,0,0,0,0,0
total,1915,46,46,46,88.3,134.5,167.6,167.6,167.6,167.6,2023-12-25 17:48:25,0.03279,0,0,0,0,0,0
total,1961,46,46,46,86.3,134.5,167.6,189.5,189.5,189.5,2023-12-25 17:48:26,0.03215,0,0,0,0,0,0
total,1992,31,31,31,122.2,167.4,167.6,167.6,167.6,167.6,2023-12-25 17:48:27,0.03206,0,0,0,0,0,0
total,2045,53,53,53,78.1,134.3,167.6,167.6,168.3,168.3,2023-12-25 17:48:28,0.03176,0,0,0,0,0,0
total,2094,49,49,49,84.8,134.5,167.6,167.8,167.8,167.8,2023-12-25 17:48:29,0.03123,0,0,0,0,0,0
total,2130,36,36,36,112.4,167.4,167.6,169.0,169.0,169.0,2023-12-25 17:48:30,0.03081,0,0,0,0,0,0
total,2169,39,39,39,97.2,134.7,167.5,167.6,167.6,167.6,2023-12-25 17:48:31,0.03028,0,0,0,0,0,0
total,2215,46,46,46,91.9,134.3,167.5,168.0,168.0,168.0,2023-12-25 17:48:32,0.02973,0,0,0,0,0,0
total,2256,41,41,41,94.2,134.6,167.5,167.8,167.8,167.8,2023-12-25 17:48:33,0.02919,0,0,0,0,0,0
total,2303,47,47,47,87.5,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:48:34,0.02870,0,0,0,0,0,0
total,2336,33,33,33,116.5,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:48:35,0.02853,0,0,0,0,0,0
total,2376,40,40,40,101.5,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:48:36,0.02806,0,0,0,0,0,0
total,2424,48,48,48,81.0,134.3,167.6,168.4,168.4,168.4,2023-12-25 17:48:37,0.02764,0,0,0,0,0,0
total,2466,42,42,42,94.1,135.1,167.6,168.4,168.4,168.4,2023-12-25 17:48:38,0.02717,0,0,0,0,0,0
total,2509,43,43,43,94.9,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:48:39,0.02672,0,0,0,0,0,0
total,2542,33,33,33,122.6,144.7,167.5,167.9,167.9,167.9,2023-12-25 17:48:40,0.02658,0,0,0,0,0,0
total,2583,41,41,41,100.7,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:48:41,0.02616,0,0,0,0,0,0
total,2617,34,34,34,114.1,144.7,167.6,167.6,167.6,167.6,2023-12-25 17:48:42,0.02597,0,0,0,0,0,0
total,2648,31,31,31,122.9,144.6,167.5,167.5,167.5,167.5,2023-12-25 17:48:43,0.02595,0,0,0,0,0,0
total,2687,39,39,39,113.5,144.7,167.6,167.8,167.8,167.8,2023-12-25 17:48:44,0.02559,0,0,0,0,0,0
total,2717,30,30,30,119.6,134.7,167.6,167.6,167.6,167.6,2023-12-25 17:48:45,0.02562,0,0,0,0,0,0
total,2760,43,43,43,99.0,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:48:46,0.02524,0,0,0,0,0,0
total,2808,48,48,48,82.5,134.3,167.6,167.6,167.6,167.6,2023-12-25 17:48:47,0.02493,0,0,0,0,0,0
total,2849,41,41,41,93.2,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:48:48,0.02458,0,0,0,0,0,0
total,2894,45,45,45,91.5,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:48:49,0.02424,0,0,0,0,0,0
total,2947,53,53,53,75.8,1.1,167.5,167.5,167.6,167.6,2023-12-25 17:48:50,0.02413,0,0,0,0,0,0
total,2987,40,40,40,96.8,134.5,167.5,167.9,167.9,167.9,2023-12-25 17:48:51,0.02382,0,0,0,0,0,0
total,3028,41,41,41,101.2,134.6,167.5,167.5,167.5,167.5,2023-12-25 17:48:52,0.02350,0,0,0,0,0,0
total,3072,44,44,44,90.6,134.6,167.5,167.6,167.6,167.6,2023-12-25 17:48:53,0.02318,0,0,0,0,0,0
total,3119,47,47,47,84.7,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:48:54,0.02291,0,0,0,0,0,0
total,3163,44,44,44,90.0,134.5,167.5,167.8,167.8,167.8,2023-12-25 17:48:55,0.02260,0,0,0,0,0,0
total,3207,44,44,44,89.2,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:48:56,0.02231,0,0,0,0,0,0
total,3253,46,46,46,89.2,134.3,167.5,167.8,167.8,167.8,2023-12-25 17:48:57,0.02204,0,0,0,0,0,0
total,3294,41,41,41,96.6,134.6,167.5,167.5,167.5,167.5,2023-12-25 17:48:58,0.02177,0,0,0,0,0,0
total,3339,45,45,45,91.2,134.5,167.5,167.9,167.9,167.9,2023-12-25 17:48:59,0.02150,0,0,0,0,0,0
total,3375,36,36,36,112.3,144.6,167.5,167.5,167.5,167.5,2023-12-25 17:49:00,0.02134,0,0,0,0,0,0
total,3406,31,31,31,128.5,144.6,167.5,167.5,167.5,167.5,2023-12-25 17:49:01,0.02136,0,0,0,0,0,0
total,3452,46,46,46,83.6,134.3,167.5,167.5,167.5,167.5,2023-12-25 17:49:02,0.02112,0,0,0,0,0,0
total,3495,43,43,43,96.0,134.6,167.4,167.5,167.5,167.5,2023-12-25 17:49:03,0.02087,0,0,0,0,0,0
total,3540,45,45,45,90.4,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:49:04,0.02063,0,0,0,0,0,0
total,3587,47,47,47,84.4,134.3,167.4,167.5,167.5,167.5,2023-12-25 17:49:05,0.02042,0,0,0,0,0,0
total,3625,38,38,38,102.8,144.6,167.4,167.5,167.5,167.5,2023-12-25 17:49:06,0.02023,0,0,0,0,0,0
total,3656,31,31,31,125.0,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:49:07,0.02025,0,0,0,0,0,0
total,3691,35,35,35,118.1,167.4,167.5,167.9,167.9,167.9,2023-12-25 17:49:08,0.02013,0,0,0,0,0,0
total,3736,45,45,45,88.0,134.5,167.4,167.5,167.5,167.5,2023-12-25 17:49:09,0.01992,0,0,0,0,0,0
total,3777,41,41,41,97.8,134.5,167.4,167.5,167.5,167.5,2023-12-25 17:49:10,0.01970,0,0,0,0,0,0
total,3820,43,43,43,94.1,134.5,167.5,167.8,167.8,167.8,2023-12-25 17:49:11,0.01949,0,0,0,0,0,0
total,3851,31,31,31,128.2,167.2,167.5,167.5,167.5,167.5,2023-12-25 17:49:12,0.01951,0,0,0,0,0,0
total,3894,43,43,43,87.9,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:49:13,0.01930,0,0,0,0,0,0
total,3939,45,45,45,93.2,134.5,167.5,169.1,169.1,169.1,2023-12-25 17:49:14,0.01911,0,0,0,0,0,0
total,3977,38,38,38,104.8,134.5,167.5,168.0,168.0,168.0,2023-12-25 17:49:15,0.01894,0,0,0,0,0,0
total,4017,40,40,40,96.1,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:49:16,0.01876,0,0,0,0,0,0
total,4058,41,41,41,107.1,144.6,167.5,167.5,167.5,167.5,2023-12-25 17:49:17,0.01857,0,0,0,0,0,0
total,4097,39,39,39,98.3,134.5,167.4,167.5,167.5,167.5,2023-12-25 17:49:18,0.01840,0,0,0,0,0,0
total,4132,35,35,35,111.7,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:49:19,0.01831,0,0,0,0,0,0
total,4175,43,43,43,94.1,134.5,167.5,167.8,167.8,167.8,2023-12-25 17:49:20,0.01813,0,0,0,0,0,0
total,4216,41,41,41,95.4,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:49:21,0.01795,0,0,0,0,0,0
total,4261,45,45,45,95.0,134.5,167.5,167.8,167.8,167.8,2023-12-25 17:49:22,0.01778,0,0,0,0,0,0
total,4309,48,48,48,81.6,134.3,167.5,167.6,167.6,167.6,2023-12-25 17:49:23,0.01766,0,0,0,0,0,0
total,4347,38,38,38,100.8,144.6,167.5,169.7,169.7,169.7,2023-12-25 17:49:24,0.01752,0,0,0,0,0,0
total,4383,36,36,36,113.8,134.6,167.5,167.8,167.8,167.8,2023-12-25 17:49:25,0.01741,0,0,0,0,0,0
total,4422,39,39,39,98.0,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:49:26,0.01727,0,0,0,0,0,0
total,4461,39,39,39,106.0,144.4,167.5,167.6,167.6,167.6,2023-12-25 17:49:27,0.01713,0,0,0,0,0,0
total,4499,38,38,38,110.3,144.6,167.8,168.8,168.8,168.8,2023-12-25 17:49:28,0.01699,0,0,0,0,0,0
total,4543,44,44,44,86.7,134.3,167.5,167.6,167.6,167.6,2023-12-25 17:49:29,0.01684,0,0,0,0,0,0
total,4595,52,52,52,77.7,134.3,167.4,167.5,167.9,167.9,2023-12-25 17:49:30,0.01682,0,0,0,0,0,0
total,4637,42,42,42,89.7,134.3,167.4,167.5,167.5,167.5,2023-12-25 17:49:31,0.01667,0,0,0,0,0,0
total,4684,47,47,47,90.8,134.3,167.4,167.5,167.5,167.5,2023-12-25 17:49:32,0.01654,0,0,0,0,0,0
total,4725,41,41,41,98.1,134.6,167.4,167.5,167.5,167.5,2023-12-25 17:49:33,0.01640,0,0,0,0,0,0
total,4760,35,35,35,114.8,144.6,167.5,167.5,167.5,167.5,2023-12-25 17:49:34,0.01633,0,0,0,0,0,0
total,4803,43,43,43,87.1,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:49:35,0.01619,0,0,0,0,0,0
total,4839,36,36,36,109.9,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:49:36,0.01611,0,0,0,0,0,0
total,4885,46,46,46,90.9,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:49:37,0.01599,0,0,0,0,0,0
total,4929,44,44,44,92.8,134.5,167.4,167.5,167.5,167.5,2023-12-25 17:49:38,0.01586,0,0,0,0,0,0
total,4967,38,38,38,103.2,144.6,167.5,167.5,167.5,167.5,2023-12-25 17:49:39,0.01575,0,0,0,0,0,0
total,5006,39,39,39,102.3,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:49:40,0.01563,0,0,0,0,0,0
total,5039,33,33,33,120.5,144.6,167.5,167.5,167.5,167.5,2023-12-25 17:49:41,0.01561,0,0,0,0,0,0
total,5081,42,42,42,95.8,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:49:42,0.01549,0,0,0,0,0,0
total,5126,45,45,45,90.4,134.5,167.5,167.5,167.5,167.5,2023-12-25 17:49:43,0.01537,0,0,0,0,0,0
total,5172,46,46,46,82.9,134.3,167.5,167.5,167.5,167.5,2023-12-25 17:49:44,0.01526,0,0,0,0,0,0
total,5210,38,38,38,109.6,144.6,167.6,167.6,167.6,167.6,2023-12-25 17:49:45,0.01516,0,0,0,0,0,0
total,5241,31,31,31,129.4,144.6,167.5,170.3,170.3,170.3,2023-12-25 17:49:46,0.01519,0,0,0,0,0,0
total,5278,37,37,37,106.2,134.6,167.5,172.8,172.8,172.8,2023-12-25 17:49:47,0.01511,0,0,0,0,0,0
total,5330,52,52,52,78.7,0.9,167.5,167.5,167.5,167.5,2023-12-25 17:49:48,0.01510,0,0,0,0,0,0
total,5373,43,43,43,89.0,134.5,167.5,169.7,169.7,169.7,2023-12-25 17:49:49,0.01498,0,0,0,0,0,0
total,5409,36,36,36,107.6,144.6,167.4,167.5,167.5,167.5,2023-12-25 17:49:50,0.01491,0,0,0,0,0,0
total,5456,47,47,47,90.4,134.3,167.5,167.5,167.5,167.5,2023-12-25 17:49:51,0.01482,0,0,0,0,0,0
total,5488,32,32,32,122.4,144.6,167.4,167.4,167.4,167.4,2023-12-25 17:49:52,0.01483,0,0,0,0,0,0
total,5532,44,44,44,87.3,134.3,167.4,167.5,167.5,167.5,2023-12-25 17:49:53,0.01472,0,0,0,0,0,0
total,5578,46,46,46,94.3,134.3,167.4,167.5,167.5,167.5,2023-12-25 17:49:54,0.01462,0,0,0,0,0,0
total,5621,43,43,43,87.5,134.2,167.4,167.4,167.4,167.4,2023-12-25 17:49:55,0.01452,0,0,0,0,0,0
total,5674,53,53,53,79.3,134.2,167.4,167.4,167.5,167.5,2023-12-25 17:49:56,0.01453,0,0,0,0,0,0
total,5710,36,36,36,104.1,143.5,167.5,167.6,167.6,167.6,2023-12-25 17:49:57,0.01447,0,0,0,0,0,0
total,5761,51,51,51,79.8,134.3,167.4,167.4,167.5,167.5,2023-12-25 17:49:58,0.01444,0,0,0,0,0,0
total,5799,38,38,38,108.2,134.5,167.4,167.5,167.5,167.5,2023-12-25 17:49:59,0.01435,0,0,0,0,0,0
total,5833,34,34,34,108.7,134.3,167.5,167.8,167.8,167.8,2023-12-25 17:50:00,0.01432,0,0,0,0,0,0
total,5882,49,49,49,82.8,134.3,167.4,167.4,167.4,167.4,2023-12-25 17:50:01,0.01427,0,0,0,0,0,0
total,5915,33,33,33,131.9,144.6,167.4,167.6,167.6,167.6,2023-12-25 17:50:02,0.01425,0,0,0,0,0,0
total,5955,40,40,40,98.8,144.4,167.5,167.5,167.5,167.5,2023-12-25 17:50:03,0.01416,0,0,0,0,0,0
total,5991,36,36,36,103.6,134.3,167.4,167.5,167.5,167.5,2023-12-25 17:50:04,0.01410,0,0,0,0,0,0
total,6035,44,44,44,91.2,134.3,167.5,167.5,167.5,167.5,2023-12-25 17:50:05,0.01401,0,0,0,0,0,0
total,6085,50,50,50,86.0,134.2,167.4,167.5,167.5,167.5,2023-12-25 17:50:06,0.01397,0,0,0,0,0,0
total,6135,50,50,50,77.9,1.7,167.4,170.7,170.7,170.7,2023-12-25 17:50:07,0.01393,0,0,0,0,0,0
total,6173,38,38,38,108.1,134.3,167.4,167.5,167.5,167.5,2023-12-25 17:50:08,0.01385,0,0,0,0,0,0
total,6203,30,30,30,124.6,144.6,167.4,167.5,167.5,167.5,2023-12-25 17:50:09,0.01390,0,0,0,0,0,0
total,6242,39,39,39,97.6,144.4,167.4,167.5,167.5,167.5,2023-12-25 17:50:10,0.01382,0,0,0,0,0,0
total,6288,46,46,46,94.0,134.3,167.4,167.4,167.4,167.4,2023-12-25 17:50:11,0.01374,0,0,0,0,0,0
total,6322,34,34,34,113.3,144.4,167.4,167.4,167.4,167.4,2023-12-25 17:50:12,0.01372,0,0,0,0,0,0
total,6360,38,38,38,105.7,144.4,167.4,167.5,167.5,167.5,2023-12-25 17:50:13,0.01364,0,0,0,0,0,0
total,6405,45,45,45,89.6,144.4,167.5,167.5,167.5,167.5,2023-12-25 17:50:14,0.01356,0,0,0,0,0,0
total,6445,40,40,40,101.9,144.4,167.4,167.4,167.4,167.4,2023-12-25 17:50:15,0.01348,0,0,0,0,0,0
total,6482,37,37,37,103.8,134.3,167.4,167.6,167.6,167.6,2023-12-25 17:50:16,0.01342,0,0,0,0,0,0
total,6524,42,42,42,99.2,134.5,167.4,169.7,169.7,169.7,2023-12-25 17:50:17,0.01333,0,0,0,0,0,0
total,6565,41,41,41,95.7,134.2,167.4,167.5,167.5,167.5,2023-12-25 17:50:18,0.01325,0,0,0,0,0,0
total,6604,39,39,39,104.6,134.3,167.5,167.9,167.9,167.9,2023-12-25 17:50:19,0.01317,0,0,0,0,0,0
total,6646,42,42,42,95.2,134.3,167.4,167.5,167.5,167.5,2023-12-25 17:50:20,0.01309,0,0,0,0,0,0
total,6684,38,38,38,101.1,134.2,167.4,169.5,169.5,169.5,2023-12-25 17:50:21,0.01303,0,0,0,0,0,0
