type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,20,20,20,20,454.1,436.2,581.4,617.6,617.6,617.6,2023-12-25 10:27:48,0.00000,0,0,0,0,0,0
total,120,100,100,100,1090.1,1076.9,1443.9,1454.4,1479.5,1479.5,2023-12-25 10:27:49,-1.18056,0,0,0,0,0,0
total,216,96,96,96,1874.7,1884.3,2244.0,2292.2,2296.4,2296.4,2023-12-25 10:27:50,-0.80105,0,0,0,0,0,0
total,345,129,129,129,2651.8,2642.4,2973.8,3017.8,3047.2,3047.2,2023-12-25 10:27:51,-0.63026,0,0,0,0,0,0
total,454,109,109,109,3368.7,3338.7,3758.1,3783.3,3795.8,3795.8,2023-12-25 10:27:52,-0.56394,0,0,0,0,0,0
total,558,104,104,104,4208.4,4200.6,4576.0,4605.3,4617.9,4617.9,2023-12-25 10:27:53,-0.52772,0,0,0,0,0,0
total,678,120,120,120,5001.1,4999.6,5326.8,5372.9,5385.5,5385.5,2023-12-25 10:27:54,-0.49674,0,0,0,0,0,0
total,793,115,115,115,5788.5,5771.4,6106.9,6144.7,6144.7,6144.7,2023-12-25 10:27:55,-0.47573,0,0,0,0,0,0
total,879,86,86,86,6563.6,6576.7,6945.8,6958.4,6975.1,6975.1,2023-12-25 10:27:56,-0.46687,0,0,0,0,0,0
total,997,118,118,118,7360.8,7369.4,7700.7,7730.1,7738.5,7738.5,2023-12-25 10:27:57,-0.45290,0,0,0,0,0,0
total,1106,109,109,109,8149.5,8157.9,8485.1,8518.6,8522.8,8522.8,2023-12-25 10:27:58,-0.44292,0,0,0,0,0,0
total,1230,124,124,124,8821.5,8824.8,9202.3,9235.9,9252.6,9252.6,2023-12-25 10:27:59,-0.43219,0,0,0,0,0,0
total,1342,112,112,112,9628.2,9630.1,9999.2,10032.8,10049.6,10049.6,2023-12-25 10:28:00,-0.42453,0,0,0,0,0,0
total,1457,115,115,115,10414.0,10427.0,10771.0,10812.9,10821.3,10821.3,2023-12-25 10:28:01,-0.41748,0,0,0,0,0,0
total,1556,99,99,99,11182.9,11207.2,11534.3,11559.5,11567.9,11567.9,2023-12-25 10:28:02,-0.41276,0,0,0,0,0,0
total,1669,113,113,113,12005.8,12012.5,12339.6,12381.6,12406.8,12406.8,2023-12-25 10:28:03,-0.40729,0,0,0,0,0,0
total,1762,93,93,93,12779.1,12767.5,13144.9,13186.9,13186.9,13186.9,2023-12-25 10:28:04,-0.40393,0,0,0,0,0,0
total,1873,111,111,111,13565.1,13556.0,13941.9,13975.4,13983.8,13983.8,2023-12-25 10:28:05,-0.39951,0,0,0,0,0,0
total,1984,111,111,111,14347.7,14336.1,14705.2,14730.4,14755.6,14755.6,2023-12-25 10:28:06,-0.39543,0,0,0,0,0,0
total,2083,99,99,99,15164.3,15183.4,15535.7,15560.9,15560.9,15560.9,2023-12-25 10:28:07,-0.39241,0,0,0,0,0,0
total,2182,99,99,99,15978.4,15971.9,16324.2,16357.8,16366.2,16366.2,2023-12-25 10:28:08,-0.38959,0,0,0,0,0,0
total,2281,99,99,99,16763.5,16794.0,17096.0,17154.7,17171.5,17171.5,2023-12-25 10:28:09,-0.38694,0,0,0,0,0,0
total,2389,108,108,108,17574.7,17565.7,17934.8,17951.6,17968.4,17968.4,2023-12-25 10:28:10,-0.38400,0,0,0,0,0,0
total,2493,104,104,104,18361.4,18404.6,18673.0,18740.2,18740.2,18740.2,2023-12-25 10:28:11,-0.38141,0,0,0,0,0,0
total,2591,98,98,98,19157.2,19176.4,19511.9,19528.7,19545.5,19545.5,2023-12-25 10:28:12,-0.37922,0,0,0,0,0,0
total,2678,87,87,87,19928.7,19948.1,20300.4,20334.0,20334.0,20334.0,2023-12-25 10:28:13,-0.37759,0,0,0,0,0,0
total,2789,111,111,111,20775.7,20787.0,21122.5,21139.3,21156.1,21156.1,2023-12-25 10:28:14,-0.37510,0,0,0,0,0,0
total,2891,102,102,102,21518.9,21525.2,21860.7,21894.3,21894.3,21894.3,2023-12-25 10:28:15,-0.37306,0,0,0,0,0,0
total,3003,112,112,112,22308.2,22313.7,22666.0,22716.4,22716.4,22716.4,2023-12-25 10:28:16,-0.37077,0,0,0,0,0,0
total,3118,115,115,115,23133.1,23186.1,23437.8,23471.3,23488.1,23488.1,2023-12-25 10:28:17,-0.36848,0,0,0,0,0,0
total,3227,109,109,109,23865.0,23857.2,24209.5,24243.1,24276.6,24276.6,2023-12-25 10:28:18,-0.36649,0,0,0,0,0,0
total,3331,104,104,104,24648.2,24645.7,25031.6,25081.9,25081.9,25081.9,2023-12-25 10:28:19,-0.36472,0,0,0,0,0,0
total,3445,114,114,114,25467.7,25467.8,25803.4,25820.1,25836.9,25836.9,2023-12-25 10:28:20,-0.36275,0,0,0,0,0,0
total,3543,98,98,98,26240.3,26239.6,26625.4,26642.2,26642.2,26642.2,2023-12-25 10:28:21,-0.36128,0,0,0,0,0,0
total,3652,109,109,109,27051.0,27061.6,27414.0,27447.5,27447.5,27447.5,2023-12-25 10:28:22,-0.35958,0,0,0,0,0,0
total,3745,93,93,93,27865.1,27900.5,28152.2,28236.1,28236.1,28236.1,2023-12-25 10:28:23,-0.35834,0,0,0,0,0,0
total,3847,102,102,102,28605.3,28621.9,28991.0,29024.6,29041.4,29041.4,2023-12-25 10:28:24,-0.35692,0,0,0,0,0,0
total,3952,105,105,105,29428.9,29444.0,29813.1,29829.9,29829.9,29829.9,2023-12-25 10:28:25,-0.35548,0,0,0,0,0,0
total,4035,83,83,83,30163.5,30165.4,30601.6,30635.2,30635.2,30635.2,2023-12-25 10:28:26,-0.35457,0,0,0,0,0,0
total,4125,90,90,90,31113.0,31088.2,31423.7,31440.5,31440.5,31440.5,2023-12-25 10:28:27,-0.35354,0,0,0,0,0,0
total,4227,102,102,102,31860.1,31910.3,32195.5,32279.4,32279.4,32279.4,2023-12-25 10:28:28,-0.35229,0,0,0,0,0,0
total,4331,104,104,104,32656.2,32631.7,33034.3,33067.9,33067.9,33067.9,2023-12-25 10:28:29,-0.35104,0,0,0,0,0,0
total,4440,109,109,109,33444.8,33470.5,33806.1,33839.6,33856.4,33856.4,2023-12-25 10:28:30,-0.34973,0,0,0,0,0,0
total,4536,96,96,96,34252.3,34259.1,34628.2,34661.7,34661.7,34661.7,2023-12-25 10:28:31,-0.34869,0,0,0,0,0,0
total,4632,96,96,96,35053.2,35064.4,35433.5,35467.0,35467.0,35467.0,2023-12-25 10:28:32,-0.34769,0,0,0,0,0,0
total,4737,105,105,105,35837.9,35836.1,36205.2,36272.3,36272.3,36272.3,2023-12-25 10:28:33,-0.34655,0,0,0,0,0,0
total,4874,137,137,137,36598.9,36607.9,36943.4,36977.0,37010.5,37010.5,2023-12-25 10:28:34,-0.34492,0,0,0,0,0,0
total,4976,102,102,102,37365.8,37346.1,37748.7,37782.3,37782.3,37782.3,2023-12-25 10:28:35,-0.34389,0,0,0,0,0,0
total,5068,92,92,92,38192.2,38218.5,38554.0,38621.2,38621.2,38621.2,2023-12-25 10:28:36,-0.34305,0,0,0,0,0,0
total,5164,96,96,96,38982.6,38990.2,39359.3,39392.9,39392.9,39392.9,2023-12-25 10:28:37,-0.34216,0,0,0,0,0,0
total,5268,104,104,104,39823.3,39829.1,40164.7,40198.2,40231.8,40231.8,2023-12-25 10:28:38,-0.34118,0,0,0,0,0,0
total,5379,111,111,111,40602.2,40634.4,40936.4,40970.0,40970.0,40970.0,2023-12-25 10:28:39,-0.34012,0,0,0,0,0,0
total,5487,108,108,108,41350.6,41372.6,41708.2,41741.7,41775.3,41775.3,2023-12-25 10:28:40,-0.33913,0,0,0,0,0,0
total,5594,107,107,107,42148.6,42144.4,42513.5,42547.0,42547.0,42547.0,2023-12-25 10:28:41,-0.33817,0,0,0,0,0,0
total,5703,109,109,109,42924.0,42949.7,43318.8,43318.8,43352.3,43352.3,2023-12-25 10:28:42,-0.33721,0,0,0,0,0,0
total,5816,113,113,113,43698.7,43687.9,44057.0,44090.5,44090.5,44090.5,2023-12-25 10:28:43,-0.33622,0,0,0,0,0,0
total,5912,96,96,96,44533.7,44560.3,44862.3,44895.8,44895.8,44895.8,2023-12-25 10:28:44,-0.33546,0,0,0,0,0,0
total,6027,115,115,115,45250.8,45264.9,45600.5,45634.0,45667.6,45667.6,2023-12-25 10:28:45,-0.33449,0,0,0,0,0,0
total,6129,102,102,102,46063.3,46070.2,46439.3,46472.9,46472.9,46472.9,2023-12-25 10:28:46,-0.33369,0,0,0,0,0,0
total,6232,103,103,103,46899.8,46942.7,47244.6,47278.2,47311.7,47311.7,2023-12-25 10:28:47,-0.33290,0,0,0,0,0,0
total,6332,100,100,100,47722.5,47748.0,48049.9,48083.5,48083.5,48083.5,2023-12-25 10:28:48,-0.33216,0,0,0,0,0,0
total,6435,103,103,103,48469.4,48486.2,48821.7,48855.3,48855.3,48855.3,2023-12-25 10:28:49,-0.33140,0,0,0,0,0,0
total,6530,95,95,95,49233.0,49224.4,49627.0,49660.6,49660.6,49660.6,2023-12-25 10:28:50,-0.33074,0,0,0,0,0,0
total,6630,100,100,100,50036.4,49996.1,50432.3,50465.9,50499.4,50499.4,2023-12-25 10:28:51,-0.33004,0,0,0,0,0,0
total,6741,111,111,111,50832.4,50835.0,51170.5,51237.6,51237.6,51237.6,2023-12-25 10:28:52,-0.32924,0,0,0,0,0,0
total,6863,122,122,122,51582.8,51606.7,51975.8,52009.4,52009.4,52009.4,2023-12-25 10:28:53,-0.32834,0,0,0,0,0,0
total,6972,109,109,109,52414.6,52445.6,52747.6,52781.1,52781.1,52781.1,2023-12-25 10:28:54,-0.32759,0,0,0,0,0,0
total,7086,114,114,114,53152.9,53183.8,53519.3,53552.9,53552.9,53552.9,2023-12-25 10:28:55,-0.32680,0,0,0,0,0,0
total,7199,113,113,113,53942.9,53989.1,54257.5,54291.1,54324.6,54324.6,2023-12-25 10:28:56,-0.32604,0,0,0,0,0,0
total,7314,115,115,115,54666.7,54660.2,55062.8,55096.4,55096.4,55096.4,2023-12-25 10:28:57,-0.32527,0,0,0,0,0,0
total,7427,113,113,113,55470.1,55499.0,55834.6,55868.1,55901.7,55901.7,2023-12-25 10:28:58,-0.32453,0,0,0,0,0,0
total,7534,107,107,107,56254.0,56270.8,56606.3,56639.9,56673.4,56673.4,2023-12-25 10:28:59,-0.32386,0,0,0,0,0,0
total,7641,107,107,107,57051.8,57076.1,57411.6,57478.7,57478.7,57478.7,2023-12-25 10:29:00,-0.32321,0,0,0,0,0,0
total,7731,90,90,90,57843.4,57847.8,58250.5,58250.5,58284.0,58284.0,2023-12-25 10:29:01,-0.32271,0,0,0,0,0,0
total,7848,117,117,117,58613.4,58619.6,58955.1,58988.7,58988.7,58988.7,2023-12-25 10:29:02,-0.32198,0,0,0,0,0,0
total,7965,117,117,117,59398.7,59424.9,59760.4,59794.0,59794.0,59794.0,2023-12-25 10:29:03,-0.32128,0,0,0,0,0,0
total,8060,95,95,95,60192.2,60230.2,60532.2,60599.3,60599.3,60599.3,2023-12-25 10:29:04,-0.32076,0,0,0,0,0,0
total,8178,118,118,118,60958.7,60934.8,61337.5,61337.5,61371.1,61371.1,2023-12-25 10:29:05,-0.32006,0,0,0,0,0,0
total,8305,127,127,127,61711.8,61740.2,62075.7,62109.3,62109.3,62109.3,2023-12-25 10:29:06,-0.31931,0,0,0,0,0,0
total,8417,112,112,112,62463.7,62478.4,62847.5,62881.0,62881.0,62881.0,2023-12-25 10:29:07,-0.31868,0,0,0,0,0,0
total,8507,90,90,90,63263.2,63283.7,63652.8,63652.8,63652.8,63652.8,2023-12-25 10:29:08,-0.31823,0,0,0,0,0,0
total,8607,100,100,100,64084.9,64122.5,64491.6,64491.6,64525.2,64525.2,2023-12-25 10:29:09,-0.31772,0,0,0,0,0,0
total,8717,110,110,110,64890.3,64860.7,65229.8,65296.9,65296.9,65296.9,2023-12-25 10:29:10,-0.31713,0,0,0,0,0,0
