type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,20,20,20,20,99.6,9.3,315.9,336.1,336.1,336.1,2023-12-25 17:23:06,0.70711,0,0,0,0,0,0
total,51,31,31,31,123.0,157.8,178.7,336.3,336.3,336.3,2023-12-25 17:23:07,0.43585,0,0,0,0,0,0
total,98,47,47,47,86.7,135.0,178.4,270.5,270.5,270.5,2023-12-25 17:23:08,0.33591,0,0,0,0,0,0
total,139,41,41,41,96.6,135.5,178.3,178.4,178.4,178.4,2023-12-25 17:23:09,0.25743,0,0,0,0,0,0
total,179,40,40,40,102.3,135.4,178.0,178.3,178.3,178.3,2023-12-25 17:23:10,0.20900,0,0,0,0,0,0
total,220,41,41,41,97.3,135.5,178.1,178.4,178.4,178.4,2023-12-25 17:23:11,0.17589,0,0,0,0,0,0
total,261,41,41,41,97.0,135.0,178.1,178.1,178.1,178.1,2023-12-25 17:23:12,0.15187,0,0,0,0,0,0
total,299,38,38,38,102.5,135.0,178.0,178.0,178.0,178.0,2023-12-25 17:23:13,0.13399,0,0,0,0,0,0
total,337,38,38,38,111.8,145.0,178.0,178.1,178.1,178.1,2023-12-25 17:23:14,0.11988,0,0,0,0,0,0
total,382,45,45,45,84.4,134.7,178.1,179.3,179.3,179.3,2023-12-25 17:23:15,0.10879,0,0,0,0,0,0
total,431,49,49,49,85.8,134.6,178.0,269.2,269.2,269.2,2023-12-25 17:23:16,0.10341,0,0,0,0,0,0
total,473,42,42,42,91.1,134.7,178.0,178.0,178.0,178.0,2023-12-25 17:23:17,0.09500,0,0,0,0,0,0
total,517,44,44,44,92.9,134.9,177.9,178.0,178.0,178.0,2023-12-25 17:23:18,0.08788,0,0,0,0,0,0
total,555,38,38,38,101.0,134.7,177.9,178.0,178.0,178.0,2023-12-25 17:23:19,0.08212,0,0,0,0,0,0
total,593,38,38,38,106.9,157.4,178.5,182.2,182.2,182.2,2023-12-25 17:23:20,0.07705,0,0,0,0,0,0
total,644,51,51,51,77.2,12.3,177.9,178.0,178.0,178.0,2023-12-25 17:23:21,0.07341,0,0,0,0,0,0
total,677,33,33,33,119.9,157.4,177.9,178.0,178.0,178.0,2023-12-25 17:23:22,0.07050,0,0,0,0,0,0
total,725,48,48,48,86.0,134.6,177.9,178.3,178.3,178.3,2023-12-25 17:23:23,0.06702,0,0,0,0,0,0
total,766,41,41,41,94.0,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:23:24,0.06358,0,0,0,0,0,0
total,810,44,44,44,98.1,134.7,177.9,177.9,177.9,177.9,2023-12-25 17:23:25,0.06045,0,0,0,0,0,0
total,849,39,39,39,96.3,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:23:26,0.05776,0,0,0,0,0,0
total,903,54,54,54,74.3,1.6,177.7,177.7,177.7,177.7,2023-12-25 17:23:27,0.05644,0,0,0,0,0,0
total,948,45,45,45,93.1,134.7,177.7,177.7,177.7,177.7,2023-12-25 17:23:28,0.05403,0,0,0,0,0,0
total,983,35,35,35,110.3,144.6,177.7,177.9,177.9,177.9,2023-12-25 17:23:29,0.05243,0,0,0,0,0,0
total,1027,44,44,44,93.3,134.7,177.7,177.9,177.9,177.9,2023-12-25 17:23:30,0.05036,0,0,0,0,0,0
total,1068,41,41,41,93.0,134.6,177.6,177.6,177.6,177.6,2023-12-25 17:23:31,0.04847,0,0,0,0,0,0
total,1111,43,43,43,93.5,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:23:32,0.04669,0,0,0,0,0,0
total,1147,36,36,36,115.7,144.7,177.7,177.9,177.9,177.9,2023-12-25 17:23:33,0.04541,0,0,0,0,0,0
total,1186,39,39,39,101.4,134.7,177.7,188.0,188.0,188.0,2023-12-25 17:23:34,0.04394,0,0,0,0,0,0
total,1226,40,40,40,92.8,134.6,177.7,178.3,178.3,178.3,2023-12-25 17:23:35,0.04253,0,0,0,0,0,0
total,1279,53,53,53,80.2,134.5,177.7,177.7,178.3,178.3,2023-12-25 17:23:36,0.04191,0,0,0,0,0,0
total,1318,39,39,39,103.1,135.0,177.7,178.3,178.3,178.3,2023-12-25 17:23:37,0.04071,0,0,0,0,0,0
total,1363,45,45,45,86.4,134.6,177.6,182.5,182.5,182.5,2023-12-25 17:23:38,0.03952,0,0,0,0,0,0
total,1408,45,45,45,90.0,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:23:39,0.03838,0,0,0,0,0,0
total,1443,35,35,35,114.2,135.5,177.9,180.0,180.0,180.0,2023-12-25 17:23:40,0.03767,0,0,0,0,0,0
total,1487,44,44,44,91.8,134.5,177.7,177.7,177.7,177.7,2023-12-25 17:23:41,0.03664,0,0,0,0,0,0
total,1525,38,38,38,103.4,134.6,177.7,182.1,182.1,182.1,2023-12-25 17:23:42,0.03578,0,0,0,0,0,0
total,1571,46,46,46,83.0,134.5,177.7,177.9,177.9,177.9,2023-12-25 17:23:43,0.03489,0,0,0,0,0,0
total,1618,47,47,47,92.2,134.6,177.9,178.0,178.0,178.0,2023-12-25 17:23:44,0.03409,0,0,0,0,0,0
total,1660,42,42,42,85.4,134.6,177.7,177.7,177.7,177.7,2023-12-25 17:23:45,0.03324,0,0,0,0,0,0
total,1708,48,48,48,90.0,134.6,177.9,177.9,177.9,177.9,2023-12-25 17:23:46,0.03256,0,0,0,0,0,0
total,1751,43,43,43,93.9,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:23:47,0.03179,0,0,0,0,0,0
total,1791,40,40,40,95.3,134.6,177.7,177.9,177.9,177.9,2023-12-25 17:23:48,0.03110,0,0,0,0,0,0
total,1829,38,38,38,107.7,134.9,177.7,179.0,179.0,179.0,2023-12-25 17:23:49,0.03051,0,0,0,0,0,0
total,1868,39,39,39,109.1,145.5,177.7,177.7,177.7,177.7,2023-12-25 17:23:50,0.02990,0,0,0,0,0,0
