type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,17,17,17,17,95.2,135.4,269.5,310.1,310.1,310.1,2023-12-25 17:37:29,0.70711,0,0,0,0,0,0
total,62,45,45,45,94.7,134.9,314.8,336.1,336.1,336.1,2023-12-25 17:37:30,0.52497,0,0,0,0,0,0
total,91,29,29,29,130.3,157.7,167.9,289.9,289.9,289.9,2023-12-25 17:37:31,0.36987,0,0,0,0,0,0
total,139,48,48,48,85.3,134.7,158.1,167.9,167.9,167.9,2023-12-25 17:37:32,0.28225,0,0,0,0,0,0
total,181,42,42,42,90.5,134.9,167.8,167.9,167.9,167.9,2023-12-25 17:37:33,0.22802,0,0,0,0,0,0
total,219,38,38,38,112.1,155.5,158.5,167.8,167.8,167.8,2023-12-25 17:37:34,0.19255,0,0,0,0,0,0
total,265,46,46,46,83.9,134.9,157.8,168.0,168.0,168.0,2023-12-25 17:37:35,0.16610,0,0,0,0,0,0
total,314,49,49,49,80.8,134.9,167.8,167.9,167.9,167.9,2023-12-25 17:37:36,0.14668,0,0,0,0,0,0
total,355,41,41,41,96.5,134.9,157.7,157.9,157.9,157.9,2023-12-25 17:37:37,0.13109,0,0,0,0,0,0
total,398,43,43,43,94.4,134.7,157.7,167.8,167.8,167.8,2023-12-25 17:37:38,0.11827,0,0,0,0,0,0
total,435,37,37,37,108.5,134.7,157.7,168.0,168.0,168.0,2023-12-25 17:37:39,0.10866,0,0,0,0,0,0
total,478,43,43,43,91.8,134.6,167.6,167.9,167.9,167.9,2023-12-25 17:37:40,0.09976,0,0,0,0,0,0
total,529,51,51,51,80.0,134.5,157.7,167.6,167.8,167.8,2023-12-25 17:37:41,0.09321,0,0,0,0,0,0
total,565,36,36,36,105.2,134.7,167.5,167.8,167.8,167.8,2023-12-25 17:37:42,0.08762,0,0,0,0,0,0
total,609,44,44,44,96.2,134.7,167.5,167.6,167.6,167.6,2023-12-25 17:37:43,0.08186,0,0,0,0,0,0
total,645,36,36,36,111.0,134.7,157.8,167.5,167.5,167.5,2023-12-25 17:37:44,0.07757,0,0,0,0,0,0
total,691,46,46,46,86.4,134.5,167.5,167.6,167.6,167.6,2023-12-25 17:37:45,0.07316,0,0,0,0,0,0
total,732,41,41,41,94.8,134.7,157.5,167.8,167.8,167.8,2023-12-25 17:37:46,0.06920,0,0,0,0,0,0
total,785,53,53,53,77.5,134.3,157.4,157.5,160.0,160.0,2023-12-25 17:37:47,0.06656,0,0,0,0,0,0
total,831,46,46,46,87.7,134.5,157.5,167.6,167.6,167.6,2023-12-25 17:37:48,0.06331,0,0,0,0,0,0
total,868,37,37,37,102.8,134.7,157.7,167.5,167.5,167.5,2023-12-25 17:37:49,0.06079,0,0,0,0,0,0
total,913,45,45,45,91.7,134.6,167.5,167.9,167.9,167.9,2023-12-25 17:37:50,0.05806,0,0,0,0,0,0
total,949,36,36,36,109.1,134.9,158.2,167.6,167.6,167.6,2023-12-25 17:37:51,0.05609,0,0,0,0,0,0
total,996,47,47,47,86.5,134.5,157.5,167.6,167.6,167.6,2023-12-25 17:37:52,0.05388,0,0,0,0,0,0
total,1031,35,35,35,113.0,134.6,157.5,158.7,158.7,158.7,2023-12-25 17:37:53,0.05240,0,0,0,0,0,0
total,1075,44,44,44,87.9,134.5,157.5,170.0,170.0,170.0,2023-12-25 17:37:54,0.05040,0,0,0,0,0,0
total,1117,42,42,42,101.7,135.4,167.5,167.6,167.6,167.6,2023-12-25 17:37:55,0.04855,0,0,0,0,0,0
total,1157,40,40,40,100.3,134.6,157.4,167.5,167.5,167.5,2023-12-25 17:37:56,0.04690,0,0,0,0,0,0
total,1195,38,38,38,104.7,134.5,157.4,160.2,160.2,160.2,2023-12-25 17:37:57,0.04551,0,0,0,0,0,0
total,1247,52,52,52,77.8,134.5,157.5,157.7,167.6,167.6,2023-12-25 17:37:58,0.04455,0,0,0,0,0,0
total,1282,35,35,35,107.6,134.6,157.5,167.6,167.6,167.6,2023-12-25 17:37:59,0.04358,0,0,0,0,0,0
total,1326,44,44,44,91.6,134.5,157.4,167.5,167.5,167.5,2023-12-25 17:38:00,0.04222,0,0,0,0,0,0
