type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,21,21,21,21,655.3,698.9,766.5,770.2,770.2,770.2,2023-12-25 10:55:43,0.00000,0,0,0,0,0,0
total,119,98,98,98,1182.0,1211.1,1476.4,1500.5,1521.5,1521.5,2023-12-25 10:55:44,-2.04553,0,0,0,0,0,0
total,218,99,99,99,1925.2,1919.9,2319.5,2346.7,2359.3,2359.3,2023-12-25 10:55:45,-1.17197,0,0,0,0,0,0
total,317,99,99,99,2725.6,2699.0,3063.9,3129.0,3154.1,3154.1,2023-12-25 10:55:46,-0.92281,0,0,0,0,0,0
total,433,116,116,116,3539.7,3546.3,3869.2,3902.8,3928.0,3928.0,2023-12-25 10:55:47,-0.78101,0,0,0,0,0,0
total,544,111,111,111,4338.7,4362.1,4655.7,4689.2,4706.0,4706.0,2023-12-25 10:55:48,-0.70215,0,0,0,0,0,0
total,649,105,105,105,5101.8,5129.6,5414.8,5452.6,5456.8,5456.8,2023-12-25 10:55:49,-0.65249,0,0,0,0,0,0
total,749,100,100,100,5870.7,5876.2,6262.1,6287.3,6291.5,6291.5,2023-12-25 10:55:50,-0.61901,0,0,0,0,0,0
total,849,100,100,100,6673.4,6627.0,7012.9,7080.0,7088.4,7088.4,2023-12-25 10:55:51,-0.59325,0,0,0,0,0,0
total,954,105,105,105,7527.9,7558.1,7847.5,7876.9,7906.3,7906.3,2023-12-25 10:55:52,-0.57137,0,0,0,0,0,0
total,1049,95,95,95,8273.1,8296.3,8631.9,8690.6,8699.0,8699.0,2023-12-25 10:55:53,-0.55569,0,0,0,0,0,0
total,1158,109,109,109,9086.3,9076.5,9445.6,9470.7,9479.1,9479.1,2023-12-25 10:55:54,-0.53961,0,0,0,0,0,0
total,1279,121,121,121,9844.8,9848.2,10192.2,10242.5,10242.5,10242.5,2023-12-25 10:55:55,-0.52383,0,0,0,0,0,0
total,1376,97,97,97,10631.8,10620.0,10997.5,11005.9,11022.6,11022.6,2023-12-25 10:55:56,-0.51376,0,0,0,0,0,0
total,1474,98,98,98,11425.8,11383.3,11777.6,11853.1,11853.1,11853.1,2023-12-25 10:55:57,-0.50476,0,0,0,0,0,0
total,1570,96,96,96,12264.6,12264.1,12616.5,12641.6,12650.0,12650.0,2023-12-25 10:55:58,-0.49695,0,0,0,0,0,0
total,1684,114,114,114,13039.9,13069.5,13405.0,13430.2,13430.2,13430.2,2023-12-25 10:55:59,-0.48798,0,0,0,0,0,0
total,1796,112,112,112,13803.2,13841.2,14143.2,14193.5,14210.3,14210.3,2023-12-25 10:56:00,-0.48008,0,0,0,0,0,0
total,1896,100,100,100,14592.8,14621.3,14923.3,14956.9,14965.3,14965.3,2023-12-25 10:56:01,-0.47393,0,0,0,0,0,0
total,1999,103,103,103,15384.6,15384.7,15745.4,15795.7,15795.7,15795.7,2023-12-25 10:56:02,-0.46805,0,0,0,0,0,0
total,2102,103,103,103,16198.0,16232.0,16525.6,16567.5,16584.3,16584.3,2023-12-25 10:56:03,-0.46262,0,0,0,0,0,0
total,2203,101,101,101,17015.5,17045.7,17314.1,17381.2,17414.8,17414.8,2023-12-25 10:56:04,-0.45775,0,0,0,0,0,0
total,2318,115,115,115,17757.7,17750.3,18102.6,18136.2,18152.9,18152.9,2023-12-25 10:56:05,-0.45229,0,0,0,0,0,0
total,2419,101,101,101,18555.4,18589.2,18924.7,18975.0,18975.0,18975.0,2023-12-25 10:56:06,-0.44806,0,0,0,0,0,0
total,2527,108,108,108,19347.9,19377.7,19730.0,19746.8,19763.6,19763.6,2023-12-25 10:56:07,-0.44369,0,0,0,0,0,0
total,2617,90,90,90,20164.7,20166.2,20518.5,20535.3,20552.1,20552.1,2023-12-25 10:56:08,-0.44054,0,0,0,0,0,0
total,2725,108,108,108,20941.5,20921.2,21290.3,21340.6,21340.6,21340.6,2023-12-25 10:56:09,-0.43666,0,0,0,0,0,0
total,2833,108,108,108,21723.7,21709.7,22078.8,22095.6,22095.6,22095.6,2023-12-25 10:56:10,-0.43298,0,0,0,0,0,0
total,2937,104,104,104,22523.7,22548.6,22884.1,22917.7,22934.5,22934.5,2023-12-25 10:56:11,-0.42969,0,0,0,0,0,0
total,3045,108,108,108,23258.3,23236.4,23639.1,23689.4,23706.2,23706.2,2023-12-25 10:56:12,-0.42640,0,0,0,0,0,0
total,3154,109,109,109,24097.9,24125.6,24461.2,24494.7,24494.7,24494.7,2023-12-25 10:56:13,-0.42322,0,0,0,0,0,0
total,3242,88,88,88,24905.0,24897.4,25266.5,25316.8,25333.6,25333.6,2023-12-25 10:56:14,-0.42100,0,0,0,0,0,0
total,3352,110,110,110,25705.3,25702.7,26055.0,26088.6,26105.3,26105.3,2023-12-25 10:56:15,-0.41808,0,0,0,0,0,0
total,3453,101,101,101,26490.3,26508.0,26843.5,26877.1,26877.1,26877.1,2023-12-25 10:56:16,-0.41559,0,0,0,0,0,0
total,3573,120,120,120,27256.4,27229.4,27632.1,27665.6,27665.6,27665.6,2023-12-25 10:56:17,-0.41258,0,0,0,0,0,0
total,3690,117,117,117,28019.3,28018.0,28353.5,28420.6,28420.6,28420.6,2023-12-25 10:56:18,-0.40979,0,0,0,0,0,0
