type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,81,81,81,81,940.5,1014.0,1228.9,1265.6,1274.0,1274.0,2023-12-25 10:16:04,-0.70711,0,0,0,0,0,0
total,179,98,98,98,1662.5,1663.0,2009.1,2065.7,2067.8,2067.8,2023-12-25 10:16:05,-0.55235,0,0,0,0,0,0
total,289,110,110,110,2465.1,2453.7,2793.4,2827.0,2845.8,2845.8,2023-12-25 10:16:06,-0.49730,0,0,0,0,0,0
total,397,108,108,108,3210.0,3173.0,3575.6,3634.4,3644.9,3644.9,2023-12-25 10:16:07,-0.47386,0,0,0,0,0,0
total,498,101,101,101,3982.7,3953.1,4341.1,4408.2,4429.2,4429.2,2023-12-25 10:16:08,-0.46276,0,0,0,0,0,0
total,606,108,108,108,4773.5,4802.5,5184.2,5209.3,5226.1,5226.1,2023-12-25 10:16:09,-0.45294,0,0,0,0,0,0
total,703,97,97,97,5573.3,5578.4,5922.4,5972.7,5985.3,5985.3,2023-12-25 10:16:10,-0.44782,0,0,0,0,0,0
total,808,105,105,105,6427.8,6429.9,6782.2,6824.1,6832.5,6832.5,2023-12-25 10:16:11,-0.44216,0,0,0,0,0,0
total,912,104,104,104,7197.8,7210.0,7549.7,7583.3,7621.1,7621.1,2023-12-25 10:16:12,-0.43745,0,0,0,0,0,0
total,1005,93,93,93,7999.2,7969.2,8342.5,8405.4,8426.4,8426.4,2023-12-25 10:16:13,-0.43475,0,0,0,0,0,0
total,1107,102,102,102,8828.3,8824.8,9193.9,9235.9,9235.9,9235.9,2023-12-25 10:16:14,-0.43119,0,0,0,0,0,0
total,1199,92,92,92,9607.0,9630.1,9948.9,9974.1,10024.4,10024.4,2023-12-25 10:16:15,-0.42892,0,0,0,0,0,0
total,1304,105,105,105,10408.2,10435.4,10720.6,10804.5,10812.9,10812.9,2023-12-25 10:16:16,-0.42558,0,0,0,0,0,0
total,1403,99,99,99,11243.1,11324.6,11567.9,11593.1,11609.8,11609.8,2023-12-25 10:16:17,-0.42296,0,0,0,0,0,0
total,1496,93,93,93,12031.8,12054.4,12373.2,12406.8,12423.5,12423.5,2023-12-25 10:16:18,-0.42094,0,0,0,0,0,0
total,1601,105,105,105,12811.3,12775.8,13170.1,13195.3,13228.8,13228.8,2023-12-25 10:16:19,-0.41822,0,0,0,0,0,0
total,1703,102,102,102,13588.2,13547.6,13941.9,14000.6,14017.4,14017.4,2023-12-25 10:16:20,-0.41584,0,0,0,0,0,0
total,1810,107,107,107,14394.6,14403.2,14755.6,14789.1,14797.5,14797.5,2023-12-25 10:16:21,-0.41330,0,0,0,0,0,0
total,1914,104,104,104,15214.4,15233.7,15552.5,15611.2,15619.6,15619.6,2023-12-25 10:16:22,-0.41106,0,0,0,0,0,0
total,2023,109,109,109,16041.5,16039.0,16383.0,16399.7,16408.1,16408.1,2023-12-25 10:16:23,-0.40870,0,0,0,0,0,0
total,2114,91,91,91,16836.6,16835.9,17179.9,17196.6,17230.2,17230.2,2023-12-25 10:16:24,-0.40726,0,0,0,0,0,0
total,2204,90,90,90,17639.6,17649.6,18018.7,18035.5,18035.5,18035.5,2023-12-25 10:16:25,-0.40589,0,0,0,0,0,0
total,2292,88,88,88,18477.8,18505.3,18807.3,18824.0,18840.8,18840.8,2023-12-25 10:16:26,-0.40465,0,0,0,0,0,0
total,2395,103,103,103,19263.9,19243.5,19612.6,19629.3,19646.1,19646.1,2023-12-25 10:16:27,-0.40289,0,0,0,0,0,0
total,2494,99,99,99,20048.0,20048.8,20384.3,20434.6,20434.6,20434.6,2023-12-25 10:16:28,-0.40134,0,0,0,0,0,0
total,2588,94,94,94,20802.9,20770.2,21189.6,21223.2,21240.0,21240.0,2023-12-25 10:16:29,-0.40000,0,0,0,0,0,0
total,2688,100,100,100,21695.3,21709.7,22062.0,22078.8,22078.8,22078.8,2023-12-25 10:16:30,-0.39853,0,0,0,0,0,0
total,2787,99,99,99,22435.6,22414.4,22800.2,22833.8,22850.6,22850.6,2023-12-25 10:16:31,-0.39713,0,0,0,0,0,0
total,2894,107,107,107,23251.9,23253.2,23622.3,23655.9,23655.9,23655.9,2023-12-25 10:16:32,-0.39556,0,0,0,0,0,0
total,3000,106,106,106,24072.0,24092.1,24427.6,24444.4,24461.2,24461.2,2023-12-25 10:16:33,-0.39407,0,0,0,0,0,0
total,3093,93,93,93,24841.4,24847.1,25182.6,25232.9,25249.7,25249.7,2023-12-25 10:16:34,-0.39296,0,0,0,0,0,0
total,3206,113,113,113,25642.2,25669.1,25987.9,26038.2,26055.0,26055.0,2023-12-25 10:16:35,-0.39139,0,0,0,0,0,0
total,3313,107,107,107,26415.7,26440.9,26759.7,26810.0,26826.8,26826.8,2023-12-25 10:16:36,-0.39002,0,0,0,0,0,0
total,3413,100,100,100,27210.8,27179.1,27581.7,27615.3,27615.3,27615.3,2023-12-25 10:16:37,-0.38884,0,0,0,0,0,0
total,3509,96,96,96,27952.9,27934.1,28353.5,28387.0,28403.8,28403.8,2023-12-25 10:16:38,-0.38778,0,0,0,0,0,0
total,3607,98,98,98,28807.5,28823.3,29175.6,29209.1,29209.1,29209.1,2023-12-25 10:16:39,-0.38670,0,0,0,0,0,0
total,3703,96,96,96,29614.9,29595.0,29980.9,30031.2,30031.2,30031.2,2023-12-25 10:16:40,-0.38570,0,0,0,0,0,0
total,3812,109,109,109,30415.6,30417.1,30786.2,30819.7,30819.7,30819.7,2023-12-25 10:16:41,-0.38447,0,0,0,0,0,0
total,3909,97,97,97,31172.7,31138.5,31541.2,31574.7,31574.7,31574.7,2023-12-25 10:16:42,-0.38349,0,0,0,0,0,0
total,4013,104,104,104,32013.7,32010.9,32396.8,32430.4,32430.4,32430.4,2023-12-25 10:16:43,-0.38242,0,0,0,0,0,0
total,4140,127,127,127,32724.4,32698.8,33101.4,33151.8,33151.8,33151.8,2023-12-25 10:16:44,-0.38098,0,0,0,0,0,0
total,4244,104,104,104,33525.4,33520.9,33890.0,33940.3,33940.3,33940.3,2023-12-25 10:16:45,-0.37996,0,0,0,0,0,0
total,4348,104,104,104,34342.3,34343.0,34728.8,34728.8,34762.4,34762.4,2023-12-25 10:16:46,-0.37896,0,0,0,0,0,0
total,4446,98,98,98,35125.3,35131.5,35500.6,35534.1,35534.1,35534.1,2023-12-25 10:16:47,-0.37809,0,0,0,0,0,0
total,4536,90,90,90,35958.4,35970.4,36305.9,36373.0,36373.0,36373.0,2023-12-25 10:16:48,-0.37735,0,0,0,0,0,0
total,4636,100,100,100,36731.7,36742.1,37144.8,37144.8,37178.3,37178.3,2023-12-25 10:16:49,-0.37648,0,0,0,0,0,0
total,4734,98,98,98,37554.3,37513.9,37950.1,37983.6,37983.6,37983.6,2023-12-25 10:16:50,-0.37566,0,0,0,0,0,0
total,4831,97,97,97,38352.9,38386.3,38755.4,38788.9,38788.9,38788.9,2023-12-25 10:16:51,-0.37487,0,0,0,0,0,0
total,4929,98,98,98,39185.1,39191.6,39560.7,39560.7,39560.7,39560.7,2023-12-25 10:16:52,-0.37408,0,0,0,0,0,0
total,5029,100,100,100,40008.6,40030.4,40366.0,40399.5,40399.5,40399.5,2023-12-25 10:16:53,-0.37328,0,0,0,0,0,0
