type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,7,7,7,7,108.8,149.8,161.2,161.2,161.2,161.2,2023-12-25 17:22:23,0.00000,0,0,0,0,0,0
total,44,37,37,37,112.3,145.1,315.6,336.3,336.3,336.3,2023-12-25 17:22:24,0.52297,0,0,0,0,0,0
total,78,34,34,34,113.0,145.5,167.9,168.2,168.2,168.2,2023-12-25 17:22:25,0.32663,0,0,0,0,0,0
total,113,35,35,35,117.1,155.6,168.2,168.7,168.7,168.7,2023-12-25 17:22:26,0.23686,0,0,0,0,0,0
total,159,46,46,46,88.0,144.8,167.8,168.0,168.0,168.0,2023-12-25 17:22:27,0.19062,0,0,0,0,0,0
total,194,35,35,35,116.6,155.6,167.9,168.0,168.0,168.0,2023-12-25 17:22:28,0.15792,0,0,0,0,0,0
total,242,48,48,48,81.5,135.0,167.8,168.0,168.0,168.0,2023-12-25 17:22:29,0.13793,0,0,0,0,0,0
total,293,51,51,51,81.5,134.6,167.6,167.9,168.0,168.0,2023-12-25 17:22:30,0.12380,0,0,0,0,0,0
total,341,48,48,48,79.5,3.3,167.9,168.7,168.7,168.7,2023-12-25 17:22:31,0.11033,0,0,0,0,0,0
total,379,38,38,38,106.0,145.0,167.8,167.9,167.9,167.9,2023-12-25 17:22:32,0.09956,0,0,0,0,0,0
total,433,54,54,54,76.0,1.1,167.8,167.9,168.4,168.4,2023-12-25 17:22:33,0.09333,0,0,0,0,0,0
total,473,40,40,40,97.2,134.7,167.6,168.3,168.3,168.3,2023-12-25 17:22:34,0.08559,0,0,0,0,0,0
total,519,46,46,46,86.9,144.7,157.8,168.6,168.6,168.6,2023-12-25 17:22:35,0.07885,0,0,0,0,0,0
total,551,32,32,32,126.5,157.4,167.8,167.9,167.9,167.9,2023-12-25 17:22:36,0.07582,0,0,0,0,0,0
total,591,40,40,40,98.7,144.8,157.8,167.5,167.5,167.5,2023-12-25 17:22:37,0.07078,0,0,0,0,0,0
total,634,43,43,43,94.3,144.8,167.8,168.0,168.0,168.0,2023-12-25 17:22:38,0.06620,0,0,0,0,0,0
total,675,41,41,41,96.8,144.6,167.5,167.6,167.6,167.6,2023-12-25 17:22:39,0.06224,0,0,0,0,0,0
total,711,36,36,36,112.1,154.9,167.9,168.2,168.2,168.2,2023-12-25 17:22:40,0.05941,0,0,0,0,0,0
