type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,17,17,17,17,110.4,135.4,315.6,356.0,356.0,356.0,2023-12-25 17:22:56,0.00000,0,0,0,0,0,0
total,44,27,27,27,145.5,158.1,290.2,335.8,335.8,335.8,2023-12-25 17:22:57,0.15032,0,0,0,0,0,0
total,86,42,42,42,99.2,135.1,178.4,310.1,310.1,310.1,2023-12-25 17:22:58,0.19155,0,0,0,0,0,0
total,124,38,38,38,103.2,137.8,178.3,178.4,178.4,178.4,2023-12-25 17:22:59,0.14183,0,0,0,0,0,0
total,153,29,29,29,136.6,157.9,178.4,178.7,178.7,178.7,2023-12-25 17:23:00,0.12305,0,0,0,0,0,0
total,194,41,41,41,97.5,135.0,177.9,178.4,178.4,178.4,2023-12-25 17:23:01,0.10330,0,0,0,0,0,0
total,235,41,41,41,97.8,136.4,178.1,178.3,178.3,178.3,2023-12-25 17:23:02,0.08890,0,0,0,0,0,0
total,292,57,57,57,69.2,1.9,177.9,178.5,178.5,178.5,2023-12-25 17:23:03,0.09565,0,0,0,0,0,0
total,338,46,46,46,88.3,134.9,178.0,178.1,178.1,178.1,2023-12-25 17:23:04,0.08541,0,0,0,0,0,0
total,381,43,43,43,93.3,135.5,178.0,178.1,178.1,178.1,2023-12-25 17:23:05,0.07664,0,0,0,0,0,0
total,417,36,36,36,111.0,145.0,178.1,178.3,178.3,178.3,2023-12-25 17:23:06,0.07086,0,0,0,0,0,0
total,461,44,44,44,91.2,134.9,178.0,178.1,178.1,178.1,2023-12-25 17:23:07,0.06494,0,0,0,0,0,0
total,501,40,40,40,102.8,144.8,178.0,178.0,178.0,178.0,2023-12-25 17:23:08,0.05995,0,0,0,0,0,0
total,538,37,37,37,103.9,145.0,177.9,178.4,178.4,178.4,2023-12-25 17:23:09,0.05621,0,0,0,0,0,0
total,582,44,44,44,94.4,134.7,177.9,178.0,178.0,178.0,2023-12-25 17:23:10,0.05253,0,0,0,0,0,0
