type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,35,35,35,35,106.0,144.8,289.9,335.8,335.8,335.8,2023-12-25 18:10:52,0.70711,0,0,0,0,0,0
total,74,39,39,39,94.7,135.8,168.2,315.1,315.1,315.1,2023-12-25 18:10:53,0.40917,0,0,0,0,0,0
total,115,41,41,41,103.6,145.0,168.0,269.5,269.5,269.5,2023-12-25 18:10:54,0.28931,0,0,0,0,0,0
total,156,41,41,41,93.7,144.8,168.0,168.2,168.2,168.2,2023-12-25 18:10:55,0.22538,0,0,0,0,0,0
total,202,46,46,46,88.4,134.9,167.8,168.2,168.2,168.2,2023-12-25 18:10:56,0.18402,0,0,0,0,0,0
total,241,39,39,39,104.5,144.8,167.9,168.0,168.0,168.0,2023-12-25 18:10:57,0.15692,0,0,0,0,0,0
total,281,40,40,40,96.8,144.8,167.9,168.0,168.0,168.0,2023-12-25 18:10:58,0.13645,0,0,0,0,0,0
total,321,40,40,40,98.0,144.8,167.9,168.0,168.0,168.0,2023-12-25 18:10:59,0.12070,0,0,0,0,0,0
total,357,36,36,36,116.5,145.0,168.0,168.0,168.0,168.0,2023-12-25 18:11:00,0.10941,0,0,0,0,0,0
total,395,38,38,38,101.9,144.8,167.8,167.9,167.9,167.9,2023-12-25 18:11:01,0.09946,0,0,0,0,0,0
total,444,49,49,49,81.7,134.6,167.6,167.8,167.8,167.8,2023-12-25 18:11:02,0.09183,0,0,0,0,0,0
total,489,45,45,45,90.5,144.7,167.6,167.9,167.9,167.9,2023-12-25 18:11:03,0.08454,0,0,0,0,0,0
total,528,39,39,39,102.1,144.7,167.6,168.0,168.0,168.0,2023-12-25 18:11:04,0.07856,0,0,0,0,0,0
total,586,58,58,58,70.8,0.8,167.5,167.6,167.6,167.6,2023-12-25 18:11:05,0.07697,0,0,0,0,0,0
total,638,52,52,52,74.4,0.8,167.6,167.6,167.8,167.8,2023-12-25 18:11:06,0.07286,0,0,0,0,0,0
total,690,52,52,52,77.9,1.0,167.6,167.8,168.8,168.8,2023-12-25 18:11:07,0.06910,0,0,0,0,0,0
total,736,46,46,46,88.7,134.6,167.6,167.8,167.8,167.8,2023-12-25 18:11:08,0.06512,0,0,0,0,0,0
total,773,37,37,37,103.4,157.3,167.6,172.4,172.4,172.4,2023-12-25 18:11:09,0.06238,0,0,0,0,0,0
total,815,42,42,42,97.1,134.7,167.6,167.8,167.8,167.8,2023-12-25 18:11:10,0.05925,0,0,0,0,0,0
total,857,42,42,42,96.9,144.6,167.6,167.9,167.9,167.9,2023-12-25 18:11:11,0.05642,0,0,0,0,0,0
