type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,8,8,8,8,58.5,1.7,161.2,161.2,161.2,161.2,2023-12-25 17:57:25,0.00000,0,0,0,0,0,0
total,43,35,35,35,122.6,145.4,310.1,348.1,348.1,348.1,2023-12-25 17:57:26,0.49378,0,0,0,0,0,0
total,86,43,43,43,90.8,145.1,168.0,335.8,335.8,335.8,2023-12-25 17:57:27,0.32279,0,0,0,0,0,0
total,122,36,36,36,104.9,145.2,168.0,168.3,168.3,168.3,2023-12-25 17:57:28,0.24123,0,0,0,0,0,0
total,166,44,44,44,97.7,145.0,168.0,168.0,168.0,168.0,2023-12-25 17:57:29,0.18864,0,0,0,0,0,0
total,208,42,42,42,91.6,135.0,167.9,168.2,168.2,168.2,2023-12-25 17:57:30,0.15511,0,0,0,0,0,0
total,253,45,45,45,92.6,144.8,168.0,174.1,174.1,174.1,2023-12-25 17:57:31,0.13173,0,0,0,0,0,0
total,297,44,44,44,89.2,144.8,167.9,168.0,168.0,168.0,2023-12-25 17:57:32,0.11440,0,0,0,0,0,0
total,327,30,30,30,124.7,155.2,167.9,167.9,167.9,167.9,2023-12-25 17:57:33,0.10781,0,0,0,0,0,0
total,369,42,42,42,99.6,144.8,167.8,167.9,167.9,167.9,2023-12-25 17:57:34,0.09654,0,0,0,0,0,0
total,411,42,42,42,94.2,144.8,167.9,167.9,167.9,167.9,2023-12-25 17:57:35,0.08740,0,0,0,0,0,0
total,450,39,39,39,104.8,144.7,167.6,167.8,167.8,167.8,2023-12-25 17:57:36,0.08017,0,0,0,0,0,0
total,494,44,44,44,88.4,144.7,167.6,167.9,167.9,167.9,2023-12-25 17:57:37,0.07385,0,0,0,0,0,0
total,530,36,36,36,110.3,157.3,167.6,171.2,171.2,171.2,2023-12-25 17:57:38,0.06927,0,0,0,0,0,0
total,576,46,46,46,87.1,134.6,167.8,167.8,167.8,167.8,2023-12-25 17:57:39,0.06483,0,0,0,0,0,0
total,622,46,46,46,85.6,144.6,167.6,167.8,167.8,167.8,2023-12-25 17:57:40,0.06091,0,0,0,0,0,0
total,669,47,47,47,90.3,144.7,167.6,167.8,167.8,167.8,2023-12-25 17:57:41,0.05757,0,0,0,0,0,0
total,704,35,35,35,108.3,155.2,167.5,167.8,167.8,167.8,2023-12-25 17:57:42,0.05530,0,0,0,0,0,0
total,746,42,42,42,96.6,144.8,167.8,168.4,168.4,168.4,2023-12-25 17:57:43,0.05231,0,0,0,0,0,0
total,792,46,46,46,87.3,134.7,167.5,167.6,167.6,167.6,2023-12-25 17:57:44,0.04981,0,0,0,0,0,0
total,827,35,35,35,118.2,145.0,167.6,167.8,167.8,167.8,2023-12-25 17:57:45,0.04820,0,0,0,0,0,0
total,866,39,39,39,99.7,144.8,167.6,167.8,167.8,167.8,2023-12-25 17:57:46,0.04610,0,0,0,0,0,0
