type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,19,19,19,19,96.0,4.5,293.3,356.5,356.5,356.5,2023-12-25 18:03:56,0.70711,0,0,0,0,0,0
total,53,34,34,34,127.6,145.1,290.2,336.1,336.1,336.1,2023-12-25 18:03:57,0.45026,0,0,0,0,0,0
total,94,41,41,41,99.2,135.3,178.1,178.3,178.3,178.3,2023-12-25 18:03:58,0.31726,0,0,0,0,0,0
total,142,48,48,48,79.7,2.3,178.1,178.3,178.3,178.3,2023-12-25 18:03:59,0.25082,0,0,0,0,0,0
total,180,38,38,38,106.5,144.7,178.1,178.3,178.3,178.3,2023-12-25 18:04:00,0.20416,0,0,0,0,0,0
total,233,53,53,53,77.3,8.0,177.9,178.1,194.2,194.2,2023-12-25 18:04:01,0.17925,0,0,0,0,0,0
total,280,47,47,47,82.5,134.9,177.9,178.1,178.1,178.1,2023-12-25 18:04:02,0.15512,0,0,0,0,0,0
total,322,42,42,42,100.8,144.8,177.9,180.9,180.9,180.9,2023-12-25 18:04:03,0.13652,0,0,0,0,0,0
total,364,42,42,42,89.8,134.9,178.0,178.1,178.1,178.1,2023-12-25 18:04:04,0.12192,0,0,0,0,0,0
total,400,36,36,36,109.3,145.0,177.9,179.4,179.4,179.4,2023-12-25 18:04:05,0.11139,0,0,0,0,0,0
total,437,37,37,37,113.1,144.8,177.9,178.1,178.1,178.1,2023-12-25 18:04:06,0.10228,0,0,0,0,0,0
total,477,40,40,40,96.6,134.9,177.9,177.9,177.9,177.9,2023-12-25 18:04:07,0.09407,0,0,0,0,0,0
total,523,46,46,46,88.7,134.6,177.6,177.9,177.9,177.9,2023-12-25 18:04:08,0.08726,0,0,0,0,0,0
total,565,42,42,42,97.4,134.9,177.9,178.0,178.0,178.0,2023-12-25 18:04:09,0.08116,0,0,0,0,0,0
total,601,36,36,36,104.8,144.6,177.9,178.0,178.0,178.0,2023-12-25 18:04:10,0.07653,0,0,0,0,0,0
total,639,38,38,38,102.4,144.6,177.9,177.9,177.9,177.9,2023-12-25 18:04:11,0.07208,0,0,0,0,0,0
total,673,34,34,34,119.6,144.8,177.9,184.5,184.5,184.5,2023-12-25 18:04:12,0.06875,0,0,0,0,0,0
total,722,49,49,49,85.3,134.5,177.6,177.9,177.9,177.9,2023-12-25 18:04:13,0.06574,0,0,0,0,0,0
total,762,40,40,40,100.8,134.7,177.9,178.0,178.0,178.0,2023-12-25 18:04:14,0.06237,0,0,0,0,0,0
total,808,46,46,46,84.6,134.6,177.9,178.4,178.4,178.4,2023-12-25 18:04:15,0.05949,0,0,0,0,0,0
total,843,35,35,35,112.0,144.8,177.9,177.9,177.9,177.9,2023-12-25 18:04:16,0.05727,0,0,0,0,0,0
total,885,42,42,42,96.2,134.9,177.9,177.9,177.9,177.9,2023-12-25 18:04:17,0.05469,0,0,0,0,0,0
total,925,40,40,40,101.2,134.7,177.9,180.4,180.4,180.4,2023-12-25 18:04:18,0.05237,0,0,0,0,0,0
total,971,46,46,46,85.5,134.5,177.7,177.7,177.7,177.7,2023-12-25 18:04:19,0.05038,0,0,0,0,0,0
total,1019,48,48,48,83.7,134.6,177.6,177.9,177.9,177.9,2023-12-25 18:04:20,0.04872,0,0,0,0,0,0
total,1064,45,45,45,85.4,134.6,177.7,177.9,177.9,177.9,2023-12-25 18:04:21,0.04693,0,0,0,0,0,0
total,1106,42,42,42,97.9,134.7,177.7,177.7,177.7,177.7,2023-12-25 18:04:22,0.04521,0,0,0,0,0,0
total,1151,45,45,45,90.4,134.6,177.7,177.9,177.9,177.9,2023-12-25 18:04:23,0.04367,0,0,0,0,0,0
total,1186,35,35,35,115.4,144.7,177.7,178.0,178.0,178.0,2023-12-25 18:04:24,0.04261,0,0,0,0,0,0
total,1234,48,48,48,80.8,134.5,177.7,177.7,177.7,177.7,2023-12-25 18:04:25,0.04145,0,0,0,0,0,0
total,1274,40,40,40,100.5,144.7,177.9,177.9,177.9,177.9,2023-12-25 18:04:26,0.04016,0,0,0,0,0,0
total,1314,40,40,40,103.0,144.7,177.7,177.7,177.7,177.7,2023-12-25 18:04:27,0.03895,0,0,0,0,0,0
total,1353,39,39,39,101.0,134.6,177.6,177.9,177.9,177.9,2023-12-25 18:04:28,0.03785,0,0,0,0,0,0
total,1393,40,40,40,104.2,134.7,177.6,178.1,178.1,178.1,2023-12-25 18:04:29,0.03678,0,0,0,0,0,0
total,1437,44,44,44,87.1,134.7,177.7,177.9,177.9,177.9,2023-12-25 18:04:30,0.03576,0,0,0,0,0,0
total,1478,41,41,41,95.7,134.7,177.9,178.0,178.0,178.0,2023-12-25 18:04:31,0.03478,0,0,0,0,0,0
total,1521,43,43,43,93.0,134.7,177.9,177.9,177.9,177.9,2023-12-25 18:04:32,0.03385,0,0,0,0,0,0
total,1574,53,53,53,75.5,0.9,177.7,177.7,178.1,178.1,2023-12-25 18:04:33,0.03364,0,0,0,0,0,0
total,1615,41,41,41,99.5,134.7,177.7,177.9,177.9,177.9,2023-12-25 18:04:34,0.03279,0,0,0,0,0,0
total,1657,42,42,42,100.8,144.6,177.9,178.0,178.0,178.0,2023-12-25 18:04:35,0.03198,0,0,0,0,0,0
total,1691,34,34,34,111.0,157.7,177.6,178.0,178.0,178.0,2023-12-25 18:04:36,0.03158,0,0,0,0,0,0
total,1727,36,36,36,109.9,144.7,177.6,178.0,178.0,178.0,2023-12-25 18:04:37,0.03104,0,0,0,0,0,0
total,1768,41,41,41,99.3,144.6,177.9,178.0,178.0,178.0,2023-12-25 18:04:38,0.03033,0,0,0,0,0,0
total,1810,42,42,42,93.8,134.7,177.7,178.0,178.0,178.0,2023-12-25 18:04:39,0.02964,0,0,0,0,0,0
total,1853,43,43,43,92.2,135.0,177.7,177.9,177.9,177.9,2023-12-25 18:04:40,0.02899,0,0,0,0,0,0
total,1884,31,31,31,134.6,145.1,177.7,177.9,177.9,177.9,2023-12-25 18:04:41,0.02895,0,0,0,0,0,0
total,1920,36,36,36,107.9,144.6,177.7,177.9,177.9,177.9,2023-12-25 18:04:42,0.02850,0,0,0,0,0,0
total,1965,45,45,45,89.8,134.7,177.6,178.0,178.0,178.0,2023-12-25 18:04:43,0.02795,0,0,0,0,0,0
total,2004,39,39,39,99.0,134.7,177.7,177.9,177.9,177.9,2023-12-25 18:04:44,0.02742,0,0,0,0,0,0
