type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,33,33,33,33,108.8,145.4,270.3,335.5,335.5,335.5,2023-12-25 17:22:54,0.70711,0,0,0,0,0,0
total,69,36,36,36,103.5,135.3,170.9,336.1,336.1,336.1,2023-12-25 17:22:55,0.40943,0,0,0,0,0,0
total,115,46,46,46,94.5,135.0,168.3,289.7,289.7,289.7,2023-12-25 17:22:56,0.29588,0,0,0,0,0,0
total,158,43,43,43,93.6,135.1,168.3,168.3,168.3,168.3,2023-12-25 17:22:57,0.22975,0,0,0,0,0,0
total,195,37,37,37,105.1,145.1,168.3,168.3,168.3,168.3,2023-12-25 17:22:58,0.19116,0,0,0,0,0,0
total,239,44,44,44,93.4,134.9,168.3,171.3,171.3,171.3,2023-12-25 17:22:59,0.16136,0,0,0,0,0,0
total,275,36,36,36,108.8,145.0,168.2,169.0,169.0,169.0,2023-12-25 17:23:00,0.14211,0,0,0,0,0,0
total,319,44,44,44,91.2,134.7,167.9,168.3,168.3,168.3,2023-12-25 17:23:01,0.12521,0,0,0,0,0,0
total,360,41,41,41,95.0,135.0,168.2,168.6,168.6,168.6,2023-12-25 17:23:02,0.11209,0,0,0,0,0,0
total,401,41,41,41,100.5,135.3,168.3,170.3,170.3,170.3,2023-12-25 17:23:03,0.10145,0,0,0,0,0,0
total,435,34,34,34,115.2,145.0,167.9,168.0,168.0,168.0,2023-12-25 17:23:04,0.09449,0,0,0,0,0,0
total,472,37,37,37,104.9,145.0,167.9,168.8,168.8,168.8,2023-12-25 17:23:05,0.08750,0,0,0,0,0,0
total,527,55,55,55,74.6,3.9,167.8,167.9,168.4,168.4,2023-12-25 17:23:06,0.08402,0,0,0,0,0,0
total,570,43,43,43,93.2,144.8,167.9,170.8,170.8,170.8,2023-12-25 17:23:07,0.07816,0,0,0,0,0,0
total,613,43,43,43,91.0,134.7,167.8,168.8,168.8,168.8,2023-12-25 17:23:08,0.07307,0,0,0,0,0,0
