pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,type total
33.714285714285715,33.714285714285715,150.79999999999998,49.81428571428571,611.3571428571429,728.2857142857143,728.2857142857143,728.2857142857143,1691056697.0,0.3316942857142857,0.0,0.0,0.0,0.0,0.0,total
41.142857142857146,41.142857142857146,109.54285714285713,47.457142857142856,566.8571428571429,776.5142857142857,822.7142857142857,822.7142857142857,1691056698.0,0.3234485714285715,0.0,0.0,0.0,0.0,0.0,total
54.857142857142854,54.857142857142854,86.92857142857143,56.699999999999996,366.0285714285714,524.3285714285714,553.2285714285714,553.2285714285714,1691056699.0,0.3174328571428572,0.0,0.0,0.0,0.0,0.0,total
47.57142857142857,47.57142857142857,80.15714285714286,49.971428571428575,337.57142857142856,460.6142857142857,475.4714285714286,475.4714285714286,1691056700.0,0.3145671428571429,0.0,0.0,0.0,0.0,0.0,total
29.666666666666668,29.666666666666668,131.4333333333333,40.166666666666664,567.4666666666667,686.4833333333332,687.8833333333333,687.8833333333333,1691056701.0,0.2043,0.0,0.0,0.0,0.0,0.0,total
34.166666666666664,34.166666666666664,181.33333333333334,48.36666666666667,703.9333333333334,838.0333333333333,855.6,855.6,1691056702.0,0.22654166666666664,0.0,0.0,0.0,0.0,0.0,total
55.833333333333336,55.833333333333336,81.5,49.4,331.59999999999997,453.84999999999997,523.0333333333333,523.0333333333333,1691056703.0,0.2089966666666667,0.0,0.0,0.0,0.0,0.0,total
42.666666666666664,42.666666666666664,91.21666666666665,46.65,391.55,573.0500000000001,618.45,618.45,1691056704.0,0.200215,0.0,0.0,0.0,0.0,0.0,total
36.666666666666664,36.666666666666664,106.36666666666667,45.06666666666666,483.65000000000003,667.1833333333333,672.0833333333334,672.0833333333334,1691056705.0,0.19663166666666668,0.0,0.0,0.0,0.0,0.0,total
48.833333333333336,48.833333333333336,106.33333333333333,41.56666666666667,593.1333333333333,773.6,809.2166666666666,809.2166666666666,1691056706.0,0.19179833333333338,0.0,0.0,0.0,0.0,0.0,total
37.166666666666664,37.166666666666664,148.1,55.73333333333333,773.5833333333334,930.3499999999999,939.8833333333333,939.8833333333333,1691056707.0,0.18781000000000003,0.0,0.0,0.0,0.0,0.0,total
44.833333333333336,44.833333333333336,101.11666666666667,42.35,394.4666666666667,697.9499999999999,809.25,809.25,1691056708.0,0.18087166666666668,0.0,0.0,0.0,0.0,0.0,total
38.666666666666664,38.666666666666664,139.95000000000002,45.56666666666666,544.1666666666666,703.4833333333332,711.7333333333332,711.7333333333332,1691056709.0,0.15619499999999994,0.0,0.0,0.0,0.0,0.0,total
41.333333333333336,41.333333333333336,123.63333333333333,45.166666666666664,405.2833333333333,515.35,568.9499999999999,568.9499999999999,1691056710.0,0.1524533333333333,0.0,0.0,0.0,0.0,0.0,total
39.333333333333336,39.333333333333336,153.36666666666667,121.11666666666667,497.65000000000003,873.5666666666666,926.85,926.85,1691056711.0,0.15061500000000003,0.0,0.0,0.0,0.0,0.0,total
45.0,45.0,115.7,48.78333333333333,490.7,638.0833333333334,687.1,687.1,1691056712.0,0.15186333333333332,0.0,0.0,0.0,0.0,0.0,total
53.666666666666664,53.666666666666664,87.71666666666665,37.75,428.1333333333334,629.4499999999999,644.0500000000001,644.0500000000001,1691056713.0,0.1867066666666667,0.0,0.0,0.0,0.0,0.0,total
39.0,39.0,87.83333333333333,48.916666666666664,298.06666666666666,589.0666666666667,624.2833333333333,624.2833333333333,1691056714.0,0.18063833333333335,0.0,0.0,0.0,0.0,0.0,total
40.166666666666664,40.166666666666664,127.36666666666667,37.75,383.55,511.5,554.8000000000001,554.8000000000001,1691056715.0,0.17658166666666672,0.0,0.0,0.0,0.0,0.0,total
37.5,37.5,538.3666666666667,330.28333333333336,980.7833333333333,1064.6499999999999,1115.2166666666667,1115.2166666666667,1691056716.0,0.17452333333333334,0.0,0.0,0.0,0.0,0.0,total
55.0,55.0,109.01666666666667,48.21666666666667,736.7166666666667,840.8000000000001,1309.3833333333334,1309.3833333333334,1691056717.0,0.17314666666666664,0.0,0.0,0.0,0.0,0.0,total
54.166666666666664,54.166666666666664,62.48333333333333,44.98333333333333,158.4,316.75,460.3,460.3,1691056718.0,0.1683033333333334,0.0,0.0,0.0,0.0,0.0,total
49.666666666666664,49.666666666666664,92.7,52.416666666666664,450.1166666666666,620.6999999999999,666.1999999999999,666.1999999999999,1691056719.0,0.16447500000000004,0.0,0.0,0.0,0.0,0.0,total
44.166666666666664,44.166666666666664,89.01666666666667,46.26666666666667,370.98333333333335,522.3166666666667,524.3333333333334,524.3333333333334,1691056720.0,0.1606383333333334,0.0,0.0,0.0,0.0,0.0,total
67.0,67.0,69.21666666666667,46.699999999999996,192.85,398.15000000000003,489.3833333333334,489.3833333333334,1691056721.0,0.1556233333333333,0.0,0.0,0.0,0.0,0.0,total
40.833333333333336,40.833333333333336,97.38333333333333,50.21666666666667,439.26666666666665,597.9666666666667,615.4499999999999,615.4499999999999,1691056722.0,0.06441833333333331,0.0,0.0,0.0,0.0,0.0,total
39.666666666666664,39.666666666666664,135.86666666666667,48.833333333333336,534.5166666666667,774.0500000000001,831.9833333333332,831.9833333333332,1691056723.0,0.05953833333333333,0.0,0.0,0.0,0.0,0.0,total
42.833333333333336,42.833333333333336,91.51666666666667,46.949999999999996,408.38333333333327,494.25,540.85,540.85,1691056724.0,0.05557999999999999,0.0,0.0,0.0,0.0,0.0,total
47.0,47.0,83.61666666666666,52.01666666666667,359.2,536.7333333333332,542.1833333333333,542.1833333333333,1691056725.0,0.05242666666666667,0.0,0.0,0.0,0.0,0.0,total
52.333333333333336,52.333333333333336,87.23333333333333,49.4,344.0833333333333,620.8000000000001,693.3666666666667,693.3666666666667,1691056726.0,0.044283333333333334,0.0,0.0,0.0,0.0,0.0,total
37.833333333333336,37.833333333333336,79.46666666666665,46.199999999999996,367.26666666666665,477.6666666666667,490.86666666666673,490.86666666666673,1691056727.0,0.03786166666666665,0.0,0.0,0.0,0.0,0.0,total
42.833333333333336,42.833333333333336,166.91666666666666,46.416666666666664,931.4,1080.45,1101.5,1101.5,1691056728.0,0.021680000000000022,0.0,0.0,0.0,0.0,0.0,total
57.166666666666664,57.166666666666664,63.0,44.9,167.13333333333333,314.43333333333334,429.0833333333333,429.0833333333333,1691056729.0,0.018134999999999995,0.0,0.0,0.0,0.0,0.0,total
45.166666666666664,45.166666666666664,76.83333333333333,48.583333333333336,343.09999999999997,418.81666666666666,496.31666666666666,496.31666666666666,1691056730.0,0.013726666666666684,0.0,0.0,0.0,0.0,0.0,total
44.333333333333336,44.333333333333336,86.01666666666667,47.699999999999996,460.95,572.9666666666667,579.0500000000001,579.0500000000001,1691056731.0,0.010048333333333373,0.0,0.0,0.0,0.0,0.0,total
55.666666666666664,55.666666666666664,105.95,47.98333333333333,445.09999999999997,589.1,820.15,820.15,1691056732.0,0.006965000000000027,0.0,0.0,0.0,0.0,0.0,total
44.166666666666664,44.166666666666664,77.76666666666667,44.416666666666664,268.0,505.2,592.9,592.9,1691056733.0,0.0017949999999999633,0.0,0.0,0.0,0.0,0.0,total
46.5,46.5,89.91666666666667,47.96666666666667,436.98333333333335,607.4666666666667,679.9666666666667,679.9666666666667,1691056734.0,-0.0016999999999999515,0.0,0.0,0.0,0.0,0.0,total
42.333333333333336,42.333333333333336,170.70000000000002,51.166666666666664,550.0500000000001,647.35,730.2333333333332,730.2333333333332,1691056735.0,-0.004693333333333281,0.0,0.0,0.0,0.0,0.0,total
39.666666666666664,39.666666666666664,90.8,44.51666666666667,380.6666666666667,465.1333333333334,499.48333333333335,499.48333333333335,1691056736.0,-0.008856666666666716,0.0,0.0,0.0,0.0,0.0,total
39.5,39.5,351.43333333333334,429.70000000000005,1038.6333333333334,1236.6000000000001,1265.3500000000001,1265.3500000000001,1691056737.0,-0.012966666666666654,0.0,0.0,0.0,0.0,0.0,total
49.666666666666664,49.666666666666664,102.98333333333333,46.21666666666667,481.7833333333333,634.1833333333333,662.9666666666667,662.9666666666667,1691056738.0,-0.01716833333333333,0.0,0.0,0.0,0.0,0.0,total
40.833333333333336,40.833333333333336,94.78333333333335,51.36666666666667,389.2166666666667,487.15000000000003,509.5333333333333,509.5333333333333,1691056739.0,-0.022140000000000038,0.0,0.0,0.0,0.0,0.0,total
53.666666666666664,53.666666666666664,98.0,49.916666666666664,575.1666666666666,733.7333333333332,798.4,798.4,1691056740.0,-0.027358333333333384,0.0,0.0,0.0,0.0,0.0,total
41.666666666666664,41.666666666666664,162.18333333333334,126.95,393.55,569.15,637.6166666666667,637.6166666666667,1691056741.0,-0.03387499999999999,0.0,0.0,0.0,0.0,0.0,total
43.166666666666664,43.166666666666664,108.11666666666667,45.11666666666667,522.2666666666668,591.1,591.5666666666667,591.5666666666667,1691056742.0,-0.036626666666666696,0.0,0.0,0.0,0.0,0.0,total
52.666666666666664,52.666666666666664,110.44999999999999,46.01666666666667,546.7166666666667,794.4166666666666,894.7666666666668,894.7666666666668,1691056743.0,-0.04557333333333336,0.0,0.0,0.0,0.0,0.0,total
47.5,47.5,91.3,50.28333333333333,384.0333333333333,521.8833333333333,635.25,635.25,1691056744.0,-0.061291666666666696,0.0,0.0,0.0,0.0,0.0,total
46.5,46.5,78.66666666666667,49.4,244.1833333333333,542.1333333333333,630.5333333333333,630.5333333333333,1691056745.0,-0.06394833333333334,0.0,0.0,0.0,0.0,0.0,total
44.833333333333336,44.833333333333336,390.40000000000003,411.61666666666673,685.8333333333334,734.5333333333333,801.3000000000001,801.3000000000001,1691056746.0,-0.06733333333333334,0.0,0.0,0.0,0.0,0.0,total
55.0,55.0,89.55,41.43333333333334,264.8,575.4333333333333,1028.5666666666668,1028.5666666666668,1691056747.0,-0.07379166666666669,0.0,0.0,0.0,0.0,0.0,total
40.333333333333336,40.333333333333336,105.81666666666668,46.166666666666664,408.93333333333334,732.6999999999999,741.6166666666667,741.6166666666667,1691056748.0,-0.08183833333333333,0.0,0.0,0.0,0.0,0.0,total
38.666666666666664,38.666666666666664,432.68333333333334,522.1,725.0833333333334,821.0,869.5833333333334,869.5833333333334,1691056749.0,-0.08461500000000005,0.0,0.0,0.0,0.0,0.0,total
41.666666666666664,41.666666666666664,123.39999999999999,53.93333333333334,407.1666666666667,989.3666666666667,989.3666666666667,989.3666666666667,1691056750.0,-0.08920666666666666,0.0,0.0,0.0,0.0,0.0,total
60.5,60.5,65.35000000000001,49.800000000000004,217.26666666666665,292.18333333333334,314.26666666666665,314.26666666666665,1691056751.0,-0.09332666666666666,0.0,0.0,0.0,0.0,0.0,total
41.833333333333336,41.833333333333336,417.73333333333335,425.7166666666667,755.8000000000001,946.8666666666667,962.7333333333332,962.7333333333332,1691056752.0,-0.09777166666666663,0.0,0.0,0.0,0.0,0.0,total
50.833333333333336,50.833333333333336,82.83333333333333,43.050000000000004,266.03333333333336,521.0166666666667,534.1333333333333,534.1333333333333,1691056753.0,-0.10229999999999995,0.0,0.0,0.0,0.0,0.0,total
55.57142857142857,55.57142857142857,63.27142857142858,43.971428571428575,214.55714285714288,307.14285714285717,323.87142857142857,323.87142857142857,1691056754.0,0.009788571428571471,0.0,0.0,0.0,0.0,0.0,total
33.0,33.0,102.78571428571429,51.81428571428571,342.07142857142856,467.38571428571424,505.09999999999997,505.09999999999997,1691056755.0,-0.024021428571428582,0.0,0.0,0.0,0.0,0.0,total
43.42857142857143,43.42857142857143,146.9857142857143,57.1,563.9285714285714,770.9714285714286,814.9,814.9,1691056756.0,-1.4272342857142857,0.0,0.0,0.0,0.0,0.0,total
66.125,66.125,54.875,47.1125,136.9375,226.66250000000002,283.5125,283.5125,1691056757.0,0.22726250000000006,0.0,0.0,0.0,0.0,0.0,total
45.0,45.0,90.17777777777778,46.01111111111111,322.27777777777777,459.12222222222226,479.23333333333335,479.23333333333335,1691056758.0,0.1550511111111111,0.0,0.0,0.0,0.0,0.0,total
37.77777777777778,37.77777777777778,171.8,127.12222222222223,494.46666666666664,629.0999999999999,669.8555555555556,669.8555555555556,1691056759.0,0.2983044444444444,0.0,0.0,0.0,0.0,0.0,total
47.888888888888886,47.888888888888886,117.35555555555555,56.111111111111114,492.4333333333333,819.3666666666666,867.4333333333333,867.4333333333333,1691056760.0,0.2086177777777778,0.0,0.0,0.0,0.0,0.0,total
51.22222222222222,51.22222222222222,80.92222222222222,46.577777777777776,328.8777777777778,472.5444444444444,531.7,531.7,1691056761.0,0.11888888888888889,0.0,0.0,0.0,0.0,0.0,total
47.111111111111114,47.111111111111114,99.6888888888889,57.68888888888888,343.06666666666666,519.6222222222223,560.7666666666667,560.7666666666667,1691056762.0,0.07277000000000006,0.0,0.0,0.0,0.0,0.0,total
34.888888888888886,34.888888888888886,106.71111111111111,59.48888888888889,434.40000000000003,548.1888888888889,570.9555555555556,570.9555555555556,1691056763.0,0.05971777777777779,0.0,0.0,0.0,0.0,0.0,total
39.6,39.6,148.67000000000002,53.029999999999994,765.96,883.6299999999999,947.72,947.72,1691056764.0,0.144793,0.0,0.0,0.0,0.0,0.0,total
50.7,50.7,83.36,58.54,281.37,399.0,453.5,453.5,1691056765.0,0.10584400000000001,0.0,0.0,0.0,0.0,0.0,total
47.7,47.7,87.39,58.660000000000004,270.53000000000003,423.51000000000005,463.91,463.91,1691056766.0,0.06833,0.0,0.0,0.0,0.0,0.0,total
38.5,38.5,113.59,61.31,429.09,569.26,580.35,580.35,1691056767.0,0.04309300000000001,0.0,0.0,0.0,0.0,0.0,total
43.5,43.5,167.4,48.47,879.61,1046.72,1096.8700000000001,1096.8700000000001,1691056768.0,0.046345,0.0,0.0,0.0,0.0,0.0,total
42.18181818181818,42.18181818181818,87.60909090909091,52.09090909090909,308.56363636363636,431.75454545454545,477.20909090909095,477.20909090909095,1691056769.0,0.026601818181818167,0.0,0.0,0.0,0.0,0.0,total
37.54545454545455,37.54545454545455,123.27272727272727,58.31818181818182,490.32727272727277,702.7363636363636,726.5181818181818,726.5181818181818,1691056770.0,0.09769818181818181,0.0,0.0,0.0,0.0,0.0,total
35.36363636363637,35.36363636363637,82.0909090909091,44.03636363636363,338.1909090909091,419.79090909090905,439.78181818181815,439.78181818181815,1691056771.0,0.0815281818181818,0.0,0.0,0.0,0.0,0.0,total
34.81818181818182,34.81818181818182,377.24545454545455,167.97272727272727,803.9909090909091,875.7636363636364,917.1090909090909,917.1090909090909,1691056772.0,0.10730636363636363,0.0,0.0,0.0,0.0,0.0,total
35.0,35.0,274.04545454545456,136.24545454545455,966.3818181818183,1169.0181818181818,1201.6000000000001,1201.6000000000001,1691056773.0,0.10155090909090911,0.0,0.0,0.0,0.0,0.0,total
48.90909090909091,48.90909090909091,85.66363636363636,56.381818181818176,314.40000000000003,596.0363636363636,654.0181818181818,654.0181818181818,1691056774.0,0.09075999999999997,0.0,0.0,0.0,0.0,0.0,total
45.45454545454545,45.45454545454545,97.54545454545455,58.872727272727275,398.76363636363635,479.0,564.5181818181818,564.5181818181818,1691056775.0,0.06856090909090909,0.0,0.0,0.0,0.0,0.0,total
39.27272727272727,39.27272727272727,107.88181818181819,54.11818181818182,398.3181818181818,594.0818181818181,611.5,611.5,1691056776.0,0.056409090909090916,0.0,0.0,0.0,0.0,0.0,total
30.818181818181817,30.818181818181817,134.22727272727272,56.054545454545455,469.1363636363636,594.8909090909091,629.4909090909091,629.4909090909091,1691056777.0,-0.19760909090909093,0.0,0.0,0.0,0.0,0.0,total
35.81818181818182,35.81818181818182,186.6727272727273,65.47272727272728,856.8545454545455,1022.3727272727273,1036.5454545454545,1036.5454545454545,1691056778.0,-0.19881090909090907,0.0,0.0,0.0,0.0,0.0,total
46.18181818181818,46.18181818181818,90.9090909090909,56.89090909090908,312.46363636363634,485.56363636363636,518.8545454545455,518.8545454545455,1691056779.0,-0.21352272727272725,0.0,0.0,0.0,0.0,0.0,total
44.09090909090909,44.09090909090909,95.67272727272726,54.27272727272727,374.39090909090913,468.53636363636366,498.50909090909096,498.50909090909096,1691056780.0,-0.22093636363636363,0.0,0.0,0.0,0.0,0.0,total
23.90909090909091,23.90909090909091,200.0,87.24545454545454,633.3818181818183,713.2636363636364,713.6,713.6,1691056781.0,-0.22225999999999999,0.0,0.0,0.0,0.0,0.0,total
