time,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb,type total
2023-07-19 13:37:51,35.0,35.0,35.0,35.0,507.6,504.4,637.5,649.6,649.6,649.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:37:52,138.0,103.0,103.0,103.0,1062.6,1058.0,1369.4,1433.4,1437.6,1437.6,-1.74965,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:37:53,178.5,109.5,109.5,109.5,1272.2,1269.3,1562.65,1597.5,1600.9499999999998,1600.9499999999998,-0.825565,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:37:54,304.5,126.0,126.0,126.0,1997.4,1982.3000000000002,2335.7,2349.3,2351.4,2351.4,-0.741025,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:37:55,452.0,147.5,147.5,147.5,2688.45,2696.45,2904.55,2987.3999999999996,2997.8999999999996,2997.8999999999996,-0.68828,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:37:56,622.0,170.0,170.0,170.0,3398.25,3390.05,3697.3,3709.8500000000004,3725.6,3725.6,-0.6511800000000001,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:37:57,794.5,172.5,172.5,172.5,4043.95,4033.8500000000004,4320.15,4337.95,4345.299999999999,4345.299999999999,-0.62461,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:37:58,961.5,167.0,167.0,167.0,4726.55,4738.5,4995.4,5012.200000000001,5018.5,5018.5,-0.607475,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:37:59,1141.5,180.0,180.0,180.0,5350.65,5341.45,5643.4,5656.0,5658.1,5658.1,-0.591315,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:00,877.0,116.0,116.0,116.0,4066.933333333333,4059.966666666667,4269.7,4279.433333333333,4286.433333333333,4286.433333333333,-0.38630666666666663,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:01,990.6666666666666,113.66666666666667,113.66666666666667,113.66666666666667,4763.866666666667,4797.233333333334,5046.433333333333,5056.933333333333,5061.633333333333,5061.633333333333,-0.6191533333333333,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:02,1144.3333333333333,153.66666666666666,153.66666666666666,153.66666666666666,5418.566666666667,5413.466666666666,5719.966666666667,5773.133333333334,5784.966666666667,5784.966666666667,-0.6090633333333333,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:03,1288.3333333333333,144.0,144.0,144.0,6143.166666666667,6158.599999999999,6440.366666666666,6464.099999999999,6469.7,6469.7,-0.6064566666666668,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:04,1411.0,122.66666666666667,122.66666666666667,122.66666666666667,6927.599999999999,6966.033333333334,7211.400000000001,7228.900000000001,7236.566666666666,7236.566666666666,-0.6064033333333333,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:05,1560.6666666666667,149.66666666666666,149.66666666666666,149.66666666666666,7624.866666666666,7645.5,7907.7,7921.600000000001,7925.8,7925.8,-0.6033366666666666,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:06,1687.6666666666667,127.0,127.0,127.0,8224.4,8201.300000000001,8521.433333333332,8629.1,8633.300000000001,8633.300000000001,-0.60166,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:07,1847.6666666666667,160.0,160.0,160.0,9038.1,9023.366666666667,9321.133333333333,9336.5,9347.699999999999,9347.699999999999,-0.5977166666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:08,1996.6666666666667,149.0,149.0,149.0,9715.333333333334,9709.833333333334,10032.800000000001,10048.133333333333,10049.533333333333,10049.533333333333,-0.5946366666666667,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:09,2161.0,164.33333333333334,164.33333333333334,164.33333333333334,10393.5,10397.666666666666,10705.233333333334,10717.833333333334,10724.833333333334,10724.833333333334,-0.59089,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:10,2290.6666666666665,129.66666666666666,129.66666666666666,129.66666666666666,11118.366666666667,11128.9,11460.233333333332,11481.199999999999,11486.800000000001,11486.800000000001,-0.5890433333333333,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:11,1807.0,89.0,89.0,89.0,9024.8,9017.175,9298.375,9310.95,9312.0,9312.0,-0.44087,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:12,1899.0,92.0,92.0,92.0,9651.275,9644.95,9940.775,10062.125,10081.275,10081.275,-0.6301975,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:13,2004.25,105.25,105.25,105.25,10567.375,10564.925,10904.675,10913.075,10917.775,10917.775,-0.589715,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:14,2115.0,110.75,110.75,110.75,11322.425,11306.25,11683.75,11696.875,11703.15,11703.15,-0.5737175,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:15,2211.0,96.0,96.0,96.0,12045.925000000001,12056.525000000001,12356.95,12424.075,12472.825,12472.825,-0.5676475,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:16,2336.0,125.0,125.0,125.0,12916.825,12958.275,13241.425000000001,13259.225,13259.225,13259.225,-0.560765,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:17,2445.25,109.25,109.25,109.25,13671.400000000001,13672.375,14023.65,14038.35,14039.400000000001,14039.400000000001,-0.557505,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:18,2528.75,83.5,83.5,83.5,14387.275,14331.95,14845.75,14871.95,14873.0,14873.0,-0.5562875,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:19,2652.25,123.5,123.5,123.5,15229.7,15212.724999999999,15599.675,15620.650000000001,15621.675,15621.675,-0.55214,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:20,2758.75,106.5,106.5,106.5,15988.3,15965.625,16323.2,16376.650000000001,16380.85,16380.85,-0.549535,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:21,2862.5,103.75,103.75,103.75,16914.05,16936.6,17167.275,17178.825,17186.175,17186.175,-0.5475725,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:22,2989.75,127.25,127.25,127.25,17542.025,17525.875,17934.85,17951.625,17953.725,17953.725,-0.5445175,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:23,3104.75,115.0,115.0,115.0,18356.15,18364.775,18704.5,18721.275,18727.575,18727.575,-0.5422625,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:24,3195.5,90.75,90.75,90.75,19108.375,19075.675000000003,19530.775,19547.55,19576.925,19576.925,-0.5409425,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:25,3278.75,83.25,83.25,83.25,19873.5,19874.7,20208.15,20264.775,20281.575,20281.575,-0.5401925,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:26,3385.5,106.75,106.75,106.75,20760.825,20766.025,21099.45,21145.575,21149.75,21149.75,-0.53876,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:27,3493.5,108.0,108.0,108.0,21574.975,21590.15,21892.149999999998,21917.35,21936.225,21936.225,-0.5373175,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:28,3600.25,106.75,106.75,106.75,22343.525,22332.55,22718.45,22728.95,22728.95,22728.95,-0.5359375,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:29,3706.0,105.75,105.75,105.75,23138.175000000003,23127.375,23509.075,23519.55,23523.75,23523.75,-0.534655,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:30,3785.25,79.25,79.25,79.25,23955.2,23932.7,24347.95,24358.4,24362.6,24362.6,-0.534125,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:31,3876.25,91.0,91.0,91.0,24741.1,24704.45,25174.225,25195.175,25218.275,25218.275,-0.5332275,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:32,3971.75,95.5,95.5,95.5,25585.075,25560.075,25979.55,25987.9,25992.1,25992.1,-0.532265,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:33,4077.0,105.25,105.25,105.25,26384.95,26373.775,26763.85,26776.45,26776.45,26776.45,-0.5311925,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:34,4183.75,106.75,106.75,106.75,27181.35,27170.675,27552.375,27560.775,27560.775,27560.775,-0.5300925,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:35,4285.0,101.25,101.25,101.25,27957.0,27955.05,28311.55,28349.275,28353.475,28353.475,-0.5291625,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:36,4365.0,80.0,80.0,80.0,28870.25,28890.350000000002,29167.175,29196.55,29196.55,29196.55,-0.5286225,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:37,4464.75,99.75,99.75,99.75,29624.074999999997,29624.375,29993.45,30001.85,30006.05,30006.05,-0.5277499999999999,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:38,4531.0,66.25,66.25,66.25,30475.850000000002,30589.075,30870.050000000003,30870.050000000003,30878.45,30878.45,-0.5274275,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:39,4629.25,98.25,98.25,98.25,31305.4,31323.05,31666.975,31671.175,31675.375,31675.375,-0.5266075,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:40,4718.5,89.25,89.25,89.25,32041.425,32061.275,32388.4,32476.475,32476.475,32476.475,-0.52596,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:41,4814.0,95.5,95.5,95.5,32904.6,32900.125,33256.625,33290.175,33290.175,33290.175,-0.525225,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:42,4897.0,83.0,83.0,83.0,33702.575,33709.65,34087.1,34120.65,34137.45,34137.45,-0.524675,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:43,4969.0,72.0,72.0,72.0,34463.025,34460.425,34779.149999999994,34863.05,34930.175,34930.175,-0.5242875,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:44,5068.5,99.5,99.5,99.5,35421.0,35441.875,35790.0,35790.0,35794.175,35794.175,-0.523555,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:45,4155.6,100.8,100.8,100.8,29052.28,29014.46,29412.120000000003,29416.640000000003,29418.1,29418.1,-0.418376,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:46,4259.0,103.4,103.4,103.4,29815.48,29817.74,30137.140000000003,30191.68,30209.059999999998,30209.059999999998,-10.344414,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:47,4359.2,100.2,100.2,100.2,30629.940000000002,30624.079999999998,30996.96,31003.46,31004.3,31004.3,-1.285498,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:48,4467.6,108.4,108.4,108.4,31417.1,31415.359999999997,31786.940000000002,31789.879999999997,31791.98,31791.98,-0.956884,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:49,4557.6,90.0,90.0,90.0,32228.9,32281.46,32605.68,32608.620000000003,32609.46,32609.46,-0.8418240000000001,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:50,4670.2,112.6,112.6,112.6,33012.759999999995,33026.340000000004,33350.18,33366.520000000004,33371.560000000005,33371.560000000005,-0.771218,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:51,4786.6,116.4,116.4,116.4,33791.880000000005,33799.4,34134.92,34154.22,34161.759999999995,34161.759999999995,-0.725746,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:52,4904.0,117.4,117.4,117.4,34552.96,34548.479999999996,34905.0,34916.72,34918.4,34918.4,-0.6942220000000001,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:53,4998.0,94.0,94.0,94.0,35385.979999999996,35469.56,35718.68,35734.64,35736.32,35736.32,-0.6734760000000001,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:54,5096.4,98.4,98.4,98.4,36078.36,36055.08,36482.04,36537.42,36538.259999999995,36538.259999999995,-0.6562840000000001,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:55,5196.8,100.4,100.4,100.4,36983.64,37013.04,37320.9,37330.14,37332.64,37332.64,-0.6420619999999999,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:56,5293.4,96.6,96.6,96.6,37802.0,37815.840000000004,38132.92,38142.159999999996,38143.0,38143.0,-0.6343639999999999,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:57,5397.0,103.6,103.6,103.6,38521.159999999996,38515.46,38921.46,38956.7,38965.08,38965.08,-0.6260619999999999,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:58,5497.4,100.4,100.4,100.4,39356.08,39406.340000000004,39720.06,39725.1,39733.479999999996,39733.479999999996,-0.619334,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:38:59,5591.4,94.0,94.0,94.0,40166.119999999995,40161.28,40537.14,40552.22,40552.22,40552.22,-0.614472,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:00,5679.0,87.6,87.6,87.6,40944.58,40889.42,41370.94,41387.72,41387.72,41387.72,-0.609046,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:01,5785.2,106.2,106.2,106.2,41761.18000000001,41761.86,42109.14,42147.7,42147.7,42147.7,-0.6051059999999999,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:02,5884.6,99.4,99.4,99.4,42617.12,42661.08,42946.3,42956.38,42958.06,42958.06,-0.60065,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:03,5986.0,101.4,101.4,101.4,43314.9,43301.98,43671.1,43743.22,43756.659999999996,43756.659999999996,-0.596514,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:04,6099.8,113.8,113.8,113.8,44142.1,44137.5,44516.659999999996,44528.4,44530.08,44530.08,-0.592368,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:05,6188.8,89.0,89.0,89.0,45022.340000000004,45061.92,45340.42,45357.22,45357.22,45357.22,-0.589416,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:06,6299.2,110.4,110.4,110.4,45751.68,45773.3,46100.44,46133.979999999996,46142.38,46142.38,-0.5867519999999999,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:07,6383.8,84.6,84.6,84.6,46558.78,46588.64,46855.4,46893.979999999996,46912.46,46912.46,-0.584878,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:08,6467.2,83.4,83.4,83.4,47469.18,47521.479999999996,47783.2,47798.28,47798.28,47798.28,-0.583032,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:09,6573.8,106.6,106.6,106.6,48158.64,48160.659999999996,48543.2,48566.68,48580.12,48580.12,-0.580758,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:10,6664.6,90.8,90.8,90.8,48907.36,48902.240000000005,49345.14,49372.020000000004,49378.72,49378.72,-0.57909,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:11,6779.4,114.8,114.8,114.8,49796.06,49808.2,50153.82,50170.6,50170.6,50170.6,-0.576952,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:12,6859.8,80.4,80.4,80.4,50610.6,50536.32,50999.38,51016.159999999996,51022.88,51022.88,-0.575274,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:13,6952.6,92.8,92.8,92.8,51400.64,51391.96,51794.64,51804.72,51814.759999999995,51814.759999999995,-0.5742480000000001,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:14,7053.8,101.2,101.2,101.2,52233.7,52308.020000000004,52603.280000000006,52613.340000000004,52613.340000000004,52613.340000000004,-0.572476,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:15,7159.0,105.2,105.2,105.2,52971.46,52969.04,53351.54,53378.380000000005,53388.46,53388.46,-0.57099,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:16,7248.4,89.4,89.4,89.4,53914.48,53972.31999999999,54207.18000000001,54210.54,54220.619999999995,54220.619999999995,-0.56981,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:17,7337.6,89.2,89.2,89.2,54569.46,54519.240000000005,55012.52,55015.86000000001,55015.86000000001,55015.86000000001,-0.5683199999999999,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:18,7421.4,83.8,83.8,83.8,55562.7,55656.740000000005,55861.4,55871.48,55888.259999999995,55888.259999999995,-0.567,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:19,7514.2,92.8,92.8,92.8,56341.18000000001,56378.159999999996,56666.719999999994,56696.92,56703.64,56703.64,-0.565968,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:20,7590.8,76.6,76.6,76.6,57012.219999999994,56978.8,57391.5,57461.96000000001,57502.219999999994,57502.219999999994,-0.565124,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:21,7714.2,123.4,123.4,123.4,57922.280000000006,57928.380000000005,58277.340000000004,58294.119999999995,58307.53999999999,58307.53999999999,-0.5637719999999999,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:22,7802.4,88.2,88.2,88.2,58734.52,58814.219999999994,59062.5,59096.08,59102.780000000006,59102.780000000006,-0.562612,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:23,7869.8,67.4,67.4,67.4,59612.7,59643.0,59961.780000000006,59961.780000000006,59971.83999999999,59971.83999999999,-0.56166,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:24,7953.6,83.8,83.8,83.8,60405.92,60444.96,60736.880000000005,60787.2,60800.619999999995,60800.619999999995,-0.5607300000000001,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:25,8031.2,77.6,77.6,77.6,61369.46000000001,61411.340000000004,61646.219999999994,61673.03999999999,61676.4,61676.4,-0.559996,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:26,8105.0,73.8,73.8,73.8,62049.46,62115.96,62498.48,62508.56000000001,62515.280000000006,62515.280000000006,-0.55921,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:27,8205.0,100.0,100.0,100.0,62848.7,62864.219999999994,63213.2,63263.52,63303.780000000006,63303.780000000006,-0.558378,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:28,8294.8,89.8,89.8,89.8,63778.18000000001,63833.94,64102.380000000005,64139.31999999999,64139.31999999999,64139.31999999999,-0.5574899999999999,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:29,8361.6,66.8,66.8,66.8,64560.880000000005,64471.5,64991.58,65008.36,65008.36,65008.36,-0.5567420000000001,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:30,8457.0,95.4,95.4,95.4,65370.48,65387.52,65739.84,65813.66,65813.66,65813.66,-0.555876,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:31,8550.8,93.8,93.8,93.8,66276.08,66330.4,66618.95999999999,66625.68000000001,66632.4,66632.4,-0.555164,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:32,8648.4,97.6,97.6,97.6,67029.78,67048.46,67430.98000000001,67430.98000000001,67437.7,67437.7,-0.55437,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:33,8749.0,100.6,100.6,100.6,67823.86,67880.62,68196.01999999999,68216.14,68229.56,68229.56,-0.553708,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:34,8831.8,82.8,82.8,82.8,68609.4,68638.96,68947.64,69008.04000000001,69041.6,69041.6,-0.55302,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:35,8914.4,82.6,82.6,82.6,69520.68000000001,69571.76,69867.01999999999,69920.74,69934.16,69934.16,-0.552362,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:36,9035.6,121.2,121.2,121.2,70267.04000000001,70289.84,70632.08,70645.5,70658.92,70658.92,-0.55152,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:37,9136.4,100.8,100.8,100.8,70971.36,70987.76,71303.16,71417.26,71450.81999999999,71450.81999999999,-0.550818,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:38,9217.4,81.0,81.0,81.0,71923.34,72021.24,72229.28,72269.54000000001,72303.08,72303.08,-0.5502659999999999,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:39,9295.0,77.6,77.6,77.6,72609.31999999999,72591.66,73101.68,73128.54,73141.95999999999,73141.95999999999,-0.549662,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:40,9386.8,91.8,91.8,91.8,73403.76,73410.38,73705.66,73866.74,73940.54000000001,73940.54000000001,-0.549048,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:41,9509.2,122.4,122.4,122.4,74323.86,74336.46,74672.04,74712.3,74712.3,74712.3,-0.548308,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:42,9604.8,95.6,95.6,95.6,75097.84,75067.95999999999,75484.06,75510.9,75510.9,75510.9,-0.547696,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:43,10427.25,115.0,115.0,115.0,83643.675,83684.75,83986.75,84053.85,84070.625,84070.625,-0.500455,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:44,10493.25,66.0,66.0,66.0,84549.525,84657.8,84959.825,84959.825,84959.825,84959.825,-0.5002825,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:45,10592.0,98.75,98.75,98.75,85247.075,85261.8,85563.825,85664.475,85681.25,85681.25,-0.49999,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:46,10705.5,113.5,113.5,113.5,86169.325,86201.325,86503.325,86536.875,86536.875,86536.875,-0.49963250000000003,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:47,10799.25,93.75,93.75,93.75,86874.025,86805.3,87308.625,87308.625,87308.625,87308.625,-0.4993625,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:48,10914.0,114.75,114.75,114.75,87664.4,87694.5,87996.5,88063.6,88063.6,88063.6,-0.49900999999999995,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:49,10981.25,67.25,67.25,67.25,88651.775,88717.925,88969.575,89003.125,89003.125,89003.125,-0.49885,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:50,11073.25,92.0,92.0,92.0,89316.375,89338.675,89741.325,89774.875,89774.875,89774.875,-0.4985875,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:51,11184.0,110.75,110.75,110.75,90207.375,90261.425,90546.625,90580.2,90580.2,90580.2,-0.4982625,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:52,11294.5,110.5,110.5,110.5,90993.90000000001,91066.72499999999,91318.375,91351.925,91351.925,91351.925,-0.4979425,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:53,11412.25,117.75,117.75,117.75,91692.72499999999,91721.05,92056.575,92106.925,92106.925,92106.925,-0.4975975,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:54,11502.5,90.25,90.25,90.25,92619.6,92677.35,92912.225,92929.0,92929.0,92929.0,-0.4973575,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:55,11592.75,90.25,90.25,90.25,93285.525,93231.0,93717.525,93734.3,93734.3,93734.3,-0.4971225,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:56,11679.25,86.5,86.5,86.5,94252.9,94287.95,94573.15,94573.15,94573.15,94573.15,-0.496895,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:57,11802.25,123.0,123.0,123.0,94931.025,94959.05,95311.35,95344.925,95344.925,95344.925,-0.49654750000000003,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:58,11884.0,81.75,81.75,81.75,95720.075,95831.475,96049.55,96133.45,96133.45,96133.45,-0.496345,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:39:59,11969.0,85.0,85.0,85.0,96604.75,96636.775,96905.2,96972.3,96972.3,96972.3,-0.49612500000000004,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:00,12074.75,105.75,105.75,105.75,97439.875,97458.85,97760.82500000001,97794.4,97794.4,97794.4,-0.495845,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:01,12145.5,70.75,70.75,70.75,98289.85,98448.7,98616.475,98633.25,98650.025,98650.025,-0.4956875,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:02,12250.5,105.0,105.0,105.0,99022.475,99035.9,99421.775,99438.55,99438.55,99438.55,-0.495415,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:03,12340.75,90.25,90.25,90.25,99900.15,99941.875,100227.1,100243.875,100243.875,100243.875,-0.49518500000000004,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:04,12404.5,63.75,63.75,63.75,100568.8,100495.525,101116.3,101149.85,101183.4,101183.4,-0.49505,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:05,12504.75,100.25,100.25,100.25,101525.225,101569.275,101888.025,101904.825,101921.6,101921.6,-0.49479249999999997,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:06,12575.25,70.5,70.5,70.5,102264.7,102290.675,102626.25,102676.575,102726.9,102726.9,-0.4946425,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:07,12673.25,98.0,98.0,98.0,103149.225,103163.1,103465.1,103548.975,103565.75,103565.75,-0.49439999999999995,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:08,12762.75,89.5,89.5,89.5,103938.05,103968.4,104270.4,104354.275,104387.825,104387.825,-0.494185,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:09,12850.25,87.5,87.5,87.5,104860.92499999999,104924.725,105226.675,105226.675,105226.675,105226.675,-0.49397250000000004,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:10,12891.75,41.5,41.5,41.5,105440.525,105394.475,105897.8,106166.225,106166.225,106166.225,-0.4939175,0.0,0.0,0.0,0.0,0.0,0.0,total
2023-07-19 13:40:11,12579.0,91.0,91.0,91.0,104798.5,104868.76666666666,105137.23333333334,105181.96666666667,105204.33333333333,105204.33333333333,-0.5550933333333333,0.0,0.0,0.0,0.0,0.0,0.0,total
