time,avail
2023-12-25 13:56:19,14206.59
2023-12-25 13:56:18,14207.734
2023-12-25 13:56:17,14207.797
2023-12-25 13:56:16,14207.992
2023-12-25 13:56:15,14208.082
2023-12-25 13:56:14,14208.324
2023-12-25 13:56:13,14208.086
2023-12-25 13:56:12,14207.883
2023-12-25 13:56:11,14208.402
2023-12-25 13:56:10,14208.469
2023-12-25 13:56:09,14208.531
2023-12-25 13:56:08,14208.98
2023-12-25 13:56:07,14209.016
2023-12-25 13:56:06,14209.023
2023-12-25 13:56:05,14208.699
2023-12-25 13:56:04,14208.559
2023-12-25 13:56:03,14207.965
2023-12-25 13:56:02,14208.262
2023-12-25 13:56:01,14208.645
2023-12-25 13:56:00,14208.793
2023-12-25 13:55:59,14207.887
2023-12-25 13:55:58,14206.691
2023-12-25 13:55:57,14208.254
2023-12-25 13:55:56,14208.234
2023-12-25 13:55:55,14197.934
2023-12-25 13:55:54,14208.145
2023-12-25 13:55:53,14208.336
2023-12-25 13:55:52,14208.336
2023-12-25 13:55:51,14208.281
2023-12-25 13:55:50,14208.605
2023-12-25 13:55:49,14208.77
2023-12-25 13:55:48,14208.547
2023-12-25 13:55:47,14208.359
2023-12-25 13:55:46,14208.188
2023-12-25 13:55:45,14208.375
2023-12-25 13:55:44,14204.715
2023-12-25 13:55:43,14203.742
2023-12-25 13:55:42,14204.207
2023-12-25 13:55:41,14204.512
2023-12-25 13:55:40,14204.488
2023-12-25 13:55:39,14207.277
2023-12-25 13:55:38,14207.582
2023-12-25 13:55:37,14207.469
2023-12-25 13:55:36,14207.094
2023-12-25 13:55:35,14207.012
2023-12-25 13:55:34,14206.895
2023-12-25 13:55:33,14207.258
2023-12-25 13:55:32,14207.211
2023-12-25 13:55:31,14207.664
2023-12-25 13:55:30,14208.09
2023-12-25 13:55:29,14207.941
2023-12-25 13:55:28,14208.258
2023-12-25 13:55:27,14207.84
2023-12-25 13:55:26,14208.355
2023-12-25 13:55:25,14198.363
2023-12-25 13:55:24,14208.934
2023-12-25 13:55:23,14209.148
2023-12-25 13:55:22,14209.41
2023-12-25 13:55:21,14209.945
2023-12-25 13:55:20,14209.941
2023-12-25 13:55:19,14210.578
2023-12-25 13:55:18,14210.594
2023-12-25 13:55:17,14210.906
2023-12-25 13:55:16,14211.719
2023-12-25 13:55:15,14212.297
2023-12-25 13:55:14,14212.16
2023-12-25 13:55:13,14212.184
2023-12-25 13:55:12,14212.715
2023-12-25 13:55:11,14212.789
2023-12-25 13:55:10,14212.434
2023-12-25 13:55:09,14212.117
2023-12-25 13:55:08,14212.07
2023-12-25 13:55:07,14208.961
2023-12-25 13:55:06,14208.387
2023-12-25 13:55:05,14208
2023-12-25 13:55:04,14207.344
2023-12-25 13:55:03,14208.059
2023-12-25 13:55:02,14208.105
2023-12-25 13:55:01,14207.77
2023-12-25 13:55:00,14207.926
2023-12-25 13:54:59,14208.105
2023-12-25 13:54:58,14207.984
2023-12-25 13:54:57,14207.832
2023-12-25 13:54:56,14208.078
2023-12-25 13:54:55,14198.012
2023-12-25 13:54:54,14206.816
2023-12-25 13:54:53,14206.516
2023-12-25 13:54:52,14205.797
2023-12-25 13:54:51,14205.66
2023-12-25 13:54:50,14206.238
2023-12-25 13:54:49,14206.578
2023-12-25 13:54:48,14207.109
2023-12-25 13:54:47,14206.73
2023-12-25 13:54:46,14207.086
2023-12-25 13:54:45,14206.992
2023-12-25 13:54:44,14207.844
2023-12-25 13:54:43,14207.551
2023-12-25 13:54:42,14207.574
2023-12-25 13:54:41,14207.77
2023-12-25 13:54:40,14207.977
2023-12-25 13:54:39,14207.859
2023-12-25 13:54:38,14207.934
2023-12-25 13:54:37,14208.672
2023-12-25 13:54:36,14208.836
2023-12-25 13:54:35,14208.219
2023-12-25 13:54:34,14208.297
2023-12-25 13:54:33,14208.145
2023-12-25 13:54:32,14207.859
2023-12-25 13:54:31,14207.812
2023-12-25 13:54:30,14207.953
2023-12-25 13:54:29,14202.402
2023-12-25 13:54:28,14202.383
2023-12-25 13:54:27,14202.246
2023-12-25 13:54:26,14202.168
2023-12-25 13:54:25,14192.715
2023-12-25 13:54:24,14209.617
2023-12-25 13:54:23,14209.738
2023-12-25 13:54:22,14209.879
2023-12-25 13:54:21,14209.461
2023-12-25 13:54:20,14210
2023-12-25 13:54:19,14209.574
2023-12-25 13:54:18,14209.703
2023-12-25 13:54:17,14209.309
2023-12-25 13:54:16,14210.445
2023-12-25 13:54:15,14210.191
2023-12-25 13:54:14,14210.008
2023-12-25 13:54:13,14210.242
2023-12-25 13:54:12,14210.555
2023-12-25 13:54:11,14210.438
2023-12-25 13:54:10,14210.832
2023-12-25 13:54:09,14210.988
2023-12-25 13:54:08,14211.188
2023-12-25 13:54:07,14210.941
2023-12-25 13:54:06,14209.395
2023-12-25 13:54:05,14209.652
2023-12-25 13:54:04,14209.82
2023-12-25 13:54:03,14209.891
2023-12-25 13:54:02,14209.766
2023-12-25 13:54:01,14209.508
2023-12-25 13:54:00,14209.375
2023-12-25 13:53:59,14210.035
2023-12-25 13:53:58,14210.613
2023-12-25 13:53:57,14211.062
2023-12-25 13:53:56,14211.023
2023-12-25 13:53:55,14200.008
2023-12-25 13:53:54,14210.121
2023-12-25 13:53:53,14210.156
2023-12-25 13:53:52,14206.629
2023-12-25 13:53:51,14206.809
2023-12-25 13:53:50,14206.711
2023-12-25 13:53:49,14206.281
2023-12-25 13:53:48,14206.508
2023-12-25 13:53:47,14206.602
2023-12-25 13:53:46,14206.539
2023-12-25 13:53:45,14206.348
2023-12-25 13:53:44,14206.754
2023-12-25 13:53:43,14206.723
2023-12-25 13:53:42,14207.039
2023-12-25 13:53:41,14206.582
2023-12-25 13:53:40,14206.676
2023-12-25 13:53:39,14207.516
2023-12-25 13:53:38,14207.48
2023-12-25 13:53:37,14207.645
2023-12-25 13:53:36,14207.473
2023-12-25 13:53:35,14207.625
2023-12-25 13:53:34,14207.977
2023-12-25 13:53:33,14208.164
2023-12-25 13:53:32,14208.043
2023-12-25 13:53:31,14207.887
2023-12-25 13:53:30,14207.633
2023-12-25 13:53:29,14207.461
2023-12-25 13:53:28,14208.633
2023-12-25 13:53:27,14208.371
2023-12-25 13:53:26,14208.734
2023-12-25 13:53:25,14198.324
2023-12-25 13:53:24,14208.926
2023-12-25 13:53:23,14208.996
2023-12-25 13:53:22,14208.824
2023-12-25 13:53:21,14208.406
2023-12-25 13:53:20,14208.746
2023-12-25 13:53:19,14208.535
2023-12-25 13:53:18,14208.961
2023-12-25 13:53:17,14208.66
2023-12-25 13:53:16,14207.785
2023-12-25 13:53:15,14208.191
2023-12-25 13:53:14,14207.895
2023-12-25 13:53:13,14207.973
2023-12-25 13:53:12,14207.52
2023-12-25 13:53:11,14207.703
2023-12-25 13:53:10,14208.098
2023-12-25 13:53:09,14206.062
2023-12-25 13:53:08,14206.121
2023-12-25 13:53:07,14206.43
2023-12-25 13:53:06,14206.625
2023-12-25 13:53:05,14206.668
2023-12-25 13:53:04,14208.746
2023-12-25 13:53:03,14208.996
2023-12-25 13:53:02,14208.766
2023-12-25 13:53:01,14208.648
2023-12-25 13:53:00,14208.867
2023-12-25 13:52:59,14208.77
2023-12-25 13:52:58,14208.691
2023-12-25 13:52:57,14209.523
2023-12-25 13:52:56,14209.406
2023-12-25 13:52:55,14198.895
2023-12-25 13:52:54,14208.238
2023-12-25 13:52:53,14208.141
2023-12-25 13:52:52,14207.879
2023-12-25 13:52:51,14208.562
2023-12-25 13:52:50,14208.695
2023-12-25 13:52:49,14207.883
2023-12-25 13:52:48,14209.461
2023-12-25 13:52:47,14209.043
2023-12-25 13:52:46,14208.941
2023-12-25 13:52:45,14209
2023-12-25 13:52:44,14209.043
2023-12-25 13:52:43,14208.984
2023-12-25 13:52:42,14208.473
2023-12-25 13:52:41,14208.707
2023-12-25 13:52:40,14208.836
2023-12-25 13:52:39,14208.781
2023-12-25 13:52:38,14208.789
2023-12-25 13:52:37,14209.629
2023-12-25 13:52:36,14208.902
2023-12-25 13:52:35,14209.023
2023-12-25 13:52:34,14208.598
2023-12-25 13:52:33,14208.773
2023-12-25 13:52:32,14208.238
2023-12-25 13:52:31,14208.074
2023-12-25 13:52:30,14208.035
2023-12-25 13:52:29,14208.652
2023-12-25 13:52:28,14208.578
2023-12-25 13:52:27,14208.559
2023-12-25 13:52:26,14208.629
2023-12-25 13:52:25,14198.273
2023-12-25 13:52:24,14208.301
2023-12-25 13:52:23,14208.27
2023-12-25 13:52:22,14207.836
2023-12-25 13:52:21,14208.051
2023-12-25 13:52:20,14208.266
2023-12-25 13:52:19,14207.793
2023-12-25 13:52:18,14208.816
2023-12-25 13:52:17,14209.16
2023-12-25 13:52:16,14209.27
2023-12-25 13:52:15,14209.605
2023-12-25 13:52:14,14209.316
2023-12-25 13:52:13,14209.652
2023-12-25 13:52:12,14207.422
2023-12-25 13:52:11,14208.5
2023-12-25 13:52:10,14208.594
2023-12-25 13:52:09,14209.289
2023-12-25 13:52:08,14208.621
2023-12-25 13:52:07,14208.309
2023-12-25 13:52:06,14209.172
2023-12-25 13:52:05,14208.812
2023-12-25 13:52:04,14209.328
2023-12-25 13:52:03,14209.609
2023-12-25 13:52:02,14208.48
2023-12-25 13:52:01,14208.453
2023-12-25 13:52:00,14208.848
2023-12-25 13:51:59,14209.297
2023-12-25 13:51:58,14207.633
2023-12-25 13:51:57,14208.406
2023-12-25 13:51:56,14208.23
2023-12-25 13:51:55,14197.113
2023-12-25 13:51:54,14207.879
2023-12-25 13:51:53,14207.98
2023-12-25 13:51:52,14207.363
2023-12-25 13:51:51,14207.348
2023-12-25 13:51:50,14206.531
2023-12-25 13:51:49,14207.129
2023-12-25 13:51:48,14207.523
2023-12-25 13:51:47,14207.715
2023-12-25 13:51:46,14207.219
2023-12-25 13:51:45,14207.664
2023-12-25 13:51:44,14207.516
2023-12-25 13:51:43,14207.562
2023-12-25 13:51:42,14207.867
2023-12-25 13:51:41,14208.129
2023-12-25 13:51:40,14207.977
2023-12-25 13:51:39,14207.844
2023-12-25 13:51:38,14207.707
2023-12-25 13:51:37,14207.469
2023-12-25 13:51:36,14207.129
2023-12-25 13:51:35,14206.84
2023-12-25 13:51:34,14206.766
2023-12-25 13:51:33,14206.531
2023-12-25 13:51:32,14205.488
2023-12-25 13:51:31,14205.578
2023-12-25 13:51:30,14205.562
2023-12-25 13:51:29,14206.973
2023-12-25 13:51:28,14206.898
2023-12-25 13:51:27,14207.863
