time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2023-12-25 13:56:19,0,0,0,1.0230179,0,2.813299,1.5345269,0,0
2023-12-25 13:56:18,0,0,0,0.3896104,0,2.857143,1.2987013,0,0
2023-12-25 13:56:17,0,0,0,0.5194805,0,3.376623,1.4285714,0,0
2023-12-25 13:56:16,0,0,0,0.6443299,0,6.701031,0.9020619,0,0.128866
2023-12-25 13:56:15,0,0,0,0.257732,0,3.350515,1.1597938,0,0
2023-12-25 13:56:14,0,0,0,0.5181347,0,2.979275,0.6476684,0,0
2023-12-25 13:56:13,0,0,0,0.516129,0,5.677419,1.0322581,0,0
2023-12-25 13:56:12,0,0,0,0.390625,0,2.604167,1.0416667,0,0
2023-12-25 13:56:11,0,0,0,0.3851091,0,3.337612,1.1553273,0,0
2023-12-25 13:56:10,0,0,0,0.5141388,0,4.627249,1.4138817,0,0.2570694
2023-12-25 13:56:09,0,0,0,0.3865979,0,3.994845,1.6752577,0,0
2023-12-25 13:56:08,0,0,0,0.257732,0,3.608247,1.2886598,0,0
2023-12-25 13:56:07,0,0,0,0.3880983,0,5.30401,1.0349288,0,0
2023-12-25 13:56:06,0,0,0,0.1295337,0,2.849741,1.1658031,0.1295337,0
2023-12-25 13:56:05,0,0,0,0.1295337,0,4.015544,1.0362694,0,0
2023-12-25 13:56:04,0,0,0,0.3856041,0,3.084833,1.285347,0,0
2023-12-25 13:56:03,0,0,0,0.2583979,0,3.617571,1.2919897,0,0.129199
2023-12-25 13:56:02,0,0,0,0.1308901,0,2.356021,0.6544503,0,0
2023-12-25 13:56:01,0,0,0.128866,0.5154639,0,2.835052,1.1597938,0,0
2023-12-25 13:56:00,0,0,0,0.1297017,0,2.853437,0.7782101,0,0
2023-12-25 13:55:59,0,0,0,0.3875969,0,8.139535,0.7751938,0,0
2023-12-25 13:55:58,0,0,0,0.390625,0,4.296875,1.171875,0,0
2023-12-25 13:55:57,0,0,0,0.2604167,0,2.34375,0.9114583,0,0
2023-12-25 13:55:56,0,0,0,0.128866,0,3.479381,0.9020619,0,0
2023-12-25 13:55:55,0,0,0,0.3856041,0,2.956298,0.8997429,0,0
2023-12-25 13:55:54,0,0,0,0.6426735,0,3.341902,1.0282776,0,0
2023-12-25 13:55:53,0,0,0,0.3875969,0,2.971576,1.1627907,0,0
2023-12-25 13:55:52,0,0,0,0.3851091,0,3.465982,0.8985879,0,0
2023-12-25 13:55:51,0,0,0,0.2587322,0,2.587322,0.9055627,0,0
2023-12-25 13:55:50,0,0,0,0.2570694,0,3.084833,1.1568123,0,0
2023-12-25 13:55:49,0,0,0,0.1293661,0,2.457956,1.2936611,0,0
2023-12-25 13:55:48,0,0,0,0.2567394,0,3.337612,1.283697,0,0
2023-12-25 13:55:47,0,0,0,0.129199,0,4.263566,1.0335917,0,0
2023-12-25 13:55:46,0,0,0,0.1282051,0,3.589744,1.025641,0,0.1282051
2023-12-25 13:55:45,0,0,0,0.3880983,0,2.457956,1.0349288,0,0
2023-12-25 13:55:44,0,0,0,0.2597403,0,2.467532,0.9090909,0,0
2023-12-25 13:55:43,0,0,0,0.2574003,0,2.445302,1.1583012,0,0
2023-12-25 13:55:42,0,0,0,0.2580645,0,2.709677,0.7741935,0.1290323,0
2023-12-25 13:55:41,0,0,0,0.128866,0,2.835052,1.0309278,0,0
2023-12-25 13:55:40,0,0,0,0.2564103,0,3.333333,1.025641,0,0
2023-12-25 13:55:39,0,0,0,0.2587322,0,3.234153,1.681759,0,0
2023-12-25 13:55:38,0,0,0,0.1297017,0,2.33463,1.5564202,0,0
2023-12-25 13:55:37,0,0,0,0.2564103,0,3.461538,1.025641,0,0
2023-12-25 13:55:36,0,0,0,0.128041,0,5.121639,2.048656,3.585147,0.3841229
2023-12-25 13:55:35,0,0,0,0.2587322,0,3.104787,1.811125,3.751617,0
2023-12-25 13:55:34,0,0,0,0.1295337,0,11.658031,1.683938,7.38342,0
2023-12-25 13:55:33,0,0,0,0.3836317,0,7.544757,1.6624041,1.790281,0.1278772
2023-12-25 13:55:32,0,0,0,0,0,2.325581,0.6459948,0,0
2023-12-25 13:55:31,0,0,0,0.2564103,0,2.948718,1.025641,0,0.1282051
2023-12-25 13:55:30,0,0,0,0.2580645,0,1.935484,1.1612903,0,0
2023-12-25 13:55:29,0,0,0,0.2580645,0,2.193548,0.9032258,0,0
2023-12-25 13:55:28,0,0,0,0.1290323,0,2.064516,1.1612903,0,0
2023-12-25 13:55:27,0,0,0,0.3861004,0,2.187902,1.4157014,0,0
2023-12-25 13:55:26,0,0,0,0.1295337,0,2.202073,1.0362694,0,0
2023-12-25 13:55:25,0,0,0,0.2567394,0,2.310655,1.0269576,0,0
