time,received,sent,forwarded,delivered
2023-12-25 13:54:32,1662.6356,-1519.2503,1052.6028,607.0334
2023-12-25 13:54:31,1633.2781,-1489.7072,1028.4967,601.7816
2023-12-25 13:54:30,1580.224,-1439.28,986.5253,591.1149
2023-12-25 13:54:29,1566.5217,-1421.8348,981.7025,582.819
2023-12-25 13:54:28,1638.5837,-1480.4104,1023.8818,611.868
2023-12-25 13:54:27,1647.7079,-1492.4467,1024.0799,620.0446
2023-12-25 13:54:26,1531.7,-1384.9518,959.805,569.3121
2023-12-25 13:54:25,1549.5125,-1403.3872,976.0788,571.0174
2023-12-25 13:54:24,1572.399,-1436.915,993.7169,575.6824
2023-12-25 13:54:23,1603.1908,-1461.1892,1013.6822,586.0919
2023-12-25 13:54:22,1594.8155,-1450.0736,1007.0189,584.63
2023-12-25 13:54:21,1571.891,-1427.4709,987.1211,581.5199
2023-12-25 13:54:20,1627.3985,-1467.2328,1008.5719,615.0765
2023-12-25 13:54:19,1609.5074,-1460.8094,1006.4643,600.6259
2023-12-25 13:54:18,1570.1823,-1421.1704,981.5569,585.6252
2023-12-25 13:54:17,1505.5062,-1360.8041,935.7771,566.7301
2023-12-25 13:54:16,1476.6488,-1343.4761,931.6246,542.024
2023-12-25 13:54:15,1531.6738,-1391.8089,964.7975,563.8757
2023-12-25 13:54:14,1530.3124,-1388.4665,961.0079,566.3042
2023-12-25 13:54:13,1541.9975,-1397.3528,967.9249,569.8228
2023-12-25 13:54:12,1546.1786,-1399.5953,973.4248,568.8376
2023-12-25 13:54:11,1602.9902,-1455.7407,1007.2425,593.4974
2023-12-25 13:54:10,1578.9104,-1426.5766,981.2454,594.0818
2023-12-25 13:54:09,1574.76,-1419.0338,981.8505,589.91
2023-12-25 13:54:08,1588.8953,-1438.6393,993.7894,592.1058
2023-12-25 13:54:07,1513.9103,-1361.0045,938.8608,572.4663
2023-12-25 13:54:06,1516.6173,-1353.4455,946.5208,567.2633
2023-12-25 13:54:05,1589.8158,-1434.0512,998.8437,587.8051
2023-12-25 13:54:04,1556.8748,-1418.6225,983.193,570.8483
2023-12-25 13:54:03,1620.0336,-1481.5056,1023.1786,593.2712
2023-12-25 13:54:02,1633.9783,-1482.989,1030.5173,600.4612
2023-12-25 13:54:01,1594.678,-1451.9644,1001.7451,590.3503
2023-12-25 13:54:00,1615.132,-1469.1204,1007.4991,604.7994
2023-12-25 13:53:59,1582.7909,-1438.1207,991.2759,588.3483
2023-12-25 13:53:58,1533.4071,-1397.0745,960.0768,569.6635
2023-12-25 13:53:57,1582.6093,-1436.1821,982.6516,595.2076
2023-12-25 13:53:56,1609.043,-1461.7,1008.4145,597.6283
2023-12-25 13:53:55,1575.4939,-1434.1826,995.0048,577.4896
2023-12-25 13:53:54,1546.7138,-1412.8002,978.3104,565.4034
2023-12-25 13:53:53,1545.1531,-1421.8973,980.2109,561.9421
2023-12-25 13:53:52,1536.9845,-1402.0765,973.0208,560.9639
2023-12-25 13:53:51,1543.0431,-1403.6078,968.4643,571.5784
2023-12-25 13:53:50,1595.481,-1461.324,994.4365,598.0447
2023-12-25 13:53:49,1634.3326,-1497.5061,1024.9474,606.3854
2023-12-25 13:53:48,1667.0486,-1515.0518,1045.062,618.9867
2023-12-25 13:53:47,1580.0332,-1435.9544,986.8847,589.732
2023-12-25 13:53:46,1486.3598,-1359.6193,937.161,546.0322
2023-12-25 13:53:45,1538.4729,-1415.4696,973.3688,561.8544
2023-12-25 13:53:44,1566.6122,-1430.3613,989.1023,574.1761
2023-12-25 13:53:43,1546.4518,-1404.7815,974.1884,569.597
2023-12-25 13:53:42,1585.9042,-1442.216,1002.4835,580.0869
2023-12-25 13:53:41,1637.6207,-1493.7645,1031.929,603.0239
2023-12-25 13:53:40,1589.553,-1452.2874,993.5011,591.8855
2023-12-25 13:53:39,1620.5831,-1467.5037,1015.117,602.4663
2023-12-25 13:53:38,1630.9752,-1475.0722,1019.9284,608.047
2023-12-25 13:53:37,1571.6714,-1424.4264,978.9536,589.301
2023-12-25 13:53:36,1584.309,-1431.5703,995.0991,586.0438
2023-12-25 13:53:35,1636.916,-1484.3177,1029.605,605.3108
2023-12-25 13:53:34,1560.8991,-1416.7185,982.3428,575.3052
2023-12-25 13:53:33,1525.352,-1377.7704,957.8762,563.7268
2023-12-25 13:53:32,1525.9044,-1368.989,958.4923,564.9953
2023-12-25 13:53:31,1569.6713,-1413.6663,980.9683,585.7029
2023-12-25 13:53:30,1598.1304,-1444.5407,993.0302,602.1001
2023-12-25 13:53:29,1597.7114,-1440.2147,998.5624,596.1491
2023-12-25 13:53:28,1538.8237,-1399.0142,964.8045,571.0195
2023-12-25 13:53:27,1561.8082,-1428.8817,975.5365,583.2717
2023-12-25 13:53:26,1585.507,-1441.1749,994.4233,587.6667
2023-12-25 13:53:25,1544.6233,-1406.7095,973.639,567.8183
2023-12-25 13:53:24,1582.73,-1437.3901,997.6238,582.2723
2023-12-25 13:53:23,1585.8507,-1443.3594,1001.2919,581.3927
2023-12-25 13:53:22,1562.6035,-1422.2647,985.5119,573.4241
2023-12-25 13:53:21,1597.5886,-1446.0057,1001.0011,591.8382
2023-12-25 13:53:20,1588.4099,-1443.2456,990.9132,594.4967
2023-12-25 13:53:19,1596.6424,-1451.3015,1001.6224,592.0199
2023-12-25 13:53:18,1676.36,-1523.1177,1050.7947,621.3147
2023-12-25 13:53:17,1655.1333,-1505.4672,1034.8984,616.3193
2023-12-25 13:53:16,1596.4302,-1447.7484,1005.6969,588.0652
2023-12-25 13:53:15,1564.8353,-1422.9187,984.6669,576.0023
2023-12-25 13:53:14,1561.7915,-1421.5756,984.0983,574.6939
2023-12-25 13:53:13,1562.3697,-1417.0645,984.8131,574.5572
2023-12-25 13:53:12,1533.3047,-1389.1167,965.1391,565.1652
2023-12-25 13:53:11,1551.6918,-1424.4344,980.6515,568.4568
2023-12-25 13:53:10,1574.5639,-1449.5852,989.0807,583.0669
2023-12-25 13:53:09,1663.0031,-1514.837,1044.9179,615.9184
2023-12-25 13:53:08,1708.137,-1552.1319,1072.2846,633.186
2023-12-25 13:53:07,1602.1188,-1460.623,1001.8026,596.1496
2023-12-25 13:53:06,1542.7182,-1395.4733,969.1475,568.9044
2023-12-25 13:53:05,1687.226,-1519.7187,1056.2866,625.6054
2023-12-25 13:53:04,1805.002,-1641.8205,1136.1065,666.3124
2023-12-25 13:53:03,1785.878,-1622.6069,1126.2998,657.161
2023-12-25 13:53:02,1783.999,-1620.2374,1126.0217,654.9767
2023-12-25 13:53:01,1823.533,-1665.6961,1148.1006,672.4318
2023-12-25 13:53:00,1790.212,-1625.7267,1118.6216,668.5912
2023-12-25 13:52:59,1812.705,-1650.3051,1140.2558,669.8665
2023-12-25 13:52:58,1801.641,-1654.9746,1136.4816,662.326
2023-12-25 13:52:57,1811.018,-1653.8436,1132.3983,675.4535
2023-12-25 13:52:56,1785.113,-1628.6319,1123.945,657.5019
2023-12-25 13:52:55,1807.228,-1645.6615,1141.9641,660.5147
2023-12-25 13:52:54,1776.276,-1615.1998,1121.8817,651.3946
2023-12-25 13:52:53,1788.985,-1620.0614,1125.2928,659.4425
2023-12-25 13:52:52,1810.953,-1645.7749,1141.5751,665.0437
2023-12-25 13:52:51,1830.383,-1662.1961,1150.4689,677.9141
2023-12-25 13:52:50,1860.523,-1680.695,1160.8788,695.9777
2023-12-25 13:52:49,1872.202,-1696.729,1173.8124,693.6399
2023-12-25 13:52:48,1924.332,-1755.499,1212.4171,709.3311
2023-12-25 13:52:47,2006.345,-1824.852,1259.7039,744.2251
2023-12-25 13:52:46,1926.668,-1745.761,1215.6988,707.9693
2023-12-25 13:52:45,1882.288,-1697.276,1184.8267,694.4613
2023-12-25 13:52:44,1881.554,-1700.29,1184.7526,693.8007
2023-12-25 13:52:43,1945.688,-1764.277,1226.9611,715.7272
2023-12-25 13:52:42,2029.627,-1846.455,1281.3604,745.2661
2023-12-25 13:52:41,1980.529,-1808.428,1249.5398,728.8221
2023-12-25 13:52:40,1937.466,-1759.044,1213.4471,720.9356
2023-12-25 13:52:39,1954.633,-1763.736,1224.6247,725.2586
2023-12-25 13:52:38,1990.146,-1788.824,1245.3529,741.7934
2023-12-25 13:52:37,2001.729,-1802.561,1249.4846,749.2442
2023-12-25 13:52:36,1950.75,-1770.752,1231.6673,716.083
2023-12-25 13:52:35,1911.385,-1724.039,1204.0018,704.7998
2023-12-25 13:52:34,1929.882,-1740.211,1213.6976,713.3515
2023-12-25 13:52:33,2022.978,-1832.821,1274.1003,746.1281
2023-12-25 13:52:32,1984.738,-1811.323,1254.6592,727.8289
2023-12-25 13:52:31,2030.897,-1853.641,1280.1234,747.1898
2023-12-25 13:52:30,2034.797,-1856.512,1276.571,753.1411
2023-12-25 13:52:29,2120.443,-1921.364,1331.5499,783.3943
2023-12-25 13:52:28,2246.461,-2031.314,1410.6191,832.5918
2023-12-25 13:52:27,2227.939,-2016.429,1391.7336,832.0388
2023-12-25 13:52:26,2162.244,-1960.109,1362.2028,797.0416
2023-12-25 13:52:25,2159.145,-1959.715,1364.3418,791.8031
2023-12-25 13:52:24,2256.497,-2041.981,1420.5195,831.7272
2023-12-25 13:52:23,2177.645,-1965.171,1369.9122,804.2329
2023-12-25 13:52:22,2045.836,-1854.578,1291.9712,752.1986
2023-12-25 13:52:21,2049.314,-1860.399,1288.9048,757.6592
2023-12-25 13:52:20,2120.85,-1906.59,1320.7291,797.0378
2023-12-25 13:52:19,2195.642,-1965.812,1371.9016,819.8237
2023-12-25 13:52:18,2177.122,-1965.468,1366.9201,807.5356
2023-12-25 13:52:17,2199.395,-1988.321,1376.0165,818.7954
2023-12-25 13:52:16,2280.942,-2063.956,1438.9105,838.4485
2023-12-25 13:52:15,2425.823,-2183.95,1529.5067,893.316
2023-12-25 13:52:14,2407.65,-2172.298,1518.1482,886.9184
2023-12-25 13:52:13,2281.388,-2074.321,1443.2095,835.7622
2023-12-25 13:52:12,2305.866,-2087.499,1456.5647,846.3007
2023-12-25 13:52:11,2473.44,-2232.165,1553.1966,917.243
2023-12-25 13:52:10,2464.517,-2217.538,1538.2432,923.2744
2023-12-25 13:52:09,2396.928,-2167.692,1507.4872,886.4407
2023-12-25 13:52:08,2301.009,-2072.848,1443.7838,854.2254
2023-12-25 13:52:07,2320.925,-2088.167,1451.5598,866.3646
2023-12-25 13:52:06,2350.582,-2113.338,1478.6958,867.636
2023-12-25 13:52:05,2333.738,-2098.568,1468.4629,860.942
2023-12-25 13:52:04,2315.02,-2105.453,1465.9082,847.1122
2023-12-25 13:52:03,2251.804,-2047.22,1423.6464,825.7404
2023-12-25 13:52:02,2243.084,-2020.884,1410.8778,829.6229
2023-12-25 13:52:01,2439.253,-2204.574,1533.104,903.3149
2023-12-25 13:52:00,2577.604,-2330.263,1610.344,962.8434
2023-12-25 13:51:59,2501.219,-2241.727,1562.7656,933.871
2023-12-25 13:51:58,2536.506,-2278.204,1589.9292,943.4108
2023-12-25 13:51:57,2557.903,-2313.82,1602.4091,953.0772
2023-12-25 13:51:56,2496.133,-2249.994,1569.1553,923.9781
2023-12-25 13:51:55,2510.433,-2257.123,1580.186,927.2469
2023-12-25 13:51:54,2570.45,-2314.164,1619.4811,947.5518
2023-12-25 13:51:53,2533.599,-2288.748,1598.2815,930.9001
2023-12-25 13:51:52,2648.33,-2384.844,1666.1419,975.1046
2023-12-25 13:51:51,2763.882,-2477.119,1728.248,1028.1342
2023-12-25 13:51:50,2786.684,-2495.439,1736.459,1046.6419
2023-12-25 13:51:49,2884.561,-2589.101,1809.888,1072.5061
2023-12-25 13:51:48,3001.411,-2704.855,1888.135,1110.1907
2023-12-25 13:51:47,2979.74,-2670.708,1865.269,1110.1394
2023-12-25 13:51:46,2980.232,-2669.545,1875.371,1101.1938
2023-12-25 13:51:45,2937.651,-2643.245,1851.355,1081.547
2023-12-25 13:51:44,2854.923,-2575.489,1800.942,1050.9806
2023-12-25 13:51:43,2845.926,-2547.274,1789.567,1053.3585
2023-12-25 13:51:42,2845.703,-2545.275,1787.909,1054.7942
2023-12-25 13:51:41,2912.997,-2627.132,1831.374,1078.2062
2023-12-25 13:51:40,3067.166,-2761.896,1919.684,1143.8978
2023-12-25 13:51:39,3142.281,-2826.273,1970.411,1169.2865
2023-12-25 13:51:38,3059.863,-2748.768,1922.178,1135.6853
2023-12-25 13:51:37,2971.652,-2653.48,1856.548,1112.6873
2023-12-25 13:51:36,3047.853,-2726.351,1915.93,1128.9226
2023-12-25 13:51:35,2999.181,-2689.942,1889.291,1106.8902
2023-12-25 13:51:34,2960.154,-2655.242,1863.854,1093.2995
2023-12-25 13:51:33,2939.001,-2641.768,1852.201,1083.7999
2023-12-25 13:51:32,2952.479,-2668.969,1863.787,1084.8586
2023-12-25 13:51:31,3080.69,-2777.598,1937.483,1139.4569
2023-12-25 13:51:30,3162.073,-2859.841,1986.387,1173.2683
2023-12-25 13:51:29,3134.947,-2833.366,1970.968,1160.5613
2023-12-25 13:51:28,3081.512,-2774.76,1936.921,1141.4245
2023-12-25 13:51:27,3055.474,-2741.688,1912.11,1140.1134
2023-12-25 13:51:26,3105.478,-2776.59,1948.581,1152.7306
2023-12-25 13:51:25,3143.92,-2809.678,1977.449,1163.4707
2023-12-25 13:51:24,3115.221,-2784.172,1957.128,1153.8412
2023-12-25 13:51:23,3242.254,-2914.106,2042.122,1195.3838
2023-12-25 13:51:22,3425.707,-3095.042,2165.221,1257.4852
2023-12-25 13:51:21,3294.133,-2963.513,2072.1,1219.4505
2023-12-25 13:51:20,3263.282,-2920.478,2038.476,1221.1388
2023-12-25 13:51:19,3396.535,-3040.935,2126.383,1265.4027
2023-12-25 13:51:18,3659.725,-3282.231,2298.532,1358.192
2023-12-25 13:51:17,3749.736,-3360.79,2352.85,1393.8855
2023-12-25 13:51:16,3554.521,-3182.866,2238.074,1313.4475
2023-12-25 13:51:15,3493.174,-3126.194,2199.401,1290.773
2023-12-25 13:51:14,3530.263,-3156.996,2221.724,1305.5384
2023-12-25 13:51:13,3519.159,-3132.149,2208.63,1307.5285
2023-12-25 13:51:12,3538.752,-3156.452,2222.929,1312.8227
2023-12-25 13:51:11,3524.075,-3157.235,2212.961,1306.8634
2023-12-25 13:51:10,3573.307,-3204.512,2235.858,1333.5344
2023-12-25 13:51:09,3626.731,-3252.166,2274.97,1350.3448
2023-12-25 13:51:08,3712.864,-3324.768,2329.401,1379.3785
2023-12-25 13:51:07,3821.603,-3430.704,2396.495,1420.1919
2023-12-25 13:51:06,3827.108,-3438.629,2414.857,1409.8342
2023-12-25 13:51:05,3760.478,-3348.95,2361.892,1395.1689
2023-12-25 13:51:04,3730.073,-3309.317,2338.184,1388.7215
2023-12-25 13:51:03,3747.324,-3350.405,2358.186,1386.3041
2023-12-25 13:51:02,3823.429,-3438.441,2412.069,1408.1938
2023-12-25 13:51:01,3795.664,-3415.377,2387.231,1406.4325
2023-12-25 13:51:00,3715.5,-3342.345,2326.979,1386.5209
2023-12-25 13:50:59,3644.854,-3269.696,2287.629,1354.3912
2023-12-25 13:50:58,3608.276,-3257.407,2269.945,1334.7479
2023-12-25 13:50:57,3699.192,-3359.039,2330.493,1365.6987
2023-12-25 13:50:56,3718.635,-3347.277,2343.171,1373.2984
2023-12-25 13:50:55,3709.128,-3313.244,2334.903,1372.3914
2023-12-25 13:50:54,3808.69,-3429.971,2406.221,1399.4695
2023-12-25 13:50:53,3781.112,-3380.87,2377.744,1398.2842
2023-12-25 13:50:52,3838.686,-3417.26,2406.091,1424.5933
2023-12-25 13:50:51,4090.368,-3665.927,2570.539,1514.7479
2023-12-25 13:50:50,4156.496,-3720.357,2604.591,1548.8203
2023-12-25 13:50:49,4234.692,-3801.012,2660.876,1569.9007
2023-12-25 13:50:48,4202.402,-3778.664,2642.151,1557.5818
2023-12-25 13:50:47,4128.618,-3694.722,2587.4,1536.6355
2023-12-25 13:50:46,4088.197,-3651.231,2571.091,1513.9412
2023-12-25 13:50:45,4073.158,-3648.417,2566.608,1503.2991
2023-12-25 13:50:44,4119.586,-3692.931,2596.008,1518.9964
2023-12-25 13:50:43,4218.15,-3791.942,2663.169,1551.3972
2023-12-25 13:50:42,4226.737,-3804.954,2670.285,1554.2849
2023-12-25 13:50:41,4173.193,-3744.531,2624.962,1546.397
2023-12-25 13:50:40,4031.804,-3612.908,2526.044,1502.7602
2023-12-25 13:50:39,3920.898,-3513.448,2462.615,1455.2825
2023-12-25 13:50:38,4046.52,-3634.036,2543.99,1499.9463
2023-12-25 13:50:37,4168.341,-3746.44,2618.067,1546.6073
2023-12-25 13:50:36,4182.117,-3747.036,2632.411,1545.7897
2023-12-25 13:50:35,3971.79,-3562.922,2502.985,1466.9708
2023-12-25 13:50:34,3990.724,-3574.543,2512.117,1474.3556
2023-12-25 13:50:33,4339.653,-3879.836,2731.024,1602.6288
2023-12-25 13:50:32,4362.895,-3914.256,2750.605,1608.3746
2023-12-25 13:50:31,4371.51,-3927.62,2751.76,1617.0817
2023-12-25 13:50:30,4475.159,-4021.843,2810.368,1660.6255
2023-12-25 13:50:29,4454.494,-3991.781,2801.342,1649.7343
2023-12-25 13:50:28,4460.979,-4000.196,2796.471,1660.508
2023-12-25 13:50:27,4552.968,-4098.795,2850.036,1699.766
2023-12-25 13:50:26,4561.125,-4081.493,2867.93,1690.778
2023-12-25 13:50:25,4587.723,-4095.303,2886.787,1698.353
2023-12-25 13:50:24,4467.505,-3995.65,2814.912,1650.593
2023-12-25 13:50:23,4390.299,-3915.586,2761.74,1625.7256
2023-12-25 13:50:22,4389.699,-3921.876,2762.998,1623.1187
2023-12-25 13:50:21,4481.209,-3992.846,2811.514,1666.6946
2023-12-25 13:50:20,4499.705,-4012.097,2816.076,1681.464
2023-12-25 13:50:19,4480.433,-4002.092,2811.648,1665.7003
2023-12-25 13:50:18,4452.904,-3988.405,2796.906,1651.2487
2023-12-25 13:50:17,4430.343,-3976.971,2780.914,1646.43
2023-12-25 13:50:16,4437.865,-3995.27,2800.156,1634.7092
2023-12-25 13:50:15,4442.296,-3983.338,2800.322,1638.9739
2023-12-25 13:50:14,4302.311,-3850.53,2710.946,1588.3638
2023-12-25 13:50:13,4364.476,-3898.026,2747.222,1613.8363
2023-12-25 13:50:12,4669.063,-4167.109,2937.64,1727.84
2023-12-25 13:50:11,4804.204,-4292.608,3018.794,1782.409
2023-12-25 13:50:10,4783.157,-4273.764,2997.751,1782.823
2023-12-25 13:50:09,4711.723,-4234.973,2965.515,1742.541
2023-12-25 13:50:08,4742.154,-4253.997,2980.488,1756.083
2023-12-25 13:50:07,4897.67,-4396.076,3076.422,1816.664
2023-12-25 13:50:06,4879.242,-4375.219,3074.765,1801.311
2023-12-25 13:50:05,4785.956,-4294.47,3017.033,1766.507
2023-12-25 13:50:04,4756.968,-4253.331,2996.766,1757.619
2023-12-25 13:50:03,4900.981,-4393.673,3090.856,1807.291
2023-12-25 13:50:02,4971.153,-4461.075,3136.577,1831.411
2023-12-25 13:50:01,4889.374,-4394.046,3081.884,1805.073
2023-12-25 13:50:00,4954.485,-4477.439,3121.808,1829.26
2023-12-25 13:49:59,4897.149,-4418.721,3087.932,1804.799
2023-12-25 13:49:58,4736.772,-4226.76,2971.195,1761.828
2023-12-25 13:49:57,4710.733,-4218.476,2954.079,1754.238
2023-12-25 13:49:56,4789.247,-4288.881,3011.821,1774.426
2023-12-25 13:49:55,4885.059,-4373.395,3075.709,1806.35
2023-12-25 13:49:54,5117.628,-4577.904,3224.928,1890.117
2023-12-25 13:49:53,5045.813,-4514,3179.993,1862.986
2023-12-25 13:49:52,4932.615,-4441.118,3117.717,1811.315
2023-12-25 13:49:51,4922.573,-4430.993,3105.073,1814.501
2023-12-25 13:49:50,4874.369,-4395.301,3067.585,1803.784
2023-12-25 13:49:49,4833.437,-4349.375,3043.804,1786.633
2023-12-25 13:49:48,4735.388,-4242.498,2977.26,1754.71
2023-12-25 13:49:47,4884.731,-4387.04,3070.622,1810.525
2023-12-25 13:49:46,4891.45,-4402.678,3088.268,1800.182
2023-12-25 13:49:45,4813.019,-4325.866,3036.154,1772.615
2023-12-25 13:49:44,4865.338,-4350.225,3060.19,1800.399
2023-12-25 13:49:43,5072.672,-4528.29,3192.625,1875.795
