time,avail
2023-12-25 13:56:19,14278.562
2023-12-25 13:56:18,14275.812
2023-12-25 13:56:17,14276.039
2023-12-25 13:56:16,14276.402
2023-12-25 13:56:15,14275.953
2023-12-25 13:56:14,14276.414
2023-12-25 13:56:13,14276.09
2023-12-25 13:56:12,14276.527
2023-12-25 13:56:11,14276.898
2023-12-25 13:56:10,14277.215
2023-12-25 13:56:09,14267.078
2023-12-25 13:56:08,14271.473
2023-12-25 13:56:07,14271.805
2023-12-25 13:56:06,14271.895
2023-12-25 13:56:05,14271.488
2023-12-25 13:56:04,14275.805
2023-12-25 13:56:03,14272.707
2023-12-25 13:56:02,14273.051
2023-12-25 13:56:01,14273.684
2023-12-25 13:56:00,14273.512
2023-12-25 13:55:59,14273.836
2023-12-25 13:55:58,14277.59
2023-12-25 13:55:57,14277.816
2023-12-25 13:55:56,14277.684
2023-12-25 13:55:55,14277.691
2023-12-25 13:55:54,14277.902
2023-12-25 13:55:53,14277.703
2023-12-25 13:55:52,14277.582
2023-12-25 13:55:51,14278.051
2023-12-25 13:55:50,14279.031
2023-12-25 13:55:49,14278.883
2023-12-25 13:55:48,14279.059
2023-12-25 13:55:47,14279.078
2023-12-25 13:55:46,14279.055
2023-12-25 13:55:45,14278.688
2023-12-25 13:55:44,14278.215
2023-12-25 13:55:43,14278.16
2023-12-25 13:55:42,14278.051
2023-12-25 13:55:41,14278.203
2023-12-25 13:55:40,14278.074
2023-12-25 13:55:39,14271.762
2023-12-25 13:55:38,14276.441
2023-12-25 13:55:37,14276.555
2023-12-25 13:55:36,14276.004
2023-12-25 13:55:35,14276.711
2023-12-25 13:55:34,14275.828
2023-12-25 13:55:33,14278.844
2023-12-25 13:55:32,14279.75
2023-12-25 13:55:31,14280.02
2023-12-25 13:55:30,14280.156
2023-12-25 13:55:29,14280.305
2023-12-25 13:55:28,14280.16
2023-12-25 13:55:27,14280.855
2023-12-25 13:55:26,14280.617
2023-12-25 13:55:25,14280.934
2023-12-25 13:55:24,14280.289
2023-12-25 13:55:23,14279.609
2023-12-25 13:55:22,14279.734
2023-12-25 13:55:21,14280.16
2023-12-25 13:55:20,14279.262
2023-12-25 13:55:19,14279.383
2023-12-25 13:55:18,14279.867
2023-12-25 13:55:17,14280.023
2023-12-25 13:55:16,14279.891
2023-12-25 13:55:15,14279.707
2023-12-25 13:55:14,14279.324
2023-12-25 13:55:13,14279.73
2023-12-25 13:55:12,14280.254
2023-12-25 13:55:11,14280.207
2023-12-25 13:55:10,14280.258
2023-12-25 13:55:09,14269.742
2023-12-25 13:55:08,14279.496
2023-12-25 13:55:07,14279.414
2023-12-25 13:55:06,14279.508
2023-12-25 13:55:05,14279.125
2023-12-25 13:55:04,14278.582
2023-12-25 13:55:03,14280.188
2023-12-25 13:55:02,14279.805
2023-12-25 13:55:01,14279.531
2023-12-25 13:55:00,14278.172
2023-12-25 13:54:59,14278.586
2023-12-25 13:54:58,14278.816
2023-12-25 13:54:57,14278.961
2023-12-25 13:54:56,14278.535
2023-12-25 13:54:55,14278.121
2023-12-25 13:54:54,14278.336
2023-12-25 13:54:53,14278.293
2023-12-25 13:54:52,14279.18
2023-12-25 13:54:51,14278.648
2023-12-25 13:54:50,14278.863
2023-12-25 13:54:49,14279.062
2023-12-25 13:54:48,14279.398
2023-12-25 13:54:47,14279.531
2023-12-25 13:54:46,14279.387
2023-12-25 13:54:45,14279.645
2023-12-25 13:54:44,14279.879
2023-12-25 13:54:43,14279.188
2023-12-25 13:54:42,14279.625
2023-12-25 13:54:41,14279.68
2023-12-25 13:54:40,14279.887
2023-12-25 13:54:39,14268.773
2023-12-25 13:54:38,14279.395
2023-12-25 13:54:37,14279.648
2023-12-25 13:54:36,14279.324
2023-12-25 13:54:35,14279.047
2023-12-25 13:54:34,14278.66
2023-12-25 13:54:33,14278.801
2023-12-25 13:54:32,14278.922
2023-12-25 13:54:31,14279.324
2023-12-25 13:54:30,14279.414
2023-12-25 13:54:29,14279.414
2023-12-25 13:54:28,14278.902
2023-12-25 13:54:27,14278.949
2023-12-25 13:54:26,14279.75
2023-12-25 13:54:25,14279.469
2023-12-25 13:54:24,14279.461
2023-12-25 13:54:23,14280.434
2023-12-25 13:54:22,14280.984
2023-12-25 13:54:21,14281.121
2023-12-25 13:54:20,14280.789
2023-12-25 13:54:19,14280.996
2023-12-25 13:54:18,14281.043
2023-12-25 13:54:17,14281.031
2023-12-25 13:54:16,14281.273
2023-12-25 13:54:15,14281.477
2023-12-25 13:54:14,14281.613
2023-12-25 13:54:13,14281.465
2023-12-25 13:54:12,14281.473
2023-12-25 13:54:11,14281.328
2023-12-25 13:54:10,14281.633
2023-12-25 13:54:09,14271.941
2023-12-25 13:54:08,14281.172
2023-12-25 13:54:07,14280.398
2023-12-25 13:54:06,14280.852
2023-12-25 13:54:05,14280.777
2023-12-25 13:54:04,14280.762
2023-12-25 13:54:03,14280.656
2023-12-25 13:54:02,14280.746
