time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2023-12-25 13:56:19,0,0,0,0.9043928,0,11.886305,3.359173,0,0.129199
2023-12-25 13:56:18,0,0,0,0.8905852,0,14.503817,2.035623,0,0.2544529
2023-12-25 13:56:17,0,0,0,0.9020619,0,11.340206,1.804124,0,0
2023-12-25 13:56:16,0,0,0,1.0322581,0,11.483871,1.935484,0,0
2023-12-25 13:56:15,0,0,0,1.0376135,0,11.802853,1.686122,0,0
2023-12-25 13:56:14,0,0,0,0.8951407,0,10.741688,2.046036,0.1278772,0
2023-12-25 13:56:13,0,0,0,1.1597938,0,16.237113,2.448454,0,0.257732
2023-12-25 13:56:12,0,0,0,0.3811944,0,10.038119,2.668361,0,0.2541296
2023-12-25 13:56:11,0,0,0,0.6493506,0,8.051948,2.467532,0.1298701,0
2023-12-25 13:56:10,0,0,0,0.7772021,0,8.549223,2.202073,0,0.2590674
2023-12-25 13:56:09,0,0,0,0.7751938,0,22.22222,2.067183,0,0
2023-12-25 13:56:08,0,0,0,0.8997429,0,14.781491,3.084833,0,0.3856041
2023-12-25 13:56:07,0,0,0,1.0335917,0,14.857881,1.808786,0,0
2023-12-25 13:56:06,0,0,0,1.1523688,0,35.72343,4.481434,0,0.2560819
2023-12-25 13:56:05,0,0,0,1.1612903,0,16.90323,2.709677,0,0
2023-12-25 13:56:04,0,0,0,0.9067358,0,18.39378,2.46114,0,0
2023-12-25 13:56:03,0,0,0,1.0362694,0,9.455959,2.331606,0,0.1295337
2023-12-25 13:56:02,0,0,0,0.5141388,0,13.753213,2.827763,0,0
2023-12-25 13:56:01,0,0,0,0.78125,0,9.895833,1.171875,0,0
2023-12-25 13:56:00,0,0,0,1.029601,0,16.473616,2.059202,0.1287001,0.2574003
2023-12-25 13:55:59,0,0,0,0.9126467,0,8.474576,1.303781,0,0
2023-12-25 13:55:58,0,0,0,0.7751938,0,12.661499,2.842377,0,0
2023-12-25 13:55:57,0,0,0,0.6393862,0,34.01535,2.813299,0,0
2023-12-25 13:55:56,0,0,0,0.9079118,0,8.819715,1.945525,0,0
2023-12-25 13:55:55,0,0,0,1.0139417,0,12.927757,2.154626,0,0
