time,avail
2023-12-25 13:28:20,13981.508
2023-12-25 13:28:19,13982.18
2023-12-25 13:28:18,13981.688
2023-12-25 13:28:17,13981.043
2023-12-25 13:28:16,13979.34
2023-12-25 13:28:15,13979.055
2023-12-25 13:28:14,13979.062
2023-12-25 13:28:13,13977.992
2023-12-25 13:28:12,13979.836
2023-12-25 13:28:11,13979.43
2023-12-25 13:28:10,13980.379
2023-12-25 13:28:09,13979.816
2023-12-25 13:28:08,13980.086
2023-12-25 13:28:07,13969.297
2023-12-25 13:28:06,13982.34
2023-12-25 13:28:05,13982.629
2023-12-25 13:28:04,13981.816
2023-12-25 13:28:03,13981.578
2023-12-25 13:28:02,13982.125
2023-12-25 13:28:01,13982.52
2023-12-25 13:28:00,13982.527
2023-12-25 13:27:59,13982.77
2023-12-25 13:27:58,13982.023
2023-12-25 13:27:57,13982.023
2023-12-25 13:27:56,13981.289
2023-12-25 13:27:55,13981.289
2023-12-25 13:27:54,13980.367
2023-12-25 13:27:53,13980.852
2023-12-25 13:27:52,13982.238
2023-12-25 13:27:51,13982.375
2023-12-25 13:27:50,13982.539
2023-12-25 13:27:49,13982.645
2023-12-25 13:27:48,13982.043
2023-12-25 13:27:47,13982.559
2023-12-25 13:27:46,13983.738
2023-12-25 13:27:45,13983.988
2023-12-25 13:27:44,13981.52
2023-12-25 13:27:43,13981.516
2023-12-25 13:27:42,13983.973
2023-12-25 13:27:41,13984.473
2023-12-25 13:27:40,13972.641
2023-12-25 13:27:39,13983
2023-12-25 13:27:38,13983.34
2023-12-25 13:27:37,13983.25
2023-12-25 13:27:36,13984.66
2023-12-25 13:27:35,13984.832
2023-12-25 13:27:34,13985.629
2023-12-25 13:27:33,13983.875
2023-12-25 13:27:32,13984.785
2023-12-25 13:27:31,13983.48
2023-12-25 13:27:30,13983.293
2023-12-25 13:27:29,13983.492
2023-12-25 13:27:28,13983.281
2023-12-25 13:27:27,13982.57
2023-12-25 13:27:26,13984.441
2023-12-25 13:27:25,13984.355
2023-12-25 13:27:24,13983.543
2023-12-25 13:27:23,13981.734
2023-12-25 13:27:22,13983.695
2023-12-25 13:27:21,13982.008
2023-12-25 13:27:20,13982.492
2023-12-25 13:27:19,13981.551
2023-12-25 13:27:18,13981.309
2023-12-25 13:27:17,13980.633
2023-12-25 13:27:16,13982.469
2023-12-25 13:27:15,13982.188
2023-12-25 13:27:14,13981.957
2023-12-25 13:27:13,13981.504
2023-12-25 13:27:12,13982.672
2023-12-25 13:27:11,13971.855
2023-12-25 13:27:10,13981.207
2023-12-25 13:27:09,13981.941
2023-12-25 13:27:08,13982.449
2023-12-25 13:27:07,13982.52
2023-12-25 13:27:06,13983.992
2023-12-25 13:27:05,13983.707
2023-12-25 13:27:04,13984.246
2023-12-25 13:27:03,13983.941
2023-12-25 13:27:02,13982.234
2023-12-25 13:27:01,13982.395
2023-12-25 13:27:00,13982.855
2023-12-25 13:26:59,13982.617
2023-12-25 13:26:58,13983.059
2023-12-25 13:26:57,13982.961
2023-12-25 13:26:56,13981.91
2023-12-25 13:26:55,13975.23
2023-12-25 13:26:54,13974.535
2023-12-25 13:26:53,13974.773
2023-12-25 13:26:52,13974.703
2023-12-25 13:26:51,13974.703
2023-12-25 13:26:50,13974.281
2023-12-25 13:26:49,13974.523
2023-12-25 13:26:48,13972.801
2023-12-25 13:26:47,13972.863
2023-12-25 13:26:46,13974.508
2023-12-25 13:26:45,13974.129
2023-12-25 13:26:44,13967.602
2023-12-25 13:26:43,13974.211
2023-12-25 13:26:42,13974.855
2023-12-25 13:26:41,13975.312
2023-12-25 13:26:40,13975.258
2023-12-25 13:26:39,13974.066
2023-12-25 13:26:38,13974.797
2023-12-25 13:26:37,13973.574
2023-12-25 13:26:36,13975.215
2023-12-25 13:26:35,13973.848
2023-12-25 13:26:34,13973.68
2023-12-25 13:26:33,13973.844
2023-12-25 13:26:32,13975.094
2023-12-25 13:26:31,13976.551
2023-12-25 13:26:30,13976.559
2023-12-25 13:26:29,13975.078
2023-12-25 13:26:28,13975.402
2023-12-25 13:26:27,13974.066
2023-12-25 13:26:26,13975.422
2023-12-25 13:26:25,13974.27
2023-12-25 13:26:24,13975.25
2023-12-25 13:26:23,13974.668
2023-12-25 13:26:22,13976.707
2023-12-25 13:26:21,13976.234
2023-12-25 13:26:20,13976.488
2023-12-25 13:26:19,13974.762
2023-12-25 13:26:18,13974.816
2023-12-25 13:26:17,13975.824
2023-12-25 13:26:16,13976
2023-12-25 13:26:15,13976.324
2023-12-25 13:26:14,13976.316
2023-12-25 13:26:13,13976.453
2023-12-25 13:26:12,13975.805
2023-12-25 13:26:11,13975.902
2023-12-25 13:26:10,13975.566
2023-12-25 13:26:09,13975.719
2023-12-25 13:26:08,13975.605
2023-12-25 13:26:07,13975.312
2023-12-25 13:26:06,13975.574
2023-12-25 13:26:05,13975.301
2023-12-25 13:26:04,13976.672
2023-12-25 13:26:03,13976.41
2023-12-25 13:26:02,13977.988
2023-12-25 13:26:01,13977.816
2023-12-25 13:26:00,13976.977
2023-12-25 13:25:59,13976.488
2023-12-25 13:25:58,13974.996
2023-12-25 13:25:57,13975.246
2023-12-25 13:25:56,13973.609
2023-12-25 13:25:55,13973.609
2023-12-25 13:25:54,13973.234
2023-12-25 13:25:53,13973.496
2023-12-25 13:25:52,13975.094
2023-12-25 13:25:51,13975.305
2023-12-25 13:25:50,13974.066
2023-12-25 13:25:49,13975.082
2023-12-25 13:25:48,13974.379
2023-12-25 13:25:47,13972.5
2023-12-25 13:25:46,13975.086
2023-12-25 13:25:45,13973.805
2023-12-25 13:25:44,13973.922
2023-12-25 13:25:43,13973.734
2023-12-25 13:25:42,13974.309
2023-12-25 13:25:41,13975.055
2023-12-25 13:25:40,13975.402
2023-12-25 13:25:39,13974.145
2023-12-25 13:25:38,13973.691
2023-12-25 13:25:37,13972.426
2023-12-25 13:25:36,13977.23
2023-12-25 13:25:35,13976.035
