time,received,sent,forwarded,delivered
2023-12-25 13:55:21,2216.541,-1958.808,1380.0459,832.5017
2023-12-25 13:55:20,2208.536,-1958.987,1381.9148,824.6135
2023-12-25 13:55:19,2237.037,-1978.316,1395.377,837.4159
2023-12-25 13:55:18,2163.439,-1922.221,1355.8868,805.8045
2023-12-25 13:55:17,2235.915,-2004.119,1403.566,830.5936
2023-12-25 13:55:16,2237.921,-1998.939,1394.644,839.5285
2023-12-25 13:55:15,2192.849,-1968.336,1379.648,810.2011
2023-12-25 13:55:14,2250.463,-2009.999,1411.3049,836.1584
2023-12-25 13:55:13,2152.948,-1921.174,1344.7219,805.2255
2023-12-25 13:55:12,2094.86,-1863.667,1310.6652,781.195
2023-12-25 13:55:11,2075.204,-1859.684,1298.4633,773.992
2023-12-25 13:55:10,2039.46,-1815.167,1273.132,764.0762
2023-12-25 13:55:09,2069.423,-1841.012,1295.067,771.3566
2023-12-25 13:55:08,2036.26,-1830.266,1282.3442,751.1682
2023-12-25 13:55:07,2025.455,-1809.465,1269.0364,754.1672
2023-12-25 13:55:06,1962.74,-1743.21,1218.9153,740.3204
2023-12-25 13:55:05,1970.614,-1749.578,1231.9838,734.6369
2023-12-25 13:55:04,1978.769,-1762.571,1239.3535,738.4155
2023-12-25 13:55:03,1990.414,-1784.625,1247.5211,741.1375
2023-12-25 13:55:02,2099.846,-1883.86,1319.6455,776.7047
2023-12-25 13:55:01,2055.959,-1839.937,1287.968,764.9837
2023-12-25 13:55:00,1997.5,-1781.055,1251.1106,741.9
2023-12-25 13:54:59,1900.651,-1699.839,1193.8179,705.5739
2023-12-25 13:54:58,1991.977,-1764.744,1242.25,745.482
2023-12-25 13:54:57,1980.759,-1762.267,1238.9896,740.2733
2023-12-25 13:54:56,2014.399,-1792.889,1254.1927,758.6955
2023-12-25 13:54:55,2041.071,-1808.066,1273.546,762.5317
2023-12-25 13:54:54,2022.103,-1794.103,1262.3134,758.293
2023-12-25 13:54:53,2080.958,-1851.997,1299.8253,779.6232
2023-12-25 13:54:52,2047.865,-1822.836,1282.3217,760.802
2023-12-25 13:54:51,2046.629,-1809.299,1276.955,767.6663
2023-12-25 13:54:50,2053.448,-1810.304,1273.8512,775.6039
2023-12-25 13:54:49,1992.646,-1783.363,1250.0768,740.5614
2023-12-25 13:54:48,2048.725,-1826.982,1281.4999,763.4841
2023-12-25 13:54:47,2068.04,-1844.803,1296.0913,771.1932
2023-12-25 13:54:46,2060.887,-1835.406,1282.9498,775.1889
2023-12-25 13:54:45,1989.808,-1772.981,1246.3405,741.215
2023-12-25 13:54:44,2001.389,-1782.497,1250.6221,748.0194
2023-12-25 13:54:43,1814.819,-1632.8145,1137.307,675.2603
2023-12-25 13:54:42,1796.619,-1613.1024,1130.4114,663.9636
2023-12-25 13:54:41,1814.504,-1616.7258,1135.633,677.3594
2023-12-25 13:54:40,1863.612,-1665.1362,1160.3521,698.0163
2023-12-25 13:54:39,1909.059,-1719.351,1200.72,705.5913
2023-12-25 13:54:38,1810.112,-1625.323,1136.5654,671.2953
2023-12-25 13:54:37,1909.167,-1703.936,1194.1816,711.9856
2023-12-25 13:54:36,1862.967,-1669.7391,1161.7549,698.2125
2023-12-25 13:54:35,1823.604,-1639.8259,1147.3105,673.5449
2023-12-25 13:54:34,1807.114,-1619.6409,1133.9072,671.2068
2023-12-25 13:54:33,1807.95,-1621.6758,1131.2178,674.2286
2023-12-25 13:54:32,1800.718,-1604.2055,1127.6455,669.8273
2023-12-25 13:54:31,1855.097,-1655.0971,1163.8928,689.1978
2023-12-25 13:54:30,1843.338,-1649.6644,1154.8276,684.265
2023-12-25 13:54:29,1832.093,-1670.2935,1156.0487,673.7919
2023-12-25 13:54:28,1809.78,-1630.5322,1137.8606,668.9197
2023-12-25 13:54:27,1821.341,-1631.5471,1141.4396,677.1532
2023-12-25 13:54:26,1791.361,-1603.9216,1116.785,672.8284
2023-12-25 13:54:25,1771.265,-1593.987,1114.6592,654.3463
2023-12-25 13:54:24,1851.743,-1668.7642,1162.7488,684.505
2023-12-25 13:54:23,1796.142,-1621.1093,1127.9232,666.7079
2023-12-25 13:54:22,1757.398,-1571.6559,1101.6057,651.0521
2023-12-25 13:54:21,1778.057,-1599.1007,1119.4705,657.3344
2023-12-25 13:54:20,1723.359,-1545.2915,1081.7034,639.4041
2023-12-25 13:54:19,1805.013,-1607.524,1126.0249,676.2396
2023-12-25 13:54:18,1754.863,-1569.3875,1101.1615,651.4497
2023-12-25 13:54:17,1825.202,-1635.4488,1141.4497,680.7523
2023-12-25 13:54:16,1786.048,-1595.5335,1111.0493,671.9984
2023-12-25 13:54:15,1784.059,-1593.0755,1119.0443,662.0143
2023-12-25 13:54:14,1756.317,-1575.5713,1101.8655,651.2005
2023-12-25 13:54:13,1779.75,-1588.9648,1109.6671,665.8309
2023-12-25 13:54:12,1843.478,-1643.5154,1154.5831,684.9024
2023-12-25 13:54:11,1731.859,-1545.0822,1085.0614,644.7904
2023-12-25 13:54:10,1751.779,-1559.0169,1093.1637,654.3708
2023-12-25 13:54:09,1829.112,-1635.3778,1139.6823,687.1783
2023-12-25 13:54:08,1793.131,-1604.6513,1124.4242,665.7068
2023-12-25 13:54:07,1791.749,-1606.2194,1120.6376,668.1111
2023-12-25 13:54:06,1801.204,-1611.194,1121.7403,676.7159
2023-12-25 13:54:05,1751.339,-1565.3905,1099.4092,649.6779
2023-12-25 13:54:04,1785.489,-1610.2167,1123.1356,659.3532
2023-12-25 13:54:03,1809.399,-1625.6373,1132.2799,674.3714
2023-12-25 13:54:02,1763.681,-1567.9344,1104.3702,657.059
2023-12-25 13:54:01,1801.688,-1613.2078,1131.7165,667.4756
2023-12-25 13:54:00,1829.896,-1638.3683,1149.671,678.7216
2023-12-25 13:53:59,1792.892,-1588.1219,1119.0781,670.8139
2023-12-25 13:53:58,1799.063,-1594.5746,1120.5537,675.5091
2023-12-25 13:53:57,1856.267,-1655.0558,1159.3341,693.9334
2023-12-25 13:53:56,1775.1,-1586.5772,1102.5818,669.0145
2023-12-25 13:53:55,1763.984,-1567.2044,1102.7318,657.2594
2023-12-25 13:53:54,1747.711,-1543.212,1087.8714,658.3358
2023-12-25 13:53:53,1746.281,-1559.3589,1088.151,655.3824
2023-12-25 13:53:52,1785.906,-1610.8737,1125.9253,657.7293
2023-12-25 13:53:51,1853.206,-1658.699,1163.2994,686.906
2023-12-25 13:53:50,1789.157,-1615.5769,1127.6594,658.7491
2023-12-25 13:53:49,1776.231,-1597.8547,1114.1773,659.5522
2023-12-25 13:53:48,1774.628,-1596.1239,1106.1063,665.0244
2023-12-25 13:53:47,1764.867,-1586.5988,1106.3808,656.2351
2023-12-25 13:53:46,1768.109,-1578.62,1097.603,667.7575
2023-12-25 13:53:45,1800.536,-1615.0407,1132.3582,665.9265
2023-12-25 13:53:44,1747.611,-1561.3615,1094.5625,650.0485
2023-12-25 13:53:43,1792.479,-1607.4839,1121.2486,668.2309
2023-12-25 13:53:42,1853.309,-1655.4759,1162.4289,687.8802
2023-12-25 13:53:41,1887.209,-1674.5187,1178.8952,705.3132
2023-12-25 13:53:40,1793.81,-1614.4689,1124.5221,666.5392
2023-12-25 13:53:39,1760.364,-1558.7063,1098.7666,659.3463
2023-12-25 13:53:38,1787.949,-1603.2049,1119.9741,664.9747
2023-12-25 13:53:37,1773.96,-1594.4383,1111.2685,659.6905
2023-12-25 13:53:36,1802.653,-1630.9655,1125.6557,673.9981
2023-12-25 13:53:35,1746.345,-1576.044,1100.7965,642.5487
2023-12-25 13:53:34,1818.044,-1627.5764,1140.5313,675.0157
2023-12-25 13:53:33,1843.708,-1667.2346,1159.5733,682.883
2023-12-25 13:53:32,1801.981,-1625.9638,1135.7317,663.9976
2023-12-25 13:53:31,1744.105,-1568.3689,1097.3234,643.7819
2023-12-25 13:53:30,1754.153,-1584.6376,1105.9327,645.4724
2023-12-25 13:53:29,1779.402,-1593.3477,1117.2429,659.4043
2023-12-25 13:53:28,1881.614,-1680.082,1176.9778,699.8873
2023-12-25 13:53:27,1822.625,-1630.6421,1137.906,680.971
2023-12-25 13:53:26,1796.161,-1605.426,1116.5492,676.6121
2023-12-25 13:53:25,1829.372,-1637.2078,1145.9483,680.4237
2023-12-25 13:53:24,1786.898,-1620.2759,1126.711,657.1865
2023-12-25 13:53:23,1799.876,-1594.907,1119.0228,677.8533
2023-12-25 13:53:22,1803.477,-1595.2435,1124.9936,675.4841
2023-12-25 13:53:21,1855.479,-1653.0162,1162.9995,689.7315
2023-12-25 13:53:20,1831.945,-1649.4319,1153.8712,676.0736
2023-12-25 13:53:19,1828.53,-1645.5281,1149.3512,676.9278
2023-12-25 13:53:18,1788.09,-1595.789,1117.2006,667.889
2023-12-25 13:53:17,1821.727,-1623.2552,1132.7332,685.9937
2023-12-25 13:53:16,1830.597,-1639.8741,1138.5071,688.3358
2023-12-25 13:53:15,1834.041,-1638.0493,1146.7904,682.7597
2023-12-25 13:53:14,1816.098,-1623.5302,1139.1947,676.148
2023-12-25 13:53:13,1822.299,-1620.3545,1135.8964,683.4032
2023-12-25 13:53:12,1773.65,-1588.1382,1113.6785,656.972
2023-12-25 13:53:11,1781.352,-1586.1001,1114.5645,663.5353
2023-12-25 13:53:10,1749.074,-1561.9899,1093.5063,651.3149
2023-12-25 13:53:09,1834.694,-1642.7742,1146.6754,684.0269
2023-12-25 13:53:08,1786.348,-1607.331,1123.546,660.7944
2023-12-25 13:53:07,1775.027,-1588.0098,1106.588,663.9434
2023-12-25 13:53:06,1929.199,-1705.438,1193.725,731.2164
2023-12-25 13:53:05,1964.949,-1733.734,1222.2383,736.7232
2023-12-25 13:53:04,1999.367,-1781.877,1252.3163,745.5418
2023-12-25 13:53:03,2014.612,-1804.59,1260.0813,749.537
2023-12-25 13:53:02,1972.875,-1766.388,1240.3368,730.7893
2023-12-25 13:53:01,1984.57,-1787.077,1250.6311,732.1841
2023-12-25 13:53:00,1976.79,-1772.017,1242.7723,730.7728
2023-12-25 13:52:59,1978.874,-1767.097,1242.9872,734.3833
2023-12-25 13:52:58,2008.025,-1791.19,1258.646,746.6304
2023-12-25 13:52:57,2029.806,-1790.651,1260.0567,766.9953
2023-12-25 13:52:56,1977.241,-1756.231,1227.5964,745.9024
2023-12-25 13:52:55,1957.625,-1749.078,1228.1388,728.7307
2023-12-25 13:52:54,1981.707,-1750.718,1230.6349,748.0718
2023-12-25 13:52:53,2031.147,-1806.895,1265.195,763.2044
2023-12-25 13:52:52,2042.087,-1819.689,1278.5098,761.0743
2023-12-25 13:52:51,2027.318,-1827.027,1276.5357,747.5369
2023-12-25 13:52:50,2003.384,-1784.054,1254.7168,745.1497
2023-12-25 13:52:49,2149.62,-1904.903,1340.1026,800.7829
2023-12-25 13:52:48,2278.824,-2041.297,1432.7012,843.8705
2023-12-25 13:52:47,2286.748,-2051.803,1434.1685,849.5801
2023-12-25 13:52:46,2275.26,-2043.763,1422.7774,849.4822
2023-12-25 13:52:45,2270.184,-2040.435,1428.9549,838.2296
2023-12-25 13:52:44,2219.985,-1995.482,1395.3969,821.8399
2023-12-25 13:52:43,2194.418,-1978.102,1379.2657,812.8998
2023-12-25 13:52:42,2226.066,-1992.552,1398.8725,823.9415
2023-12-25 13:52:41,2166.104,-1924.557,1355.9678,806.1359
2023-12-25 13:52:40,2239.91,-1988.933,1400.19,836.2243
2023-12-25 13:52:39,2236.187,-1992.539,1398.7573,835.6815
2023-12-25 13:52:38,2188.48,-1951.929,1374.1313,812.3416
2023-12-25 13:52:37,2255.143,-2000.635,1406.5658,844.0801
2023-12-25 13:52:36,2316.979,-2058.226,1438.7636,875.2154
2023-12-25 13:52:35,2270.115,-2015.92,1421.258,846.1091
2023-12-25 13:52:34,2218.211,-1974.179,1386.8727,829.0861
2023-12-25 13:52:33,2214.532,-1967.281,1382.0307,829.5018
2023-12-25 13:52:32,2230.625,-1977.858,1395.4129,832.212
2023-12-25 13:52:31,2211.41,-1951.452,1380.7022,827.7077
2023-12-25 13:52:30,2202.513,-1956.414,1378.221,820.5356
2023-12-25 13:52:29,2352.945,-2086.887,1471.4485,876.5034
2023-12-25 13:52:28,2393.086,-2130.664,1501.5827,889.2522
2023-12-25 13:52:27,2429.066,-2162.795,1519.0082,907.0582
2023-12-25 13:52:26,2496.079,-2219.088,1551.8356,941.2432
2023-12-25 13:52:25,2439.442,-2181.738,1532.9717,903.4704
2023-12-25 13:52:24,2475.873,-2224.285,1555.7078,917.1651
2023-12-25 13:52:23,2456.462,-2185.23,1534.0789,919.3836
2023-12-25 13:52:22,2397.382,-2132.485,1502.8778,892.0078
2023-12-25 13:52:21,2380.52,-2129.718,1497.4079,881.1052
2023-12-25 13:52:20,2449.094,-2180.836,1535.561,909.5396
2023-12-25 13:52:19,2393.27,-2132.269,1501.2612,890.0017
2023-12-25 13:52:18,2436.161,-2168.124,1527.0971,904.5671
2023-12-25 13:52:17,2476.469,-2198.966,1548.6209,925.0994
2023-12-25 13:52:16,2518.665,-2246.404,1570.3664,944.5356
2023-12-25 13:52:15,2629.159,-2350.159,1647.6195,974.0505
2023-12-25 13:52:14,2683.422,-2398.406,1684.507,995.9146
2023-12-25 13:52:13,2671.35,-2377.669,1667.8569,1000.4928
2023-12-25 13:52:12,2727.932,-2455.641,1720.443,1004.4893
2023-12-25 13:52:11,2654.51,-2369.458,1667.8188,983.438
2023-12-25 13:52:10,2510.196,-2239.268,1574.1334,932.3129
2023-12-25 13:52:09,2605.012,-2314.408,1626.0691,975.6934
2023-12-25 13:52:08,2765.061,-2453.389,1728.247,1033.5697
2023-12-25 13:52:07,2740.178,-2444.164,1718.589,1019.5821
2023-12-25 13:52:06,2734.194,-2439.441,1706.474,1023.2229
2023-12-25 13:52:05,2673.836,-2378.303,1673.3076,997.7802
2023-12-25 13:52:04,2684.545,-2383.582,1680.269,1002.0246
2023-12-25 13:52:03,2647.271,-2365.982,1655.4376,988.8336
2023-12-25 13:52:02,2740.187,-2444.944,1720.962,1016.2243
2023-12-25 13:52:01,2770.813,-2467.044,1738.111,1027.9393
2023-12-25 13:52:00,2807.213,-2483.636,1753.457,1045.518
2023-12-25 13:51:59,2958.112,-2618.373,1851.91,1103.2026
2023-12-25 13:51:58,2921.23,-2585.75,1828.245,1089.9851
2023-12-25 13:51:57,2882.18,-2558.694,1803.935,1075.4969
2023-12-25 13:51:56,2856.671,-2539.746,1782.156,1072.2638
2023-12-25 13:51:55,2854.325,-2542.039,1788.708,1062.6167
2023-12-25 13:51:54,2884.499,-2575.548,1809.752,1071.9992
2023-12-25 13:51:53,2864.585,-2572.088,1798.24,1064.0939
2023-12-25 13:51:52,2860.005,-2550.422,1794.719,1061.5305
2023-12-25 13:51:51,3004.143,-2678.351,1883.5,1114.8942
2023-12-25 13:51:50,3191.364,-2852.15,2004.586,1181.0221
2023-12-25 13:51:49,3286.052,-2949.217,2067.924,1211.1354
2023-12-25 13:51:48,3309.703,-2949.459,2076.975,1229.2315
2023-12-25 13:51:47,3285.33,-2930.084,2061.032,1221.5424
2023-12-25 13:51:46,3411.112,-3041.558,2133.576,1273.7957
2023-12-25 13:51:45,3366.089,-2988.916,2109.506,1255.5758
2023-12-25 13:51:44,3349.636,-2978.785,2099.705,1246.1828
2023-12-25 13:51:43,3441.459,-3042.001,2146.504,1291.9544
2023-12-25 13:51:42,3466.068,-3080.573,2174.546,1288.521
2023-12-25 13:51:41,3351.127,-2986.945,2105.276,1242.8515
2023-12-25 13:51:40,3193.429,-2866.961,2011.783,1178.6454
2023-12-25 13:51:39,3321.135,-3001.603,2095.759,1222.3768
2023-12-25 13:51:38,3326.638,-2978.893,2094.426,1229.2116
2023-12-25 13:51:37,3335.889,-2987.447,2097.513,1235.6278
2023-12-25 13:51:36,3429.08,-3078.338,2154.159,1272.9214
2023-12-25 13:51:35,3327.505,-2982.955,2096.311,1228.9423
2023-12-25 13:51:34,3358.194,-3005.463,2109.129,1246.0663
2023-12-25 13:51:33,3405.958,-3032.7,2131.899,1271.0589
2023-12-25 13:51:32,3483.472,-3102.096,2185.679,1293.2815
2023-12-25 13:51:31,3539.916,-3145.264,2216.989,1315.4382
2023-12-25 13:51:30,3632.87,-3262.838,2292.07,1338.0516
2023-12-25 13:51:29,3570.376,-3196.574,2249.482,1318.6426
2023-12-25 13:51:28,3594.093,-3206.873,2260.323,1330.7705
2023-12-25 13:51:27,3532.127,-3137.105,2212.969,1316.1579
2023-12-25 13:51:26,3631.389,-3237.707,2272.807,1355.5824
2023-12-25 13:51:25,3636.117,-3248.258,2287.116,1345.9998
2023-12-25 13:51:24,3677.532,-3273.017,2305.342,1369.1899
2023-12-25 13:51:23,3732.842,-3338.884,2342.992,1385.3393
2023-12-25 13:51:22,3747.943,-3353.91,2354.55,1386.1554
2023-12-25 13:51:21,3830.1,-3425.76,2412.2,1415.6482
2023-12-25 13:51:20,3888.855,-3464.022,2443.546,1442.3097
2023-12-25 13:51:19,3856.584,-3447.652,2427.07,1425.2539
2023-12-25 13:51:18,4101.862,-3658.208,2577.032,1518.0905
2023-12-25 13:51:17,4111.756,-3678.178,2586.704,1522.0518
2023-12-25 13:51:16,4033.9,-3588.745,2524.489,1506.6631
2023-12-25 13:51:15,3999.736,-3597.274,2524.495,1472.9891
2023-12-25 13:51:14,4080.082,-3676.291,2573.621,1503.4617
2023-12-25 13:51:13,3998.448,-3583.237,2514.734,1480.7136
2023-12-25 13:51:12,3953.121,-3555.653,2493.513,1456.6084
2023-12-25 13:51:11,3941.284,-3537.696,2485.326,1452.9579
2023-12-25 13:51:10,4048.76,-3623.229,2548.067,1497.6926
2023-12-25 13:51:09,4074.573,-3650.105,2562.573,1509.0007
2023-12-25 13:51:08,3992.461,-3560.941,2510.132,1478.574
2023-12-25 13:51:07,4217.542,-3764.999,2649.83,1562.719
2023-12-25 13:51:06,4403.762,-3946.875,2767.981,1633.5298
2023-12-25 13:51:05,4352.794,-3914.666,2746.646,1603.1474
2023-12-25 13:51:04,4217.33,-3758.368,2646.312,1568.0181
2023-12-25 13:51:03,4313.48,-3863.562,2712.774,1597.7067
2023-12-25 13:51:02,4310.844,-3865.078,2715.976,1591.8686
2023-12-25 13:51:01,4258.308,-3825.52,2686.947,1568.8646
2023-12-25 13:51:00,4165.783,-3731.468,2626.498,1538.0334
2023-12-25 13:50:59,4033.26,-3591.983,2535.081,1495.9273
2023-12-25 13:50:58,4171.472,-3720.431,2623.968,1544.5037
2023-12-25 13:50:57,4249.191,-3762.365,2660.661,1585.5302
2023-12-25 13:50:56,4219.974,-3718.387,2629.728,1587.2472
2023-12-25 13:50:55,4285.699,-3817.93,2693.627,1589.0726
2023-12-25 13:50:54,4278.198,-3815.955,2687.862,1587.5872
2023-12-25 13:50:53,4251.359,-3804.912,2668.018,1580.3346
2023-12-25 13:50:52,4332.387,-3871.745,2719.869,1605.0071
2023-12-25 13:50:51,4565.421,-4048.423,2855.97,1700.221
2023-12-25 13:50:50,4632.677,-4111.422,2908.283,1723.394
2023-12-25 13:50:49,4795.919,-4272.414,3015.187,1778.473
2023-12-25 13:50:48,4740.371,-4215.822,2975.988,1759.139
2023-12-25 13:50:47,4818.266,-4290.805,3026.666,1788.599
2023-12-25 13:50:46,4711.743,-4220,2961.605,1747.138
2023-12-25 13:50:45,4735.457,-4226.941,2980.548,1751.91
2023-12-25 13:50:44,4642.814,-4124.972,2912.491,1727.322
2023-12-25 13:50:43,4730.998,-4204.845,2963.803,1764.196
2023-12-25 13:50:42,4834.689,-4297.023,3035.566,1795.872
2023-12-25 13:50:41,4726.027,-4190.838,2960.368,1762.162
2023-12-25 13:50:40,4711.662,-4184.298,2952.995,1756.164
2023-12-25 13:50:39,4835.622,-4273.204,3028.194,1803.68
2023-12-25 13:50:38,4812.573,-4283.811,3024.794,1784.527
2023-12-25 13:50:37,4717.349,-4200.133,2962.141,1751.459
2023-12-25 13:50:36,4665.364,-4157.768,2924.897,1737.466
2023-12-25 13:50:35,4681.546,-4160.547,2940.278,1737.764
2023-12-25 13:50:34,4725.655,-4209.237,2967.029,1753.375
2023-12-25 13:50:33,4811.543,-4305.035,3022.047,1783.999
2023-12-25 13:50:32,4919.569,-4390.442,3095.584,1820.236
2023-12-25 13:50:31,4994.336,-4424.018,3130.451,1860.885
2023-12-25 13:50:30,5006.783,-4437.491,3139.177,1864.607
2023-12-25 13:50:29,4996.262,-4459.144,3142.381,1849.624
2023-12-25 13:50:28,5082.615,-4502.907,3184.598,1891.275
2023-12-25 13:50:27,5115.659,-4563.481,3215.778,1896.882
2023-12-25 13:50:26,5174.774,-4632.295,3252.128,1919.647
2023-12-25 13:50:25,5159.027,-4614.206,3251.077,1905.201
2023-12-25 13:50:24,5226.08,-4666.822,3289.038,1934.791
2023-12-25 13:50:23,5067.366,-4515.821,3180.398,1883.968
2023-12-25 13:50:22,5122.852,-4540.524,3209.55,1910.302
2023-12-25 13:50:21,5245.124,-4678.606,3299.739,1942.385
2023-12-25 13:50:20,5209.937,-4691.069,3290.675,1916.262
2023-12-25 13:50:19,5194.042,-4614.215,3262.081,1928.961
2023-12-25 13:50:18,5248.509,-4656.49,3293.172,1952.589
2023-12-25 13:50:17,5230.121,-4641.419,3280.824,1946.29
2023-12-25 13:50:16,5206.893,-4631.586,3262.685,1939.718
2023-12-25 13:50:15,5186.568,-4663.934,3277.328,1907.73
2023-12-25 13:50:14,5153.061,-4590.679,3237.986,1909.829
2023-12-25 13:50:13,5198.246,-4617.814,3257.852,1935.885
2023-12-25 13:50:12,5429.735,-4846.468,3412.334,2010.414
2023-12-25 13:50:11,5434.3,-4861.989,3425.923,2007.124
2023-12-25 13:50:10,5426.889,-4832.744,3409.111,2014.77
2023-12-25 13:50:09,5396.677,-4785.593,3379.525,2012.411
2023-12-25 13:50:08,5192.815,-4634.278,3268.7,1923.115
2023-12-25 13:50:07,5377.761,-4792.334,3378.993,1994.493
2023-12-25 13:50:06,5663.532,-5032.005,3544.555,2108.504
2023-12-25 13:50:05,5615.728,-4988.07,3529.26,2085.713
2023-12-25 13:50:04,5599.018,-4962.784,3511.589,2084.429
2023-12-25 13:50:03,5610.43,-4980.494,3517.147,2090.534
2023-12-25 13:50:02,5605.292,-5017.535,3531.114,2071.926
2023-12-25 13:50:01,5478.498,-4914.761,3456.5,2018.999
2023-12-25 13:50:00,5608.596,-4998.485,3526.866,2079.233
2023-12-25 13:49:59,5696.844,-5061.298,3579.378,2115.962
2023-12-25 13:49:58,5711.007,-5088.47,3592.328,2115.932
2023-12-25 13:49:57,5481.541,-4895.977,3449.236,2030.053
2023-12-25 13:49:56,5597.704,-4978.965,3509.91,2084.794
2023-12-25 13:49:55,5482.888,-4883.88,3448.756,2031.133
2023-12-25 13:49:54,5600.072,-4974.361,3515.8,2081.273
2023-12-25 13:49:53,5635.73,-5021.756,3539.168,2093.814
2023-12-25 13:49:52,5683.999,-5043.141,3565.302,2116.445
2023-12-25 13:49:51,5655.053,-4991.214,3541.34,2110.712
2023-12-25 13:49:50,5667.937,-4998.602,3548.092,2116.845
2023-12-25 13:49:49,5541.446,-4902.067,3471.587,2066.859
2023-12-25 13:49:48,5631.208,-4976.71,3527.143,2101.569
2023-12-25 13:49:47,5783.785,-5129.663,3627.296,2154.482
2023-12-25 13:49:46,5735.793,-5102.557,3596.474,2135.326
2023-12-25 13:49:45,5625.475,-4996.313,3535.095,2089.128
2023-12-25 13:49:44,5588.847,-4992.571,3518.958,2067.637
2023-12-25 13:49:43,5619.865,-5020.321,3533.068,2082.287
2023-12-25 13:49:42,5664.137,-5045.822,3559.403,2097.747
2023-12-25 13:49:41,5745.079,-5119.12,3609.977,2133.096
2023-12-25 13:49:40,5752.04,-5130.029,3614.115,2133.428
