iter	RMSE
0	0.1471175291
1	0.1343341196
2	0.1222682396
3	0.1122806559
4	0.1024980851
5	0.09389369267
6	0.08558428387
7	0.07815273975
8	0.0714518863
9	0.06558538939
10	0.06020821802
11	0.05504854819
12	0.05042717768
13	0.04619283891
14	0.04230899819
15	0.03896272577
16	0.03575108418
17	0.03290186083
18	0.03033640036
19	0.02798136639
20	0.02583354229
21	0.02380345389
22	0.02204890777
23	0.02040222813
24	0.01883198197
25	0.01756720445
26	0.01645071057
27	0.01535252776
28	0.01434916348
29	0.01351142671
30	0.01267505905
31	0.01195467517
32	0.01133106303
33	0.01072712025
34	0.01021069136
35	0.009768660517
36	0.009394847834
37	0.009052133654
38	0.008728595613
39	0.008441409873
40	0.008193144456
41	0.007969671699
42	0.007771039678
43	0.007581721222
44	0.007438075739
45	0.007302064811
46	0.007163757512
47	0.006980184426
48	0.006883108478
49	0.006773759542
50	0.006686495395
51	0.006623601622
52	0.006538051755
53	0.006481778737
54	0.006434922964
55	0.006374680899
56	0.006277102185
57	0.006237483899
58	0.006185320504
59	0.00614290241
60	0.006088957533
61	0.006048243009
62	0.006012337186
63	0.005977254853
64	0.00594919396
65	0.005890780916
66	0.005851606825
67	0.005813834618
68	0.005762213425
69	0.005726956986
70	0.005697317876
71	0.005664895383
72	0.005583237278
73	0.005554144289
74	0.0054826401
75	0.005415743895
76	0.005389297039
77	0.005365636355
78	0.005337550936
79	0.005309231664
80	0.005293773172
81	0.005255207213
82	0.005205863812
83	0.005147980965
84	0.005119290776
85	0.00510549992
86	0.005069388956
87	0.005034091907
88	0.005002047825
89	0.004959054796
90	0.004926013335
91	0.00490191879
92	0.004869146572
93	0.004827646128
94	0.004802858435
95	0.004759201169
96	0.004724510819
97	0.004710832319
98	0.004693493704
99	0.004678234133
100	0.00464158399
101	0.004631893296
102	0.004620284254
103	0.004608814825
104	0.004584665316
105	0.004576157428
106	0.004556817122
107	0.004526378163
108	0.00451431789
109	0.004487070323
110	0.004474588749
111	0.004462162466
112	0.004451265423
113	0.004411649482
114	0.004386916133
115	0.004383209527
116	0.004363652728
117	0.004327065823
118	0.004299890744
119	0.004267845898
120	0.004257887771
121	0.004245792045
122	0.004231559247
123	0.004220756674
124	0.004212783511
125	0.004192315781
126	0.004163305958
127	0.004140293184
128	0.004121228166
129	0.004109524677
130	0.0040858696
131	0.00407341003
132	0.004063224663
133	0.004051348324
134	0.004036976128
135	0.004019439597
136	0.004004704219
137	0.003992511547
138	0.003967494154
139	0.003955169235
140	0.003939213109
141	0.003911984164
142	0.003896558154
143	0.003887514139
144	0.003875419921
145	0.003864687584
146	0.003849654071
147	0.003847781738
148	0.003835004664
149	0.003820316553
150	0.00381509342
151	0.003793224758
152	0.003780960454
153	0.003778648847
154	0.003774829716
155	0.003763366979
156	0.003746459451
157	0.003721261159
158	0.003698271055
159	0.003693584859
160	0.003676673683
161	0.003667771781
162	0.003652080322
163	0.003640365554
164	0.003624259007
165	0.003623329517
166	0.003602825328
167	0.003589584543
168	0.003579166264
169	0.003572690883
170	0.003555397174
171	0.003543649207
172	0.003527272456
173	0.003509304657
174	0.003498362678
175	0.003487524968
176	0.003484074686
177	0.003474274174
178	0.003465227706
179	0.003459135519
180	0.003451203216
181	0.003446873264
182	0.003443793754
183	0.00343574261
184	0.003418903915
185	0.003407300188
186	0.003395561338
187	0.003377677477
188	0.003372697648
189	0.003368301899
190	0.003352735313
191	0.003345247555
192	0.003338195636
193	0.003327095353
194	0.003315024439
195	0.003294195264
196	0.003285790402
197	0.003278658884
198	0.003272080004
199	0.003260997661
200	0.003242938401
201	0.003236411114
202	0.003230328991
203	0.003217598345
204	0.003198780889
205	0.003193363071
206	0.003180908676
207	0.003172432226
208	0.003158919756
209	0.003150816917
210	0.003135956142
211	0.003125432646
212	0.003111767403
213	0.003096957396
214	0.00309118279
215	0.003085820353
216	0.003078103681
217	0.003060037956
218	0.003047231802
219	0.003037206475
220	0.003034888832
221	0.003029147605
222	0.003020983706
223	0.003015185326
224	0.002999676508
225	0.002994543637
226	0.002987181004
227	0.00297354547
228	0.002956587973
229	0.002944696651
230	0.002933966662
231	0.00292746339
232	0.00291314816
233	0.002899547994
234	0.002889507468
235	0.002882368417
236	0.002877226297
237	0.002874552459
238	0.002862720521
239	0.002858377371
240	0.00284645603
241	0.002833508856
242	0.0028262953
243	0.002817286187
244	0.002816169039
245	0.002813538117
246	0.002807266131
247	0.002798044851
248	0.002787983366
249	0.002774178408
250	0.002765757966
251	0.002754002383
252	0.002749647824
253	0.00274034235
254	0.002732955064
255	0.002723725523
256	0.002722073785
257	0.002712404924
258	0.002708794335
259	0.00270205688
260	0.002690277926
261	0.002686573014
262	0.002679428538
263	0.00267310715
264	0.002664285999
265	0.002658141882
266	0.002651588839
267	0.002644782709
268	0.002640485894
269	0.002629485118
270	0.002622388711
271	0.002612490988
272	0.0026063419
273	0.002601437182
274	0.002594176399
275	0.002583311611
276	0.0025773459
277	0.002569605674
278	0.002561893081
279	0.002551923724
280	0.002546119058
281	0.002536769525
282	0.002533395344
283	0.002524485454
284	0.002518187776
285	0.0025098836
286	0.002502683445
287	0.002494942678
288	0.002491173901
289	0.00248714539
290	0.002485575091
291	0.002480323802
292	0.002473971619
293	0.002472885102
294	0.002467364527
295	0.00246563717
296	0.002459217599
297	0.002454909521
298	0.002447762542
299	0.002442111142
300	0.002433634913
301	0.002426541381
302	0.00241608857
303	0.002412198845
304	0.002403767091
305	0.002400171957
306	0.002397811748
307	0.002391531601
308	0.002386610895
309	0.002382229831
310	0.002378364419
311	0.002367028345
312	0.002362197041
313	0.002355500618
314	0.002349439734
315	0.002344789956
316	0.002339930189
317	0.00233252869
318	0.002326905462
319	0.00232133834
320	0.002311609879
321	0.00230551186
322	0.002296069809
323	0.002291708021
324	0.002286386191
325	0.002278654601
326	0.002271843223
327	0.002268904743
328	0.002266168922
329	0.002262465758
330	0.002254441476
331	0.00224865481
332	0.00224269304
333	0.002237520475
334	0.002236581741
335	0.002229129781
336	0.002222680078
337	0.002221073147
338	0.002217122906
339	0.002211733444
340	0.002208226278
341	0.002203385692
342	0.002196608714
343	0.00219076158
344	0.002189686885
345	0.002187828509
346	0.002182770186
347	0.00217830939
348	0.002173853716
349	0.002169704318
350	0.002165756723
351	0.002160234197
352	0.002155178204
353	0.002150382251
354	0.002144425637
355	0.002135573864
356	0.002131010235
357	0.002126740248
358	0.002122705944
359	0.002116962114
360	0.002111518732
361	0.00210480341
362	0.002102055376
363	0.002097243215
364	0.002093912018
365	0.002087021396
366	0.002083953208
367	0.002079270293
368	0.002066579024
369	0.002056774884
370	0.002054683421
371	0.002050841007
372	0.002044007953
373	0.002039506806
374	0.00203305015
375	0.002027754009
376	0.002023501765
377	0.002020457772
378	0.002014026252
379	0.002008618917
380	0.002004726466
381	0.002002182375
382	0.001998160545
383	0.001993711878
384	0.001989987444
385	0.001985818888
386	0.001982097969
387	0.00197829854
388	0.001972443521
389	0.001967828157
390	0.001965106444
391	0.001962161513
392	0.001958746949
393	0.001952297416
394	0.001948592807
395	0.001946309826
396	0.001941627232
397	0.001936616692
398	0.00193240265
399	0.001927351632
400	0.001923647533
401	0.00191890941
402	0.001914101585
403	0.001909518817
404	0.001905864363
405	0.00190170795
406	0.001898157264
407	0.001893481921
408	0.001887257567
409	0.001883049008
410	0.001877223418
411	0.001873675092
412	0.00187061916
413	0.001865053961
414	0.001860682681
415	0.001855477992
416	0.001852340382
417	0.001844704483
418	0.001839440714
419	0.001835644014
420	0.001832734107
421	0.001824106716
422	0.001819378846
423	0.001815428161
424	0.001810646537
425	0.001808098708
426	0.001802400695
427	0.001798961257
428	0.001794403758
429	0.001790223621
430	0.00178669279
431	0.001783417488
432	0.001780169729
433	0.001776734262
434	0.00177255568
435	0.00176764537
436	0.001762252401
437	0.001755695742
438	0.001750411822
439	0.001746283615
440	0.001743829642
441	0.001740135845
442	0.001736298456
443	0.001731926985
444	0.001728144089
445	0.001724796143
446	0.001722535611
447	0.001718395592
448	0.001715450423
449	0.001711676637
450	0.001709856434
451	0.001707376366
452	0.001704550263
453	0.001699725134
454	0.001696225628
455	0.001692107971
456	0.001687748639
457	0.001683613232
458	0.001681625387
459	0.001679198646
460	0.001675864212
461	0.001672803015
462	0.001670119186
463	0.001664832214
464	0.001661734228
465	0.001659404521
466	0.001658225987
467	0.001655837486
468	0.001654903041
469	0.001652382605
470	0.00164900489
471	0.001646641754
472	0.001642429917
473	0.001640089683
474	0.001638667012
475	0.001635864085
476	0.001632729751
477	0.001629938106
478	0.001625995475
479	0.001623194963
480	0.001618977179
481	0.001615365485
482	0.001614637268
483	0.00161046195
484	0.001608613635
485	0.001604636929
486	0.001599928826
487	0.001596339669
488	0.001593364426
489	0.001585279193
490	0.001584226125
491	0.001581994107
492	0.0015802248
493	0.001576597204
494	0.00157326119
495	0.001569530513
496	0.001564237802
497	0.001560956568
498	0.001557565048
499	0.001554565698
