type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,5,5,5,5,489.2,488.4,497.5,497.5,497.5,497.5,2023-07-19 13:38:11,0.00000,0,0,0,0,0,0
total,78,73,73,73,859.3,847.8,1167.1,1241.5,1259.3,1259.3,2023-07-19 13:38:12,-0.75894,0,0,0,0,0,0
total,172,94,94,94,1835.5,1843.4,2162.2,2170.6,2172.6,2172.6,2023-07-19 13:38:13,-0.60001,0,0,0,0,0,0
total,276,104,104,104,2573.9,2560.6,2954.9,2965.4,2965.4,2965.4,2023-07-19 13:38:14,-0.53940,0,0,0,0,0,0
total,368,92,92,92,3331.9,3347.1,3626.0,3684.7,3745.5,3745.5,2023-07-19 13:38:15,-0.51693,0,0,0,0,0,0
total,481,113,113,113,4214.9,4253.0,4538.2,4559.2,4559.2,4559.2,2023-07-19 13:38:16,-0.49407,0,0,0,0,0,0
total,575,94,94,94,5032.4,5045.7,5360.3,5368.7,5372.9,5372.9,2023-07-19 13:38:17,-0.48443,0,0,0,0,0,0
total,655,80,80,80,5732.5,5670.7,6190.8,6203.4,6207.6,6207.6,2023-07-19 13:38:18,-0.48053,0,0,0,0,0,0
total,779,124,124,124,6567.7,6543.1,6950.0,6958.4,6962.5,6962.5,2023-07-19 13:38:19,-0.46781,0,0,0,0,0,0
total,887,108,108,108,7323.5,7298.1,7679.8,7717.5,7717.5,7717.5,2023-07-19 13:38:20,-0.46000,0,0,0,0,0,0
total,986,99,99,99,8260.0,8279.6,8506.0,8527.0,8531.2,8531.2,2023-07-19 13:38:21,-0.45465,0,0,0,0,0,0
total,1115,129,129,129,8890.1,8875.1,9277.8,9294.6,9294.6,9294.6,2023-07-19 13:38:22,-0.44617,0,0,0,0,0,0
total,1232,117,117,117,9698.5,9688.8,10041.2,10057.9,10066.3,10066.3,2023-07-19 13:38:23,-0.44005,0,0,0,0,0,0
total,1333,101,101,101,10461.5,10452.2,10846.5,10863.2,10913.6,10913.6,2023-07-19 13:38:24,-0.43618,0,0,0,0,0,0
total,1411,78,78,78,11173.7,11165.2,11492.4,11534.3,11567.9,11567.9,2023-07-19 13:38:25,-0.43451,0,0,0,0,0,0
total,1511,100,100,100,12092.4,12096.4,12406.8,12473.9,12490.6,12490.6,2023-07-19 13:38:26,-0.43121,0,0,0,0,0,0
total,1615,104,104,104,12934.8,12960.4,13245.6,13262.4,13287.6,13287.6,2023-07-19 13:38:27,-0.42787,0,0,0,0,0,0
total,1721,106,106,106,13690.4,13681.8,14067.7,14076.1,14076.1,14076.1,2023-07-19 13:38:28,-0.42462,0,0,0,0,0,0
total,1825,104,104,104,14504.7,14495.5,14864.6,14873.0,14873.0,14873.0,2023-07-19 13:38:29,-0.42170,0,0,0,0,0,0
total,1896,71,71,71,15311.9,15267.3,15720.3,15728.6,15728.6,15728.6,2023-07-19 13:38:30,-0.42079,0,0,0,0,0,0
total,1991,95,95,95,16117.2,16106.1,16525.6,16542.3,16584.3,16584.3,2023-07-19 13:38:31,-0.41865,0,0,0,0,0,0
total,2091,100,100,100,16960.8,16928.2,17330.9,17347.6,17347.6,17347.6,2023-07-19 13:38:32,-0.41637,0,0,0,0,0,0
total,2193,102,102,102,17747.8,17733.5,18119.4,18136.2,18136.2,18136.2,2023-07-19 13:38:33,-0.41411,0,0,0,0,0,0
total,2300,107,107,107,18544.1,18538.8,18907.9,18924.7,18924.7,18924.7,2023-07-19 13:38:34,-0.41174,0,0,0,0,0,0
total,2398,98,98,98,19327.5,19327.4,19679.7,19713.2,19730.0,19730.0,2023-07-19 13:38:35,-0.40984,0,0,0,0,0,0
total,2478,80,80,80,20205.2,20233.3,20518.5,20568.9,20568.9,20568.9,2023-07-19 13:38:36,-0.40870,0,0,0,0,0,0
total,2577,99,99,99,20995.7,21005.1,21357.4,21374.2,21374.2,21374.2,2023-07-19 13:38:37,-0.40691,0,0,0,0,0,0
total,2646,69,69,69,21827.5,21944.6,22229.8,22229.8,22246.6,22246.6,2023-07-19 13:38:38,-0.40620,0,0,0,0,0,0
total,2747,101,101,101,22649.0,22649.2,23018.3,23018.3,23035.1,23035.1,2023-07-19 13:38:39,-0.40448,0,0,0,0,0,0
total,2836,89,89,89,23399.0,23421.0,23773.3,23823.6,23823.6,23823.6,2023-07-19 13:38:40,-0.40318,0,0,0,0,0,0
total,2933,97,97,97,24271.2,24259.9,24595.4,24645.7,24645.7,24645.7,2023-07-19 13:38:41,-0.40169,0,0,0,0,0,0
total,3019,86,86,86,25060.9,25065.2,25467.8,25484.6,25501.4,25501.4,2023-07-19 13:38:42,-0.40056,0,0,0,0,0,0
total,3093,74,74,74,25810.6,25803.4,26122.1,26256.3,26306.7,26306.7,2023-07-19 13:38:43,-0.39977,0,0,0,0,0,0
total,3194,101,101,101,26764.4,26810.0,27128.8,27128.8,27145.5,27145.5,2023-07-19 13:38:44,-0.39832,0,0,0,0,0,0
total,3287,93,93,93,27562.2,27531.4,27950.8,27950.8,27950.8,27950.8,2023-07-19 13:38:45,-0.39710,0,0,0,0,0,0
total,3384,97,97,97,28361.0,28353.5,28672.3,28739.4,28739.4,28739.4,2023-07-19 13:38:46,-0.39583,0,0,0,0,0,0
total,3482,98,98,98,29181.6,29158.8,29544.7,29561.5,29561.5,29561.5,2023-07-19 13:38:47,-0.39458,0,0,0,0,0,0
total,3583,101,101,101,29991.9,29980.9,30350.0,30350.0,30350.0,30350.0,2023-07-19 13:38:48,-0.39329,0,0,0,0,0,0
total,3658,75,75,75,30816.5,30870.1,31205.6,31205.6,31205.6,31205.6,2023-07-19 13:38:49,-0.39258,0,0,0,0,0,0
total,3758,100,100,100,31629.9,31608.3,31994.2,32010.9,32010.9,32010.9,2023-07-19 13:38:50,-0.39139,0,0,0,0,0,0
total,3859,101,101,101,32427.3,32413.6,32799.5,32799.5,32816.2,32816.2,2023-07-19 13:38:51,-0.39021,0,0,0,0,0,0
