type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,8,8,8,8,418.0,413.4,445.4,445.4,445.4,445.4,2023-07-19 14:27:30,0.00000,0,0,0,0,0,0
total,114,106,106,106,851.9,827.3,1227.9,1249.9,1266.7,1266.7,2023-07-19 14:27:31,-0.76036,0,0,0,0,0,0
total,252,138,138,138,1620.1,1611.7,1942.0,1970.3,1971.3,1971.3,2023-07-19 14:27:32,-0.55995,0,0,0,0,0,0
total,381,129,129,129,2336.0,2323.6,2680.2,2692.7,2705.3,2705.3,2023-07-19 14:27:33,-0.50999,0,0,0,0,0,0
total,476,95,95,95,3220.5,3208.6,3498.0,3514.8,3514.8,3514.8,2023-07-19 14:27:34,-0.50499,0,0,0,0,0,0
total,593,117,117,117,3927.4,3955.2,4263.5,4282.4,4282.4,4282.4,2023-07-19 14:27:35,-0.49427,0,0,0,0,0,0
total,725,132,132,132,4666.5,4659.9,4957.7,5024.8,5029.0,5029.0,2023-07-19 14:27:36,-0.48276,0,0,0,0,0,0
total,806,81,81,81,5376.2,5297.4,5813.3,5888.8,5918.2,5918.2,2023-07-19 14:27:37,-0.48426,0,0,0,0,0,0
total,934,128,128,128,6254.8,6228.5,6593.4,6606.0,6606.0,6606.0,2023-07-19 14:27:38,-0.47715,0,0,0,0,0,0
total,1045,111,111,111,6923.3,6891.2,7243.6,7331.6,7340.0,7340.0,2023-07-19 14:27:39,-0.47324,0,0,0,0,0,0
total,1146,101,101,101,7704.7,7654.6,8187.3,8199.9,8204.1,8204.1,2023-07-19 14:27:40,-0.47095,0,0,0,0,0,0
total,1274,128,128,128,8561.5,8531.2,8917.1,8933.9,8942.3,8942.3,2023-07-19 14:27:41,-0.46607,0,0,0,0,0,0
total,1413,139,139,139,9284.5,9261.0,9630.1,9646.9,9655.3,9655.3,2023-07-19 14:27:42,-0.46067,0,0,0,0,0,0
total,1515,102,102,102,10099.8,10150.2,10410.3,10435.4,10485.8,10485.8,2023-07-19 14:27:43,-0.45865,0,0,0,0,0,0
total,1628,113,113,113,10860.8,10896.8,11198.8,11232.3,11240.7,11240.7,2023-07-19 14:27:44,-0.45593,0,0,0,0,0,0
total,1724,96,96,96,11533.6,11484.0,11995.7,12029.3,12046.0,12046.0,2023-07-19 14:27:45,-0.45442,0,0,0,0,0,0
total,1832,108,108,108,12472.1,12465.5,12817.8,12876.5,12884.9,12884.9,2023-07-19 14:27:46,-0.45229,0,0,0,0,0,0
total,1962,130,130,130,13197.5,13228.8,13530.8,13539.2,13556.0,13556.0,2023-07-19 14:27:47,-0.44908,0,0,0,0,0,0
total,2053,91,91,91,13810.0,13816.0,14067.7,14160.0,14319.4,14319.4,2023-07-19 14:27:48,-0.44790,0,0,0,0,0,0
total,2171,118,118,118,14790.1,14814.3,15116.3,15133.0,15133.0,15133.0,2023-07-19 14:27:49,-0.44557,0,0,0,0,0,0
total,2280,109,109,109,15458.8,15468.6,15804.1,15879.6,15904.8,15904.8,2023-07-19 14:27:50,-0.44371,0,0,0,0,0,0
total,2393,113,113,113,16359.8,16433.3,16668.2,16701.7,16710.1,16710.1,2023-07-19 14:27:51,-0.44178,0,0,0,0,0,0
total,2519,126,126,126,17080.1,17070.8,17431.5,17448.3,17448.3,17448.3,2023-07-19 14:27:52,-0.43946,0,0,0,0,0,0
total,2649,130,130,130,17801.9,17783.8,18152.9,18169.7,18169.7,18169.7,2023-07-19 14:27:53,-0.43711,0,0,0,0,0,0
total,2729,80,80,80,18462.9,18454.9,18991.8,19008.6,19008.6,19008.6,2023-07-19 14:27:54,-0.43645,0,0,0,0,0,0
total,2864,135,135,135,19368.7,19344.1,19730.0,19746.8,19746.8,19746.8,2023-07-19 14:27:55,-0.43414,0,0,0,0,0,0
total,2961,97,97,97,20106.5,20048.8,20552.1,20568.9,20568.9,20568.9,2023-07-19 14:27:56,-0.43301,0,0,0,0,0,0
total,3083,122,122,122,20946.6,20938.0,21290.3,21323.8,21323.8,21323.8,2023-07-19 14:27:57,-0.43124,0,0,0,0,0,0
total,3221,138,138,138,21678.7,21676.2,22028.5,22045.3,22078.8,22078.8,2023-07-19 14:27:58,-0.42913,0,0,0,0,0,0
total,3353,132,132,132,22405.7,22380.8,22749.9,22766.7,22766.7,22766.7,2023-07-19 14:27:59,-0.42723,0,0,0,0,0,0
total,3446,93,93,93,23164.7,23051.9,23588.8,23588.8,23588.8,23588.8,2023-07-19 14:28:00,-0.42631,0,0,0,0,0,0
total,3568,122,122,122,23935.3,23941.1,24243.1,24310.2,24327.0,24327.0,2023-07-19 14:28:01,-0.42477,0,0,0,0,0,0
total,3639,71,71,71,24922.1,24947.7,25199.4,25232.9,25232.9,25232.9,2023-07-19 14:28:02,-0.42437,0,0,0,0,0,0
total,3765,126,126,126,25588.2,25618.8,25920.8,25937.6,25937.6,25937.6,2023-07-19 14:28:03,-0.42284,0,0,0,0,0,0
total,3906,141,141,141,26302.1,26289.9,26642.2,26659.0,26659.0,26659.0,2023-07-19 14:28:04,-0.42106,0,0,0,0,0,0
total,4041,135,135,135,27034.0,27028.1,27380.4,27397.2,27397.2,27397.2,2023-07-19 14:28:05,-0.41946,0,0,0,0,0,0
total,4153,112,112,112,27795.2,27749.5,28152.2,28168.9,28185.7,28185.7,2023-07-19 14:28:06,-0.41832,0,0,0,0,0,0
total,4231,78,78,78,28418.2,28387.0,28705.8,28789.7,28823.3,28823.3,2023-07-19 14:28:07,-0.41779,0,0,0,0,0,0
total,4341,110,110,110,29498.9,29578.2,29796.3,29796.3,29813.1,29813.1,2023-07-19 14:28:08,-0.41675,0,0,0,0,0,0
total,4486,145,145,145,30147.6,30148.7,30484.2,30501.0,30501.0,30501.0,2023-07-19 14:28:09,-0.41516,0,0,0,0,0,0
total,4617,131,131,131,30878.5,30920.4,31222.4,31256.0,31256.0,31256.0,2023-07-19 14:28:10,-0.41383,0,0,0,0,0,0
total,4744,127,127,127,31609.5,31608.3,31960.6,31977.4,31977.4,31977.4,2023-07-19 14:28:11,-0.41261,0,0,0,0,0,0
total,4839,95,95,95,32449.7,32581.4,32782.7,32799.5,32799.5,32799.5,2023-07-19 14:28:12,-0.41188,0,0,0,0,0,0
total,4947,108,108,108,33261.8,33386.7,33571.2,33588.0,33588.0,33588.0,2023-07-19 14:28:13,-0.41098,0,0,0,0,0,0
total,5050,103,103,103,34073.5,34141.6,34393.3,34393.3,34393.3,34393.3,2023-07-19 14:28:14,-0.41017,0,0,0,0,0,0
total,5179,129,129,129,34748.2,34762.4,35097.9,35097.9,35097.9,35097.9,2023-07-19 14:28:15,-0.40903,0,0,0,0,0,0
total,5304,125,125,125,35503.4,35534.1,35836.1,35869.7,35869.7,35869.7,2023-07-19 14:28:16,-0.40797,0,0,0,0,0,0
total,5378,74,74,74,36221.6,36171.7,36742.1,36742.1,36742.1,36742.1,2023-07-19 14:28:17,-0.40758,0,0,0,0,0,0
total,5483,105,105,105,37060.9,37077.6,37379.6,37480.3,37513.9,37513.9,2023-07-19 14:28:18,-0.40681,0,0,0,0,0,0
total,5548,65,65,65,38203.3,38252.1,38386.3,38386.3,38386.3,38386.3,2023-07-19 14:28:19,-0.40653,0,0,0,0,0,0
total,5650,102,102,102,38889.9,38956.7,39191.6,39225.1,39225.1,39225.1,2023-07-19 14:28:20,-0.40583,0,0,0,0,0,0
total,5778,128,128,128,39541.3,39560.7,39896.2,39963.3,39996.9,39996.9,2023-07-19 14:28:21,-0.40485,0,0,0,0,0,0
total,5913,135,135,135,40328.3,40366.0,40668.0,40668.0,40668.0,40668.0,2023-07-19 14:28:22,-0.40381,0,0,0,0,0,0
total,6015,102,102,102,41010.8,40970.0,41473.3,41473.3,41473.3,41473.3,2023-07-19 14:28:23,-0.40314,0,0,0,0,0,0
total,6122,107,107,107,41711.5,41708.2,42043.7,42177.9,42211.5,42211.5,2023-07-19 14:28:24,-0.40244,0,0,0,0,0,0
total,6235,113,113,113,42646.3,42647.7,42983.2,43016.8,43016.8,43016.8,2023-07-19 14:28:25,-0.40169,0,0,0,0,0,0
total,6371,136,136,136,43406.1,43419.4,43721.4,43755.0,43755.0,43755.0,2023-07-19 14:28:26,-0.40072,0,0,0,0,0,0
total,6513,142,142,142,44096.4,44090.5,44459.6,44459.6,44459.6,44459.6,2023-07-19 14:28:27,-0.39971,0,0,0,0,0,0
total,6652,139,139,139,44827.2,44862.3,45164.3,45197.8,45197.8,45197.8,2023-07-19 14:28:28,-0.39875,0,0,0,0,0,0
total,6736,84,84,84,45481.0,45432.7,45902.5,46003.1,46003.1,46003.1,2023-07-19 14:28:29,-0.39832,0,0,0,0,0,0
total,6870,134,134,134,46377.7,46405.8,46741.3,46741.3,46741.3,46741.3,2023-07-19 14:28:30,-0.39744,0,0,0,0,0,0
total,6966,96,96,96,47028.3,46942.7,47513.1,47580.2,47580.2,47580.2,2023-07-19 14:28:31,-0.39692,0,0,0,0,0,0
total,7078,112,112,112,48005.9,48016.4,48318.4,48318.4,48318.4,48318.4,2023-07-19 14:28:32,-0.39627,0,0,0,0,0,0
total,7206,128,128,128,48687.5,48687.5,49023.0,49056.6,49056.6,49056.6,2023-07-19 14:28:33,-0.39548,0,0,0,0,0,0
total,7329,123,123,123,49494.6,49526.3,49794.8,49828.3,49828.3,49828.3,2023-07-19 14:28:34,-0.39476,0,0,0,0,0,0
total,7417,88,88,88,50352.6,50398.8,50633.6,50633.6,50633.6,50633.6,2023-07-19 14:28:35,-0.39433,0,0,0,0,0,0
total,7548,131,131,131,51017.0,51036.3,51371.8,51371.8,51405.4,51405.4,2023-07-19 14:28:36,-0.39357,0,0,0,0,0,0
total,7620,72,72,72,51972.6,52110.0,52244.3,52244.3,52244.3,52244.3,2023-07-19 14:28:37,-0.39328,0,0,0,0,0,0
total,7755,135,135,135,52619.2,52680.5,52948.9,52948.9,52982.4,52982.4,2023-07-19 14:28:38,-0.39251,0,0,0,0,0,0
total,7889,134,134,134,53328.5,53318.0,53687.1,53687.1,53687.1,53687.1,2023-07-19 14:28:39,-0.39175,0,0,0,0,0,0
total,8001,112,112,112,54044.8,54056.2,54391.7,54458.8,54458.8,54458.8,2023-07-19 14:28:40,-0.39118,0,0,0,0,0,0
total,8084,83,83,83,54999.6,55029.3,55297.7,55331.3,55331.3,55331.3,2023-07-19 14:28:41,-0.39082,0,0,0,0,0,0
total,8186,102,102,102,55712.9,55733.9,56103.0,56103.0,56103.0,56103.0,2023-07-19 14:28:42,-0.39033,0,0,0,0,0,0
total,8250,64,64,64,56480.0,56405.0,57009.0,57042.5,57042.5,57042.5,2023-07-19 14:28:43,-0.39012,0,0,0,0,0,0
total,8390,140,140,140,57332.8,57344.5,57680.1,57713.6,57713.6,57713.6,2023-07-19 14:28:44,-0.38938,0,0,0,0,0,0
total,8531,141,141,141,58059.0,58049.2,58418.3,58418.3,58418.3,58418.3,2023-07-19 14:28:45,-0.38865,0,0,0,0,0,0
total,8649,118,118,118,58756.1,58753.8,59156.5,59156.5,59156.5,59156.5,2023-07-19 14:28:46,-0.38808,0,0,0,0,0,0
total,8763,114,114,114,59664.8,59726.9,59928.2,59961.8,59961.8,59961.8,2023-07-19 14:28:47,-0.38755,0,0,0,0,0,0
total,8889,126,126,126,60267.2,60297.3,60599.3,60599.3,60599.3,60599.3,2023-07-19 14:28:48,-0.38695,0,0,0,0,0,0
total,9016,127,127,127,61138.4,61169.7,61438.2,61471.7,61471.7,61471.7,2023-07-19 14:28:49,-0.38634,0,0,0,0,0,0
total,9159,143,143,143,61803.9,61807.3,62142.8,62176.4,62176.4,62176.4,2023-07-19 14:28:50,-0.38565,0,0,0,0,0,0
total,9296,137,137,137,62524.5,62545.5,62847.5,62881.0,62881.0,62881.0,2023-07-19 14:28:51,-0.38501,0,0,0,0,0,0
total,9375,79,79,79,63420.6,63552.1,63719.9,63719.9,63753.4,63753.4,2023-07-19 14:28:52,-0.38472,0,0,0,0,0,0
total,9488,113,113,113,64127.7,64122.5,64491.6,64525.2,64525.2,64525.2,2023-07-19 14:28:53,-0.38423,0,0,0,0,0,0
total,9590,102,102,102,64857.1,64827.2,65263.4,65296.9,65296.9,65296.9,2023-07-19 14:28:54,-0.38382,0,0,0,0,0,0
total,9694,104,104,104,65800.6,65833.8,66068.7,66102.2,66102.2,66102.2,2023-07-19 14:28:55,-0.38340,0,0,0,0,0,0
total,9819,125,125,125,66497.2,66538.4,66840.4,66840.4,66874.0,66874.0,2023-07-19 14:28:56,-0.38286,0,0,0,0,0,0
total,9946,127,127,127,67208.3,67209.5,67578.6,67578.6,67578.6,67578.6,2023-07-19 14:28:57,-0.38232,0,0,0,0,0,0
total,10012,66,66,66,68163.3,68283.3,68451.0,68451.0,68484.6,68484.6,2023-07-19 14:28:58,-0.38212,0,0,0,0,0,0
total,10121,109,109,109,68830.8,68920.8,69189.2,69256.3,69256.3,69256.3,2023-07-19 14:28:59,-0.38169,0,0,0,0,0,0
total,10234,113,113,113,69604.1,69591.9,69994.5,70061.7,70061.7,70061.7,2023-07-19 14:29:00,-0.38125,0,0,0,0,0,0
total,10340,106,106,106,70520.0,70598.5,70799.9,70799.9,70799.9,70799.9,2023-07-19 14:29:01,-0.38085,0,0,0,0,0,0
total,10469,129,129,129,71180.4,71202.5,71538.0,71538.0,71538.0,71538.0,2023-07-19 14:29:02,-0.38033,0,0,0,0,0,0
total,10584,115,115,115,71905.4,71940.7,72209.1,72276.2,72276.2,72276.2,2023-07-19 14:29:03,-0.37989,0,0,0,0,0,0
