type total,ops,op/s,pk/s,row/s,mean,med,.95,.99,.999,max,time,stderr,errors,gc: #,max ms,sum ms,sdv ms,mb
total,1436,121,121,121,10725.0,10737.4,11064.6,11081.4,11081.4,11081.4,2023-07-19 14:27:44,-1.23624,0,0,0,0,0,0
total,1522,86,86,86,11666.6,11676.9,11928.6,11945.4,11945.4,11945.4,2023-07-19 14:27:45,-1.19750,0,0,0,0,0,0
total,1619,97,97,97,12237.6,12213.8,12532.6,12591.3,12624.9,12624.9,2023-07-19 14:27:46,-1.15881,0,0,0,0,0,0
total,1742,123,123,123,13150.8,13178.5,13480.5,13505.7,13505.7,13505.7,2023-07-19 14:27:47,-1.11610,0,0,0,0,0,0
total,1843,101,101,101,13974.2,14017.4,14285.8,14302.6,14302.6,14302.6,2023-07-19 14:27:48,-1.08543,0,0,0,0,0,0
total,1949,106,106,106,14648.6,14596.2,15065.9,15082.7,15091.1,15091.1,2023-07-19 14:27:49,-1.05666,0,0,0,0,0,0
total,2036,87,87,87,15407.5,15351.2,15879.6,15888.0,15888.0,15888.0,2023-07-19 14:27:50,-1.03554,0,0,0,0,0,0
total,2128,92,92,92,16317.7,16324.2,16609.4,16684.9,16710.1,16710.1,2023-07-19 14:27:51,-1.01519,0,0,0,0,0,0
total,2257,129,129,129,17151.2,17154.7,17448.3,17481.9,17481.9,17481.9,2023-07-19 14:27:52,-0.98890,0,0,0,0,0,0
total,2386,129,129,129,17871.3,17901.3,18186.5,18203.3,18220.1,18220.1,2023-07-19 14:27:53,-0.96501,0,0,0,0,0,0
total,2498,112,112,112,18614.3,18572.4,18975.0,18991.8,19008.6,19008.6,2023-07-19 14:27:54,-0.94615,0,0,0,0,0,0
total,2555,57,57,57,19421.1,19344.1,19830.7,19847.4,19881.0,19881.0,2023-07-19 14:27:55,-0.93765,0,0,0,0,0,0
total,2656,101,101,101,20275.4,20233.3,20652.8,20652.8,20669.5,20669.5,2023-07-19 14:27:56,-0.92298,0,0,0,0,0,0
total,2723,67,67,67,21313.2,21407.7,21541.9,21558.7,21558.7,21558.7,2023-07-19 14:27:57,-0.91414,0,0,0,0,0,0
total,2830,107,107,107,21866.0,21894.3,22196.3,22280.1,22313.7,22313.7,2023-07-19 14:27:58,-0.90049,0,0,0,0,0,0
total,2967,137,137,137,22696.6,22682.8,23018.3,23051.9,23051.9,23051.9,2023-07-19 14:27:59,-0.88401,0,0,0,0,0,0
total,3076,109,109,109,23460.8,23421.0,23823.6,23840.4,23840.4,23840.4,2023-07-19 14:28:00,-0.87187,0,0,0,0,0,0
total,3178,102,102,102,24159.8,24125.6,24612.2,24645.7,24645.7,24645.7,2023-07-19 14:28:01,-0.86121,0,0,0,0,0,0
total,3271,93,93,93,25101.3,25115.5,25400.7,25417.5,25417.5,25417.5,2023-07-19 14:28:02,-0.85207,0,0,0,0,0,0
total,3369,98,98,98,25978.7,26038.2,26239.6,26239.6,26256.3,26256.3,2023-07-19 14:28:03,-0.84294,0,0,0,0,0,0
total,3486,117,117,117,26636.3,26625.4,26910.7,26994.5,27011.3,27011.3,2023-07-19 14:28:04,-0.83252,0,0,0,0,0,0
total,3625,139,139,139,27443.7,27447.5,27732.7,27749.5,27749.5,27749.5,2023-07-19 14:28:05,-0.82072,0,0,0,0,0,0
total,3750,125,125,125,28121.9,28085.1,28487.7,28487.7,28504.5,28504.5,2023-07-19 14:28:06,-0.81072,0,0,0,0,0,0
total,3870,120,120,120,28854.3,28840.0,29209.1,29242.7,29242.7,29242.7,2023-07-19 14:28:07,-0.80161,0,0,0,0,0,0
total,3963,93,93,93,29612.6,29611.8,30081.5,30098.3,30098.3,30098.3,2023-07-19 14:28:08,-0.79498,0,0,0,0,0,0
total,4027,64,64,64,30625.0,30685.5,30937.2,30937.2,30937.2,30937.2,2023-07-19 14:28:09,-0.79073,0,0,0,0,0,0
total,4130,103,103,103,31267.9,31256.0,31591.5,31675.4,31708.9,31708.9,2023-07-19 14:28:10,-0.78393,0,0,0,0,0,0
total,4245,115,115,115,32197.2,32212.3,32480.7,32497.5,32581.4,32581.4,2023-07-19 14:28:11,-0.77664,0,0,0,0,0,0
total,4383,138,138,138,32830.6,32833.0,33218.9,33218.9,33218.9,33218.9,2023-07-19 14:28:12,-0.76818,0,0,0,0,0,0
total,4538,155,155,155,33567.2,33571.2,33890.0,33923.5,33923.5,33923.5,2023-07-19 14:28:13,-0.75907,0,0,0,0,0,0
total,4649,111,111,111,34415.7,34494.0,34695.3,34695.3,34695.3,34695.3,2023-07-19 14:28:14,-0.75290,0,0,0,0,0,0
total,4760,111,111,111,34989.6,34963.7,35332.8,35366.4,35366.4,35366.4,2023-07-19 14:28:15,-0.74695,0,0,0,0,0,0
total,4884,124,124,124,35893.8,35903.2,36205.2,36238.8,36238.8,36238.8,2023-07-19 14:28:16,-0.74054,0,0,0,0,0,0
total,4991,107,107,107,36612.1,36540.8,37010.5,37010.5,37010.5,37010.5,2023-07-19 14:28:17,-0.73526,0,0,0,0,0,0
total,5149,158,158,158,37353.3,37346.1,37681.6,37715.2,37715.2,37715.2,2023-07-19 14:28:18,-0.72762,0,0,0,0,0,0
total,5297,148,148,148,38063.6,38117.8,38386.3,38419.8,38419.8,38419.8,2023-07-19 14:28:19,-0.72076,0,0,0,0,0,0
total,5384,87,87,87,38875.9,38956.7,39225.1,39225.1,39225.1,39225.1,2023-07-19 14:28:20,-0.71697,0,0,0,0,0,0
total,5482,98,98,98,39514.1,39493.6,39896.2,39929.8,39963.3,39963.3,2023-07-19 14:28:21,-0.71280,0,0,0,0,0,0
total,5617,135,135,135,40433.7,40466.6,40768.6,40768.6,40768.6,40768.6,2023-07-19 14:28:22,-0.70716,0,0,0,0,0,0
total,5735,118,118,118,41159.1,41137.7,41540.4,41540.4,41540.4,41540.4,2023-07-19 14:28:23,-0.70243,0,0,0,0,0,0
total,5839,104,104,104,41806.2,41775.3,42211.5,42312.1,42312.1,42312.1,2023-07-19 14:28:24,-0.69841,0,0,0,0,0,0
total,5981,142,142,142,42656.9,42647.7,43016.8,43016.8,43050.3,43050.3,2023-07-19 14:28:25,-0.69302,0,0,0,0,0,0
total,6080,99,99,99,43461.0,43520.1,43822.1,43855.6,43855.6,43855.6,2023-07-19 14:28:26,-0.68945,0,0,0,0,0,0
total,6178,98,98,98,44143.9,44124.1,44526.7,44627.4,44660.9,44660.9,2023-07-19 14:28:27,-0.68601,0,0,0,0,0,0
total,6314,136,136,136,45018.0,44996.5,45332.0,45399.1,45399.1,45399.1,2023-07-19 14:28:28,-0.68130,0,0,0,0,0,0
total,6442,128,128,128,45748.8,45734.7,46137.3,46137.3,46137.3,46137.3,2023-07-19 14:28:29,-0.67701,0,0,0,0,0,0
total,6571,129,129,129,46483.2,46472.9,46842.0,46842.0,46875.5,46875.5,2023-07-19 14:28:30,-0.67281,0,0,0,0,0,0
total,6683,112,112,112,47249.1,47345.3,47546.6,47613.7,47613.7,47613.7,2023-07-19 14:28:31,-0.66928,0,0,0,0,0,0
total,6769,86,86,86,48195.9,48251.3,48452.6,48452.6,48486.2,48486.2,2023-07-19 14:28:32,-0.66669,0,0,0,0,0,0
total,6830,61,61,61,48758.7,48653.9,49291.5,49325.0,49358.6,49358.6,2023-07-19 14:28:33,-0.66496,0,0,0,0,0,0
total,6952,122,122,122,49781.9,49794.8,50063.2,50096.8,50096.8,50096.8,2023-07-19 14:28:34,-0.66138,0,0,0,0,0,0
total,6994,42,42,42,50215.0,50231.0,50365.2,50465.9,50465.9,50465.9,2023-07-19 14:28:35,-0.66029,0,0,0,0,0,0
total,7062,68,68,68,51708.9,51740.9,51875.2,51875.2,51908.7,51908.7,2023-07-19 14:28:36,-0.65846,0,0,0,0,0,0
total,7173,111,111,111,52300.0,52412.0,52646.9,52646.9,52680.5,52680.5,2023-07-19 14:28:37,-0.65545,0,0,0,0,0,0
total,7207,34,34,34,52998.2,52814.7,53586.4,53620.0,53620.0,53620.0,2023-07-19 14:28:38,-0.65466,0,0,0,0,0,0
total,7309,102,102,102,53886.1,53888.4,54190.4,54224.0,54324.6,54324.6,2023-07-19 14:28:39,-0.65201,0,0,0,0,0,0
total,7424,115,115,115,54818.2,54827.9,55129.9,55163.5,55163.5,55163.5,2023-07-19 14:28:40,-0.64909,0,0,0,0,0,0
total,7551,127,127,127,55523.7,55499.0,55901.7,55901.7,55901.7,55901.7,2023-07-19 14:28:41,-0.64592,0,0,0,0,0,0
total,7680,129,129,129,56240.2,56237.2,56606.3,56639.9,56639.9,56639.9,2023-07-19 14:28:42,-0.64277,0,0,0,0,0,0
total,7786,106,106,106,56904.8,56908.3,57210.3,57277.4,57277.4,57277.4,2023-07-19 14:28:43,-0.64025,0,0,0,0,0,0
total,7916,130,130,130,57822.3,57847.8,58149.8,58149.8,58183.4,58183.4,2023-07-19 14:28:44,-0.63722,0,0,0,0,0,0
total,8003,87,87,87,58437.0,58451.8,58686.7,58753.8,58787.4,58787.4,2023-07-19 14:28:45,-0.63527,0,0,0,0,0,0
total,8123,120,120,120,59363.1,59357.8,59693.3,59760.4,59760.4,59760.4,2023-07-19 14:28:46,-0.63259,0,0,0,0,0,0
total,8258,135,135,135,60119.5,60129.5,60465.1,60498.6,60532.2,60532.2,2023-07-19 14:28:47,-0.62963,0,0,0,0,0,0
total,8382,124,124,124,60906.4,60934.8,61236.8,61236.8,61236.8,61236.8,2023-07-19 14:28:48,-0.62698,0,0,0,0,0,0
total,8477,95,95,95,61687.7,61740.2,62008.6,62042.1,62042.1,62042.1,2023-07-19 14:28:49,-0.62502,0,0,0,0,0,0
total,8600,123,123,123,62458.6,62478.4,62780.3,62813.9,62813.9,62813.9,2023-07-19 14:28:50,-0.62249,0,0,0,0,0,0
total,8697,97,97,97,63079.7,63082.3,63451.4,63552.1,63585.6,63585.6,2023-07-19 14:28:51,-0.62057,0,0,0,0,0,0
total,8816,119,119,119,63987.0,64021.9,64357.4,64357.4,64357.4,64357.4,2023-07-19 14:28:52,-0.61822,0,0,0,0,0,0
total,8926,110,110,110,64696.0,64692.9,65129.2,65162.7,65162.7,65162.7,2023-07-19 14:28:53,-0.61610,0,0,0,0,0,0
total,9045,119,119,119,65458.1,65464.7,65766.7,65867.4,65900.9,65900.9,2023-07-19 14:28:54,-0.61385,0,0,0,0,0,0
total,9155,110,110,110,66365.5,66370.7,66672.7,66672.7,66672.7,66672.7,2023-07-19 14:28:55,-0.61181,0,0,0,0,0,0
total,9266,111,111,111,67051.9,67008.2,67478.0,67511.5,67545.1,67545.1,2023-07-19 14:28:56,-0.60979,0,0,0,0,0,0
total,9397,131,131,131,67819.0,67813.5,68182.6,68216.2,68249.7,68249.7,2023-07-19 14:28:57,-0.60743,0,0,0,0,0,0
total,9486,89,89,89,68469.9,68484.6,68719.5,68786.6,68853.7,68853.7,2023-07-19 14:28:58,-0.60589,0,0,0,0,0,0
total,9594,108,108,108,69450.2,69457.7,69793.2,69793.2,69793.2,69793.2,2023-07-19 14:28:59,-0.60403,0,0,0,0,0,0
total,9693,99,99,99,70127.1,70128.8,70598.5,70665.6,70665.6,70665.6,2023-07-19 14:29:00,-0.60236,0,0,0,0,0,0
total,9814,121,121,121,70993.7,71001.2,71336.7,71403.8,71403.8,71403.8,2023-07-19 14:29:01,-0.60034,0,0,0,0,0,0
total,9935,121,121,121,71766.8,71739.4,72142.0,72142.0,72142.0,72142.0,2023-07-19 14:29:02,-0.59835,0,0,0,0,0,0
total,10039,104,104,104,72463.4,72477.6,72813.1,72880.2,72880.2,72880.2,2023-07-19 14:29:03,-0.59668,0,0,0,0,0,0
total,10152,113,113,113,73280.2,73282.9,73618.4,73685.5,73685.5,73685.5,2023-07-19 14:29:04,-0.59489,0,0,0,0,0,0
total,10252,100,100,100,74178.8,74222.4,74490.8,74490.8,74490.8,74490.8,2023-07-19 14:29:05,-0.59335,0,0,0,0,0,0
total,10352,100,100,100,74890.8,74893.5,75296.1,75296.1,75296.1,75296.1,2023-07-19 14:29:06,-0.59182,0,0,0,0,0,0
total,10462,110,110,110,75675.6,75698.8,76034.3,76101.5,76101.5,76101.5,2023-07-19 14:29:07,-0.59017,0,0,0,0,0,0
total,10560,98,98,98,76556.8,76638.3,76839.6,76906.8,76906.8,76906.8,2023-07-19 14:29:08,-0.58872,0,0,0,0,0,0
total,10676,116,116,116,77233.0,77242.3,77645.0,77712.1,77712.1,77712.1,2023-07-19 14:29:09,-0.58703,0,0,0,0,0,0
total,10784,108,108,108,77910.3,77913.4,78316.0,78450.3,78517.4,78517.4,2023-07-19 14:29:10,-0.58548,0,0,0,0,0,0
total,10898,114,114,114,78865.3,78920.0,79188.5,79255.6,79255.6,79255.6,2023-07-19 14:29:11,-0.58387,0,0,0,0,0,0
total,11006,108,108,108,79660.1,79725.3,79993.8,79993.8,79993.8,79993.8,2023-07-19 14:29:12,-0.58236,0,0,0,0,0,0
total,11107,101,101,101,80390.8,80463.5,80799.1,80799.1,80799.1,80799.1,2023-07-19 14:29:13,-0.58098,0,0,0,0,0,0
total,11246,139,139,139,81165.3,81201.7,81537.3,81537.3,81537.3,81537.3,2023-07-19 14:29:14,-0.57908,0,0,0,0,0,0
total,11377,131,131,131,81841.3,81872.8,82208.4,82275.5,82275.5,82275.5,2023-07-19 14:29:15,-0.57733,0,0,0,0,0,0
total,11468,91,91,91,82605.5,82543.9,83080.8,83080.8,83080.8,83080.8,2023-07-19 14:29:16,-0.57615,0,0,0,0,0,0
total,11539,71,71,71,83469.7,83617.6,83886.1,83953.2,83953.2,83953.2,2023-07-19 14:29:17,-0.57526,0,0,0,0,0,0
total,11627,88,88,88,84233.1,84221.6,84758.5,84758.5,84758.5,84758.5,2023-07-19 14:29:18,-0.57415,0,0,0,0,0,0
total,11759,132,132,132,85125.6,85161.1,85496.7,85496.7,85496.7,85496.7,2023-07-19 14:29:19,-0.57247,0,0,0,0,0,0
total,11856,97,97,97,85904.5,86100.7,86302.0,86302.0,86302.0,86302.0,2023-07-19 14:29:20,-0.57128,0,0,0,0,0,0
total,11977,121,121,121,86658.3,86704.7,87040.2,87040.2,87040.2,87040.2,2023-07-19 14:29:21,-0.56979,0,0,0,0,0,0
total,12078,101,101,101,87427.2,87442.8,87845.5,87845.5,87845.5,87845.5,2023-07-19 14:29:22,-0.56858,0,0,0,0,0,0
total,12150,72,72,72,88234.2,88181.0,88650.8,88650.8,88717.9,88717.9,2023-07-19 14:29:23,-0.56774,0,0,0,0,0,0
total,12268,118,118,118,89098.4,89120.6,89456.1,89456.1,89456.1,89456.1,2023-07-19 14:29:24,-0.56635,0,0,0,0,0,0
total,12371,103,103,103,89935.3,89993.0,90261.4,90261.4,90261.4,90261.4,2023-07-19 14:29:25,-0.56516,0,0,0,0,0,0
total,12493,122,122,122,90650.9,90664.1,90999.6,91066.7,91066.7,91066.7,2023-07-19 14:29:26,-0.56376,0,0,0,0,0,0
total,12621,128,128,128,91421.1,91469.4,91804.9,91804.9,91804.9,91804.9,2023-07-19 14:29:27,-0.56231,0,0,0,0,0,0
total,12706,85,85,85,92087.2,92006.3,92476.0,92543.1,92610.2,92610.2,2023-07-19 14:29:28,-0.56137,0,0,0,0,0,0
total,12788,82,82,82,93044.0,93012.9,93415.5,93415.5,93415.5,93415.5,2023-07-19 14:29:29,-0.56049,0,0,0,0,0,0
total,12881,93,93,93,93859.0,93818.2,94288.0,94288.0,94288.0,94288.0,2023-07-19 14:29:30,-0.55948,0,0,0,0,0,0
total,13028,147,147,147,94563.9,94556.4,94959.0,94959.0,94959.0,94959.0,2023-07-19 14:29:31,-0.55789,0,0,0,0,0,0
total,13152,124,124,124,95377.9,95428.8,95697.2,95697.2,95697.2,95697.2,2023-07-19 14:29:32,-0.55657,0,0,0,0,0,0
total,13266,114,114,114,96021.0,96032.8,96435.4,96502.5,96502.5,96502.5,2023-07-19 14:29:33,-0.55537,0,0,0,0,0,0
total,13340,74,74,74,96801.8,96838.1,97106.5,97173.6,97307.9,97307.9,2023-07-19 14:29:34,-0.55463,0,0,0,0,0,0
total,13440,100,100,100,97775.6,97844.7,98113.2,98113.2,98113.2,98113.2,2023-07-19 14:29:35,-0.55361,0,0,0,0,0,0
total,13540,100,100,100,98603.1,98717.1,98918.5,98918.5,98918.5,98918.5,2023-07-19 14:29:36,-0.55260,0,0,0,0,0,0
total,13660,120,120,120,99261.3,99254.0,99589.6,99656.7,99656.7,99656.7,2023-07-19 14:29:37,-0.55140,0,0,0,0,0,0
total,13788,128,128,128,100052.5,100059.3,100462.0,100462.0,100462.0,100462.0,2023-07-19 14:29:38,-0.55013,0,0,0,0,0,0
total,13910,122,122,122,100816.8,100864.6,101200.2,101200.2,101200.2,101200.2,2023-07-19 14:29:39,-0.54894,0,0,0,0,0,0
total,13996,86,86,86,101669.9,101804.1,102005.5,102005.5,102072.6,102072.6,2023-07-19 14:29:40,-0.54812,0,0,0,0,0,0
total,14111,115,115,115,102302.8,102341.0,102609.5,102676.6,102743.7,102743.7,2023-07-19 14:29:41,-0.54702,0,0,0,0,0,0
total,14214,103,103,103,103269.8,103280.5,103616.1,103616.1,103616.1,103616.1,2023-07-19 14:29:42,-0.54606,0,0,0,0,0,0
total,14316,102,102,102,103878.6,103884.5,104354.3,104354.3,104354.3,104354.3,2023-07-19 14:29:43,-0.54511,0,0,0,0,0,0
total,14425,109,109,109,104855.8,104891.2,105159.6,105159.6,105159.6,105159.6,2023-07-19 14:29:44,-0.54411,0,0,0,0,0,0
total,14535,110,110,110,105467.7,105495.1,105964.9,105964.9,105964.9,105964.9,2023-07-19 14:29:45,-0.54311,0,0,0,0,0,0
total,14632,97,97,97,106493.1,106568.9,106770.2,106770.2,106770.2,106770.2,2023-07-19 14:29:46,-0.54224,0,0,0,0,0,0
total,14764,132,132,132,107099.1,107105.7,107441.3,107508.4,107508.4,107508.4,2023-07-19 14:29:47,-0.54106,0,0,0,0,0,0
total,14903,139,139,139,107837.4,107843.9,108179.5,108246.6,108246.6,108246.6,2023-07-19 14:29:48,-0.53983,0,0,0,0,0,0
total,14989,86,86,86,108564.2,108447.9,109051.9,109051.9,109051.9,109051.9,2023-07-19 14:29:49,-0.53909,0,0,0,0,0,0
total,15117,128,128,128,109453.0,109454.6,109790.1,109790.1,109790.1,109790.1,2023-07-19 14:29:50,-0.53798,0,0,0,0,0,0
total,15221,104,104,104,110088.2,110125.6,110528.3,110595.4,110595.4,110595.4,2023-07-19 14:29:51,-0.53710,0,0,0,0,0,0
total,15355,134,134,134,110916.4,110931.0,111266.5,111266.5,111333.6,111333.6,2023-07-19 14:29:52,-0.53596,0,0,0,0,0,0
total,15488,133,133,133,111649.2,111669.1,112004.7,112071.8,112071.8,112071.8,2023-07-19 14:29:53,-0.53484,0,0,0,0,0,0
total,15611,123,123,123,112389.1,112407.3,112742.9,112810.0,112810.0,112810.0,2023-07-19 14:29:54,-0.53382,0,0,0,0,0,0
total,15697,86,86,86,113129.2,113078.4,113615.3,113615.3,113615.3,113615.3,2023-07-19 14:29:55,-0.53313,0,0,0,0,0,0
total,15818,121,121,121,113991.6,114085.1,114353.5,114353.5,114353.5,114353.5,2023-07-19 14:29:56,-0.53215,0,0,0,0,0,0
total,15921,103,103,103,114824.9,114957.5,115158.8,115158.8,115158.8,115158.8,2023-07-19 14:29:57,-0.53132,0,0,0,0,0,0
total,16064,143,143,143,115521.3,115561.5,115897.0,115897.0,115897.0,115897.0,2023-07-19 14:29:58,-0.53018,0,0,0,0,0,0
total,16198,134,134,134,116237.1,116232.6,116635.2,116635.2,116635.2,116635.2,2023-07-19 14:29:59,-0.52912,0,0,0,0,0,0
total,16336,138,138,138,116948.4,116970.7,117306.3,117306.3,117306.3,117306.3,2023-07-19 14:30:00,-0.52804,0,0,0,0,0,0
total,16430,94,94,94,117771.8,117910.3,118111.6,118178.7,118178.7,118178.7,2023-07-19 14:30:01,-0.52733,0,0,0,0,0,0
total,16531,101,101,101,118424.2,118447.1,118782.7,118916.9,118916.9,118916.9,2023-07-19 14:30:02,-0.52656,0,0,0,0,0,0
total,16666,135,135,135,119306.4,119319.6,119655.1,119655.1,119722.2,119722.2,2023-07-19 14:30:03,-0.52554,0,0,0,0,0,0
total,16793,127,127,127,120055.9,120124.9,120393.3,120393.3,120393.3,120393.3,2023-07-19 14:30:04,-0.52458,0,0,0,0,0,0
total,16915,122,122,122,120817.4,120863.1,121131.5,121198.6,121198.6,121198.6,2023-07-19 14:30:05,-0.52368,0,0,0,0,0,0
total,17044,129,129,129,121528.7,121534.2,121869.7,121936.8,121936.8,121936.8,2023-07-19 14:30:06,-0.52273,0,0,0,0,0,0
total,17129,85,85,85,122400.6,122540.8,122742.1,122742.1,122742.1,122742.1,2023-07-19 14:30:07,-0.52213,0,0,0,0,0,0
total,17226,97,97,97,123166.6,123346.1,123547.4,123547.4,123547.4,123547.4,2023-07-19 14:30:08,-0.52143,0,0,0,0,0,0
total,17358,132,132,132,123910.9,123950.1,124285.6,124285.6,124285.6,124285.6,2023-07-19 14:30:09,-0.52049,0,0,0,0,0,0
total,17498,140,140,140,124637.0,124688.3,125023.8,125023.8,125023.8,125023.8,2023-07-19 14:30:10,-0.51949,0,0,0,0,0,0
total,17638,140,140,140,125346.9,125359.4,125694.9,125694.9,125762.0,125762.0,2023-07-19 14:30:11,-0.51851,0,0,0,0,0,0
total,17773,135,135,135,126110.2,126164.7,126433.1,126500.2,126500.2,126500.2,2023-07-19 14:30:12,-0.51757,0,0,0,0,0,0
total,17850,77,77,77,126867.6,126970.0,127171.3,127305.5,127305.5,127305.5,2023-07-19 14:30:13,-0.51705,0,0,0,0,0,0
total,17980,130,130,130,127674.6,127708.2,128043.7,128043.7,128043.7,128043.7,2023-07-19 14:30:14,-0.51617,0,0,0,0,0,0
total,18099,119,119,119,128416.2,128446.4,128781.9,128781.9,128781.9,128781.9,2023-07-19 14:30:15,-0.51536,0,0,0,0,0,0
total,18219,120,120,120,129189.0,129184.6,129587.2,129587.2,129587.2,129587.2,2023-07-19 14:30:16,-0.51456,0,0,0,0,0,0
total,18356,137,137,137,129916.1,129922.8,130258.3,130325.4,130325.4,130325.4,2023-07-19 14:30:17,-0.51365,0,0,0,0,0,0
total,18469,113,113,113,130695.1,130728.1,131063.6,131063.6,131063.6,131063.6,2023-07-19 14:30:18,-0.51291,0,0,0,0,0,0
total,18559,90,90,90,131615.4,131667.6,131868.9,131868.9,131868.9,131868.9,2023-07-19 14:30:19,-0.51233,0,0,0,0,0,0
total,18686,127,127,127,132250.7,132271.6,132607.1,132607.1,132607.1,132607.1,2023-07-19 14:30:20,-0.51151,0,0,0,0,0,0
total,18818,132,132,132,133017.9,133076.9,133345.3,133412.4,133412.4,133412.4,2023-07-19 14:30:21,-0.51067,0,0,0,0,0,0
total,18948,130,130,130,133730.4,133815.1,134083.5,134083.5,134083.5,134083.5,2023-07-19 14:30:22,-0.50984,0,0,0,0,0,0
total,19069,121,121,121,134413.8,134419.1,134754.6,134888.8,134888.8,134888.8,2023-07-19 14:30:23,-0.50908,0,0,0,0,0,0
total,19173,104,104,104,135156.6,135090.1,135627.0,135627.0,135627.0,135627.0,2023-07-19 14:30:24,-0.50844,0,0,0,0,0,0
total,19282,109,109,109,136111.2,136163.9,136432.3,136432.3,136432.3,136432.3,2023-07-19 14:30:25,-0.50777,0,0,0,0,0,0
total,19411,129,129,129,136812.9,136835.0,137170.5,137170.5,137170.5,137170.5,2023-07-19 14:30:26,-0.50697,0,0,0,0,0,0
total,19549,138,138,138,137540.3,137573.2,137975.8,137975.8,137975.8,137975.8,2023-07-19 14:30:27,-0.50613,0,0,0,0,0,0
total,19683,134,134,134,138269.3,138378.5,138646.9,138646.9,138646.9,138646.9,2023-07-19 14:30:28,-0.50532,0,0,0,0,0,0
total,19796,113,113,113,138956.3,139049.6,139452.2,139452.2,139452.2,139452.2,2023-07-19 14:30:29,-0.50465,0,0,0,0,0,0
total,19874,78,78,78,139772.3,139720.7,140257.5,140257.5,140257.5,140257.5,2023-07-19 14:30:30,-0.50420,0,0,0,0,0,0
total,20009,135,135,135,140630.8,140660.2,141062.8,141062.8,141062.8,141062.8,2023-07-19 14:30:31,-0.50340,0,0,0,0,0,0
total,20094,85,85,85,141259.4,141331.3,141868.1,141868.1,141868.1,141868.1,2023-07-19 14:30:32,-0.50292,0,0,0,0,0,0
total,20223,129,129,129,142161.0,142270.8,142539.2,142539.2,142673.4,142673.4,2023-07-19 14:30:33,-0.50217,0,0,0,0,0,0
total,20367,144,144,144,142932.6,142941.9,143344.5,143344.5,143344.5,143344.5,2023-07-19 14:30:34,-0.50134,0,0,0,0,0,0
total,20477,110,110,110,143621.5,143613.0,144149.8,144149.8,144149.8,144149.8,2023-07-19 14:30:35,-0.50072,0,0,0,0,0,0
total,20613,136,136,136,144410.4,144552.5,144820.9,144820.9,144820.9,144820.9,2023-07-19 14:30:36,-0.49995,0,0,0,0,0,0
total,20751,138,138,138,145128.3,145223.6,145492.0,145492.0,145492.0,145492.0,2023-07-19 14:30:37,-0.49917,0,0,0,0,0,0
total,20818,67,67,67,146080.0,146163.1,146431.5,146565.8,146565.8,146565.8,2023-07-19 14:30:38,-0.49881,0,0,0,0,0,0
total,20962,144,144,144,146699.0,146700.0,147102.6,147102.6,147102.6,147102.6,2023-07-19 14:30:39,-0.49801,0,0,0,0,0,0
total,21091,129,129,129,147421.5,147505.3,147773.7,147907.9,147907.9,147907.9,2023-07-19 14:30:40,-0.49731,0,0,0,0,0,0
total,21210,119,119,119,148254.8,148310.6,148579.0,148579.0,148579.0,148579.0,2023-07-19 14:30:41,-0.49666,0,0,0,0,0,0
total,21330,120,120,120,148935.8,148981.7,149384.3,149384.3,149384.3,149384.3,2023-07-19 14:30:42,-0.49602,0,0,0,0,0,0
